Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.27913E-4,0.022791312,0.439503564,1,0,0
2.31734E-4,0.045964752,0.444917753,0.999612703,0,0
2.32672E-4,0.069231956,0.446238245,0.999225407,0,0.004901961
2.34342E-4,0.115978945,0.448582629,0.998450813,0,0.004901961
2.37535E-4,0.210761376,0.453037232,0.996901627,0,0.004901961
2.47065E-4,0.308453732,0.466118461,0.99535244,0,0.004901961
2.54638E-4,0.409414931,0.476290637,0.993803253,0,0.009803922
2.6343E-4,0.514144646,0.487856055,0.992254067,0.00244798,0.009803922
2.74825E-4,0.623586,0.502467564,0.99070488,0.003671971,0.014705882
2.76546E-4,0.706368334,0.50463791,0.98954299,0.003671971,0.014705882
2.77851E-4,0.758261163,0.506277671,0.988768397,0.004895961,0.014705882
2.78097E-4,0.817450286,0.506585763,0.987993803,0.004895961,0.019607843
2.78508E-4,0.900957028,0.507100484,0.986831913,0.004895961,0.019607843
2.79409E-4,1.012617698,0.508227643,0.985282727,0.004895961,0.019607843
2.80001E-4,1.124531458,0.508966679,0.98373354,0.006119951,0.019607843
2.80446E-4,1.208603233,0.509521594,0.98257165,0.007343941,0.019607843
2.80696E-4,1.320853231,0.509832553,0.981022463,0.008567931,0.019607843
2.8109E-4,1.40515141,0.510323228,0.979860573,0.009791922,0.024509804
2.81484E-4,1.517674563,0.510813299,0.978311387,0.012239902,0.024509804
2.81984E-4,1.771310218,0.511433537,0.974825716,0.017135863,0.029411765
2.82394E-4,2.025303973,0.511941943,0.971340046,0.022031824,0.029411765
2.82874E-4,2.251384408,0.512537535,0.968241673,0.025703794,0.029411765
2.83408E-4,2.50628678,0.513197408,0.964756003,0.028151775,0.034313725
2.84204E-4,2.76175792,0.514181062,0.961270333,0.030599755,0.034313725
2.84812E-4,3.01784121,0.514931033,0.957784663,0.033047736,0.034313725
2.85246E-4,3.274462665,0.515465221,0.954298993,0.036719706,0.034313725
2.8647E-4,3.503221643,0.516969609,0.95120062,0.037943696,0.034313725
2.87241E-4,3.761400797,0.517914399,0.94771495,0.040391677,0.034313725
2.88378E-4,4.020599936,0.519305335,0.94422928,0.044063647,0.039215686
2.89047E-4,4.251590616,0.520120995,0.941130906,0.047735618,0.039215686
2.90096E-4,4.512204096,0.521398008,0.937645236,0.048959608,0.039215686
