Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,bio16 contribution,bio4 contribution,gpw2000_30_sec contribution,swa_2000lulc_2km contribution,bio16 permutation importance,bio4 permutation importance,gpw2000_30_sec permutation importance,swa_2000lulc_2km permutation importance,Training gain without bio16,Training gain without bio4,Training gain without gpw2000_30_sec,Training gain without swa_2000lulc_2km,Training gain with only bio16,Training gain with only bio4,Training gain with only gpw2000_30_sec,Training gain with only swa_2000lulc_2km,Test gain without bio16,Test gain without bio4,Test gain without gpw2000_30_sec,Test gain without swa_2000lulc_2km,Test gain with only bio16,Test gain with only bio4,Test gain with only gpw2000_30_sec,Test gain with only swa_2000lulc_2km,AUC without bio16,AUC without bio4,AUC without gpw2000_30_sec,AUC without swa_2000lulc_2km,AUC with only bio16,AUC with only bio4,AUC with only gpw2000_30_sec,AUC with only swa_2000lulc_2km,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,196,0.0820,0.0945,300,0.5885,49,0.0519,0.5954,0.0446,2137,11.3326,0.8415,26.3256,61.5004,41.5131,2.0087,3.6960,52.7821,0.0705,0.0809,0.0708,0.0477,0.0110,0.0022,0.0404,0.0560,0.0286,0.0540,0.0810,0.0079,0.0164,0.0164,-0.0209,0.0626,0.5770,0.6028,0.5903,0.6021,0.5397,0.5803,0.5750,0.5651,7.5853,0.5798,1.0000,0.3910,0.9775,0.0000,0.0000,1.443E-1,5.0000,0.4904,0.9167,0.0408,0.0612,2.881E-1,10.0000,0.5100,0.8507,0.0918,0.1429,4.498E-1,1.2652,0.4053,0.9729,0.0000,0.0000,1.212E-1,10.4078,0.5115,0.8456,0.0969,0.1429,4.114E-1,44.9816,0.5776,0.4441,0.4439,0.4490,6.596E-2,56.0315,0.5912,0.3280,0.4949,0.5306,1.753E-2,44.5441,0.5772,0.4488,0.4388,0.4490,7.504E-2,69.9533,0.6348,0.1905,0.6837,0.6122,2.18E-4,0.1730,0.3058,0.9953,0.0000,0.0000,3.156E-1,4.6874,0.4892,0.9214,0.0357,0.0204,6.503E-2
species_1,196,0.0800,0.0903,320,0.5932,49,0.0633,0.5830,0.0466,2137,13.3775,4.2447,21.1422,61.2357,42.2653,7.3148,3.1151,47.3047,0.0677,0.0784,0.0718,0.0515,0.0137,0.0094,0.0348,0.0548,0.0390,0.0734,0.0723,-0.0029,0.0056,-0.0143,0.0036,0.0664,0.5555,0.5984,0.5874,0.5279,0.5109,0.4918,0.5621,0.5905,7.5872,0.5803,1.0000,0.4109,0.9780,0.0000,0.0000,1.469E-1,5.0000,0.4663,0.9172,0.0612,0.1224,8.429E-1,10.0000,0.4832,0.8456,0.1224,0.1837,7.145E-1,1.8305,0.4483,0.9644,0.0000,0.0000,8.944E-2,8.4854,0.4788,0.8666,0.0969,0.1837,8.499E-1,43.4728,0.5936,0.4488,0.4490,0.4286,4.213E-2,67.5611,0.6341,0.2139,0.6327,0.6327,4.39E-3,45.4429,0.5961,0.4286,0.4541,0.4286,2.171E-2,66.1837,0.6293,0.2265,0.6276,0.5918,1.189E-3,0.1273,0.3031,0.9967,0.0000,0.0000,3.441E-1,4.6253,0.4648,0.9228,0.0510,0.1020,7.425E-1
species_2,196,0.0768,0.0896,280,0.5866,49,0.0556,0.6015,0.0410,2136,9.7871,1.1942,12.1873,76.8314,39.6624,3.2922,0.0000,57.0454,0.0674,0.0756,0.0710,0.0425,0.0079,0.0027,0.0360,0.0597,0.0256,0.0563,0.0453,0.0430,0.0274,0.0150,0.0105,0.0111,0.5663,0.6069,0.6036,0.5854,0.5665,0.5558,0.5404,0.5557,7.5894,0.5817,1.0000,0.4312,0.9799,0.0000,0.0000,1.578E-1,5.0000,0.4927,0.9223,0.0510,0.0204,6.702E-2,10.0000,0.5131,0.8563,0.0969,0.0612,4.986E-2,1.3097,0.4463,0.9747,0.0000,0.0000,1.298E-1,10.6253,0.5160,0.8478,0.0969,0.0816,8.466E-2,45.4280,0.5767,0.4434,0.4439,0.4286,3.556E-2,57.5414,0.5912,0.3155,0.5255,0.5510,2.222E-2,46.8227,0.5786,0.4284,0.4541,0.4286,2.15E-2,54.5620,0.5879,0.3464,0.5051,0.4694,3.371E-3,0.1083,0.3044,0.9972,0.0000,0.0000,3.551E-1,4.7819,0.4917,0.9256,0.0510,0.0204,7.481E-2
species_3,196,0.1019,0.1154,260,0.6109,49,-0.0404,0.4978,0.0457,2128,27.5713,0.8818,4.3994,67.1474,44.5274,4.1224,1.0238,50.3264,0.0740,0.1009,0.0987,0.0508,0.0244,0.0100,0.0224,0.0670,0.0366,-0.0409,-0.0667,0.0097,-0.0612,-0.0178,0.0881,0.0091,0.5193,0.4976,0.4981,0.5083,0.4987,0.4933,0.5144,0.5184,7.5610,0.5645,1.0000,0.3509,0.9680,0.0051,0.0408,6.378E-1,5.0000,0.4318,0.8994,0.0459,0.1224,6.948E-1,10.0000,0.4565,0.8224,0.1122,0.2041,6.86E-1,0.7940,0.3216,0.9723,0.0000,0.0408,7.116E-1,9.3908,0.4542,0.8313,0.0969,0.2041,7.458E-1,41.6302,0.5753,0.4375,0.4388,0.5714,5.501E-1,65.6157,0.6403,0.2035,0.6173,0.7551,2.357E-1,31.2514,0.5469,0.5512,0.3112,0.5510,9.249E-1,55.9735,0.6067,0.2918,0.5612,0.6122,6.982E-2,0.7940,0.3216,0.9723,0.0000,0.0408,7.116E-1,4.8040,0.4308,0.9027,0.0459,0.1224,7.24E-1
species_4,196,0.0898,0.1036,240,0.5931,49,0.0422,0.5878,0.0405,2138,10.6383,0.6382,10.8347,77.8888,30.8756,0.6501,1.3961,67.0782,0.0786,0.0891,0.0839,0.0359,0.0071,0.0060,0.0261,0.0709,0.0220,0.0410,0.0333,0.0795,0.0296,0.0026,0.0608,0.0045,0.5336,0.5837,0.5909,0.5935,0.5974,0.5063,0.5834,0.5219,7.5779,0.5730,1.0000,0.3911,0.9766,0.0000,0.0000,1.394E-1,5.0000,0.4758,0.9167,0.0459,0.0408,1.411E-1,10.0000,0.4938,0.8480,0.0918,0.1224,2.822E-1,1.1685,0.4083,0.9738,0.0000,0.0000,1.255E-1,11.2746,0.4962,0.8312,0.0969,0.1224,1.93E-1,43.1868,0.5587,0.4462,0.4439,0.4490,6.999E-2,65.5255,0.6052,0.2109,0.6327,0.7143,9.977E-2,42.9358,0.5583,0.4490,0.4388,0.4490,7.557E-2,59.6606,0.5927,0.2699,0.5918,0.5510,2.369E-3,0.2344,0.3057,0.9930,0.0000,0.0000,2.781E-1,5.2058,0.4772,0.9139,0.0510,0.0408,1.294E-1
