x,y,species min
1.0,1.0,0.57600725
2.0,2.0,0.60964906
3.0,3.0,0.5703471
4.0,4.0,0.61213386
5.0,5.0,0.4150697
6.0,6.0,0.59107023
7.0,7.0,0.5224989
8.0,8.0,0.57258636
9.0,9.0,0.56851995
10.0,10.0,0.5497129
11.0,11.0,0.14836717
12.0,12.0,0.54385644
13.0,13.0,0.5647809
14.0,14.0,0.57532245
15.0,15.0,0.48953512
16.0,16.0,0.78430283
17.0,17.0,0.41947997
18.0,18.0,0.46109352
19.0,19.0,0.5479956
20.0,20.0,0.53852165
21.0,21.0,0.5611871
22.0,22.0,0.6232063
23.0,23.0,0.57761675
24.0,24.0,0.5059814
25.0,25.0,0.45951113
26.0,26.0,0.60459405
27.0,27.0,0.5849525
28.0,28.0,0.58766073
29.0,29.0,0.26818478
30.0,30.0,0.5323323
31.0,31.0,0.49587637
32.0,32.0,0.5591014
33.0,33.0,0.6045948
34.0,34.0,0.5699695
35.0,35.0,0.49803668
36.0,36.0,0.4116905
37.0,37.0,0.75533044
38.0,38.0,0.5069261
39.0,39.0,0.54219913
40.0,40.0,0.54377586
41.0,41.0,0.54274976
42.0,42.0,0.4978917
43.0,43.0,0.52210027
44.0,44.0,0.46948946
45.0,45.0,0.47916463
46.0,46.0,0.5904942
47.0,47.0,0.58289176
48.0,48.0,0.76177883
49.0,49.0,0.5520502
50.0,50.0,0.69030505
51.0,51.0,0.58999807
52.0,52.0,0.2798191
53.0,53.0,0.5456853
54.0,54.0,0.52436787
55.0,55.0,0.57907474
56.0,56.0,0.38328022
57.0,57.0,0.54956
58.0,58.0,0.5206053
59.0,59.0,0.40650028
60.0,60.0,0.616657
61.0,61.0,0.50735015
62.0,62.0,0.6018781
63.0,63.0,0.47523373
64.0,64.0,0.62269264
65.0,65.0,0.49309358
66.0,66.0,0.57703024
67.0,67.0,0.41287902
68.0,68.0,0.41857755
69.0,69.0,0.57355314
70.0,70.0,0.560323
71.0,71.0,0.5295681
72.0,72.0,0.53836316
73.0,73.0,0.5766156
74.0,74.0,0.6512387
75.0,75.0,0.51303554
76.0,76.0,0.56146
77.0,77.0,0.5124117
78.0,78.0,0.6719086
79.0,79.0,0.6585518
80.0,80.0,0.6511457
81.0,81.0,0.4445762
82.0,82.0,0.6932201
83.0,83.0,0.38770625
84.0,84.0,0.4898698
85.0,85.0,0.51054466
86.0,86.0,0.621052
87.0,87.0,0.40079686
88.0,88.0,0.54660994
89.0,89.0,0.70365554
90.0,90.0,0.42229873
91.0,91.0,0.5440608
92.0,92.0,0.49307546
93.0,93.0,0.42421895
94.0,94.0,0.54144675
95.0,95.0,0.61541754
96.0,96.0,0.46472782
97.0,97.0,0.41981056
98.0,98.0,0.59994775
99.0,99.0,0.4867236
100.0,100.0,0.4789026
101.0,101.0,0.52838206
102.0,102.0,0.53929085
103.0,103.0,0.23609349
104.0,104.0,0.49226794
105.0,105.0,0.54728436
106.0,106.0,0.44360474
107.0,107.0,0.53517467
108.0,108.0,0.5833794
109.0,109.0,0.5252006
110.0,110.0,0.550802
111.0,111.0,0.50578094
112.0,112.0,0.5356095
113.0,113.0,0.4628115
114.0,114.0,0.5615766
115.0,115.0,0.5914604
116.0,116.0,0.4883258
117.0,117.0,0.6193787
118.0,118.0,0.4249435
119.0,119.0,0.47261885
120.0,120.0,0.5586213
121.0,121.0,0.6984601
122.0,122.0,0.081576474
123.0,123.0,0.45027295
124.0,124.0,0.51281285
125.0,125.0,0.46262202
126.0,126.0,0.59746426
127.0,127.0,0.5664675
128.0,128.0,0.5965994
129.0,129.0,0.5214347
