x,y,species avg
1.0,1.0,0.6329005
2.0,2.0,0.54443395
3.0,3.0,0.6900031
4.0,4.0,0.54520476
5.0,5.0,0.48569506
6.0,6.0,0.70424855
7.0,7.0,0.5695363
8.0,8.0,0.6826648
9.0,9.0,0.68682027
10.0,10.0,0.72895294
11.0,11.0,0.49186704
12.0,12.0,0.65575504
13.0,13.0,0.597491
14.0,14.0,0.62460667
15.0,15.0,0.5661453
16.0,16.0,0.6716436
17.0,17.0,0.63566196
18.0,18.0,0.65585864
19.0,19.0,0.6479
20.0,20.0,0.71420515
21.0,21.0,0.69310063
22.0,22.0,0.5816638
23.0,23.0,0.693056
24.0,24.0,0.6330608
25.0,25.0,0.5650865
26.0,26.0,0.50777495
27.0,27.0,0.48083067
28.0,28.0,0.78517
29.0,29.0,0.50413483
30.0,30.0,0.71063805
31.0,31.0,0.41417745
32.0,32.0,0.6855613
33.0,33.0,0.6998835
34.0,34.0,0.7191155
35.0,35.0,0.6254709
36.0,36.0,0.42493647
37.0,37.0,0.6794907
38.0,38.0,0.6874235
39.0,39.0,0.7206547
40.0,40.0,0.5539395
41.0,41.0,0.7121979
42.0,42.0,0.68095547
43.0,43.0,0.7415034
44.0,44.0,0.44876158
45.0,45.0,0.6134412
46.0,46.0,0.6350628
47.0,47.0,0.67667186
48.0,48.0,0.6334633
49.0,49.0,0.4449951
50.0,50.0,0.6535461
51.0,51.0,0.55307007
52.0,52.0,0.42653716
53.0,53.0,0.668127
54.0,54.0,0.448118
55.0,55.0,0.46657375
56.0,56.0,0.48663542
57.0,57.0,0.7264014
58.0,58.0,0.4564197
59.0,59.0,0.4003342
60.0,60.0,0.51777667
61.0,61.0,0.5797526
62.0,62.0,0.5250337
63.0,63.0,0.66924083
64.0,64.0,0.5958677
65.0,65.0,0.62085974
66.0,66.0,0.68342185
67.0,67.0,0.4363674
68.0,68.0,0.63627976
69.0,69.0,0.60605615
70.0,70.0,0.69041556
71.0,71.0,0.53611493
72.0,72.0,0.57028526
73.0,73.0,0.46914366
74.0,74.0,0.5868806
75.0,75.0,0.6415088
