Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,bio16 contribution,bio4 contribution,gpw2000_30_sec contribution,swa_2000lulc_2km contribution,bio16 permutation importance,bio4 permutation importance,gpw2000_30_sec permutation importance,swa_2000lulc_2km permutation importance,Training gain without bio16,Training gain without bio4,Training gain without gpw2000_30_sec,Training gain without swa_2000lulc_2km,Training gain with only bio16,Training gain with only bio4,Training gain with only gpw2000_30_sec,Training gain with only swa_2000lulc_2km,Test gain without bio16,Test gain without bio4,Test gain without gpw2000_30_sec,Test gain without swa_2000lulc_2km,Test gain with only bio16,Test gain with only bio4,Test gain with only gpw2000_30_sec,Test gain with only swa_2000lulc_2km,AUC without bio16,AUC without bio4,AUC without gpw2000_30_sec,AUC without swa_2000lulc_2km,AUC with only bio16,AUC with only bio4,AUC with only gpw2000_30_sec,AUC with only swa_2000lulc_2km,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,143,0.0377,0.0944,100,0.6275,36,0.0798,0.6468,0.0467,2091,15.3713,49.0395,0.0000,35.5891,15.9874,44.2994,0.0000,39.7132,0.0355,0.0255,0.0377,0.0279,0.0154,0.0252,0.0000,0.0137,0.0672,0.0894,0.0798,0.0584,0.0555,0.0452,0.0000,0.0445,0.6401,0.6347,0.6468,0.6563,0.6130,0.6400,0.5000,0.6054,7.6076,0.6053,1.0000,0.3252,0.9723,0.0070,0.0278,5.006E-1,5.0000,0.5026,0.9000,0.0210,0.0833,3.698E-1,10.0000,0.5296,0.8341,0.0769,0.1111,1.882E-1,0.8318,0.3171,0.9766,0.0000,0.0278,5.684E-1,13.7890,0.5443,0.7867,0.0979,0.1111,6.723E-2,50.5503,0.6502,0.3984,0.3986,0.3611,1.601E-3,43.1269,0.6272,0.4682,0.3077,0.2778,1.127E-3,51.5961,0.6520,0.3888,0.4266,0.3889,3.108E-3,46.7866,0.6414,0.4333,0.3636,0.2778,2.339E-4,0.5773,0.3034,0.9828,0.0000,0.0000,2.136E-1,1.4202,0.3505,0.9627,0.0070,0.0556,7.183E-1
species_1,143,0.0484,0.1199,160,0.6406,36,0.0407,0.6073,0.0432,2090,13.4263,26.4847,0.0000,60.0890,18.8578,34.7514,0.0000,46.3908,0.0461,0.0430,0.0484,0.0245,0.0150,0.0214,0.0013,0.0327,0.0256,0.0217,0.0407,0.0772,0.0529,0.0608,0.0002,-0.0231,0.5880,0.5851,0.6073,0.6337,0.6138,0.6168,0.4969,0.5303,7.5965,0.5981,1.0000,0.4106,0.9813,0.0000,0.0000,2.04E-1,5.0000,0.4470,0.9134,0.0629,0.0278,1.048E-1,10.0000,0.4865,0.8378,0.0909,0.0833,9.963E-2,1.3621,0.4151,0.9746,0.0000,0.0000,1.666E-1,12.0713,0.4990,0.8086,0.0979,0.1111,1.104E-1,49.9110,0.6437,0.3914,0.3916,0.3889,3.455E-3,43.5969,0.6311,0.4507,0.3147,0.3611,1.163E-2,50.1703,0.6440,0.3890,0.4056,0.3889,3.132E-3,41.7880,0.6279,0.4679,0.3007,0.2778,1.115E-3,0.0224,0.3600,1.0000,0.0000,0.0000,1E0,2.6505,0.4260,0.9526,0.0280,0.0278,2.9E-1
species_2,143,0.0426,0.1110,120,0.6457,36,0.0541,0.5740,0.0471,2097,36.4501,38.4332,0.0000,25.1167,38.9687,38.5471,0.0000,22.4842,0.0360,0.0364,0.0426,0.0364,0.0233,0.0282,0.0041,0.0216,0.0435,0.0333,0.0541,0.0230,0.0276,0.0239,-0.0149,-0.0082,0.5652,0.5642,0.5740,0.5624,0.5729,0.5673,0.4688,0.5057,7.6056,0.6017,1.0000,0.4144,0.9814,0.0070,0.0278,6.582E-1,5.0000,0.4451,0.9137,0.0490,0.0833,4.746E-1,10.0000,0.4763,0.8360,0.0839,0.1111,1.955E-1,0.2089,0.3842,0.9962,0.0000,0.0000,3.552E-1,11.5973,0.4835,0.8121,0.0979,0.1389,2.258E-1,49.5981,0.6504,0.3872,0.3846,0.5000,8.239E-2,41.4164,0.6269,0.4645,0.2797,0.4167,7.637E-2,45.9476,0.6386,0.4211,0.3497,0.4167,2.432E-2,24.1024,0.5529,0.6490,0.1818,0.1667,1.025E-2,0.0222,0.3593,1.0000,0.0000,0.0000,1E0,2.3399,0.4277,0.9580,0.0210,0.0833,8.921E-1
species_3,143,0.0308,0.0917,120,0.6306,36,0.0972,0.6598,0.0461,2094,23.5814,21.1443,0.0000,55.2742,21.3635,50.7201,0.0000,27.9164,0.0283,0.0253,0.0308,0.0188,0.0091,0.0158,0.0001,0.0178,0.0827,0.0821,0.0972,0.0779,0.0664,0.0636,0.0014,0.0266,0.6322,0.6568,0.6598,0.6453,0.6615,0.6103,0.5453,0.6033,7.6159,0.6099,1.0000,0.4456,0.9833,0.0070,0.0000,2.17E-1,5.0000,0.4838,0.9212,0.0350,0.0833,5.402E-1,10.0000,0.5123,0.8515,0.0839,0.1111,2.64E-1,0.9821,0.4454,0.9838,0.0000,0.0000,2.204E-1,12.0148,0.5232,0.8247,0.0979,0.1111,1.557E-1,51.0077,0.6464,0.3988,0.3986,0.3056,1.454E-4,40.9513,0.6298,0.4943,0.2937,0.2222,3.341E-4,54.9905,0.6501,0.3615,0.4336,0.3611,2.66E-4,50.4496,0.6459,0.4035,0.3916,0.2778,4.86E-5,0.0266,0.4170,1.0000,0.0000,0.0000,1E0,1.8655,0.4552,0.9694,0.0070,0.0278,4.613E-1
species_4,144,0.0620,0.1375,140,0.6531,35,-0.0178,0.5287,0.0504,2092,46.6058,17.1087,0.0000,36.2855,37.1521,28.9539,0.0000,33.8940,0.0536,0.0535,0.0620,0.0441,0.0341,0.0351,0.0001,0.0245,-0.0022,-0.0338,-0.0178,-0.0007,-0.0279,0.0175,-0.0016,0.0026,0.5540,0.5023,0.5287,0.5383,0.5060,0.5786,0.5283,0.5349,7.5839,0.5887,1.0000,0.3417,0.9756,0.0069,0.0000,1.748E-1,5.0000,0.3964,0.8948,0.0486,0.0571,1.772E-1,10.0000,0.4720,0.8126,0.0903,0.2000,5.759E-1,0.9119,0.3399,0.9775,0.0000,0.0000,1.849E-1,11.5019,0.4851,0.7911,0.0972,0.2000,4.485E-1,47.7434,0.6451,0.3891,0.3889,0.6000,4.474E-1,37.6184,0.6167,0.4837,0.2708,0.5429,6.236E-1,34.6521,0.6037,0.5139,0.2500,0.5143,6.305E-1,65.1729,0.6902,0.2409,0.5625,0.6286,3.55E-2,0.2227,0.3124,0.9943,0.0000,0.0000,3.266E-1,2.7068,0.3693,0.9398,0.0139,0.0571,4.694E-1
