x,y,species avg
1.0,1.0,0.58738565
2.0,2.0,0.6627423
3.0,3.0,0.6703272
4.0,4.0,0.69054204
5.0,5.0,0.48624426
6.0,6.0,0.50400525
7.0,7.0,0.54160446
8.0,8.0,0.6551251
9.0,9.0,0.50714356
10.0,10.0,0.51336116
11.0,11.0,0.6865233
12.0,12.0,0.54015946
13.0,13.0,0.50533825
14.0,14.0,0.587022
15.0,15.0,0.48448923
16.0,16.0,0.80471355
17.0,17.0,0.5736617
18.0,18.0,0.44948828
19.0,19.0,0.64209974
20.0,20.0,0.53688705
21.0,21.0,0.6874558
22.0,22.0,0.6945404
23.0,23.0,0.62454677
24.0,24.0,0.6595764
25.0,25.0,0.5607108
26.0,26.0,0.46956417
27.0,27.0,0.52647805
28.0,28.0,0.65532196
29.0,29.0,0.4702234
30.0,30.0,0.68052006
31.0,31.0,0.47288874
32.0,32.0,0.5012531
33.0,33.0,0.57028854
34.0,34.0,0.7008563
35.0,35.0,0.7182873
36.0,36.0,0.8007544
37.0,37.0,0.6771745
38.0,38.0,0.68055785
39.0,39.0,0.5038625
40.0,40.0,0.55786806
41.0,41.0,0.68776155
42.0,42.0,0.53081304
43.0,43.0,0.69565225
44.0,44.0,0.6967776
45.0,45.0,0.47968918
46.0,46.0,0.689106
47.0,47.0,0.5651378
48.0,48.0,0.6752593
49.0,49.0,0.6709873
50.0,50.0,0.4709161
51.0,51.0,0.67132455
52.0,52.0,0.6790553
53.0,53.0,0.46022877
54.0,54.0,0.47389472
55.0,55.0,0.46491277
56.0,56.0,0.6081499
57.0,57.0,0.46878564
58.0,58.0,0.68902117
59.0,59.0,0.54723173
60.0,60.0,0.5437851
61.0,61.0,0.5359041
62.0,62.0,0.657749
63.0,63.0,0.6586505
64.0,64.0,0.543482
65.0,65.0,0.5984469
66.0,66.0,0.48077446
67.0,67.0,0.553212
68.0,68.0,0.66839886
69.0,69.0,0.7084144
70.0,70.0,0.51973575
71.0,71.0,0.58374834
72.0,72.0,0.48449183
73.0,73.0,0.5097144
74.0,74.0,0.55255324
75.0,75.0,0.53407407
76.0,76.0,0.6787856
77.0,77.0,0.53889793
78.0,78.0,0.57148826
79.0,79.0,0.6018872
80.0,80.0,0.46426728
81.0,81.0,0.46536416
82.0,82.0,0.4878784
83.0,83.0,0.48980775
84.0,84.0,0.50548434
85.0,85.0,0.5189462
86.0,86.0,0.67162013
87.0,87.0,0.53875184
88.0,88.0,0.6353391
89.0,89.0,0.7001544
90.0,90.0,0.5108168
91.0,91.0,0.70068276
92.0,92.0,0.6828521
93.0,93.0,0.6732343
94.0,94.0,0.65910244
95.0,95.0,0.7058621
96.0,96.0,0.49661884
97.0,97.0,0.6603172
98.0,98.0,0.6631139
99.0,99.0,0.5319788
100.0,100.0,0.50243044
101.0,101.0,0.51757264
102.0,102.0,0.70819956
103.0,103.0,0.6567054
104.0,104.0,0.54741377
105.0,105.0,0.6845867
106.0,106.0,0.579586
107.0,107.0,0.69407433
108.0,108.0,0.6561526
109.0,109.0,0.57811797
110.0,110.0,0.86620325
111.0,111.0,0.53306544
112.0,112.0,0.44784102
113.0,113.0,0.47160992
114.0,114.0,0.68460524
115.0,115.0,0.70929486
116.0,116.0,0.49842417
117.0,117.0,0.814074
118.0,118.0,0.6864111
119.0,119.0,0.5886692
120.0,120.0,0.6889743
121.0,121.0,0.6743496
122.0,122.0,0.6527831
123.0,123.0,0.6860604
124.0,124.0,0.69608355
125.0,125.0,0.66198766
126.0,126.0,0.664971
127.0,127.0,0.660763
128.0,128.0,0.557173
129.0,129.0,0.7048577
130.0,130.0,0.47712347
131.0,131.0,0.66852325
132.0,132.0,0.57193756
133.0,133.0,0.6728238
134.0,134.0,0.6845032
135.0,135.0,0.6719505
136.0,136.0,0.9063099
137.0,137.0,0.49402064
138.0,138.0,0.66860545
139.0,139.0,0.65183395
140.0,140.0,0.5429302
141.0,141.0,0.495622
142.0,142.0,0.68967336
143.0,143.0,0.68098295
144.0,144.0,0.52632976
145.0,145.0,0.6391532
146.0,146.0,0.66656125
147.0,147.0,0.69198704
148.0,148.0,0.6573541
149.0,149.0,0.6809172
150.0,150.0,0.6569084
151.0,151.0,0.65868944
152.0,152.0,0.51471514
153.0,153.0,0.645774
154.0,154.0,0.56588143
155.0,155.0,0.55236614
156.0,156.0,0.4851746
157.0,157.0,0.50963235
158.0,158.0,0.5740519
159.0,159.0,0.689795
160.0,160.0,0.6616282
161.0,161.0,0.6384577
162.0,162.0,0.6267531
163.0,163.0,0.5286939
164.0,164.0,0.6511631
165.0,165.0,0.47440156
166.0,166.0,0.5726758
167.0,167.0,0.68370014
168.0,168.0,0.52743036
169.0,169.0,0.5417375
170.0,170.0,0.6910935
171.0,171.0,0.647569
172.0,172.0,0.53154516
173.0,173.0,0.5604258
174.0,174.0,0.54419655
175.0,175.0,0.5098405
176.0,176.0,0.502161
177.0,177.0,0.692376
178.0,178.0,0.46803793
179.0,179.0,0.5601178
180.0,180.0,0.58062387
181.0,181.0,0.70540905
182.0,182.0,0.5595756
183.0,183.0,0.69668955
184.0,184.0,0.55305797
185.0,185.0,0.6719381
186.0,186.0,0.7437072
187.0,187.0,0.67221874
188.0,188.0,0.49245557
189.0,189.0,0.4703004
190.0,190.0,0.66216457
191.0,191.0,0.48925808
192.0,192.0,0.47077456
193.0,193.0,0.70012003
194.0,194.0,0.5318228
195.0,195.0,0.50170654
196.0,196.0,0.6669127
197.0,197.0,0.6655567
198.0,198.0,0.5722708
199.0,199.0,0.5380155
200.0,200.0,0.68425786
201.0,201.0,0.61125135
202.0,202.0,0.6886481
203.0,203.0,0.50422305
204.0,204.0,0.50536215
205.0,205.0,0.6062145
206.0,206.0,0.8042105
207.0,207.0,0.68902856
208.0,208.0,0.66583395
209.0,209.0,0.49798262
210.0,210.0,0.6487748
211.0,211.0,0.6751977
212.0,212.0,0.54056376
213.0,213.0,0.47003078
214.0,214.0,0.56822085
215.0,215.0,0.6754825
216.0,216.0,0.69612586
217.0,217.0,0.52611357
218.0,218.0,0.4743444
219.0,219.0,0.5937012
220.0,220.0,0.53047377
221.0,221.0,0.61812705
222.0,222.0,0.69100934
223.0,223.0,0.5925814
224.0,224.0,0.5834934
225.0,225.0,0.47793484
226.0,226.0,0.673903
227.0,227.0,0.6597008
228.0,228.0,0.67374647
229.0,229.0,0.6889569
230.0,230.0,0.5396203
231.0,231.0,0.6046183
232.0,232.0,0.6732969
233.0,233.0,0.4694535
234.0,234.0,0.59423846
235.0,235.0,0.5267993
236.0,236.0,0.70285803
237.0,237.0,0.5320509
238.0,238.0,0.55935335
239.0,239.0,0.6976824
240.0,240.0,0.6807611
241.0,241.0,0.56743276
242.0,242.0,0.55649006
243.0,243.0,0.64156663
244.0,244.0,0.5131678
245.0,245.0,0.558129
246.0,246.0,0.5865043
247.0,247.0,0.60161525
248.0,248.0,0.6086737
249.0,249.0,0.52174115
250.0,250.0,0.6728385
251.0,251.0,0.4744987
252.0,252.0,0.5516438
253.0,253.0,0.6802684
254.0,254.0,0.6937475
255.0,255.0,0.7017172
256.0,256.0,0.7088585
257.0,257.0,0.5052908
258.0,258.0,0.6981648
259.0,259.0,0.56085825
260.0,260.0,0.56485456
261.0,261.0,0.6764222
262.0,262.0,0.6853906
263.0,263.0,0.6505054
264.0,264.0,0.5304434
265.0,265.0,0.6651813
266.0,266.0,0.5467212
267.0,267.0,0.6664531
268.0,268.0,0.68269074
269.0,269.0,0.65691996
270.0,270.0,0.52035975
271.0,271.0,0.6916955
272.0,272.0,0.58494914
273.0,273.0,0.5638467
274.0,274.0,0.7409983
275.0,275.0,0.5122042
276.0,276.0,0.6848154
277.0,277.0,0.6921923
278.0,278.0,0.47210538
279.0,279.0,0.57366025
280.0,280.0,0.6959168
281.0,281.0,0.6707869
282.0,282.0,0.53423893
283.0,283.0,0.69325864
284.0,284.0,0.5375038
285.0,285.0,0.5809147
286.0,286.0,0.65051657
287.0,287.0,0.6094188
288.0,288.0,0.5404998
289.0,289.0,0.5078044
290.0,290.0,0.67439264
291.0,291.0,0.6756721
292.0,292.0,0.6288436
293.0,293.0,0.5884248
294.0,294.0,0.7109775
295.0,295.0,0.6310184
296.0,296.0,0.5710692
297.0,297.0,0.6036822
298.0,298.0,0.66461337
299.0,299.0,0.5491863
300.0,300.0,0.46990943
301.0,301.0,0.6383629
302.0,302.0,0.66442823
303.0,303.0,0.6141921
304.0,304.0,0.69128084
305.0,305.0,0.497491
306.0,306.0,0.49910167
307.0,307.0,0.5385951
308.0,308.0,0.6633185
309.0,309.0,0.5807159
310.0,310.0,0.4951409
311.0,311.0,0.5346154
312.0,312.0,0.55779874
313.0,313.0,0.6908106
314.0,314.0,0.6433142
315.0,315.0,0.5397528
316.0,316.0,0.6755549
317.0,317.0,0.6785717
318.0,318.0,0.5498126
319.0,319.0,0.5297729
320.0,320.0,0.57733136
321.0,321.0,0.5999491
322.0,322.0,0.6979574
323.0,323.0,0.52876216
324.0,324.0,0.6893006
325.0,325.0,0.53659785
326.0,326.0,0.5122528
327.0,327.0,0.7013965
328.0,328.0,0.5040858
329.0,329.0,0.6756597
330.0,330.0,0.6499816
331.0,331.0,0.4930576
332.0,332.0,0.5295146
333.0,333.0,0.66879964
334.0,334.0,0.6414405
335.0,335.0,0.53448045
336.0,336.0,0.5588093
337.0,337.0,0.53127515
338.0,338.0,0.5218209
339.0,339.0,0.57399976
340.0,340.0,0.5688896
341.0,341.0,0.7022244
342.0,342.0,0.6805095
343.0,343.0,0.6519496
344.0,344.0,0.6680793
345.0,345.0,0.4775481
346.0,346.0,0.79767054
347.0,347.0,0.50527465
348.0,348.0,0.50820416
349.0,349.0,0.67754316
350.0,350.0,0.51171124
351.0,351.0,0.58179724
352.0,352.0,0.4896716
353.0,353.0,0.57472306
354.0,354.0,0.648419
355.0,355.0,0.53329664
356.0,356.0,0.57688755
357.0,357.0,0.66720825
358.0,358.0,0.49698588
359.0,359.0,0.66594064
360.0,360.0,0.69230306
361.0,361.0,0.56775075
362.0,362.0,0.66587657
363.0,363.0,0.5468239
364.0,364.0,0.54240525
365.0,365.0,0.5422383
366.0,366.0,0.6913673
367.0,367.0,0.48897377
368.0,368.0,0.58878094
369.0,369.0,0.50836974
370.0,370.0,0.4788958
371.0,371.0,0.6764841
372.0,372.0,0.5131003
373.0,373.0,0.5737051
374.0,374.0,0.543671
375.0,375.0,0.5275667
376.0,376.0,0.6923241
377.0,377.0,0.66382295
378.0,378.0,0.544129
379.0,379.0,0.65539163
380.0,380.0,0.61573845
381.0,381.0,0.47645548
382.0,382.0,0.50151944
383.0,383.0,0.5046546
384.0,384.0,0.6620263
385.0,385.0,0.5912445
386.0,386.0,0.6911584
387.0,387.0,0.5287558
388.0,388.0,0.58085436
389.0,389.0,0.691404
390.0,390.0,0.62475216
391.0,391.0,0.48785344
392.0,392.0,0.53979796
393.0,393.0,0.5148215
394.0,394.0,0.67050576
395.0,395.0,0.5590501
396.0,396.0,0.49677396
397.0,397.0,0.573229
398.0,398.0,0.66712046
399.0,399.0,0.6600379
400.0,400.0,0.53550315
401.0,401.0,0.701835
402.0,402.0,0.7769221
403.0,403.0,0.47280496
404.0,404.0,0.5284349
405.0,405.0,0.6953153
406.0,406.0,0.70969474
407.0,407.0,0.67629385
408.0,408.0,0.5878673
409.0,409.0,0.64817816
410.0,410.0,0.61167556
411.0,411.0,0.6740417
412.0,412.0,0.601187
413.0,413.0,0.67651737
414.0,414.0,0.7862261
415.0,415.0,0.6998748
416.0,416.0,0.6464848
417.0,417.0,0.5259742
418.0,418.0,0.4714259
419.0,419.0,0.68941444
420.0,420.0,0.6994913
421.0,421.0,0.6431679
422.0,422.0,0.6130223
423.0,423.0,0.550487
424.0,424.0,0.669169
425.0,425.0,0.6607295
426.0,426.0,0.5437868
