x,y,species stddev
1.0,1.0,0.007888507
2.0,2.0,0.021763211
3.0,3.0,0.006240053
4.0,4.0,0.022005437
5.0,5.0,0.012113784
6.0,6.0,0.009002872
7.0,7.0,0.010938371
8.0,8.0,0.006969887
9.0,9.0,0.005966765
10.0,10.0,0.010435966
11.0,11.0,0.07275569
12.0,12.0,0.004186143
13.0,13.0,0.0109582925
14.0,14.0,0.008018366
15.0,15.0,0.010136578
16.0,16.0,0.01937282
17.0,17.0,0.00837536
18.0,18.0,0.007308192
19.0,19.0,0.0042715035
20.0,20.0,0.007860256
21.0,21.0,0.008109229
22.0,22.0,0.021458484
23.0,23.0,0.006992347
24.0,24.0,0.0065033403
25.0,25.0,0.011248359
26.0,26.0,0.021340946
27.0,27.0,0.021359714
28.0,28.0,0.088958785
29.0,29.0,0.03793886
30.0,30.0,0.008881033
31.0,31.0,0.009173253
32.0,32.0,0.007256288
33.0,33.0,0.01988338
34.0,34.0,0.011676472
35.0,35.0,0.006884697
36.0,36.0,0.021828823
37.0,37.0,0.051665634
38.0,38.0,0.009647011
39.0,39.0,0.009063111
40.0,40.0,0.010420849
41.0,41.0,0.007453782
42.0,42.0,0.009965065
43.0,43.0,0.08925163
44.0,44.0,0.022463605
45.0,45.0,0.0068552997
46.0,46.0,0.008981634
47.0,47.0,0.007880001
48.0,48.0,0.019673942
49.0,49.0,0.021445828
50.0,50.0,0.057685822
51.0,51.0,0.020034747
52.0,52.0,0.10177461
53.0,53.0,0.0048934114
54.0,54.0,0.022234691
55.0,55.0,0.021934433
56.0,56.0,0.012352913
57.0,57.0,0.009752477
58.0,58.0,0.02269772
59.0,59.0,0.013014409
60.0,60.0,0.021019824
61.0,61.0,0.009863012
62.0,62.0,0.021342622
63.0,63.0,0.008245703
64.0,64.0,0.021239985
65.0,65.0,0.007225008
66.0,66.0,0.0075290888
67.0,67.0,0.012234394
68.0,68.0,0.008531959
69.0,69.0,0.008500372
70.0,70.0,0.0077733486
71.0,71.0,0.010335669
72.0,72.0,0.009201003
73.0,73.0,0.021385714
74.0,74.0,0.02934299
75.0,75.0,0.0050251544
76.0,76.0,0.008428774
77.0,77.0,0.010983575
78.0,78.0,0.023600431
79.0,79.0,0.022986423
80.0,80.0,0.0218276
81.0,81.0,0.011577638
82.0,82.0,0.023048695
83.0,83.0,0.011528629
84.0,84.0,0.021557838
85.0,85.0,0.0064783706
86.0,86.0,0.021163374
87.0,87.0,0.009252281
88.0,88.0,0.009811633
89.0,89.0,0.023522677
90.0,90.0,0.012180068
91.0,91.0,0.0072378875
92.0,92.0,0.021573406
93.0,93.0,0.097958505
94.0,94.0,0.0044414257
95.0,95.0,0.021316022
96.0,96.0,0.008409051
97.0,97.0,0.012381722
98.0,98.0,0.017498652
99.0,99.0,0.008099165
100.0,100.0,0.01044919
101.0,101.0,0.0213738
102.0,102.0,0.007807658
103.0,103.0,0.02921527
104.0,104.0,0.011381871
105.0,105.0,0.009460805
106.0,106.0,0.01079344
107.0,107.0,0.0050110836
108.0,108.0,0.008374093
109.0,109.0,0.009093223
110.0,110.0,0.009901706
111.0,111.0,0.011515499
112.0,112.0,0.005919594
113.0,113.0,0.0074886675
114.0,114.0,0.0075163874
115.0,115.0,0.022422226
116.0,116.0,0.006557095
117.0,117.0,0.082344085
118.0,118.0,0.01193361
119.0,119.0,0.008934884
120.0,120.0,0.0073702163
121.0,121.0,0.021796202
122.0,122.0,0.077407986
123.0,123.0,0.012874521
124.0,124.0,0.008944263
125.0,125.0,0.009446541
126.0,126.0,0.021367626
127.0,127.0,0.009524185
128.0,128.0,0.009636027
129.0,129.0,0.008518381
130.0,130.0,0.004884589
131.0,131.0,0.020625398
132.0,132.0,0.1034857
133.0,133.0,0.019819152
134.0,134.0,0.021365996
135.0,135.0,0.022318875
136.0,136.0,0.057888377
137.0,137.0,0.0066373693
138.0,138.0,0.051272493
139.0,139.0,0.004137294
140.0,140.0,0.008544395
141.0,141.0,0.01216085
142.0,142.0,0.022042826
143.0,143.0,0.020459238
144.0,144.0,0.009120495
145.0,145.0,0.083741605
146.0,146.0,0.05369527
147.0,147.0,0.008809059
148.0,148.0,0.011002843
149.0,149.0,0.009010171
150.0,150.0,0.006770881
151.0,151.0,0.02110313
152.0,152.0,0.022959003
153.0,153.0,0.021814628
154.0,154.0,0.020126779
155.0,155.0,0.020723738
156.0,156.0,0.010727177
157.0,157.0,0.009281663
158.0,158.0,0.009149007
159.0,159.0,0.019902008
160.0,160.0,0.003936625
161.0,161.0,0.011993592
162.0,162.0,0.009021326
163.0,163.0,0.013218425
164.0,164.0,0.007105849
165.0,165.0,0.022729915
166.0,166.0,0.08944316
167.0,167.0,0.0214567
168.0,168.0,0.00898409
169.0,169.0,0.011564896
170.0,170.0,0.012232527
171.0,171.0,0.02050353
172.0,172.0,0.02048513
173.0,173.0,0.010983308
174.0,174.0,0.02056729
175.0,175.0,0.009115172
176.0,176.0,0.021204429
177.0,177.0,0.0075456467
178.0,178.0,0.011795307
179.0,179.0,0.022233047
180.0,180.0,0.0024990374
181.0,181.0,0.009923726
182.0,182.0,0.012158989
183.0,183.0,0.024327196
184.0,184.0,0.011294841
185.0,185.0,0.011248724
186.0,186.0,0.090676256
187.0,187.0,0.0113357045
188.0,188.0,0.021525934
189.0,189.0,0.009318386
190.0,190.0,0.008147622
191.0,191.0,0.0214864
192.0,192.0,0.008684035
193.0,193.0,0.007514127
194.0,194.0,0.0068449653
195.0,195.0,0.008697853
196.0,196.0,0.0072436174
197.0,197.0,0.004575852
198.0,198.0,0.00672055
199.0,199.0,0.005845314
200.0,200.0,0.009136591
201.0,201.0,0.009798216
202.0,202.0,0.022116268
203.0,203.0,0.007933749
204.0,204.0,0.009749954
205.0,205.0,0.007322426
206.0,206.0,0.010320513
207.0,207.0,0.020760013
208.0,208.0,0.009765728
209.0,209.0,0.011585988
210.0,210.0,0.007554066
211.0,211.0,0.009194833
212.0,212.0,0.02129132
213.0,213.0,0.010278027
214.0,214.0,0.022466773
215.0,215.0,0.014854371
216.0,216.0,0.004067977
217.0,217.0,0.0072959713
218.0,218.0,0.026518
219.0,219.0,0.02254538
220.0,220.0,0.029203134
221.0,221.0,0.023484586
222.0,222.0,0.009048145
223.0,223.0,0.00669867
224.0,224.0,0.00822439
225.0,225.0,0.011135676
226.0,226.0,0.008843848
227.0,227.0,0.0901964
228.0,228.0,0.008714782
229.0,229.0,0.008388253
230.0,230.0,0.01185952
231.0,231.0,0.022072108
232.0,232.0,0.009427753
233.0,233.0,0.022112668
234.0,234.0,0.021915965
235.0,235.0,0.011909399
236.0,236.0,0.010495366
237.0,237.0,0.008996823
238.0,238.0,0.057708
239.0,239.0,0.011153403
240.0,240.0,0.008660861
241.0,241.0,0.009801043
242.0,242.0,0.008478007
243.0,243.0,0.009545923
244.0,244.0,0.0121926395
245.0,245.0,0.01196842
246.0,246.0,0.0053419997
247.0,247.0,0.005405099
248.0,248.0,0.021466505
249.0,249.0,0.02072342
250.0,250.0,0.008116932
251.0,251.0,0.022901898
252.0,252.0,0.009528298
253.0,253.0,0.0057811225
254.0,254.0,0.027251815
255.0,255.0,0.008507634
256.0,256.0,0.0733488
257.0,257.0,0.020899028
258.0,258.0,0.008847605
259.0,259.0,0.02143685
260.0,260.0,0.021449342
261.0,261.0,0.010861108
262.0,262.0,0.007694607
263.0,263.0,0.022903332
264.0,264.0,0.00784379
265.0,265.0,0.011085359
266.0,266.0,0.023472795
267.0,267.0,0.0084976265
268.0,268.0,0.0054709665
269.0,269.0,0.02170214
270.0,270.0,0.10265458
271.0,271.0,0.08270096
272.0,272.0,0.010804598
273.0,273.0,0.019517437
274.0,274.0,0.008841098
275.0,275.0,0.021284938
276.0,276.0,0.0062693497
277.0,277.0,0.012163925
278.0,278.0,0.021414978
279.0,279.0,0.0072145634
280.0,280.0,0.008502644
281.0,281.0,0.0083281435
282.0,282.0,0.012090609
283.0,283.0,0.01188034
284.0,284.0,0.011964676
285.0,285.0,0.0070379917
286.0,286.0,0.02166214
287.0,287.0,0.021849418
288.0,288.0,0.012216555
289.0,289.0,0.0052766385
290.0,290.0,0.009932608
291.0,291.0,0.0086490605
292.0,292.0,0.007413516
293.0,293.0,0.021246476
294.0,294.0,0.019855617
295.0,295.0,0.007618526
296.0,296.0,0.00838219
297.0,297.0,0.010094931
298.0,298.0,0.011540758
299.0,299.0,0.0076571596
300.0,300.0,0.0099258125
301.0,301.0,0.08266996
302.0,302.0,0.004158623
303.0,303.0,0.011307979
304.0,304.0,0.0044741374
305.0,305.0,0.011657385
306.0,306.0,0.007958973
307.0,307.0,0.013017933
308.0,308.0,0.021597212
309.0,309.0,0.007856852
310.0,310.0,0.00949567
311.0,311.0,0.012352858
312.0,312.0,0.025539989
313.0,313.0,0.023146464
314.0,314.0,0.09112649
315.0,315.0,0.008328559
316.0,316.0,0.008797372
317.0,317.0,0.019230982
318.0,318.0,0.02053035
319.0,319.0,0.021607514
320.0,320.0,0.010031987
321.0,321.0,0.008816134
322.0,322.0,0.021491012
323.0,323.0,0.022034846
324.0,324.0,0.0058934838
325.0,325.0,0.01293289
326.0,326.0,0.008084176
327.0,327.0,0.013320509
328.0,328.0,0.007279078
329.0,329.0,0.0065898667
330.0,330.0,0.009052499
331.0,331.0,0.021391021
332.0,332.0,0.0063057253
333.0,333.0,0.021532377
334.0,334.0,0.0055120043
335.0,335.0,0.009708281
336.0,336.0,0.005886845
337.0,337.0,0.011807037
338.0,338.0,0.012037513
339.0,339.0,0.09622055
340.0,340.0,0.021261923
341.0,341.0,0.022246884
342.0,342.0,0.005764649
343.0,343.0,0.0038887248
344.0,344.0,0.0095865615
345.0,345.0,0.021677803
346.0,346.0,0.0073975557
347.0,347.0,0.0061617196
348.0,348.0,0.007546781
349.0,349.0,0.01932845
350.0,350.0,0.022318987
351.0,351.0,0.006916549
352.0,352.0,0.0039995103
353.0,353.0,0.007885693
354.0,354.0,0.023124017
355.0,355.0,0.013399936
356.0,356.0,0.019359495
357.0,357.0,0.0061876522
358.0,358.0,0.009038606
359.0,359.0,0.008556498
360.0,360.0,0.009793549
361.0,361.0,0.0035398502
362.0,362.0,0.010714251
363.0,363.0,0.011119079
364.0,364.0,0.011788302
365.0,365.0,0.008704448
366.0,366.0,0.008831348
367.0,367.0,0.012396727
368.0,368.0,0.0071474793
369.0,369.0,0.008512007
370.0,370.0,0.08457453
371.0,371.0,0.008384878
372.0,372.0,0.008888467
373.0,373.0,0.010318525
374.0,374.0,0.010999891
375.0,375.0,0.009451174
376.0,376.0,0.011056461
377.0,377.0,0.0075923097
378.0,378.0,0.009097118
379.0,379.0,0.011014289
380.0,380.0,0.011825849
381.0,381.0,0.009525505
382.0,382.0,0.008976568
383.0,383.0,0.019911222
384.0,384.0,0.009985995
385.0,385.0,0.020100566
386.0,386.0,0.02198787
387.0,387.0,0.02153036
388.0,388.0,0.011434652
389.0,389.0,0.011591565
390.0,390.0,0.006648802
391.0,391.0,0.008809274
392.0,392.0,0.07875727
393.0,393.0,0.08666002
394.0,394.0,0.007158779
395.0,395.0,0.020811083
396.0,396.0,0.009211912
397.0,397.0,0.008881515
398.0,398.0,0.025296632
399.0,399.0,0.005709239
400.0,400.0,0.04757875
401.0,401.0,0.0078834295
402.0,402.0,0.0048269834
403.0,403.0,0.00836136
404.0,404.0,0.010090687
405.0,405.0,0.009532369
406.0,406.0,0.012021165
407.0,407.0,0.00959901
408.0,408.0,0.02062832
409.0,409.0,0.009768075
410.0,410.0,0.022368304
411.0,411.0,0.00432783
412.0,412.0,0.014422407
413.0,413.0,0.022788823
414.0,414.0,0.021416241
415.0,415.0,0.007107703
416.0,416.0,0.008574735
417.0,417.0,0.00638171
418.0,418.0,0.008402412
419.0,419.0,0.021592004
420.0,420.0,0.009044079
421.0,421.0,0.008806751
422.0,422.0,0.011312103
423.0,423.0,0.010644687
424.0,424.0,0.008959404
425.0,425.0,0.021942684
426.0,426.0,0.008143609
427.0,427.0,0.029809313
428.0,428.0,0.09131215
429.0,429.0,0.0060777348
430.0,430.0,0.009933959
431.0,431.0,0.02106773
432.0,432.0,0.008716242
433.0,433.0,0.0071353596
434.0,434.0,0.009131942
435.0,435.0,0.021441394
