x,y,species median
1.0,1.0,0.60116786
2.0,2.0,0.65057564
3.0,3.0,0.663293
4.0,4.0,0.6717676
5.0,5.0,0.56156766
6.0,6.0,0.56947196
7.0,7.0,0.598069
8.0,8.0,0.6559312
9.0,9.0,0.5707795
10.0,10.0,0.5736322
11.0,11.0,0.660122
12.0,12.0,0.5857632
13.0,13.0,0.56997985
14.0,14.0,0.6159171
15.0,15.0,0.5608655
16.0,16.0,0.7846316
17.0,17.0,0.5811763
18.0,18.0,0.5177649
19.0,19.0,0.64190453
20.0,20.0,0.5846607
21.0,21.0,0.67031944
22.0,22.0,0.66332054
23.0,23.0,0.6405077
24.0,24.0,0.6499036
25.0,25.0,0.5756546
26.0,26.0,0.5510842
27.0,27.0,0.5789191
28.0,28.0,0.6555562
29.0,29.0,0.55273527
30.0,30.0,0.6673372
31.0,31.0,0.55464786
32.0,32.0,0.5681803
33.0,33.0,0.5952775
34.0,34.0,0.6735149
35.0,35.0,0.67977446
36.0,36.0,0.7163812
37.0,37.0,0.6650619
38.0,38.0,0.66788286
39.0,39.0,0.57064044
40.0,40.0,0.59172523
41.0,41.0,0.6704887
42.0,42.0,0.58122545
43.0,43.0,0.66378474
44.0,44.0,0.6643086
45.0,45.0,0.55631953
46.0,46.0,0.66867536
47.0,47.0,0.5751058
48.0,48.0,0.66460085
49.0,49.0,0.662583
50.0,50.0,0.5528226
51.0,51.0,0.6630525
52.0,52.0,0.6580501
53.0,53.0,0.5456732
54.0,54.0,0.5549508
55.0,55.0,0.5492747
56.0,56.0,0.633249
57.0,57.0,0.55132705
58.0,58.0,0.66885054
59.0,59.0,0.58820885
60.0,60.0,0.5871065
61.0,61.0,0.5838863
62.0,62.0,0.6493161
63.0,63.0,0.6580969
64.0,64.0,0.56867003
65.0,65.0,0.6285618
66.0,66.0,0.55896956
67.0,67.0,0.6045437
68.0,68.0,0.66234654
69.0,69.0,0.66800576
70.0,70.0,0.5762871
71.0,71.0,0.6201368
72.0,72.0,0.5609819
73.0,73.0,0.57203835
74.0,74.0,0.60414636
75.0,75.0,0.5837801
76.0,76.0,0.65722704
77.0,77.0,0.5851119
78.0,78.0,0.596612
79.0,79.0,0.6301582
80.0,80.0,0.5479651
81.0,81.0,0.54897803
82.0,82.0,0.56235147
83.0,83.0,0.56413025
84.0,84.0,0.5712351
85.0,85.0,0.55746377
86.0,86.0,0.6545203
87.0,87.0,0.59685045
88.0,88.0,0.63900965
89.0,89.0,0.67565715
90.0,90.0,0.57276297
91.0,91.0,0.6675122
92.0,92.0,0.6597871
93.0,93.0,0.65399045
94.0,94.0,0.64897704
95.0,95.0,0.67824316
96.0,96.0,0.5660762
97.0,97.0,0.65027326
98.0,98.0,0.6591805
99.0,99.0,0.5925928
100.0,100.0,0.57029533
101.0,101.0,0.577223
102.0,102.0,0.66860896
103.0,103.0,0.6482394
104.0,104.0,0.58863246
105.0,105.0,0.6688696
106.0,106.0,0.61824447
107.0,107.0,0.6632413
108.0,108.0,0.6471554
109.0,109.0,0.6177271
110.0,110.0,0.7991272
111.0,111.0,0.5826223
112.0,112.0,0.5145808
113.0,113.0,0.55247486
114.0,114.0,0.66963893
115.0,115.0,0.6703189
116.0,116.0,0.5684323
117.0,117.0,0.78873926
118.0,118.0,0.66972303
119.0,119.0,0.60106033
120.0,120.0,0.6712906
121.0,121.0,0.6566663
122.0,122.0,0.6467765
123.0,123.0,0.6596411
124.0,124.0,0.6626182
125.0,125.0,0.65197754
126.0,126.0,0.64998764
127.0,127.0,0.6579175
128.0,128.0,0.6064321
129.0,129.0,0.66626936
130.0,130.0,0.5568352
131.0,131.0,0.65329796
132.0,132.0,0.59615105
133.0,133.0,0.6549855
134.0,134.0,0.6692638
135.0,135.0,0.6628658
136.0,136.0,0.8129747
137.0,137.0,0.5662291
138.0,138.0,0.65447456
139.0,139.0,0.6448957
140.0,140.0,0.5990599
141.0,141.0,0.5667228
142.0,142.0,0.6712726
143.0,143.0,0.6582571
144.0,144.0,0.5790417
145.0,145.0,0.6479824
146.0,146.0,0.6604043
147.0,147.0,0.6629065
148.0,148.0,0.6493963
149.0,149.0,0.65742993
150.0,150.0,0.6560312
151.0,151.0,0.6572369
152.0,152.0,0.5743849
153.0,153.0,0.6440297
154.0,154.0,0.59461576
155.0,155.0,0.5899619
156.0,156.0,0.5610735
