x,y,species_4 cloglog values
1.0,1.0,0.5972282
2.0,2.0,0.6532532
3.0,3.0,0.663293
4.0,4.0,0.6717676
5.0,5.0,0.5451846
6.0,6.0,0.5554423
7.0,7.0,0.5957919
8.0,8.0,0.6559312
9.0,9.0,0.55710053
10.0,10.0,0.56051886
11.0,11.0,0.66438407
12.0,12.0,0.57515806
13.0,13.0,0.55611366
14.0,14.0,0.6159171
15.0,15.0,0.5443726
16.0,16.0,0.80085164
17.0,17.0,0.5730779
18.0,18.0,0.50697744
19.0,19.0,0.6440651
20.0,20.0,0.5732367
21.0,21.0,0.67031944
22.0,22.0,0.66824204
23.0,23.0,0.64050394
24.0,24.0,0.6524288
25.0,25.0,0.5672245
26.0,26.0,0.53329676
27.0,27.0,0.5669
28.0,28.0,0.65547836
29.0,29.0,0.5349262
30.0,30.0,0.6673372
31.0,31.0,0.5367864
32.0,32.0,0.55388105
33.0,33.0,0.5892508
34.0,34.0,0.6723699
35.0,35.0,0.6831236
36.0,36.0,0.7163812
37.0,37.0,0.6650619
38.0,38.0,0.66788286
39.0,39.0,0.55592465
40.0,40.0,0.58334726
41.0,41.0,0.6704887
42.0,42.0,0.5694721
43.0,43.0,0.66862696
44.0,44.0,0.669138
45.0,45.0,0.53834677
46.0,46.0,0.66990376
47.0,47.0,0.5687484
48.0,48.0,0.66460085
49.0,49.0,0.662583
50.0,50.0,0.53500164
51.0,51.0,0.6630525
52.0,52.0,0.661497
53.0,53.0,0.5280666
54.0,54.0,0.53745663
55.0,55.0,0.5315685
56.0,56.0,0.633249
57.0,57.0,0.5335482
58.0,58.0,0.67029387
59.0,59.0,0.57849574
60.0,60.0,0.57682604
61.0,61.0,0.57230127
62.0,62.0,0.6515441
63.0,63.0,0.6580969
64.0,64.0,0.5593919
65.0,65.0,0.6285618
66.0,66.0,0.5419352
67.0,67.0,0.5996863
68.0,68.0,0.66234654
69.0,69.0,0.6743362
70.0,70.0,0.5638269
71.0,71.0,0.6201368
72.0,72.0,0.5442958
73.0,73.0,0.5585797
74.0,74.0,0.59927064
75.0,75.0,0.57193476
76.0,76.0,0.66174126
77.0,77.0,0.57379943
78.0,78.0,0.58888453
79.0,79.0,0.6301582
80.0,80.0,0.53028387
81.0,81.0,0.53127086
82.0,82.0,0.5462178
83.0,83.0,0.54746187
84.0,84.0,0.55619365
85.0,85.0,0.54757434
86.0,86.0,0.65786815
87.0,87.0,0.5935049
88.0,88.0,0.6407408
89.0,89.0,0.67565715
90.0,90.0,0.55932575
91.0,91.0,0.6697732
92.0,92.0,0.6617885
93.0,93.0,0.65800995
94.0,94.0,0.6516269
95.0,95.0,0.67824316
96.0,96.0,0.55126935
97.0,97.0,0.65287083
98.0,98.0,0.6591805
99.0,99.0,0.5882526
100.0,100.0,0.5549173
101.0,101.0,0.5633913
102.0,102.0,0.6737969
103.0,103.0,0.65074676
104.0,104.0,0.5780519
105.0,105.0,0.6688696
106.0,106.0,0.61824447
107.0,107.0,0.6679552
108.0,108.0,0.6499332
109.0,109.0,0.6177271
110.0,110.0,0.82661724
111.0,111.0,0.5706701
112.0,112.0,0.5045665
113.0,113.0,0.53465056
114.0,114.0,0.66963893
115.0,115.0,0.67444724
116.0,116.0,0.5526186
117.0,117.0,0.80512714
118.0,118.0,0.66972303
119.0,119.0,0.5973333
120.0,120.0,0.6712906
121.0,121.0,0.6596642
122.0,122.0,0.64908904
123.0,123.0,0.6640931
124.0,124.0,0.66918695
125.0,125.0,0.65417147
126.0,126.0,0.65396076
127.0,127.0,0.6579175
128.0,128.0,0.6056133
129.0,129.0,0.672759
130.0,130.0,0.5396555
131.0,131.0,0.657299
132.0,132.0,0.5896741
133.0,133.0,0.65842676
134.0,134.0,0.6692638
135.0,135.0,0.6628658
136.0,136.0,0.84239554
137.0,137.0,0.5499967
138.0,138.0,0.6569318
139.0,139.0,0.6478894
140.0,140.0,0.5952345
141.0,141.0,0.55081546
142.0,142.0,0.6712726
143.0,143.0,0.6625285
144.0,144.0,0.5672199
145.0,145.0,0.64796424
146.0,146.0,0.6604043
147.0,147.0,0.66699976
148.0,148.0,0.65162987
149.0,149.0,0.6628302
150.0,150.0,0.6559208
151.0,151.0,0.6572369
152.0,152.0,0.56120896
153.0,153.0,0.6455161
154.0,154.0,0.5865502
155.0,155.0,0.5808362
156.0,156.0,0.5445745
157.0,157.0,0.5584183
158.0,158.0,0.61347145
159.0,159.0,0.6664062
160.0,160.0,0.6525997
161.0,161.0,0.64762646
162.0,162.0,0.6419707
163.0,163.0,0.5691929
164.0,164.0,0.6527357
165.0,165.0,0.5377582
166.0,166.0,0.5905717
167.0,167.0,0.6686195
168.0,168.0,0.567813
169.0,169.0,0.55849993
170.0,170.0,0.66655385
171.0,171.0,0.6525768
172.0,172.0,0.57060474
173.0,173.0,0.6075268
174.0,174.0,0.57671714
175.0,175.0,0.5592906
176.0,176.0,0.55437386
177.0,177.0,0.6729196
178.0,178.0,0.5322489
179.0,179.0,0.584772
180.0,180.0,0.5940755
181.0,181.0,0.6719479
182.0,182.0,0.58317566
183.0,183.0,0.6694228
184.0,184.0,0.56372356
185.0,185.0,0.6631526
186.0,186.0,0.6901525
187.0,187.0,0.6637085
188.0,188.0,0.53317535
189.0,189.0,0.5336719
190.0,190.0,0.6531022
191.0,191.0,0.5470151
192.0,192.0,0.5349777
193.0,193.0,0.6709377
194.0,194.0,0.5707709
195.0,195.0,0.5541274
196.0,196.0,0.6616031
197.0,197.0,0.66042197
198.0,198.0,0.6140797
199.0,199.0,0.57338315
200.0,200.0,0.66816634
201.0,201.0,0.6339691
202.0,202.0,0.67103726
203.0,203.0,0.5559483
204.0,204.0,0.55618435
205.0,205.0,0.6322385
206.0,206.0,0.80117375
207.0,207.0,0.6660523
208.0,208.0,0.66132224
209.0,209.0,0.5523208
