x,y,species_1 cloglog values
1.0,1.0,0.26402864
2.0,2.0,0.4362332
3.0,3.0,0.69227076
4.0,4.0,0.82656574
5.0,5.0,0.009213403
6.0,6.0,0.021996913
7.0,7.0,0.010133534
8.0,8.0,0.56224483
9.0,9.0,0.023051009
10.0,10.0,0.028644849
11.0,11.0,0.72369224
12.0,12.0,0.09247948
13.0,13.0,0.021926701
14.0,14.0,0.06143695
15.0,15.0,0.008729787
16.0,16.0,0.69951016
17.0,17.0,0.5847079
18.0,18.0,0.0064735077
19.0,19.0,0.35655856
20.0,20.0,0.07439852
21.0,21.0,0.7976499
22.0,22.0,0.78953147
23.0,23.0,0.20030667
24.0,24.0,0.5179711
25.0,25.0,0.4601505
26.0,26.0,0.0024944418
27.0,27.0,0.031622086
28.0,28.0,0.4902029
29.0,29.0,0.0035090707
30.0,30.0,0.72818065
31.0,31.0,0.0041787606
32.0,32.0,0.019842582
33.0,33.0,0.16518179
34.0,34.0,0.29771915
35.0,35.0,0.8534303
36.0,36.0,0.7588377
37.0,37.0,0.6537088
38.0,38.0,0.7637423
39.0,39.0,0.022911709
40.0,40.0,0.12119159
41.0,41.0,0.79903203
42.0,42.0,0.043583024
43.0,43.0,0.8063606
44.0,44.0,0.76984483
45.0,45.0,0.0032616614
46.0,46.0,0.6474414
47.0,47.0,0.42258447
48.0,48.0,0.6890013
49.0,49.0,0.62204987
50.0,50.0,0.0032969562
51.0,51.0,0.6794659
52.0,52.0,0.6823267
53.0,53.0,0.0017504579
54.0,54.0,0.004639238
55.0,55.0,0.0026396755
56.0,56.0,0.17864545
57.0,57.0,0.0028626798
58.0,58.0,0.64159787
59.0,59.0,0.11046488
60.0,60.0,0.10312954
61.0,61.0,0.059316795
62.0,62.0,0.50827074
63.0,63.0,0.6007948
64.0,64.0,0.34407508
65.0,65.0,0.1394461
66.0,66.0,0.0068975314
67.0,67.0,0.009078161
68.0,68.0,0.66963625
69.0,69.0,0.86170346
70.0,70.0,0.032632794
71.0,71.0,0.06768451
72.0,72.0,0.008517053
73.0,73.0,0.026163112
74.0,74.0,0.008723568
75.0,75.0,0.07116657
76.0,76.0,0.69225484
77.0,77.0,0.06379071
78.0,78.0,0.116830766
79.0,79.0,0.14754078
80.0,80.0,0.0020891288
81.0,81.0,0.0023760088
82.0,82.0,0.010166094
83.0,83.0,0.010787569
84.0,84.0,0.021992471
85.0,85.0,0.19507495
86.0,86.0,0.6121254
87.0,87.0,0.0075921156
88.0,88.0,0.30732563
89.0,89.0,0.8486358
90.0,90.0,0.029946927
91.0,91.0,0.6614233
92.0,92.0,0.5371517
93.0,93.0,0.54040265
94.0,94.0,0.42120767
95.0,95.0,0.89392775
96.0,96.0,0.016108714
97.0,97.0,0.5243175
98.0,98.0,0.593363
99.0,99.0,0.0043406207
100.0,100.0,0.020198392
101.0,101.0,0.039316896
102.0,102.0,0.8166196
103.0,103.0,0.45476773
104.0,104.0,0.080805615
105.0,105.0,0.7801567
106.0,106.0,0.06954468
107.0,107.0,0.7585677
108.0,108.0,0.33973125
109.0,109.0,0.06392399
110.0,110.0,0.68438405
111.0,111.0,0.049832422
112.0,112.0,0.0044046836
113.0,113.0,0.0029280228
114.0,114.0,0.7930193
115.0,115.0,0.85397077
116.0,116.0,0.016708205
117.0,117.0,0.78709835
118.0,118.0,0.7833879
119.0,119.0,0.22456233
120.0,120.0,0.81709796
121.0,121.0,0.65748507
122.0,122.0,0.45426342
123.0,123.0,0.7138209
124.0,124.0,0.8099327
125.0,125.0,0.5571236
126.0,126.0,0.42215282
127.0,127.0,0.5304344
128.0,128.0,0.024154952
129.0,129.0,0.8460264
130.0,130.0,0.0057107
131.0,131.0,0.612684
132.0,132.0,0.14693673
133.0,133.0,0.6212576
134.0,134.0,0.7879468
135.0,135.0,0.6380898
136.0,136.0,0.3856815
137.0,137.0,0.013415443
138.0,138.0,0.61313295
139.0,139.0,0.3160576
140.0,140.0,0.007948382
141.0,141.0,0.014443825
142.0,142.0,0.8105522
143.0,143.0,0.6728127
144.0,144.0,0.0381643
145.0,145.0,0.34328276
146.0,146.0,0.5678094
147.0,147.0,0.7798721
148.0,148.0,0.50727165
149.0,149.0,0.709505
150.0,150.0,0.4481156
151.0,151.0,0.56991345
152.0,152.0,0.030053021
