variable,x,y
simplelc2000,1.0,0.4734707772731781
simplelc2000,2.0,0.6939994096755981
simplelc2000,3.0,0.6428073048591614
simplelc2000,4.0,0.5845062136650085
simplelc2000,5.0,0.8599751591682434
simplelc2000,6.0,0.6167484521865845
