x,y,species_1 cloglog values
1.0,1.0,0.42022437
2.0,2.0,0.44659626
3.0,3.0,0.49790514
4.0,4.0,0.5322805
5.0,5.0,0.091440104
6.0,6.0,0.45214427
7.0,7.0,0.49425608
8.0,8.0,0.51662487
9.0,9.0,0.5302271
10.0,10.0,0.45014927
11.0,11.0,0.47445866
12.0,12.0,0.41143045
13.0,13.0,0.73781925
14.0,14.0,0.43899164
15.0,15.0,0.47116262
16.0,16.0,0.46888277
17.0,17.0,0.48728472
18.0,18.0,0.65118545
19.0,19.0,0.53464794
20.0,20.0,0.76098925
21.0,21.0,0.38296622
22.0,22.0,0.705264
23.0,23.0,0.81136686
24.0,24.0,0.4919194
25.0,25.0,0.59341353
26.0,26.0,0.45883143
27.0,27.0,0.3834228
28.0,28.0,0.5535198
29.0,29.0,0.42205283
30.0,30.0,0.6152515
31.0,31.0,0.61888224
32.0,32.0,0.42485705
33.0,33.0,0.46744892
34.0,34.0,0.5636791
35.0,35.0,0.6066737
36.0,36.0,0.48283836
37.0,37.0,0.49226397
38.0,38.0,0.64280534
39.0,39.0,0.4168019
40.0,40.0,0.5196282
41.0,41.0,0.54468787
42.0,42.0,0.42338985
43.0,43.0,0.79518944
44.0,44.0,0.5598139
45.0,45.0,0.5047601
46.0,46.0,0.54617083
47.0,47.0,0.5931965
48.0,48.0,0.62978923
49.0,49.0,0.46738714
50.0,50.0,0.5309771
51.0,51.0,0.46262947
52.0,52.0,0.53263515
53.0,53.0,0.4676427
54.0,54.0,0.57997584
55.0,55.0,0.50706285
56.0,56.0,0.30685788
57.0,57.0,0.9340345
58.0,58.0,0.55112064
59.0,59.0,0.40607512
60.0,60.0,0.4939365
61.0,61.0,0.4004582
62.0,62.0,0.32914567
63.0,63.0,0.446089
64.0,64.0,0.6117017
65.0,65.0,0.47568482
66.0,66.0,0.4526477
67.0,67.0,0.46918914
68.0,68.0,0.623646
69.0,69.0,0.5022172
70.0,70.0,0.6230991
71.0,71.0,0.8972026
72.0,72.0,0.42638814
73.0,73.0,0.57540166
74.0,74.0,0.44572517
75.0,75.0,0.6633524
76.0,76.0,0.4765521
77.0,77.0,0.35202453
78.0,78.0,0.3936654
79.0,79.0,0.36485893
80.0,80.0,0.4072148
81.0,81.0,0.65057176
82.0,82.0,0.53776157
83.0,83.0,0.48175645
84.0,84.0,0.461799
85.0,85.0,0.74686766
86.0,86.0,0.509382
87.0,87.0,0.46678698
88.0,88.0,0.5389385
89.0,89.0,0.4521608
90.0,90.0,0.41911933
91.0,91.0,0.44532028
92.0,92.0,0.6322382
93.0,93.0,0.41027135
94.0,94.0,0.6777046
95.0,95.0,0.5697072
96.0,96.0,0.45448425
97.0,97.0,0.6298704
98.0,98.0,0.6889128
99.0,99.0,0.45136252
100.0,100.0,0.43308437
101.0,101.0,0.6844023
102.0,102.0,0.42157397
103.0,103.0,0.47306508
104.0,104.0,0.42659923
105.0,105.0,0.4277497
106.0,106.0,0.41163155
107.0,107.0,0.5017518
108.0,108.0,0.43285897
109.0,109.0,0.713023
110.0,110.0,0.4377837
111.0,111.0,0.43098354
112.0,112.0,0.61420864
113.0,113.0,0.5747516
114.0,114.0,0.42442057
115.0,115.0,0.54008
116.0,116.0,0.38860333
117.0,117.0,0.41212678
118.0,118.0,0.52122754
119.0,119.0,0.42430875
120.0,120.0,0.5170918
121.0,121.0,0.44692487
122.0,122.0,0.6007592
123.0,123.0,0.47114256
124.0,124.0,0.45958325
125.0,125.0,0.43159607
126.0,126.0,0.4838965
127.0,127.0,0.5139228
128.0,128.0,0.6038859
129.0,129.0,0.4138951
130.0,130.0,0.5591884
131.0,131.0,0.3827354
132.0,132.0,0.799733
133.0,133.0,0.22714238
134.0,134.0,0.40418008
135.0,135.0,0.65460604
136.0,136.0,0.648702
137.0,137.0,0.47856537
138.0,138.0,0.4395889
139.0,139.0,0.4230386
140.0,140.0,0.6702073
141.0,141.0,0.39708725
142.0,142.0,0.4965983
143.0,143.0,0.47486857
144.0,144.0,0.39574522
145.0,145.0,0.39819697
146.0,146.0,0.49424282
147.0,147.0,0.50116336
148.0,148.0,0.45385584
149.0,149.0,0.3881559
150.0,150.0,0.7774807
151.0,151.0,0.3454932
152.0,152.0,0.3860082
153.0,153.0,0.49369878
154.0,154.0,0.54162854
155.0,155.0,0.40899384
156.0,156.0,0.46371672
157.0,157.0,0.65512687
158.0,158.0,0.46381748
159.0,159.0,0.4488368
160.0,160.0,0.61397475
161.0,161.0,0.4362411
162.0,162.0,0.46382627
163.0,163.0,0.38967276
164.0,164.0,0.44608292
165.0,165.0,0.4276354
166.0,166.0,0.452358
167.0,167.0,0.5931073
168.0,168.0,0.4414232
169.0,169.0,0.4205669
170.0,170.0,0.50328875
171.0,171.0,0.5385035
172.0,172.0,0.5651029
173.0,173.0,0.4053259
174.0,174.0,0.40509105
