x,y,species stddev
1.0,1.0,0.039972942
2.0,2.0,0.051211048
3.0,3.0,0.056362454
4.0,4.0,0.07144507
5.0,5.0,0.02638465
6.0,6.0,0.037076473
7.0,7.0,0.04617804
8.0,8.0,0.07072274
9.0,9.0,0.057385463
10.0,10.0,0.024120642
11.0,11.0,0.041487586
12.0,12.0,0.06976487
13.0,13.0,0.04103496
14.0,14.0,0.0107054245
15.0,15.0,0.04811683
16.0,16.0,0.039565887
17.0,17.0,0.08665323
18.0,18.0,0.07426678
19.0,19.0,0.040348135
20.0,20.0,0.063738115
21.0,21.0,0.05262451
22.0,22.0,0.044871405
23.0,23.0,0.043440603
24.0,24.0,0.055211924
25.0,25.0,0.055956002
26.0,26.0,0.051921997
27.0,27.0,0.037575178
28.0,28.0,0.08031245
29.0,29.0,0.0429184
30.0,30.0,0.061778832
31.0,31.0,0.069300584
32.0,32.0,0.05271185
33.0,33.0,0.07605853
34.0,34.0,0.058975384
35.0,35.0,0.056980506
36.0,36.0,0.0752547
37.0,37.0,0.045903794
38.0,38.0,0.053689
39.0,39.0,0.061830375
40.0,40.0,0.045507703
41.0,41.0,0.071724035
42.0,42.0,0.035695575
43.0,43.0,0.07684079
44.0,44.0,0.068194695
45.0,45.0,0.069579855
46.0,46.0,0.07193567
47.0,47.0,0.056225836
48.0,48.0,0.051547986
49.0,49.0,0.037488062
50.0,50.0,0.060770936
51.0,51.0,0.045224953
52.0,52.0,0.088138685
53.0,53.0,0.036654193
54.0,54.0,0.07274286
55.0,55.0,0.06703679
56.0,56.0,0.04050473
57.0,57.0,0.06089718
58.0,58.0,0.06546011
59.0,59.0,0.016597426
60.0,60.0,0.05524736
61.0,61.0,0.04716109
62.0,62.0,0.050629783
63.0,63.0,0.055053312
64.0,64.0,0.055918038
65.0,65.0,0.07672304
66.0,66.0,0.033983964
67.0,67.0,0.044292673
68.0,68.0,0.05372937
69.0,69.0,0.059238203
70.0,70.0,0.06136079
71.0,71.0,0.033364892
72.0,72.0,0.050782006
73.0,73.0,0.052356765
74.0,74.0,0.056740835
75.0,75.0,0.061049245
76.0,76.0,0.0383158
77.0,77.0,0.034024153
78.0,78.0,0.03738157
79.0,79.0,0.04113884
80.0,80.0,0.028324762
81.0,81.0,0.05181714
82.0,82.0,0.06791315
83.0,83.0,0.054719932
84.0,84.0,0.05143527
85.0,85.0,0.054322008
86.0,86.0,0.043200992
87.0,87.0,0.041813344
88.0,88.0,0.044085696
89.0,89.0,0.03210732
90.0,90.0,0.013566179
91.0,91.0,0.025136108
92.0,92.0,0.05284581
93.0,93.0,0.06335216
94.0,94.0,0.04931668
95.0,95.0,0.06088801
96.0,96.0,0.012736655
97.0,97.0,0.052832868
98.0,98.0,0.04875142
99.0,99.0,0.08569255
100.0,100.0,0.0471167
101.0,101.0,0.059524737
102.0,102.0,0.027766716
103.0,103.0,0.013578517
104.0,104.0,0.011409298
105.0,105.0,0.016779948
106.0,106.0,0.020376656
107.0,107.0,0.05506549
108.0,108.0,0.07389858
109.0,109.0,0.06320634
110.0,110.0,0.06270816
111.0,111.0,0.05839386
112.0,112.0,0.053068087
113.0,113.0,0.05814406
114.0,114.0,0.039618205
115.0,115.0,0.06783556
116.0,116.0,0.019654436
117.0,117.0,0.018016895
118.0,118.0,0.07656612
119.0,119.0,0.0489315
120.0,120.0,0.059181605
121.0,121.0,0.022084074
122.0,122.0,0.08076303
123.0,123.0,0.03709124
124.0,124.0,0.03781401
125.0,125.0,0.021926444
126.0,126.0,0.063350044
127.0,127.0,0.05887501
128.0,128.0,0.053363875
129.0,129.0,0.06252871
130.0,130.0,0.07920977
131.0,131.0,0.033271324
132.0,132.0,0.07292571
133.0,133.0,0.042557113
134.0,134.0,0.03131678
135.0,135.0,0.049251366
136.0,136.0,0.051103465
137.0,137.0,0.052195374
138.0,138.0,0.01110523
139.0,139.0,0.048430298
140.0,140.0,0.0453801
141.0,141.0,0.023566103
142.0,142.0,0.05954715
143.0,143.0,0.034062605
144.0,144.0,0.048129227
145.0,145.0,0.014919827
146.0,146.0,0.056390245
147.0,147.0,0.012485267
148.0,148.0,0.03746434
149.0,149.0,0.07636564
150.0,150.0,0.076299444
151.0,151.0,0.037202623
152.0,152.0,0.043383937
153.0,153.0,0.04155587
154.0,154.0,0.07001016
155.0,155.0,0.028976727
156.0,156.0,0.03231741
157.0,157.0,0.05381588
158.0,158.0,0.03431573
159.0,159.0,0.06830071
160.0,160.0,0.054075982
161.0,161.0,0.011482685
162.0,162.0,0.033205226
163.0,163.0,0.017148403
164.0,164.0,0.04960161
165.0,165.0,0.028240388
166.0,166.0,0.035347596
167.0,167.0,0.05636026
168.0,168.0,0.0115441745
169.0,169.0,0.033197384
170.0,170.0,0.054027505
171.0,171.0,0.070652075
172.0,172.0,0.06485659
173.0,173.0,0.020816145
174.0,174.0,0.017526254
175.0,175.0,0.018085435
176.0,176.0,0.06381746
177.0,177.0,0.06177623
178.0,178.0,0.037804473
179.0,179.0,0.036933642
180.0,180.0,0.046186592
181.0,181.0,0.06524896
182.0,182.0,0.059595972
183.0,183.0,0.05862975
184.0,184.0,0.043196782
185.0,185.0,0.041547243
186.0,186.0,0.03700514
187.0,187.0,0.0607406
188.0,188.0,0.021133257
189.0,189.0,0.048581142
190.0,190.0,0.031250417
191.0,191.0,0.044512212
192.0,192.0,0.055741422
193.0,193.0,0.048098855
194.0,194.0,0.06205946
195.0,195.0,0.036308356
196.0,196.0,0.057332415
197.0,197.0,0.017510477
198.0,198.0,0.015087831
199.0,199.0,0.023533512
200.0,200.0,0.031973258
201.0,201.0,0.04472595
202.0,202.0,0.027585981
203.0,203.0,0.049322966
204.0,204.0,0.03411425
205.0,205.0,0.043000307
206.0,206.0,0.03917197
207.0,207.0,0.021237057
208.0,208.0,0.023987038
209.0,209.0,0.01025777
210.0,210.0,0.079598
211.0,211.0,0.04308177
212.0,212.0,0.0709329
213.0,213.0,0.052233513
214.0,214.0,0.07318429
215.0,215.0,0.07624567
216.0,216.0,0.024854947
217.0,217.0,0.048881844
218.0,218.0,0.036693294
219.0,219.0,0.077505566
220.0,220.0,0.06337056
221.0,221.0,0.044340953
222.0,222.0,0.07264262
223.0,223.0,0.08697128
224.0,224.0,0.060026817
225.0,225.0,0.056447852
226.0,226.0,0.04710173
227.0,227.0,0.011411588
228.0,228.0,0.08008992
229.0,229.0,0.06740574
230.0,230.0,0.016744953
231.0,231.0,0.050140265
232.0,232.0,0.04200283
233.0,233.0,0.10128997
234.0,234.0,0.054823354
235.0,235.0,0.05427409
236.0,236.0,0.07732842
237.0,237.0,0.02672224
238.0,238.0,0.03796023
239.0,239.0,0.017106062
240.0,240.0,0.069210306
241.0,241.0,0.040229548
242.0,242.0,0.011395878
243.0,243.0,0.051728535
244.0,244.0,0.068694375
245.0,245.0,0.05204288
246.0,246.0,0.05266047
247.0,247.0,0.016796108
248.0,248.0,0.017899374
249.0,249.0,0.08754152
250.0,250.0,0.039996427
251.0,251.0,0.0383109
252.0,252.0,0.059843346
253.0,253.0,0.0674645
254.0,254.0,0.043987583
255.0,255.0,0.06542149
256.0,256.0,0.05738417
257.0,257.0,0.06898676
258.0,258.0,0.059987713
259.0,259.0,0.052085515
260.0,260.0,0.041854657
261.0,261.0,0.055983786
262.0,262.0,0.052622866
263.0,263.0,0.029575586
264.0,264.0,0.05121923
265.0,265.0,0.050397802
266.0,266.0,0.047596153
267.0,267.0,0.053825464
268.0,268.0,0.017340295
269.0,269.0,0.054046754
270.0,270.0,0.06807558
271.0,271.0,0.07136964
272.0,272.0,0.05054647
273.0,273.0,0.03321856
274.0,274.0,0.025248658
275.0,275.0,0.056664992
276.0,276.0,0.016399266
277.0,277.0,0.053850673
278.0,278.0,0.035707217
279.0,279.0,0.04225875
280.0,280.0,0.057169378
281.0,281.0,0.01785765
282.0,282.0,0.049991526
283.0,283.0,0.045358628
284.0,284.0,0.066025086
285.0,285.0,0.061294284
286.0,286.0,0.03854845
287.0,287.0,0.09132057
288.0,288.0,0.03763202
289.0,289.0,0.033787716
290.0,290.0,0.026264964
291.0,291.0,0.024394635
292.0,292.0,0.055823926
293.0,293.0,0.03515944
294.0,294.0,0.032763574
295.0,295.0,0.06775051
296.0,296.0,0.06571445
297.0,297.0,0.06709699
298.0,298.0,0.02508354
299.0,299.0,0.072034106
300.0,300.0,0.0128144
301.0,301.0,0.01695471
302.0,302.0,0.058509175
303.0,303.0,0.019714586
304.0,304.0,0.04210188
305.0,305.0,0.043865018
306.0,306.0,0.017913636
307.0,307.0,0.052074138
308.0,308.0,0.046282936
309.0,309.0,0.055537604
310.0,310.0,0.054765757
311.0,311.0,0.041135356
312.0,312.0,0.014301494
313.0,313.0,0.0541048
314.0,314.0,0.029700123
315.0,315.0,0.047622424
316.0,316.0,0.03996423
317.0,317.0,0.0478378
318.0,318.0,0.049659662
319.0,319.0,0.03432991
320.0,320.0,0.07486198
321.0,321.0,0.035958458
322.0,322.0,0.038763177
323.0,323.0,0.03605156
324.0,324.0,0.051177718
325.0,325.0,0.027409337
326.0,326.0,0.05223303
327.0,327.0,0.03972053
328.0,328.0,0.057761073
329.0,329.0,0.05207011
330.0,330.0,0.011430122
331.0,331.0,0.040190134
332.0,332.0,0.017691873
333.0,333.0,0.04952267
334.0,334.0,0.06685455
335.0,335.0,0.032128766
336.0,336.0,0.048319038
337.0,337.0,0.037507966
338.0,338.0,0.065137655
339.0,339.0,0.053086974
340.0,340.0,0.060078554
341.0,341.0,0.033043586
342.0,342.0,0.039068535
343.0,343.0,0.016858777
344.0,344.0,0.09058833
345.0,345.0,0.050194047
346.0,346.0,0.019667981
347.0,347.0,0.03993953
348.0,348.0,0.050014015
349.0,349.0,0.044863842
350.0,350.0,0.07732438
351.0,351.0,0.0519603
352.0,352.0,0.05080179
353.0,353.0,0.040466126
354.0,354.0,0.03650681
355.0,355.0,0.06050978
356.0,356.0,0.06411233
357.0,357.0,0.051087473
358.0,358.0,0.040250745
359.0,359.0,0.012569869
360.0,360.0,0.051855855
361.0,361.0,0.03590969
362.0,362.0,0.036555503
363.0,363.0,0.05046046
364.0,364.0,0.061765894
365.0,365.0,0.020294186
366.0,366.0,0.043434717
367.0,367.0,0.07826991
368.0,368.0,0.0548017
369.0,369.0,0.0162798
370.0,370.0,0.019691266
371.0,371.0,0.07640217
372.0,372.0,0.058616567
373.0,373.0,0.06746134
374.0,374.0,0.051432006
375.0,375.0,0.040698964
376.0,376.0,0.06318871
377.0,377.0,0.06776233
378.0,378.0,0.038323954
379.0,379.0,0.058900293
380.0,380.0,0.07078745
381.0,381.0,0.022798894
382.0,382.0,0.026037581
383.0,383.0,0.0167882
384.0,384.0,0.011476418
385.0,385.0,0.013918395
386.0,386.0,0.065385684
387.0,387.0,0.07496712
388.0,388.0,0.08711964
389.0,389.0,0.05255401
390.0,390.0,0.019163696
391.0,391.0,0.035005968
392.0,392.0,0.055387396
393.0,393.0,0.044288464
394.0,394.0,0.07686591
395.0,395.0,0.061412167
396.0,396.0,0.05754268
397.0,397.0,0.0743142
398.0,398.0,0.024945725
399.0,399.0,0.061074838
400.0,400.0,0.057571094
401.0,401.0,0.0500449
402.0,402.0,0.040707763
403.0,403.0,0.034576915
404.0,404.0,0.05052066
405.0,405.0,0.033742245
406.0,406.0,0.033409756
407.0,407.0,0.04145079
408.0,408.0,0.050446764
409.0,409.0,0.039830316
410.0,410.0,0.044643562
411.0,411.0,0.018347653
412.0,412.0,0.062431384
413.0,413.0,0.035527434
414.0,414.0,0.06723461
415.0,415.0,0.07167789
416.0,416.0,0.060124837
417.0,417.0,0.040447313
418.0,418.0,0.049063597
419.0,419.0,0.048525635
420.0,420.0,0.048338454
421.0,421.0,0.05485169
422.0,422.0,0.013830659
423.0,423.0,0.05863402
424.0,424.0,0.051665336
425.0,425.0,0.054424763
426.0,426.0,0.037813004
427.0,427.0,0.04682004
428.0,428.0,0.035623997
429.0,429.0,0.05427666
430.0,430.0,0.07581425
431.0,431.0,0.018011948
432.0,432.0,0.031488705
433.0,433.0,0.046285048
434.0,434.0,0.051537182
435.0,435.0,0.06909312
436.0,436.0,0.042893127
437.0,437.0,0.057576027
438.0,438.0,0.041638833
439.0,439.0,0.06481542
440.0,440.0,0.07456837
441.0,441.0,0.067615904
442.0,442.0,0.054351334
443.0,443.0,0.05829975
444.0,444.0,0.03556252
445.0,445.0,0.013649624
446.0,446.0,0.06629577
447.0,447.0,0.018306071
448.0,448.0,0.046521388
449.0,449.0,0.029825734
450.0,450.0,0.04354537
451.0,451.0,0.07991891
452.0,452.0,0.023626257
453.0,453.0,0.05606681
454.0,454.0,0.018963879
455.0,455.0,0.044484433
456.0,456.0,0.062456414
457.0,457.0,0.024766637
458.0,458.0,0.016651249
459.0,459.0,0.04300147
460.0,460.0,0.04486354
461.0,461.0,0.057209462
462.0,462.0,0.037685912
463.0,463.0,0.015064116
464.0,464.0,0.029904073
465.0,465.0,0.07081854
466.0,466.0,0.06278068
467.0,467.0,0.014600954
468.0,468.0,0.072308294
469.0,469.0,0.055888377
470.0,470.0,0.036830056
471.0,471.0,0.06908165
472.0,472.0,0.06827999
473.0,473.0,0.037021793
474.0,474.0,0.056541
475.0,475.0,0.012009439
476.0,476.0,0.08029093
477.0,477.0,0.051878095
478.0,478.0,0.06748566
479.0,479.0,0.040294696
480.0,480.0,0.022065612
481.0,481.0,0.06633547
482.0,482.0,0.038910966
483.0,483.0,0.016790492
484.0,484.0,0.052108243
485.0,485.0,0.020495929
486.0,486.0,0.06277369
487.0,487.0,0.047348954
