x,y,species median
1.0,1.0,0.44979474
2.0,2.0,0.5390264
3.0,3.0,0.29105586
4.0,4.0,0.27246517
5.0,5.0,0.71503603
6.0,6.0,0.7633695
7.0,7.0,0.6834518
8.0,8.0,0.46940753
9.0,9.0,0.7593044
10.0,10.0,0.7484305
11.0,11.0,0.37562016
12.0,12.0,0.67535037
13.0,13.0,0.76261985
14.0,14.0,0.76094776
15.0,15.0,0.69404006
16.0,16.0,0.4800888
17.0,17.0,0.3863528
18.0,18.0,0.67583656
19.0,19.0,0.64845026
20.0,20.0,0.67146945
21.0,21.0,0.30324355
22.0,22.0,0.2955436
23.0,23.0,0.6907197
24.0,24.0,0.5122848
25.0,25.0,0.47579098
26.0,26.0,0.67242175
27.0,27.0,0.7294344
28.0,28.0,0.5256305
29.0,29.0,0.6814083
30.0,30.0,0.32966143
31.0,31.0,0.6769186
32.0,32.0,0.76599663
33.0,33.0,0.57412654
34.0,34.0,0.6759827
35.0,35.0,0.29922634
36.0,36.0,0.41685313
37.0,37.0,0.44701472
38.0,38.0,0.20635718
39.0,39.0,0.6940105
40.0,40.0,0.6627868
41.0,41.0,0.2989535
42.0,42.0,0.7200806
43.0,43.0,0.29291868
44.0,44.0,0.31305358
45.0,45.0,0.6834518
46.0,46.0,0.45482853
47.0,47.0,0.5311973
48.0,48.0,0.40617839
49.0,49.0,0.45818135
50.0,50.0,0.675795
51.0,51.0,0.39768463
52.0,52.0,0.35392582
53.0,53.0,0.6511144
54.0,54.0,0.7036168
55.0,55.0,0.68215585
56.0,56.0,0.67063
57.0,57.0,0.6754204
58.0,58.0,0.42150334
59.0,59.0,0.6834938
60.0,60.0,0.684758
61.0,61.0,0.7106592
62.0,62.0,0.52814907
63.0,63.0,0.35579088
64.0,64.0,0.5864857
65.0,65.0,0.6744561
66.0,66.0,0.6901958
67.0,67.0,0.7036168
68.0,68.0,0.32407427
69.0,69.0,0.23827408
70.0,70.0,0.7387128
71.0,71.0,0.75239253
72.0,72.0,0.6892336
73.0,73.0,0.75420284
74.0,74.0,0.70074916
75.0,75.0,0.6763046
76.0,76.0,0.28913206
77.0,77.0,0.7051608
78.0,78.0,0.6575802
79.0,79.0,0.6693111
80.0,80.0,0.6836502
81.0,81.0,0.6863445
82.0,82.0,0.7188226
83.0,83.0,0.6787902
84.0,84.0,0.73486006
85.0,85.0,0.68332493
86.0,86.0,0.44361395
87.0,87.0,0.6754204
88.0,88.0,0.6739989
89.0,89.0,0.28459936
90.0,90.0,0.7494235
91.0,91.0,0.4346579
92.0,92.0,0.5401481
93.0,93.0,0.5072274
94.0,94.0,0.56273586
95.0,95.0,0.23256017
96.0,96.0,0.75933266
97.0,97.0,0.4945811
98.0,98.0,0.44088423
99.0,99.0,0.6855169
100.0,100.0,0.68876606
101.0,101.0,0.67736405
102.0,102.0,0.316861
103.0,103.0,0.5718439
104.0,104.0,0.68948567
105.0,105.0,0.32937238
106.0,106.0,0.7418204
107.0,107.0,0.32298663
108.0,108.0,0.5955989
109.0,109.0,0.68056244
110.0,110.0,0.52314454
111.0,111.0,0.7176554
112.0,112.0,0.6938545
113.0,113.0,0.6901958
114.0,114.0,0.2001736
115.0,115.0,0.086298555
116.0,116.0,0.68178207
117.0,117.0,0.41196686
118.0,118.0,0.32479277
119.0,119.0,0.5300822
120.0,120.0,0.24288979
121.0,121.0,0.3415132
122.0,122.0,0.5847682
123.0,123.0,0.3906978
124.0,124.0,0.2482097
125.0,125.0,0.38980332
126.0,126.0,0.572985
127.0,127.0,0.5238713
128.0,128.0,0.68103445
129.0,129.0,0.25317848
130.0,130.0,0.69691837
131.0,131.0,0.29984042
132.0,132.0,0.5954611
133.0,133.0,0.43438825
134.0,134.0,0.27438438
135.0,135.0,0.45719704
136.0,136.0,0.67088246
137.0,137.0,0.68103445
138.0,138.0,0.3981943
139.0,139.0,0.6424114
140.0,140.0,0.6844164
141.0,141.0,0.7017056
142.0,142.0,0.29521424
143.0,143.0,0.3149521
144.0,144.0,0.72642493
145.0,145.0,0.619466
146.0,146.0,0.48780838
147.0,147.0,0.31490248
148.0,148.0,0.49713856
149.0,149.0,0.2317191
150.0,150.0,0.53566617
151.0,151.0,0.47316676
152.0,152.0,0.7479202
153.0,153.0,0.6309266
154.0,154.0,0.6426594
155.0,155.0,0.67514414
156.0,156.0,0.7093371
157.0,157.0,0.75489855
158.0,158.0,0.7216554
159.0,159.0,0.27802682
160.0,160.0,0.55253667
161.0,161.0,0.6251724
162.0,162.0,0.6795181
163.0,163.0,0.6751446
164.0,164.0,0.62259
165.0,165.0,0.6791644
166.0,166.0,0.55366725
167.0,167.0,0.31791896
168.0,168.0,0.7249173
169.0,169.0,0.6134053
170.0,170.0,0.3241171
171.0,171.0,0.50823706
172.0,172.0,0.6822298
173.0,173.0,0.6776674
174.0,174.0,0.69595605
175.0,175.0,0.6880984
176.0,176.0,0.7669996
177.0,177.0,0.1391077
178.0,178.0,0.66725296
179.0,179.0,0.6374162
180.0,180.0,0.5156666
181.0,181.0,0.43526825
182.0,182.0,0.6907197
183.0,183.0,0.24793957
184.0,184.0,0.5390264
185.0,185.0,0.38405585
186.0,186.0,0.63553965
187.0,187.0,0.3549932
188.0,188.0,0.7482143
189.0,189.0,0.70667344
190.0,190.0,0.5698629
191.0,191.0,0.7431498
192.0,192.0,0.6901958
193.0,193.0,0.23018439
194.0,194.0,0.6787123
195.0,195.0,0.7664983
196.0,196.0,0.34539038
197.0,197.0,0.4395643
198.0,198.0,0.73385596
199.0,199.0,0.7066901
200.0,200.0,0.42503178
201.0,201.0,0.71431375
202.0,202.0,0.2643746
203.0,203.0,0.68878585
204.0,204.0,0.72866225
205.0,205.0,0.67426395
206.0,206.0,0.37459737
207.0,207.0,0.22860415
208.0,208.0,0.3147909
209.0,209.0,0.6791644
210.0,210.0,0.4868919
211.0,211.0,0.39131293
212.0,212.0,0.7048548
213.0,213.0,0.6802866
214.0,214.0,0.7207118
215.0,215.0,0.41821435
216.0,216.0,0.24650572
217.0,217.0,0.6745638
218.0,218.0,0.67991257
219.0,219.0,0.7188226
220.0,220.0,0.6740953
221.0,221.0,0.6723543
222.0,222.0,0.47150293
223.0,223.0,0.50600076
224.0,224.0,0.47013593
225.0,225.0,0.70266145
226.0,226.0,0.36861324
227.0,227.0,0.46333328
228.0,228.0,0.3350457
229.0,229.0,0.35182738
230.0,230.0,0.6754204
231.0,231.0,0.67608446
232.0,232.0,0.45652187
233.0,233.0,0.67991257
234.0,234.0,0.40401107
235.0,235.0,0.6723755
236.0,236.0,0.2676751
237.0,237.0,0.67361736
238.0,238.0,0.6506271
239.0,239.0,0.28171003
240.0,240.0,0.2938294
241.0,241.0,0.72925866
242.0,242.0,0.70647955
243.0,243.0,0.64396185
244.0,244.0,0.74921143
245.0,245.0,0.6253224
246.0,246.0,0.76174676
247.0,247.0,0.72280353
248.0,248.0,0.7206862
249.0,249.0,0.68786275
250.0,250.0,0.42952433
251.0,251.0,0.6780417
252.0,252.0,0.6809272
253.0,253.0,0.3941325
254.0,254.0,0.29764277
255.0,255.0,0.2778542
256.0,256.0,0.23873849
257.0,257.0,0.7626092
258.0,258.0,0.2593115
259.0,259.0,0.63345194
260.0,260.0,0.61079144
261.0,261.0,0.49469757
262.0,262.0,0.19749694
263.0,263.0,0.45996106
264.0,264.0,0.72219896
265.0,265.0,0.56842405
266.0,266.0,0.6916473
267.0,267.0,0.48722795
268.0,268.0,0.38427457
269.0,269.0,0.5046053
270.0,270.0,0.7372217
271.0,271.0,0.43934909
272.0,272.0,0.749727
273.0,273.0,0.6802866
274.0,274.0,0.416503
275.0,275.0,0.74974877
276.0,276.0,0.29579282
277.0,277.0,0.31578654
278.0,278.0,0.68103445
279.0,279.0,0.72354054
280.0,280.0,0.32796714
281.0,281.0,0.46995503
282.0,282.0,0.72642493
283.0,283.0,0.3554313
284.0,284.0,0.6750457
285.0,285.0,0.51456416
286.0,286.0,0.45469058
287.0,287.0,0.6778238
288.0,288.0,0.67242175
289.0,289.0,0.7525495
290.0,290.0,0.48726913
291.0,291.0,0.39493498
292.0,292.0,0.6742917
293.0,293.0,0.73358834
294.0,294.0,0.11833287
295.0,295.0,0.66807383
296.0,296.0,0.6025656
297.0,297.0,0.6906083
298.0,298.0,0.42292055
299.0,299.0,0.6873244
300.0,300.0,0.7053657
301.0,301.0,0.65489995
302.0,302.0,0.3815009
303.0,303.0,0.70882857
304.0,304.0,0.1433068
305.0,305.0,0.7320688
306.0,306.0,0.7713656
307.0,307.0,0.70791245
308.0,308.0,0.5166686
309.0,309.0,0.5178743
310.0,310.0,0.7281309
311.0,311.0,0.71279216
312.0,312.0,0.70838517
313.0,313.0,0.29495066
