Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.0325E-6,0.00010325,0.000962536,1,0,0
1.34742E-6,0.000368982,0.00125593,0.998908893,0,0
1.36811E-6,0.000505793,0.001275205,0.998363339,0,0
1.75476E-6,0.001167382,0.001635303,0.996181124,0,0
1.86985E-6,0.002616832,0.001742468,0.991816694,0,0
2.14601E-6,0.00504806,0.001999548,0.985270049,0,0
2.56187E-6,0.010252123,0.002386568,0.973267867,0,0
3.54154E-6,0.025277146,0.003297695,0.94599018,0,0
5.10012E-6,0.050209242,0.004745519,0.914348063,0,0
9.19467E-6,0.100099876,0.008539073,0.873431533,0,0
1.43618E-5,0.201139469,0.013305729,0.827605019,0,0
1.91911E-5,0.300175318,0.01774001,0.794871795,0,0
2.24134E-5,0.400634485,0.020687642,0.768685215,0,0
2.55341E-5,0.502083196,0.023533962,0.745771959,0,0
2.90309E-5,0.600291345,0.026713392,0.726132024,0,0
3.2167E-5,0.701276096,0.029556084,0.708128751,0,0
3.35055E-5,0.750366936,0.030766848,0.699945445,0,0
3.66357E-5,0.802825851,0.033592403,0.691762139,0,0
4.46676E-5,0.903282974,0.040804936,0.678123295,0,0
4.99785E-5,1.002830276,0.045544497,0.666666667,0,0
5.5611E-5,1.10231701,0.050545473,0.656301146,0,0
6.1365E-5,1.201861998,0.05562719,0.647026732,0,0
6.62554E-5,1.304544799,0.059924873,0.638297872,0,0
7.23096E-5,1.403134213,0.065218224,0.63066012,0,0
7.89118E-5,1.501571146,0.070956724,0.623567921,0,0
9.28198E-5,1.753591015,0.082930264,0.607746863,0,0
1.06325E-4,2.003162493,0.094409247,0.59410802,0,0
1.22587E-4,2.25825391,0.108041034,0.582105837,0,0
1.33441E-4,2.513343075,0.117024902,0.571194763,0,0
1.46743E-4,2.753468314,0.127912161,0.561920349,0,0
1.60664E-4,3.015226708,0.139162321,0.552645936,0,0
1.66498E-4,3.260787403,0.143833784,0.54446263,0,0
1.73354E-4,3.516356204,0.149291041,0.536279324,0,0
1.84266E-4,3.767342906,0.157905225,0.528641571,0,0
1.97936E-4,4.016763885,0.168573401,0.521549373,0,0
2.05228E-4,4.25953311,0.174208674,0.515002728,0,0
2.12232E-4,4.51089126,0.179586063,0.508456083,0.016129032,0
2.2166E-4,4.771322025,0.186768488,0.501909438,0.016129032,0
2.31737E-4,5.022664964,0.194375553,0.495908347,0.016129032,0
2.37271E-4,5.2579425,0.198523443,0.49045281,0.016129032,0
2.4619E-4,5.500415076,0.205163056,0.484997272,0.016129032,0
2.52919E-4,5.751294366,0.210135722,0.479541735,0.032258065,0
2.63093E-4,6.010848767,0.217595212,0.474086197,0.032258065,0
2.69049E-4,6.250682505,0.221929293,0.469176214,0.032258065,0
2.77962E-4,6.524029657,0.228371195,0.463720676,0.032258065,0
2.8917E-4,6.751522813,0.236394864,0.459356247,0.032258065,0
3.05385E-4,7.01969667,0.24785662,0.454446263,0.032258065,0
3.11878E-4,7.267015286,0.252397849,0.450081833,0.048387097,0
3.20678E-4,7.521064287,0.258508735,0.445717403,0.048387097,0
3.33444E-4,7.751907416,0.267284946,0.441898527,0.048387097,0
3.40573E-4,8.021090205,0.272140702,0.437534097,0.048387097,0
3.56533E-4,8.265712356,0.282895457,0.433715221,0.048387097,0
3.68714E-4,8.51854095,0.290996483,0.429896345,0.048387097,0
3.8481E-4,8.782939677,0.301560424,0.426077469,0.048387097,0
3.91705E-4,9.016231204,0.306037774,0.422804146,0.048387097,0
4.06385E-4,9.257508298,0.315474851,0.419530824,0.048387097,0.066666667
4.17837E-4,9.504711801,0.322747546,0.416257501,0.048387097,0.066666667
4.29403E-4,9.759489758,0.33001357,0.412984179,0.064516129,0.066666667
4.43917E-4,10.020020152,0.339022173,0.409710857,0.064516129,0.066666667
4.56258E-4,10.290441046,0.346586619,0.406437534,0.064516129,0.066666667
4.71858E-4,10.522642104,0.356024898,0.403709765,0.064516129,0.066666667
4.82436E-4,10.761174932,0.362347063,0.400981997,0.064516129,0.066666667
4.89625E-4,11.004074868,0.366608621,0.398254228,0.064516129,0.066666667
5.06995E-4,11.253037447,0.376786937,0.395526459,0.064516129,0.066666667
5.22106E-4,11.511861677,0.38550907,0.392798691,0.064516129,0.066666667
5.32582E-4,11.776359745,0.39148399,0.390070922,0.064516129,0.066666667
5.48959E-4,12.048035717,0.400708145,0.387343153,0.064516129,0.066666667
5.56002E-4,12.269096667,0.404631746,0.385160938,0.064516129,0.066666667
5.71402E-4,12.551193808,0.413122293,0.38243317,0.080645161,0.066666667
5.79784E-4,12.782281586,0.41769264,0.380250955,0.080645161,0.066666667
5.96999E-4,13.018154033,0.426967528,0.37806874,0.080645161,0.066666667
6.09171E-4,13.259483948,0.433436119,0.375886525,0.080645161,0.066666667
6.1485E-4,13.504333963,0.436428968,0.37370431,0.080645161,0.066666667
6.20065E-4,13.752006127,0.439163481,0.371522095,0.080645161,0.066666667
6.23808E-4,14.000764456,0.441117941,0.36933988,0.080645161,0.066666667
6.29499E-4,14.251979233,0.444076931,0.367157665,0.080645161,0.066666667
6.38733E-4,14.505870293,0.448843874,0.36497545,0.080645161,0.066666667
6.43586E-4,14.76229037,0.451333286,0.362793235,0.080645161,0.066666667
6.51886E-4,15.021312588,0.455563998,0.36061102,0.080645161,0.066666667
