X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0022032229052672938,85.72336331651054,0.8576764123228724
3.0,3.0,train,0.0011337078606200985,40.030592300333495,0.6333063122221116
4.0,4.0,train,0.005421380442443029,100.0,0.9917490667182868
5.0,5.0,train,9.605157034175942E-4,29.783695818773754,0.5725718604631156
8.0,8.0,train,0.0015374394088514926,59.27264960612663,0.7434660190941109
9.0,9.0,train,0.0021126624561694373,83.58242765954031,0.8458014560817755
12.0,12.0,train,0.0019368154861510094,77.87219844936719,0.8198392325835968
13.0,13.0,train,0.0012574469827978116,46.098006291085596,0.6713382900736867
14.0,14.0,train,6.750331247989595E-4,16.48895398014358,0.4497282125919706
15.0,15.0,train,0.0019218152260989329,76.90787023199574,0.8174318603283719
16.0,16.0,train,0.0012384209127056926,44.84984135355021,0.6657579847050351
17.0,17.0,train,0.0012169588118874565,44.11083203439287,0.6593493940993069
18.0,18.0,train,7.243320564120168E-4,18.542890354350572,0.4732177679445876
20.0,20.0,train,0.0012713247051218,47.226633886265404,0.675349745944917
21.0,21.0,train,6.945201436774275E-4,17.12674379199199,0.45913588448441034
22.0,22.0,train,5.548650067663674E-4,12.754108650103836,0.38798904794649647
23.0,23.0,train,0.0015681355577539897,60.2911947299682,0.7503405390471334
24.0,24.0,train,0.002435415874477474,88.48854465650035,0.8841109141682284
26.0,26.0,train,0.002765438220898727,94.23997323148737,0.9134611197901185
27.0,27.0,train,0.0011630748249627611,42.09959940129874,0.6427128618761357
28.0,28.0,train,0.0011990494178259513,43.54679137947657,0.6539076932830334
29.0,29.0,train,6.968700113737945E-4,17.22212974556085,0.4602593992522348
30.0,30.0,train,0.00223886467026174,86.18209999591075,0.8620952087042432
31.0,31.0,train,0.001661857216853158,64.87693413561131,0.7702107274032509
33.0,33.0,train,3.065728945757916E-4,7.772278837867438,0.23760398097331492
35.0,35.0,train,2.416864233877082E-4,6.079112216233568,0.19254707161609053
36.0,36.0,train,4.530040886369829E-4,10.518857968230527,0.3302611685388894
37.0,37.0,train,0.0027401180444859845,93.4132656521068,0.9115002391276252
38.0,38.0,train,7.608236143117761E-4,20.79514152062958,0.48995674844512604
39.0,39.0,train,0.0018360416914756205,72.77558845592392,0.8030351564123014
40.0,40.0,train,0.002266384308935122,87.08186147295301,0.8654129569628326
41.0,41.0,train,0.00132287996170393,49.5773412892034,0.6898280735740244
42.0,42.0,train,0.0018857861953571052,75.57232620791267,0.8115173634132533
43.0,43.0,train,5.534854231144914E-4,12.731760571139919,0.38724144496847346
44.0,44.0,train,0.0010409245092170703,34.9184287422306,0.6019284772432585
47.0,47.0,train,8.700303389850259E-4,25.07335113759982,0.5369395981207423
48.0,48.0,train,0.001306911360522246,48.78893123518104,0.685413994604809
49.0,49.0,train,0.0018576243118695595,73.81660861510882,0.8067612257742971
50.0,50.0,train,0.001711113257318478,66.9193259638205,0.7800114358735686
51.0,51.0,train,9.603202203822582E-4,29.777916516133423,0.5724979155308225
54.0,54.0,train,0.001662759335692916,65.06237195629217,0.7703940934133316
55.0,55.0,train,0.0011108699959331626,38.078867378413406,0.6258202503733252
56.0,56.0,train,0.0030123722536313153,96.26978002220108,0.9304476560672832
58.0,58.0,train,7.344736761727757E-4,19.26947461279455,0.4779241783770075
59.0,59.0,train,0.00267433950275939,92.0551480355638,0.9061959641661227
60.0,60.0,train,0.0012626812081583674,46.35070670562421,0.6728570698240277
62.0,62.0,train,0.002959359418714521,95.96850539180139,0.9271071058778846
63.0,63.0,train,0.0010024037346580924,32.1796773579477,0.5881253403080047
64.0,64.0,train,0.002487396552958979,89.97416390997,0.8893208582034354
65.0,65.0,train,5.829631297746169E-4,13.734948953471438,0.4030186384333303
66.0,66.0,train,9.425721693084104E-4,28.83239843063496,0.565730818175052
67.0,67.0,train,8.756514631772065E-4,25.55961622085918,0.5392372266232022
68.0,68.0,train,0.0012355843658397698,44.60264377576004,0.6649179546114843
69.0,69.0,train,4.0728386649880346E-4,9.429775050248214,0.3026091082695761
70.0,70.0,train,0.0012123891274721246,43.86791936056119,0.6579690974675925
71.0,71.0,train,0.001715237686104235,67.34152114311037,0.7808128745389765
72.0,72.0,train,0.0016342300897192335,63.13118612345903,0.7645237216701182
73.0,73.0,train,0.001050666660760334,35.32344543054667,0.6053454695023089
75.0,75.0,train,0.0029061045495882977,95.37819160986263,0.9235897477472379
76.0,76.0,train,0.003038719961687277,96.57362558817216,0.9320505332941648
77.0,77.0,train,7.532498777431799E-4,20.33994318648888,0.4865269230054148
2.0,2.0,test,0.00269756979338949,92.36447139420079,0.908104580568725
6.0,6.0,test,0.001588706019737996,61.46219903783435,0.7548439751870497
7.0,7.0,test,0.0015483122152353446,59.497804783220566,0.7459224108299656
10.0,10.0,test,0.001822917792253522,71.93378074440524,0.8007343793394989
11.0,11.0,test,4.6275549882573703E-4,10.832537603607012,0.336015556419613
19.0,19.0,test,0.0016272861464773274,62.92630902773437,0.7630723220871518
25.0,25.0,test,0.0016068869485194573,62.07416548993991,0.7587566019483353
32.0,32.0,test,0.001395178388565726,52.93553203318217,0.7090506467195594
34.0,34.0,test,2.3531797827514099E-4,5.908511565493322,0.18798382859066531
45.0,45.0,test,5.029393431216024E-4,11.698444993754084,0.3592113580269619
46.0,46.0,test,0.0017628454284729978,69.34273405983552,0.7898550997315561
52.0,52.0,test,0.0012772803608718933,47.4788005760637,0.6770562215790239
53.0,53.0,test,5.635423782396979E-4,13.062191306601065,0.3926704906580484
