Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,bio16 contribution,bio4 contribution,gpw2000_30_sec contribution,swa_2000lulc_2km contribution,bio16 permutation importance,bio4 permutation importance,gpw2000_30_sec permutation importance,swa_2000lulc_2km permutation importance,Training gain without bio16,Training gain without bio4,Training gain without gpw2000_30_sec,Training gain without swa_2000lulc_2km,Training gain with only bio16,Training gain with only bio4,Training gain with only gpw2000_30_sec,Training gain with only swa_2000lulc_2km,Test gain without bio16,Test gain without bio4,Test gain without gpw2000_30_sec,Test gain without swa_2000lulc_2km,Test gain with only bio16,Test gain with only bio4,Test gain with only gpw2000_30_sec,Test gain with only swa_2000lulc_2km,AUC without bio16,AUC without bio4,AUC without gpw2000_30_sec,AUC without swa_2000lulc_2km,AUC with only bio16,AUC with only bio4,AUC with only gpw2000_30_sec,AUC with only swa_2000lulc_2km,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,568,0.0348,0.0417,240,0.5803,142,0.0164,0.5642,0.0250,2412,1.9470,6.6770,8.1353,83.2407,6.3753,8.4346,9.3651,75.8251,0.0345,0.0336,0.0324,0.0235,0.0026,0.0146,0.0110,0.0304,0.0179,0.0137,0.0141,0.0230,-0.0053,0.0058,0.0178,0.0134,0.5650,0.5590,0.5513,0.5662,0.4767,0.5328,0.5891,0.5449,7.7533,0.6074,1.0000,0.4485,0.9801,0.0070,0.0282,7.598E-1,5.0000,0.5076,0.9245,0.0423,0.0493,1.189E-1,10.0000,0.5133,0.8570,0.1004,0.0915,3.985E-2,0.0743,0.3524,0.9988,0.0000,0.0070,9.75E-1,9.9839,0.5133,0.8574,0.0986,0.0915,4.09E-2,45.7592,0.6348,0.4420,0.4419,0.4718,1.929E-2,49.3008,0.6417,0.4084,0.4595,0.5141,3.006E-2,42.9485,0.6252,0.4693,0.4296,0.4718,7.998E-2,34.3881,0.5977,0.5568,0.3504,0.3310,3.553E-3,0.0315,0.3506,0.9996,0.0000,0.0000,4.041E-1,2.0136,0.5056,0.9656,0.0176,0.0352,5.209E-1
species_1,568,0.0339,0.0385,140,0.5785,142,0.0220,0.5603,0.0248,2404,1.3158,2.7462,11.6403,84.2976,5.4733,4.0333,17.0520,73.4415,0.0338,0.0334,0.0308,0.0236,0.0014,0.0107,0.0147,0.0298,0.0228,0.0183,0.0202,0.0231,0.0021,0.0233,0.0047,0.0151,0.5623,0.5578,0.5630,0.5593,0.4800,0.5631,0.5566,0.5521,7.7509,0.6082,1.0000,0.5024,0.9850,0.0070,0.0070,2.182E-1,5.0000,0.5107,0.9309,0.0423,0.0775,6.537E-1,10.0000,0.5134,0.8636,0.0827,0.1127,2.047E-1,0.4655,0.4564,0.9925,0.0000,0.0000,1.503E-1,11.9616,0.5149,0.8374,0.0986,0.1268,1.233E-1,45.8592,0.6345,0.4488,0.4489,0.4789,4.164E-2,52.3929,0.6463,0.3873,0.4877,0.5282,1.929E-2,44.3077,0.6311,0.4638,0.4401,0.4648,4.399E-2,24.0585,0.5313,0.6789,0.2218,0.1972,7.798E-4,0.0256,0.4480,1.0000,0.0000,0.0000,1E0,2.3932,0.5095,0.9663,0.0194,0.0282,3.576E-1
species_2,568,0.0316,0.0374,220,0.5734,142,0.0302,0.5624,0.0249,2417,1.3041,17.3563,4.0929,77.2468,4.6159,14.1838,18.1884,63.0120,0.0313,0.0293,0.0293,0.0232,0.0019,0.0135,0.0117,0.0257,0.0324,0.0381,0.0224,0.0211,-0.0054,-0.0002,0.0256,0.0373,0.5646,0.5691,0.5551,0.5490,0.4677,0.5260,0.5905,0.5743,7.7587,0.6099,1.0000,0.4893,0.9847,0.0088,0.0070,2.112E-1,5.0000,0.5032,0.9284,0.0563,0.0563,2.406E-1,10.0000,0.5224,0.8614,0.0933,0.1056,1.278E-1,0.3295,0.4588,0.9950,0.0000,0.0000,2E-1,10.6407,0.5236,0.8527,0.0986,0.1056,8.066E-2,45.6184,0.6343,0.4543,0.4542,0.4085,5.095E-4,56.5385,0.6490,0.3513,0.5317,0.5141,3.878E-4,47.2567,0.6371,0.4386,0.4683,0.4366,1.361E-3,56.0920,0.6481,0.3550,0.5299,0.4930,7.633E-5,0.0245,0.4361,1.0000,0.0000,0.0000,1E0,2.1557,0.4941,0.9686,0.0211,0.0070,4.783E-2
species_3,568,0.0355,0.0411,240,0.5796,142,0.0185,0.5532,0.0255,2405,0.6521,5.9412,6.3557,87.0509,3.4882,11.3903,2.5717,82.5497,0.0354,0.0343,0.0329,0.0243,0.0014,0.0137,0.0121,0.0315,0.0184,0.0170,0.0173,0.0176,0.0007,0.0081,0.0152,0.0148,0.5554,0.5483,0.5472,0.5555,0.4947,0.5399,0.5829,0.5398,7.7498,0.6071,1.0000,0.4951,0.9834,0.0123,0.0211,6.623E-1,5.0000,0.5060,0.9285,0.0387,0.0634,3.533E-1,10.0000,0.5095,0.8603,0.0845,0.1127,1.764E-1,0.1925,0.3931,0.9967,0.0000,0.0000,2.456E-1,11.3675,0.5105,0.8420,0.0986,0.1338,2.146E-1,45.7727,0.6329,0.4420,0.4419,0.4930,5.929E-2,46.0318,0.6333,0.4395,0.4419,0.4930,5.244E-2,42.6920,0.6257,0.4719,0.4243,0.4718,8.974E-2,55.2936,0.6521,0.3526,0.5352,0.5423,4.364E-3,0.0212,0.3883,1.0000,0.0000,0.0000,1E0,2.3383,0.5046,0.9651,0.0176,0.0352,5.074E-1
species_4,568,0.0318,0.0366,120,0.5723,142,0.0342,0.5898,0.0237,2410,0.0023,5.5439,11.2740,83.1797,0.2092,7.1590,9.5760,83.0558,0.0318,0.0307,0.0290,0.0219,0.0004,0.0103,0.0137,0.0278,0.0341,0.0322,0.0347,0.0294,0.0037,0.0244,0.0067,0.0324,0.5894,0.5966,0.5837,0.5851,0.5207,0.5668,0.5908,0.5791,7.7554,0.6096,1.0000,0.5053,0.9863,0.0106,0.0070,2.476E-1,5.0000,0.5126,0.9315,0.0475,0.0563,2.836E-1,10.0000,0.5216,0.8651,0.0951,0.0704,1.229E-2,0.1720,0.4914,0.9979,0.0000,0.0000,2.934E-1,10.3734,0.5220,0.8606,0.0986,0.0775,1.653E-2,45.6605,0.6371,0.4544,0.4542,0.4296,2.737E-3,55.5772,0.6481,0.3610,0.5211,0.4930,1.453E-4,47.2709,0.6386,0.4390,0.4701,0.4366,1.411E-3,26.0951,0.5557,0.6627,0.2482,0.1690,1.105E-5,0.0283,0.4839,1.0000,0.0000,0.0000,1E0,2.3065,0.5069,0.9685,0.0229,0.0211,2.389E-1
