X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
230.0,230.0,test,4.6353539365883475E-4,58.86673068043168,0.6590324050653174
234.0,234.0,test,4.365653526075848E-4,48.09586938811917,0.6370043487681859
237.0,237.0,test,3.3885981579015966E-4,26.160018556027172,0.5445950858585604
251.0,251.0,test,3.320122287063563E-4,24.289708061430773,0.5372987008916348
258.0,258.0,test,3.057999834838579E-4,8.061750106364606,0.5082718105970205
259.0,259.0,test,4.957230749596231E-4,71.48189150535772,0.6835792740969313
266.0,266.0,test,5.035474354667368E-4,75.4866433473627,0.6892742552315017
271.0,271.0,test,3.833549742835137E-4,29.862901456572516,0.5892832219264956
279.0,279.0,test,3.278498944180406E-4,22.58008800019234,0.5328065559194893
293.0,293.0,test,4.686163809604297E-4,61.785016217908904,0.6630301866831521
313.0,313.0,test,5.42735183336464E-4,91.32886553117096,0.7162915087642995
314.0,314.0,test,5.016994007453562E-4,74.60288424989595,0.6879384732491565
315.0,315.0,test,4.840622736821867E-4,68.3346222603334,0.6748976585477767
319.0,319.0,test,3.378654876658147E-4,25.885835150334966,0.5435427724393396
320.0,320.0,test,5.121608625568407E-4,79.24298099130233,0.6954251071668103
323.0,323.0,test,4.5821769220060827E-4,56.994987494660016,0.6547975692928688
340.0,340.0,test,5.416632450817287E-4,90.78500248895207,0.7155847049061979
342.0,342.0,test,4.3273765206008E-4,46.21610665925078,0.6337647850027206
343.0,343.0,test,4.813966362398741E-4,67.62794031365755,0.6728798411416304
346.0,346.0,test,5.153977306783497E-4,80.58363651497778,0.6977049503892527
349.0,349.0,test,3.055243428889441E-4,7.666265098480981,0.50795709112361
359.0,359.0,test,3.15597610566867E-4,18.68616859903812,0.5193287084666018
365.0,365.0,test,4.6119462797461746E-4,58.13052254826518,0.6571747382382014
374.0,374.0,test,3.808655403820071E-4,28.711982334550477,0.5869030143827616
377.0,377.0,test,4.0181356325132833E-4,38.706869466878146,0.606509305993326
384.0,384.0,test,3.9665351520635654E-4,36.88740400324348,0.6017678895632912
391.0,391.0,test,7.453362867535986E-4,96.72113886812747,0.822731515131372
396.0,396.0,test,4.770925213022402E-4,66.10892171220156,0.6695952687520246
404.0,404.0,test,3.2739359932222747E-4,22.483989455459845,0.5323114604598477
408.0,408.0,test,4.5587706569607704E-4,55.70796461000871,0.652916942275374
409.0,409.0,test,4.789627899683154E-4,66.8781417600771,0.6710265476959312
414.0,414.0,test,4.387323978581211E-4,49.017323369126565,0.6388257010597735
420.0,420.0,test,4.6955101053924896E-4,62.27905109535769,0.6637604439632335
423.0,423.0,test,8.513779798314292E-4,97.79902568904083,0.8614100878378257
426.0,426.0,test,4.285939232412448E-4,44.269933790297024,0.6302251529276537
427.0,427.0,test,5.373332358248869E-4,89.3859946064462,0.7127116593291287
