x,y,species max
1.0,1.0,0.3837446
2.0,2.0,0.46302217
3.0,3.0,0.29510713
4.0,4.0,0.2003916
5.0,5.0,0.6627086
6.0,6.0,0.92853045
7.0,7.0,0.6653654
8.0,8.0,0.4407853
9.0,9.0,0.85410684
10.0,10.0,0.7548099
11.0,11.0,0.28759816
12.0,12.0,0.66282016
13.0,13.0,0.8467181
14.0,14.0,0.9114915
15.0,15.0,0.7348163
16.0,16.0,0.84896696
17.0,17.0,0.30199656
18.0,18.0,0.6637205
19.0,19.0,0.5554766
20.0,20.0,0.6354734
21.0,21.0,0.23651324
22.0,22.0,0.21972145
23.0,23.0,0.64383996
24.0,24.0,0.45858565
25.0,25.0,0.4097564
26.0,26.0,0.7024049
27.0,27.0,0.7120914
28.0,28.0,0.47976097
29.0,29.0,0.6660333
30.0,30.0,0.33691698
31.0,31.0,0.6660333
32.0,32.0,0.92688775
33.0,33.0,0.547509
34.0,34.0,0.9135815
35.0,35.0,0.32352215
36.0,36.0,0.6418975
37.0,37.0,0.48182666
38.0,38.0,0.22855978
39.0,39.0,0.70763516
40.0,40.0,0.5956166
41.0,41.0,0.2359815
42.0,42.0,0.6617682
43.0,43.0,0.197728
44.0,44.0,0.28760877
45.0,45.0,0.7868953
46.0,46.0,0.5945757
47.0,47.0,0.59508157
48.0,48.0,0.37836412
49.0,49.0,0.5911094
50.0,50.0,0.6798415
51.0,51.0,0.34908542
52.0,52.0,0.29400936
53.0,53.0,0.66836244
54.0,54.0,0.7131459
55.0,55.0,0.728722
56.0,56.0,0.6389218
57.0,57.0,0.6798415
58.0,58.0,0.67636335
59.0,59.0,0.66014504
60.0,60.0,0.6614828
61.0,61.0,0.6318183
62.0,62.0,0.46212247
63.0,63.0,0.37844095
64.0,64.0,0.61306816
65.0,65.0,0.6301718
66.0,66.0,0.661564
67.0,67.0,0.8125641
68.0,68.0,0.32991263
69.0,69.0,0.17890777
70.0,70.0,0.74164665
71.0,71.0,0.85087764
72.0,72.0,0.661564
73.0,73.0,0.8742523
74.0,74.0,0.81054026
75.0,75.0,0.62300676
76.0,76.0,0.2640193
77.0,77.0,0.6284481
78.0,78.0,0.6871394
79.0,79.0,0.64380175
80.0,80.0,0.6791929
81.0,81.0,0.67321426
82.0,82.0,0.6690786
83.0,83.0,0.67018163
84.0,84.0,0.67810184
85.0,85.0,0.66228527
86.0,86.0,0.37378272
87.0,87.0,0.67984146
88.0,88.0,0.56150496
89.0,89.0,0.23520511
90.0,90.0,0.83769554
91.0,91.0,0.45201635
92.0,92.0,0.61567587
93.0,93.0,0.43698338
94.0,94.0,0.506687
95.0,95.0,0.16326179
96.0,96.0,0.83909297
97.0,97.0,0.45060587
98.0,98.0,0.3697882
99.0,99.0,0.6907236
100.0,100.0,0.6693241
101.0,101.0,0.6422411
102.0,102.0,0.28439587
103.0,103.0,0.5092205
104.0,104.0,0.6173781
105.0,105.0,0.25207856
106.0,106.0,0.6852101
107.0,107.0,0.28477466
108.0,108.0,0.54364026
109.0,109.0,0.6619671
110.0,110.0,0.94901466
111.0,111.0,0.6556829
112.0,112.0,0.6956365
113.0,113.0,0.6983414
114.0,114.0,0.20739298
115.0,115.0,0.13941705
116.0,116.0,0.67018163
117.0,117.0,0.66784394
118.0,118.0,0.2625886
