x,y,species avg
1.0,1.0,0.19597553
2.0,2.0,0.5063951
3.0,3.0,0.6026032
4.0,4.0,0.83001506
5.0,5.0,0.01985456
6.0,6.0,0.019439459
7.0,7.0,0.05334604
8.0,8.0,0.44490868
9.0,9.0,0.020791026
10.0,10.0,0.024227777
11.0,11.0,0.73225415
12.0,12.0,0.052763157
13.0,13.0,0.020023607
14.0,14.0,0.05234685
15.0,15.0,0.017762309
16.0,16.0,0.7177216
17.0,17.0,0.50336313
18.0,18.0,0.08906204
19.0,19.0,0.36841786
20.0,20.0,0.08405968
21.0,21.0,0.8054331
22.0,22.0,0.7979519
23.0,23.0,0.28559768
24.0,24.0,0.4726615
25.0,25.0,0.40691596
26.0,26.0,0.042525478
27.0,27.0,0.03701661
28.0,28.0,0.4779633
29.0,29.0,0.020908473
30.0,30.0,0.7500848
31.0,31.0,0.020988984
32.0,32.0,0.01832803
33.0,33.0,0.1227098
34.0,34.0,0.4215065
35.0,35.0,0.85855544
36.0,36.0,0.718785
37.0,37.0,0.6978225
38.0,38.0,0.7083217
39.0,39.0,0.02125951
40.0,40.0,0.09421238
41.0,41.0,0.80774164
42.0,42.0,0.04289568
43.0,43.0,0.80719316
44.0,44.0,0.7914318
45.0,45.0,0.048285004
46.0,46.0,0.6969832
47.0,47.0,0.5930735
48.0,48.0,0.70437753
49.0,49.0,0.6512344
50.0,50.0,0.0285835
51.0,51.0,0.68427163
52.0,52.0,0.6870742
53.0,53.0,0.02172651
54.0,54.0,0.017920155
55.0,55.0,0.017267853
56.0,56.0,0.19850996
57.0,57.0,0.028506292
58.0,58.0,0.66123635
59.0,59.0,0.062280774
60.0,60.0,0.0573308
61.0,61.0,0.05418122
62.0,62.0,0.40161538
63.0,63.0,0.44153553
64.0,64.0,0.2321444
65.0,65.0,0.11146988
66.0,66.0,0.019223563
67.0,67.0,0.12626001
68.0,68.0,0.6536173
69.0,69.0,0.87810755
70.0,70.0,0.02818877
71.0,71.0,0.05778693
72.0,72.0,0.01932373
73.0,73.0,0.021991909
74.0,74.0,0.12618609
75.0,75.0,0.06044188
76.0,76.0,0.61926526
77.0,77.0,0.05813051
78.0,78.0,0.19558263
79.0,79.0,0.16170642
80.0,80.0,0.027915444
81.0,81.0,0.024394939
82.0,82.0,0.01917684
83.0,83.0,0.023544066
84.0,84.0,0.03088161
85.0,85.0,0.13519421
86.0,86.0,0.6200951
87.0,87.0,0.074240476
88.0,88.0,0.27905747
89.0,89.0,0.86513776
90.0,90.0,0.022669349
91.0,91.0,0.7210136
92.0,92.0,0.6071034
93.0,93.0,0.61487985
94.0,94.0,0.49132094
95.0,95.0,0.906563
96.0,96.0,0.01732789
97.0,97.0,0.49161237
98.0,98.0,0.4400846
99.0,99.0,0.09532391
100.0,100.0,0.025500685
101.0,101.0,0.03568333
102.0,102.0,0.8236258
103.0,103.0,0.46401244
104.0,104.0,0.07129392
105.0,105.0,0.78396964
106.0,106.0,0.059022117
107.0,107.0,0.78177005
108.0,108.0,0.4711223
109.0,109.0,0.06898917
110.0,110.0,0.6774451
111.0,111.0,0.053915143
112.0,112.0,0.11401352
113.0,113.0,0.04129629
114.0,114.0,0.7362244
115.0,115.0,0.8825661
116.0,116.0,0.023943273
117.0,117.0,0.7972173
118.0,118.0,0.7939618
119.0,119.0,0.29019505
120.0,120.0,0.82322836
121.0,121.0,0.56595576
122.0,122.0,0.41413647
123.0,123.0,0.72519
124.0,124.0,0.8157258
125.0,125.0,0.40103576
126.0,126.0,0.53426135
127.0,127.0,0.57001996
128.0,128.0,0.055583734
129.0,129.0,0.8597348
130.0,130.0,0.017574558
131.0,131.0,0.45026842
132.0,132.0,0.20145464
133.0,133.0,0.62965083
134.0,134.0,0.7924699
135.0,135.0,0.6704433
136.0,136.0,0.5022227
137.0,137.0,0.023671962
138.0,138.0,0.46792737
139.0,139.0,0.43687165
140.0,140.0,0.11157751
141.0,141.0,0.023713753
142.0,142.0,0.8191813
143.0,143.0,0.69720966
144.0,144.0,0.033005625
145.0,145.0,0.26887026
146.0,146.0,0.63112164
147.0,147.0,0.78137314
148.0,148.0,0.403045
149.0,149.0,0.587861
150.0,150.0,0.5501269
151.0,151.0,0.40951192
152.0,152.0,0.027256336
153.0,153.0,0.24711554
154.0,154.0,0.15662028
155.0,155.0,0.06949408
156.0,156.0,0.019562708
157.0,157.0,0.021750653
158.0,158.0,0.12247941
159.0,159.0,0.7534654
160.0,160.0,0.51086444
161.0,161.0,0.26491085
162.0,162.0,0.20713378
163.0,163.0,0.05273986
164.0,164.0,0.47883183
165.0,165.0,0.021031456
166.0,166.0,0.12587748
167.0,167.0,0.78220105
168.0,168.0,0.035960767
169.0,169.0,0.26839513
170.0,170.0,0.7745776
171.0,171.0,0.38685122
172.0,172.0,0.056580096
173.0,173.0,0.060626287
174.0,174.0,0.077294394
175.0,175.0,0.024141645
176.0,176.0,0.018670278
177.0,177.0,0.78839153
178.0,178.0,0.042453825
179.0,179.0,0.08476782
180.0,180.0,0.17508608
181.0,181.0,0.6366661
182.0,182.0,0.15259051
183.0,183.0,0.80757743
184.0,184.0,0.35485157
185.0,185.0,0.50626814
186.0,186.0,0.48230442
187.0,187.0,0.6829757
188.0,188.0,0.06662833
189.0,189.0,0.040639825
190.0,190.0,0.524412
191.0,191.0,0.017099291
192.0,192.0,0.024536515
193.0,193.0,0.82985574
194.0,194.0,0.05704939
195.0,195.0,0.018498167
196.0,196.0,0.57202995
197.0,197.0,0.6361993
198.0,198.0,0.061460532
199.0,199.0,0.05712605
200.0,200.0,0.72082937
201.0,201.0,0.21539885
202.0,202.0,0.8194935
203.0,203.0,0.026224822
204.0,204.0,0.030780206
205.0,205.0,0.1898613
206.0,206.0,0.73960483
207.0,207.0,0.7503816
208.0,208.0,0.5153705
209.0,209.0,0.025534421
210.0,210.0,0.39999604
211.0,211.0,0.71080506
212.0,212.0,0.07898726
213.0,213.0,0.034207176
214.0,214.0,0.07412019
215.0,215.0,0.59774494
216.0,216.0,0.8626726
217.0,217.0,0.039153323
218.0,218.0,0.017939186
219.0,219.0,0.13277948
220.0,220.0,0.05029654
221.0,221.0,0.20522256
222.0,222.0,0.6763523
223.0,223.0,0.31356466
224.0,224.0,0.15874092
225.0,225.0,0.020815328
226.0,226.0,0.70646834
227.0,227.0,0.41508314
228.0,228.0,0.6995069
229.0,229.0,0.75627375
230.0,230.0,0.074298866
231.0,231.0,0.14163423
232.0,232.0,0.63027346
233.0,233.0,0.017385162
234.0,234.0,0.22765256
235.0,235.0,0.060996294
236.0,236.0,0.8492717
237.0,237.0,0.06621796
238.0,238.0,0.08638684
239.0,239.0,0.81508154
240.0,240.0,0.75029546
241.0,241.0,0.059821855
242.0,242.0,0.06486532
243.0,243.0,0.42306387
244.0,244.0,0.023492808
245.0,245.0,0.4938706
246.0,246.0,0.051841006
247.0,247.0,0.08852275
248.0,248.0,0.21136656
249.0,249.0,0.23336892
250.0,250.0,0.63050866
251.0,251.0,0.02103501
252.0,252.0,0.07995364
253.0,253.0,0.6900073
254.0,254.0,0.7939206
255.0,255.0,0.8391703
256.0,256.0,0.8805791
257.0,257.0,0.019932283
258.0,258.0,0.8688054
259.0,259.0,0.08581191
260.0,260.0,0.10435175
261.0,261.0,0.6361345
262.0,262.0,0.7953231
263.0,263.0,0.40985566
264.0,264.0,0.04708054
265.0,265.0,0.54554564
266.0,266.0,0.082349055
267.0,267.0,0.6116897
268.0,268.0,0.7081598
269.0,269.0,0.39315495
270.0,270.0,0.028919952
271.0,271.0,0.70982075
272.0,272.0,0.060156573
273.0,273.0,0.06081896
274.0,274.0,0.7394467
275.0,275.0,0.023259457
276.0,276.0,0.7917268
277.0,277.0,0.8190038
278.0,278.0,0.04512674
279.0,279.0,0.059709113
280.0,280.0,0.7928268
281.0,281.0,0.6591886
282.0,282.0,0.08506613
283.0,283.0,0.77503926
284.0,284.0,0.0828845
285.0,285.0,0.17602806
286.0,286.0,0.4312668
287.0,287.0,0.1437701
288.0,288.0,0.099997506
289.0,289.0,0.022385282
290.0,290.0,0.6286658
291.0,291.0,0.7134707
292.0,292.0,0.21849215
293.0,293.0,0.096219786
294.0,294.0,0.896295
295.0,295.0,0.30238792
296.0,296.0,0.19758059
297.0,297.0,0.10457658
