x,y,species_2 cloglog values
1.0,1.0,0.48420107
2.0,2.0,0.507797
3.0,3.0,0.6918978
4.0,4.0,0.50616825
5.0,5.0,0.2700993
6.0,6.0,0.6970453
7.0,7.0,0.48159367
8.0,8.0,0.69332033
9.0,9.0,0.69117725
10.0,10.0,0.69242465
11.0,11.0,0.13921782
12.0,12.0,0.5073478
13.0,13.0,0.49616614
14.0,14.0,0.4705258
15.0,15.0,0.51962376
16.0,16.0,0.3792359
17.0,17.0,0.6948252
18.0,18.0,0.693872
19.0,19.0,0.4757459
20.0,20.0,0.69300044
21.0,21.0,0.5916153
22.0,22.0,0.5755681
23.0,23.0,0.69615674
24.0,24.0,0.6931211
25.0,25.0,0.6945553
26.0,26.0,0.37244156
27.0,27.0,0.3222435
28.0,28.0,0.8148216
29.0,29.0,0.17309126
30.0,30.0,0.69126445
31.0,31.0,0.6973979
32.0,32.0,0.57248724
33.0,33.0,0.72535366
34.0,34.0,0.6636795
35.0,35.0,0.693872
36.0,36.0,0.31602138
37.0,37.0,0.6190391
38.0,38.0,0.77168405
39.0,39.0,0.6918978
40.0,40.0,0.32692826
41.0,41.0,0.69410795
42.0,42.0,0.69121176
43.0,43.0,0.8164822
44.0,44.0,0.4222872
45.0,45.0,0.6928366
46.0,46.0,0.46312058
47.0,47.0,0.7047224
48.0,48.0,0.31369844
49.0,49.0,0.25674802
50.0,50.0,0.69550127
51.0,51.0,0.5961431
52.0,52.0,0.69279706
53.0,53.0,0.5536771
54.0,54.0,0.31812754
55.0,55.0,0.2931708
56.0,56.0,0.27423346
57.0,57.0,0.69250965
58.0,58.0,0.36365676
59.0,59.0,0.693197
60.0,60.0,0.21715099
61.0,61.0,0.5478726
62.0,62.0,0.24440695
63.0,63.0,0.6951105
64.0,64.0,0.6384069
65.0,65.0,0.6940558
66.0,66.0,0.69332033
67.0,67.0,0.6947755
68.0,68.0,0.69310933
69.0,69.0,0.4031219
70.0,70.0,0.5874273
71.0,71.0,0.2792536
72.0,72.0,0.36570567
73.0,73.0,0.29637876
74.0,74.0,0.7167922
75.0,75.0,0.6941926
76.0,76.0,0.61707973
77.0,77.0,0.620874
78.0,78.0,0.50197965
79.0,79.0,0.33798528
80.0,80.0,0.23735915
81.0,81.0,0.3861989
82.0,82.0,0.5040793
83.0,83.0,0.6930882
84.0,84.0,0.25541142
85.0,85.0,0.6931211
86.0,86.0,0.51708484
87.0,87.0,0.69333553
88.0,88.0,0.69187516
89.0,89.0,0.25338012
90.0,90.0,0.6927182
91.0,91.0,0.7041629
92.0,92.0,0.41784954
93.0,93.0,0.5018615
94.0,94.0,0.6918277
95.0,95.0,0.7293456
96.0,96.0,0.6943596
97.0,97.0,0.69283223
98.0,98.0,0.7129542
99.0,99.0,0.7026645
100.0,100.0,0.5423054
101.0,101.0,0.39798692
102.0,102.0,0.69300044
103.0,103.0,0.20773175
104.0,104.0,0.27674267
105.0,105.0,0.695838
106.0,106.0,0.6914793
107.0,107.0,0.69117725
108.0,108.0,0.69242465
109.0,109.0,0.77168405
110.0,110.0,0.6924342
111.0,111.0,0.280545
112.0,112.0,0.69154364
113.0,113.0,0.6920549
114.0,114.0,0.55997306
115.0,115.0,0.41551194
116.0,116.0,0.69154364
117.0,117.0,0.81638944
118.0,118.0,0.35613543
119.0,119.0,0.6932305
120.0,120.0,0.56512916
121.0,121.0,0.21724187
122.0,122.0,0.26178375
123.0,123.0,0.6973979
124.0,124.0,0.69117725
125.0,125.0,0.6932087
126.0,126.0,0.31396905
127.0,127.0,0.3273047
128.0,128.0,0.6223875
129.0,129.0,0.53430647
130.0,130.0,0.67789894
131.0,131.0,0.4861299
132.0,132.0,0.6981575
133.0,133.0,0.695796
134.0,134.0,0.41372722
135.0,135.0,0.31701586
136.0,136.0,0.69550127
137.0,137.0,0.69589865
138.0,138.0,0.33808133
139.0,139.0,0.5472889
140.0,140.0,0.49978018
141.0,141.0,0.3791172
142.0,142.0,0.4596441
143.0,143.0,0.19634442
144.0,144.0,0.77168405
145.0,145.0,0.8148471
146.0,146.0,0.5538496
147.0,147.0,0.6944146
148.0,148.0,0.70532817
149.0,149.0,0.61754036
150.0,150.0,0.6955136
151.0,151.0,0.427672
152.0,152.0,0.3389427
153.0,153.0,0.25323257
154.0,154.0,0.1969083
155.0,155.0,0.33466145
156.0,156.0,0.29712605
157.0,157.0,0.47913668
158.0,158.0,0.69117725
159.0,159.0,0.14886183
160.0,160.0,0.42171806
161.0,161.0,0.69262975
162.0,162.0,0.69313824
163.0,163.0,0.7000923
164.0,164.0,0.5409985
165.0,165.0,0.44945076
166.0,166.0,0.8185222
167.0,167.0,0.25214133
168.0,168.0,0.77168405
169.0,169.0,0.6927182
170.0,170.0,0.69472545
171.0,171.0,0.16863048
172.0,172.0,0.18167411
173.0,173.0,0.692212
174.0,174.0,0.44454798
175.0,175.0,0.77168405
176.0,176.0,0.43338346
177.0,177.0,0.53561616
178.0,178.0,0.35346988
179.0,179.0,0.29600382
180.0,180.0,0.7242082
181.0,181.0,0.69306374
182.0,182.0,0.6947755
183.0,183.0,0.6659788
184.0,184.0,0.35831234
185.0,185.0,0.6252937
186.0,186.0,0.82079935
187.0,187.0,0.69164425
188.0,188.0,0.39814022
189.0,189.0,0.63265944
190.0,190.0,0.5059065
191.0,191.0,0.3571741
192.0,192.0,0.6914031
193.0,193.0,0.5952012
194.0,194.0,0.6931211
195.0,195.0,0.77168405
196.0,196.0,0.691662
197.0,197.0,0.47570428
198.0,198.0,0.69168663
199.0,199.0,0.5771421
200.0,200.0,0.77168405
201.0,201.0,0.7553827
202.0,202.0,0.3067211
203.0,203.0,0.57280034
204.0,204.0,0.50363004
205.0,205.0,0.5900412
206.0,206.0,0.5333077
207.0,207.0,0.37376255
208.0,208.0,0.69333553
209.0,209.0,0.69261885
210.0,210.0,0.50458795
211.0,211.0,0.42832455
212.0,212.0,0.20373687
213.0,213.0,0.6931333
214.0,214.0,0.2897182
215.0,215.0,0.45995164
216.0,216.0,0.5116727
217.0,217.0,0.69414
218.0,218.0,0.7627536
219.0,219.0,0.36959866
