x,y,species_1 cloglog values
1.0,1.0,0.4378835
2.0,2.0,0.48606494
3.0,3.0,0.41063446
4.0,4.0,0.49655107
5.0,5.0,0.505794
6.0,6.0,0.51874113
7.0,7.0,0.6643007
8.0,8.0,0.5400489
9.0,9.0,0.52484286
10.0,10.0,0.52010036
11.0,11.0,0.44569382
12.0,12.0,0.4400781
13.0,13.0,0.5244244
14.0,14.0,0.5232802
15.0,15.0,0.48314166
16.0,16.0,0.544518
17.0,17.0,0.42070812
18.0,18.0,0.54230267
19.0,19.0,0.4581619
20.0,20.0,0.4595069
21.0,21.0,0.52967095
22.0,22.0,0.39249423
23.0,23.0,0.67766374
24.0,24.0,0.42514354
25.0,25.0,0.43833303
26.0,26.0,0.54656786
27.0,27.0,0.5528369
28.0,28.0,0.6066977
29.0,29.0,0.5156911
30.0,30.0,0.53341264
31.0,31.0,0.49681568
32.0,32.0,0.52104646
33.0,33.0,0.4621585
34.0,34.0,0.8875228
35.0,35.0,0.7106445
36.0,36.0,0.90594965
37.0,37.0,0.66889423
38.0,38.0,0.33133018
39.0,39.0,0.4509847
40.0,40.0,0.47483894
41.0,41.0,0.5236357
42.0,42.0,0.5277385
43.0,43.0,0.3969111
44.0,44.0,0.42907453
45.0,45.0,0.6174542
46.0,46.0,0.76467943
47.0,47.0,0.5185464
48.0,48.0,0.6032405
49.0,49.0,0.63432866
50.0,50.0,0.5187289
51.0,51.0,0.5628983
52.0,52.0,0.3806173
53.0,53.0,0.51274824
54.0,54.0,0.5202297
55.0,55.0,0.52089673
56.0,56.0,0.59920645
57.0,57.0,0.52383125
58.0,58.0,0.69071466
59.0,59.0,0.45288858
60.0,60.0,0.45213866
61.0,61.0,0.50764394
62.0,62.0,0.4294151
63.0,63.0,0.41749567
64.0,64.0,0.4364491
65.0,65.0,0.58299863
66.0,66.0,0.4934249
67.0,67.0,0.79675645
68.0,68.0,0.439459
69.0,69.0,0.3879189
70.0,70.0,0.5247171
71.0,71.0,0.67534196
72.0,72.0,0.48366073
73.0,73.0,0.51823485
74.0,74.0,0.7958057
75.0,75.0,0.4524716
76.0,76.0,0.30435947
77.0,77.0,0.50682175
78.0,78.0,0.57220143
79.0,79.0,0.58986014
80.0,80.0,0.55834067
81.0,81.0,0.54803747
82.0,82.0,0.5033419
83.0,83.0,0.46630123
84.0,84.0,0.5056667
85.0,85.0,0.44960013
86.0,86.0,0.4280194
87.0,87.0,0.67240614
88.0,88.0,0.47109994
89.0,89.0,0.5886022
90.0,90.0,0.505085
91.0,91.0,0.62320423
92.0,92.0,0.6066479
93.0,93.0,0.50149405
94.0,94.0,0.486213
95.0,95.0,0.5295726
96.0,96.0,0.5194059
97.0,97.0,0.41217086
98.0,98.0,0.5724995
99.0,99.0,0.7354475
100.0,100.0,0.45682928
101.0,101.0,0.4462643
102.0,102.0,0.5089263
103.0,103.0,0.46610916
104.0,104.0,0.49966237
105.0,105.0,0.5596232
106.0,106.0,0.642049
107.0,107.0,0.42414173
108.0,108.0,0.5188017
109.0,109.0,0.5892624
110.0,110.0,0.73449606
111.0,111.0,0.5241996
112.0,112.0,0.6160208
113.0,113.0,0.57052886
114.0,114.0,0.34174573
115.0,115.0,0.10144627
116.0,116.0,0.4556695
117.0,117.0,0.5324081
118.0,118.0,0.56090987
119.0,119.0,0.5205655
120.0,120.0,0.45104405
121.0,121.0,0.3322245
122.0,122.0,0.45151412
123.0,123.0,0.46030638
124.0,124.0,0.33392137
125.0,125.0,0.32290846
126.0,126.0,0.53852785
127.0,127.0,0.6389398
128.0,128.0,0.6203703
129.0,129.0,0.39144865
130.0,130.0,0.50375015
131.0,131.0,0.26343352
132.0,132.0,0.50237775
133.0,133.0,0.42599845
134.0,134.0,0.47609395
135.0,135.0,0.6427166
136.0,136.0,0.93909305
137.0,137.0,0.46283132
138.0,138.0,0.363897
139.0,139.0,0.52996784
140.0,140.0,0.71997225
141.0,141.0,0.48221222
142.0,142.0,0.53207576
143.0,143.0,0.33743352
144.0,144.0,0.5251785
145.0,145.0,0.6163231
146.0,146.0,0.63882315
147.0,147.0,0.40432635
148.0,148.0,0.3969771
149.0,149.0,0.2362656
150.0,150.0,0.6426128
151.0,151.0,0.57158417
152.0,152.0,0.5215671
153.0,153.0,0.47601855
154.0,154.0,0.52426374
155.0,155.0,0.4640439
156.0,156.0,0.5020304
157.0,157.0,0.5278958
158.0,158.0,0.7272357
159.0,159.0,0.3423481
160.0,160.0,0.5015473
161.0,161.0,0.6179803
162.0,162.0,0.6366018
163.0,163.0,0.44981718
164.0,164.0,0.71436083
165.0,165.0,0.49860552
166.0,166.0,0.44061604
167.0,167.0,0.5324877
168.0,168.0,0.52318585
169.0,169.0,0.44797042
170.0,170.0,0.4108955
171.0,171.0,0.52964586
172.0,172.0,0.45704606
173.0,173.0,0.608882
174.0,174.0,0.48134875
175.0,175.0,0.44603807
176.0,176.0,0.5224595
177.0,177.0,0.25245935
178.0,178.0,0.5471056
179.0,179.0,0.43932563
180.0,180.0,0.45246613
181.0,181.0,0.5594022
182.0,182.0,0.5813095
183.0,183.0,0.3365578
184.0,184.0,0.44540736
185.0,185.0,0.55952775
186.0,186.0,0.93189216
187.0,187.0,0.5144131
188.0,188.0,0.52440107
189.0,189.0,0.5899107
190.0,190.0,0.4960837
191.0,191.0,0.5159698
192.0,192.0,0.5359358
193.0,193.0,0.32824808
194.0,194.0,0.45417017
