x,y,species min
1.0,1.0,0.5892397
2.0,2.0,0.6266627
3.0,3.0,0.61881554
4.0,4.0,0.6274481
5.0,5.0,0.5914797
6.0,6.0,0.4132015
7.0,7.0,0.6098018
8.0,8.0,0.6169431
9.0,9.0,0.4245842
10.0,10.0,0.46011305
11.0,11.0,0.6342778
12.0,12.0,0.5341191
13.0,13.0,0.42517045
14.0,14.0,0.4132015
15.0,15.0,0.52264243
16.0,16.0,0.76276237
17.0,17.0,0.5521836
18.0,18.0,0.5632851
19.0,19.0,0.6267349
20.0,20.0,0.59122366
21.0,21.0,0.63271517
22.0,22.0,0.63382506
23.0,23.0,0.62188554
24.0,24.0,0.6257018
25.0,25.0,0.5521836
26.0,26.0,0.62104833
27.0,27.0,0.5915771
28.0,28.0,0.6197202
29.0,29.0,0.593933
30.0,30.0,0.6342778
31.0,31.0,0.593933
32.0,32.0,0.41320148
33.0,33.0,0.5892397
34.0,34.0,0.6342778
35.0,35.0,0.6342778
36.0,36.0,0.6342778
37.0,37.0,0.6342778
38.0,38.0,0.62021124
39.0,39.0,0.559812
40.0,40.0,0.5892397
41.0,41.0,0.6330705
42.0,42.0,0.5915773
43.0,43.0,0.6294389
44.0,44.0,0.6342778
45.0,45.0,0.65272003
46.0,46.0,0.6342778
47.0,47.0,0.6030292
48.0,48.0,0.6342778
49.0,49.0,0.6342778
50.0,50.0,0.6041639
51.0,51.0,0.63022906
52.0,52.0,0.6293061
53.0,53.0,0.59565383
54.0,54.0,0.5522713
55.0,55.0,0.5225906
56.0,56.0,0.6200443
57.0,57.0,0.6041639
58.0,58.0,0.6342778
59.0,59.0,0.5341191
60.0,60.0,0.5341192
61.0,61.0,0.59068763
62.0,62.0,0.62345225
63.0,63.0,0.6143342
64.0,64.0,0.48945516
65.0,65.0,0.61133164
66.0,66.0,0.59063596
67.0,67.0,0.6569232
68.0,68.0,0.6228997
69.0,69.0,0.6342778
70.0,70.0,0.4628144
71.0,71.0,0.40872574
72.0,72.0,0.59063596
73.0,73.0,0.42149526
74.0,74.0,0.6569232
75.0,75.0,0.59189373
76.0,76.0,0.62507105
77.0,77.0,0.5892397
78.0,78.0,0.5892397
79.0,79.0,0.6184287
80.0,80.0,0.60368174
81.0,81.0,0.5992448
82.0,82.0,0.59023535
83.0,83.0,0.5969993
84.0,84.0,0.60044664
85.0,85.0,0.48945516
86.0,86.0,0.63037795
87.0,87.0,0.6165334
88.0,88.0,0.62451494
89.0,89.0,0.6342778
90.0,90.0,0.425202
91.0,91.0,0.6342778
92.0,92.0,0.6342778
93.0,93.0,0.6342778
94.0,94.0,0.62727326
95.0,95.0,0.6342778
96.0,96.0,0.425202
97.0,97.0,0.6261307
98.0,98.0,0.6130362
99.0,99.0,0.62162113
100.0,100.0,0.5969993
101.0,101.0,0.5933208
102.0,102.0,0.6342778
103.0,103.0,0.62642986
104.0,104.0,0.5892397
105.0,105.0,0.6312425
106.0,106.0,0.6049727
107.0,107.0,0.6342778
108.0,108.0,0.62935174
109.0,109.0,0.6113552
110.0,110.0,0.784316
111.0,111.0,0.5937707
112.0,112.0,0.5853089
113.0,113.0,0.6179907
114.0,114.0,0.62008375
115.0,115.0,0.62834984
116.0,116.0,0.5969993
117.0,117.0,0.7633388
118.0,118.0,0.6342778
