X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0026953223404764435,92.71997178304329,0.9515330691962003
3.0,3.0,train,0.0011542325225646888,73.1940185091517,0.7264345823309755
4.0,4.0,train,8.151056732366046E-4,34.961682577629425,0.5996322200750592
5.0,5.0,train,0.006738159453950411,95.75630735382396,0.9994827682249058
6.0,6.0,train,9.016209298019998E-4,44.26126039094967,0.6367010355978335
9.0,9.0,train,0.0011019380246223333,66.18227640900894,0.7098877210218504
10.0,10.0,train,0.0010476605243029027,60.54255248518183,0.6916541061755181
11.0,11.0,train,0.0011089761416449037,66.97651106000025,0.7121716941386613
12.0,12.0,train,1.837500816653191E-4,4.8561757867022655,0.1864542803213437
13.0,13.0,train,4.3373107990004857E-4,12.741353049074943,0.38558475059356456
14.0,14.0,train,8.823278511703265E-4,41.30807961259555,0.6287437941235069
16.0,16.0,train,0.00131949450536514,82.81637469570275,0.7727729029567717
17.0,17.0,train,0.0017136950953310656,88.91835712500402,0.8540507735433743
18.0,18.0,train,0.013187816645966232,100.0,0.9999996301055228
19.0,19.0,train,0.0011480594711761407,72.30225023874567,0.7245315293615364
21.0,21.0,train,9.553515472094159E-4,50.47511194915814,0.6579742331846454
22.0,22.0,train,9.06920904659207E-4,45.13919031975361,0.6388569411656007
23.0,23.0,train,0.001297000616899024,82.21028704702577,0.7669598390438233
24.0,24.0,train,0.0017082574899564874,88.77239560249646,0.8531568101560356
25.0,25.0,train,0.002713110109067846,92.99124717926901,0.9524916309119003
26.0,26.0,train,0.0015783018357428866,87.25646966789243,0.8300835641891576
28.0,28.0,train,0.01214188837093531,98.68121132795767,0.9999988027224748
29.0,29.0,train,0.001175039371047336,75.31941008813222,0.7327526899824048
30.0,30.0,train,0.0010006655991170945,55.84075224999445,0.6749438460156416
31.0,31.0,train,8.698210686464986E-4,39.821241915842315,0.623492620926601
33.0,33.0,train,6.958156462523528E-4,28.024867453415688,0.542238891681257
34.0,34.0,train,0.0011365094582167236,71.24724629534182,0.7209352158036677
35.0,35.0,train,9.1484979320624E-4,46.25913558668814,0.6420583641674622
36.0,36.0,train,0.0011233744346387318,69.60235169778598,0.7167882879082734
37.0,37.0,train,8.085449202616946E-4,34.38357541234873,0.5966715006625749
38.0,38.0,train,4.901688528915446E-4,15.909906488711009,0.42331809333421455
2.0,2.0,test,0.0011878951716667396,76.70572969572733,0.7365832724281751
7.0,7.0,test,9.625865196874617E-4,51.622826065746395,0.6607419150074899
8.0,8.0,test,9.382178079689057E-4,48.92426198385233,0.6513294708294725
15.0,15.0,test,0.001064231860793277,62.225378921611956,0.6973392895706003
20.0,20.0,test,7.635622491851944E-4,32.3295253576659,0.5757735691572523
27.0,27.0,test,0.011054527527576552,98.02602678362146,0.999995940064064
32.0,32.0,test,0.012610095778987003,99.27156261875874,0.9999992923115208
