Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.1542E-6,0.00071542,0.013069049,1,0,0
8.38293E-6,0.001553713,0.015296397,0.999537679,0,0
9.73664E-6,0.003471916,0.0177445,0.998613037,0,0
1.0646E-5,0.005573431,0.019385547,0.997688396,0,0
1.33357E-5,0.010468936,0.024223527,0.995839112,0,0
2.42495E-5,0.026522957,0.043610726,0.992140546,0,0
3.33299E-5,0.052749172,0.059447066,0.987979658,0.004098361,0
4.77933E-5,0.104598947,0.084131643,0.981969487,0.008196721,0
6.64089E-5,0.202230061,0.114951843,0.974110032,0.008196721,0
8.41905E-5,0.306477525,0.143422293,0.96763754,0.008196721,0
9.61331E-5,0.408862837,0.162027854,0.962552011,0.008196721,0
1.00948E-4,0.506528615,0.169414639,0.957928803,0.012295082,0
1.03506E-4,0.608830127,0.173311931,0.953305594,0.012295082,0
1.0822E-4,0.704658962,0.180447098,0.949144706,0.012295082,0
1.09725E-4,0.759290019,0.18271142,0.946833102,0.012295082,0
1.10955E-4,0.803564309,0.184557651,0.944983819,0.012295082,0
1.12902E-4,0.904518232,0.187472319,0.940822931,0.012295082,0
1.15747E-4,1.007451475,0.191711962,0.936662043,0.012295082,0
1.18594E-4,1.100955037,0.19593189,0.932963477,0.012295082,0
1.22764E-4,1.209622001,0.202074318,0.928802589,0.012295082,0
1.25282E-4,1.308769781,0.205759593,0.925104022,0.012295082,0
1.27207E-4,1.409663044,0.208566217,0.921405455,0.012295082,0
1.29769E-4,1.512695059,0.212285625,0.917706889,0.012295082,0
1.34227E-4,1.763127712,0.218716761,0.908922792,0.024590164,0.016393443
1.40236E-4,2.011061194,0.227301591,0.900601017,0.028688525,0.016393443
1.45499E-4,2.253169095,0.234743819,0.892741563,0.028688525,0.032786885
1.49266E-4,2.504218129,0.240026076,0.884882108,0.028688525,0.049180328
1.56681E-4,2.76453091,0.250317683,0.877022654,0.028688525,0.049180328
1.63346E-4,3.005899079,0.259449695,0.870087841,0.028688525,0.06557377
1.6781E-4,3.254627976,0.265504004,0.863153028,0.028688525,0.06557377
1.7253E-4,3.510292795,0.271850623,0.856218215,0.032786885,0.06557377
1.7744E-4,3.756050491,0.278395477,0.849745724,0.036885246,0.06557377
1.82983E-4,4.009133957,0.285712602,0.843273232,0.036885246,0.081967213
1.87168E-4,4.268444631,0.291189291,0.83680074,0.040983607,0.081967213
1.93225E-4,4.515245675,0.299039923,0.830790569,0.045081967,0.081967213
2.01597E-4,4.752584637,0.309747224,0.825242718,0.049180328,0.098360656
2.05848E-4,5.01765299,0.31512233,0.819232547,0.053278689,0.098360656
2.13605E-4,5.270188763,0.32482129,0.813684697,0.053278689,0.114754098
2.17962E-4,5.508404738,0.330209202,0.808599168,0.057377049,0.114754098
2.23802E-4,5.752052618,0.337363459,0.803513638,0.06147541,0.114754098
2.26848E-4,6.022230537,0.341064797,0.797965788,0.06557377,0.114754098
2.33525E-4,6.252760151,0.349105492,0.79334258,0.06557377,0.114754098
2.37171E-4,6.51207713,0.353454383,0.78825705,0.06557377,0.114754098
2.39982E-4,6.750994787,0.356787967,0.783633842,0.06557377,0.114754098
2.42921E-4,7.01696739,0.360254722,0.778548313,0.06557377,0.114754098
2.46765E-4,7.261713713,0.364760642,0.773925104,0.06557377,0.114754098
2.49829E-4,7.5101652,0.36832999,0.769301896,0.06557377,0.114754098
2.52605E-4,7.761195877,0.371546057,0.764678687,0.069672131,0.114754098
2.58042E-4,8.01720868,0.377798035,0.760055479,0.069672131,0.114754098
2.60096E-4,8.250434244,0.38014353,0.755894591,0.069672131,0.114754098
2.64839E-4,8.513319839,0.385525144,0.751271382,0.069672131,0.131147541
2.68862E-4,8.753442376,0.390054522,0.747110495,0.069672131,0.147540984
2.72711E-4,9.023916836,0.394355864,0.742487286,0.069672131,0.147540984
2.754E-4,9.270262476,0.397343733,0.738326399,0.073770492,0.147540984
2.77735E-4,9.519338587,0.399925617,0.734165511,0.073770492,0.147540984
2.81928E-4,9.771823834,0.404533905,0.730004623,0.073770492,0.147540984
2.86849E-4,10.027258571,0.409898674,0.725843736,0.073770492,0.147540984
2.89747E-4,10.257598237,0.413034987,0.722145169,0.073770492,0.147540984
2.9399E-4,10.520057135,0.41759573,0.717984281,0.077868852,0.147540984
2.96369E-4,10.75660403,0.420138192,0.714285714,0.077868852,0.147540984
3.01209E-4,11.025841518,0.425275935,0.710124827,0.077868852,0.147540984
3.0634E-4,11.268362546,0.430672713,0.70642626,0.081967213,0.147540984
3.10026E-4,11.514706206,0.434518661,0.702727693,0.086065574,0.163934426
3.12407E-4,11.763917297,0.436988724,0.699029126,0.090163934,0.163934426
3.16312E-4,12.015305352,0.441017636,0.695330559,0.090163934,0.163934426
3.20419E-4,12.269681888,0.445223271,0.691631993,0.090163934,0.163934426
3.22255E-4,12.526680388,0.447092355,0.687933426,0.090163934,0.163934426
3.23994E-4,12.752973435,0.448857773,0.68469718,0.090163934,0.163934426
3.26893E-4,13.013709217,0.4517882,0.680998613,0.102459016,0.163934426
3.30269E-4,13.276709557,0.45518038,0.677300046,0.102459016,0.163934426
3.32954E-4,13.508691817,0.457863788,0.6740638,0.106557377,0.163934426
3.35579E-4,13.776645334,0.460474494,0.670365233,0.106557377,0.163934426
3.39248E-4,14.01355385,0.464102097,0.667128988,0.106557377,0.163934426
3.40636E-4,14.251541824,0.465467827,0.663892742,0.106557377,0.163934426
3.43657E-4,14.525740854,0.468429668,0.660194175,0.110655738,0.163934426
3.49731E-4,14.768240072,0.474333572,0.656957929,0.114754098,0.180327869
3.53334E-4,15.015270119,0.477804259,0.653721683,0.114754098,0.180327869
3.56322E-4,15.263632191,0.480665486,0.650485437,0.118852459,0.180327869
3.59283E-4,15.514541149,0.48348604,0.647249191,0.12295082,0.180327869
3.60661E-4,15.76647796,0.484792534,0.644012945,0.12704918,0.180327869
3.63284E-4,16.020320537,0.487271572,0.640776699,0.131147541,0.180327869
3.6623E-4,16.275635845,0.490041567,0.637540453,0.135245902,0.196721311
3.69247E-4,16.53307009,0.492862813,0.634304207,0.135245902,0.196721311
3.71204E-4,16.755169521,0.494685037,0.631530282,0.135245902,0.196721311
3.73662E-4,17.016214319,0.496963518,0.628294036,0.139344262,0.196721311
3.77295E-4,17.279452306,0.500312572,0.62505779,0.147540984,0.196721311
3.8181E-4,17.507358721,0.504443994,0.622283865,0.147540984,0.213114754
3.855E-4,17.776055508,0.507795061,0.619047619,0.155737705,0.213114754
3.88747E-4,18.008159372,0.510725354,0.616273694,0.155737705,0.213114754
3.91499E-4,18.281226823,0.513195367,0.613037448,0.155737705,0.213114754
3.93735E-4,18.517035339,0.515192286,0.610263523,0.159836066,0.213114754
3.978E-4,18.754382453,0.518802885,0.607489598,0.159836066,0.213114754
3.99888E-4,19.033531759,0.52064693,0.604253352,0.159836066,0.213114754
4.03037E-4,19.274587725,0.523414017,0.601479427,0.163934426,0.213114754
4.06608E-4,19.517560794,0.526533688,0.598705502,0.163934426,0.213114754
4.0786E-4,19.76199393,0.52762192,0.595931577,0.163934426,0.213114754
4.09905E-4,20.007458639,0.529394836,0.593157651,0.163934426,0.213114754
4.11835E-4,20.254037836,0.531062393,0.590383726,0.172131148,0.213114754
4.13923E-4,20.501860682,0.532859438,0.587609801,0.172131148,0.213114754
4.15308E-4,20.750653454,0.534047649,0.584835876,0.172131148,0.229508197
4.16957E-4,21.000459925,0.535458309,0.582061951,0.172131148,0.245901639
4.18451E-4,21.251217819,0.536732858,0.579288026,0.176229508,0.245901639
4.19662E-4,21.502687836,0.53776312,0.576514101,0.180327869,0.245901639
4.22042E-4,21.755364485,0.539782035,0.573740176,0.180327869,0.245901639
4.23159E-4,22.009037411,0.540726029,0.570966251,0.180327869,0.245901639
4.24178E-4,22.263247547,0.541585478,0.568192325,0.18442623,0.262295082
4.25437E-4,22.518095788,0.542645928,0.5654184,0.18852459,0.262295082
4.26886E-4,22.773887105,0.543862343,0.562644475,0.200819672,0.278688525
4.2885E-4,23.030867961,0.545506989,0.55987055,0.204918033,0.278688525
4.29836E-4,23.288539971,0.546330724,0.557096625,0.204918033,0.278688525
4.3043E-4,23.503670217,0.546825289,0.554785021,0.204918033,0.278688525
4.31436E-4,23.762282341,0.547662911,0.552011096,0.204918033,0.295081967
4.33469E-4,24.021832638,0.54935127,0.549237171,0.213114754,0.295081967
4.36246E-4,24.282777154,0.551645945,0.546463245,0.221311475,0.295081967
4.36799E-4,24.501001109,0.552101642,0.544151641,0.221311475,0.295081967
4.37912E-4,24.763523929,0.553017788,0.541377716,0.221311475,0.295081967
4.39847E-4,25.026977112,0.554605575,0.538603791,0.225409836,0.295081967
4.40497E-4,25.291084448,0.555137043,0.535829866,0.229508197,0.295081967
4.41769E-4,25.511744601,0.556176543,0.533518262,0.233606557,0.295081967
4.43999E-4,25.777924384,0.557992908,0.530744337,0.241803279,0.295081967
4.45311E-4,26.000419859,0.559057443,0.528432732,0.245901639,0.295081967
4.46449E-4,26.267980077,0.559979676,0.525658807,0.245901639,0.295081967
4.4739E-4,26.536087735,0.560739943,0.522884882,0.245901639,0.295081967
4.48638E-4,26.760106609,0.561747399,0.520573278,0.245901639,0.31147541
4.51078E-4,27.030138073,0.563709131,0.517799353,0.245901639,0.31147541
4.52358E-4,27.256029879,0.564735098,0.515487748,0.254098361,0.31147541
