x,y,species min
1.0,1.0,0.50295186
2.0,2.0,0.59994996
3.0,3.0,0.59135854
4.0,4.0,0.6374362
5.0,5.0,0.47407016
6.0,6.0,0.4529087
7.0,7.0,0.5413335
8.0,8.0,0.5811121
9.0,9.0,0.4534781
10.0,10.0,0.45520255
11.0,11.0,0.652786
12.0,12.0,0.46065098
13.0,13.0,0.45350718
14.0,14.0,0.50430125
15.0,15.0,0.4593937
16.0,16.0,0.9004551
17.0,17.0,0.56577986
18.0,18.0,0.5921909
19.0,19.0,0.60035515
20.0,20.0,0.54967767
21.0,21.0,0.6591768
22.0,22.0,0.65920776
23.0,23.0,0.59795046
24.0,24.0,0.59456325
25.0,25.0,0.56234294
26.0,26.0,0.57579035
27.0,27.0,0.47807035
28.0,28.0,0.59090483
29.0,29.0,0.48394975
30.0,30.0,0.68470764
31.0,31.0,0.48394975
32.0,32.0,0.4529087
33.0,33.0,0.48845226
34.0,34.0,0.7278432
35.0,35.0,0.74168867
36.0,36.0,0.7278432
37.0,37.0,0.7045006
38.0,38.0,0.60891634
39.0,39.0,0.46343923
40.0,40.0,0.49087507
41.0,41.0,0.66138583
42.0,42.0,0.4780718
43.0,43.0,0.63496625
44.0,44.0,0.7139888
45.0,45.0,0.63821155
46.0,46.0,0.7278432
47.0,47.0,0.67408484
48.0,48.0,0.66802937
49.0,49.0,0.70625067
50.0,50.0,0.5260788
51.0,51.0,0.6256112
52.0,52.0,0.61479914
53.0,53.0,0.45883343
54.0,54.0,0.4626242
55.0,55.0,0.45329225
56.0,56.0,0.5919585
57.0,57.0,0.52321696
58.0,58.0,0.7278432
59.0,59.0,0.46065098
60.0,60.0,0.46065098
61.0,61.0,0.4896348
62.0,62.0,0.58125335
63.0,63.0,0.5685632
64.0,64.0,0.51889455
65.0,65.0,0.5516824
66.0,66.0,0.4706942
67.0,67.0,0.7019118
68.0,68.0,0.6012542
69.0,69.0,0.70388794
70.0,70.0,0.45533076
71.0,71.0,0.50699514
72.0,72.0,0.4706942
73.0,73.0,0.45332447
74.0,74.0,0.7019118
75.0,75.0,0.5073852
76.0,76.0,0.593905
77.0,77.0,0.4896348
78.0,78.0,0.63255954
79.0,79.0,0.58670866
80.0,80.0,0.50061333
81.0,81.0,0.4911303
82.0,82.0,0.46909535
83.0,83.0,0.49642542
84.0,84.0,0.5178814
85.0,85.0,0.51889455
86.0,86.0,0.620829
87.0,87.0,0.57864004
88.0,88.0,0.58792007
89.0,89.0,0.72121495
90.0,90.0,0.45350873
91.0,91.0,0.7278432
92.0,92.0,0.7278432
93.0,93.0,0.65589875
94.0,94.0,0.6033762
95.0,95.0,0.69062114
96.0,96.0,0.45350873
97.0,97.0,0.596967
98.0,98.0,0.56234294
99.0,99.0,0.5779367
100.0,100.0,0.49642542
101.0,101.0,0.49183685
102.0,102.0,0.73732144
103.0,103.0,0.5986441
104.0,104.0,0.4896348
105.0,105.0,0.6490836
106.0,106.0,0.52478796
107.0,107.0,0.7025585
108.0,108.0,0.6150558
109.0,109.0,0.5518422
110.0,110.0,0.9004551
111.0,111.0,0.50266796
112.0,112.0,0.6377254
113.0,113.0,0.5692677
114.0,114.0,0.6106788
115.0,115.0,0.6360602
116.0,116.0,0.49642542
117.0,117.0,0.90191126
118.0,118.0,0.6742268
119.0,119.0,0.63079894
120.0,120.0,0.6355557
121.0,121.0,0.5879651
122.0,122.0,0.5935237
123.0,123.0,0.6599153
124.0,124.0,0.63492554
125.0,125.0,0.56716406
126.0,126.0,0.6758899
127.0,127.0,0.7027126
128.0,128.0,0.544877
129.0,129.0,0.68961334
130.0,130.0,0.45938802
131.0,131.0,0.56716406
132.0,132.0,0.5630546
133.0,133.0,0.62401426
134.0,134.0,0.633035
135.0,135.0,0.6828578
136.0,136.0,0.9004551
137.0,137.0,0.49642542
138.0,138.0,0.574782
139.0,139.0,0.6324066
140.0,140.0,0.61879694
141.0,141.0,0.49642542
142.0,142.0,0.66491455
143.0,143.0,0.6608652
144.0,144.0,0.45520255
145.0,145.0,0.5561535
146.0,146.0,0.6526974
147.0,147.0,0.63639516
148.0,148.0,0.5812963
149.0,149.0,0.59019005
150.0,150.0,0.6188235
151.0,151.0,0.56234294
152.0,152.0,0.46761343
153.0,153.0,0.54814154
154.0,154.0,0.5545015
155.0,155.0,0.46065098
156.0,156.0,0.4722614
157.0,157.0,0.45347586
158.0,158.0,0.66927946
159.0,159.0,0.617808
160.0,160.0,0.6083091
161.0,161.0,0.5561535
162.0,162.0,0.5561535
163.0,163.0,0.5073852
164.0,164.0,0.6808479
165.0,165.0,0.48394975
166.0,166.0,0.4797161
167.0,167.0,0.6329707
168.0,168.0,0.46313706
169.0,169.0,0.55171984
170.0,170.0,0.6333089
171.0,171.0,0.57908165
172.0,172.0,0.5073852
173.0,173.0,0.5564759
174.0,174.0,0.50901735
175.0,175.0,0.46297207
176.0,176.0,0.4529087
177.0,177.0,0.6144408
178.0,178.0,0.57579035
179.0,179.0,0.46065098
180.0,180.0,0.50921607
181.0,181.0,0.7278432
182.0,182.0,0.64039576
183.0,183.0,0.6249088
184.0,184.0,0.56234294
185.0,185.0,0.5663686
186.0,186.0,0.7278432
187.0,187.0,0.6052876
188.0,188.0,0.5184197
189.0,189.0,0.5669985
190.0,190.0,0.6755555
191.0,191.0,0.45350873
192.0,192.0,0.5054568
193.0,193.0,0.6266536
194.0,194.0,0.5073852
195.0,195.0,0.4529087
196.0,196.0,0.5879651
197.0,197.0,0.6273052
198.0,198.0,0.553786
199.0,199.0,0.4896348
200.0,200.0,0.7278432
201.0,201.0,0.5969104
202.0,202.0,0.6352406
203.0,203.0,0.49467087
204.0,204.0,0.5174389
205.0,205.0,0.5919585
206.0,206.0,0.88724196
207.0,207.0,0.69830906
208.0,208.0,0.5765925
209.0,209.0,0.50555754
210.0,210.0,0.5803809
211.0,211.0,0.63219565
212.0,212.0,0.5282501
213.0,213.0,0.5477198
214.0,214.0,0.5764888
215.0,215.0,0.5946587
216.0,216.0,0.65062404
217.0,217.0,0.4697678
218.0,218.0,0.4626242
219.0,219.0,0.7278432
220.0,220.0,0.4920736
221.0,221.0,0.5919585
222.0,222.0,0.7278432
223.0,223.0,0.6314824
224.0,224.0,0.4797161
225.0,225.0,0.48195624
226.0,226.0,0.62989914
227.0,227.0,0.57908165
228.0,228.0,0.6113367
229.0,229.0,0.6317595
230.0,230.0,0.57913744
231.0,231.0,0.56557715
232.0,232.0,0.61721504
233.0,233.0,0.45938802
234.0,234.0,0.50451344
235.0,235.0,0.53877527
236.0,236.0,0.66488034
237.0,237.0,0.5304134
238.0,238.0,0.46906447
239.0,239.0,0.6927711
240.0,240.0,0.69813496
241.0,241.0,0.553786
242.0,242.0,0.5645391
243.0,243.0,0.61325264
244.0,244.0,0.45350873
245.0,245.0,0.7125902
246.0,246.0,0.50430125
247.0,247.0,0.51312953
248.0,248.0,0.60159224
249.0,249.0,0.58792
250.0,250.0,0.6228554
251.0,251.0,0.48394975
252.0,252.0,0.48989448
253.0,253.0,0.61721504
254.0,254.0,0.6312166
255.0,255.0,0.6933781
256.0,256.0,0.70078796
257.0,257.0,0.4529087
258.0,258.0,0.6833834
259.0,259.0,0.46065098
260.0,260.0,0.4797161
261.0,261.0,0.69443864
262.0,262.0,0.62645555
263.0,263.0,0.57908165
264.0,264.0,0.49385583
265.0,265.0,0.6760263
266.0,266.0,0.5122649
267.0,267.0,0.7081284
268.0,268.0,0.62114567
269.0,269.0,0.57908165
270.0,270.0,0.45517176
271.0,271.0,0.7278432
272.0,272.0,0.50699514
273.0,273.0,0.5564759
274.0,274.0,0.7278432
