x,y,species median
1.0,1.0,0.5192085
2.0,2.0,0.58711505
3.0,3.0,0.6299093
4.0,4.0,0.64003056
5.0,5.0,0.699179
6.0,6.0,0.41232285
7.0,7.0,0.49505067
8.0,8.0,0.6259184
9.0,9.0,0.6303546
10.0,10.0,0.57064
11.0,11.0,0.58512425
12.0,12.0,0.71268266
13.0,13.0,0.6544353
14.0,14.0,0.5917332
15.0,15.0,0.5880056
16.0,16.0,0.5795417
17.0,17.0,0.6784839
18.0,18.0,0.71340823
19.0,19.0,0.78419715
20.0,20.0,0.7519723
21.0,21.0,0.6691642
22.0,22.0,0.6225322
23.0,23.0,0.786074
24.0,24.0,0.6262838
25.0,25.0,0.59049547
26.0,26.0,0.6193629
27.0,27.0,0.6340691
28.0,28.0,0.6995222
29.0,29.0,0.64696985
30.0,30.0,0.64205855
31.0,31.0,0.67022353
32.0,32.0,0.64093506
33.0,33.0,0.6417544
34.0,34.0,0.5941325
35.0,35.0,0.61095995
36.0,36.0,0.636035
37.0,37.0,0.8057434
38.0,38.0,0.62561494
39.0,39.0,0.73557484
40.0,40.0,0.6047489
41.0,41.0,0.71388936
42.0,42.0,0.5282451
43.0,43.0,0.71723765
44.0,44.0,0.6356211
45.0,45.0,0.6069464
46.0,46.0,0.6788381
47.0,47.0,0.59049654
48.0,48.0,0.6057685
49.0,49.0,0.5711709
50.0,50.0,0.64430946
51.0,51.0,0.581976
52.0,52.0,0.6074878
53.0,53.0,0.58793765
54.0,54.0,0.6794198
55.0,55.0,0.6828723
56.0,56.0,0.61996585
57.0,57.0,0.786074
58.0,58.0,0.60041136
59.0,59.0,0.59595424
60.0,60.0,0.62698996
61.0,61.0,0.6343467
62.0,62.0,0.66498363
63.0,63.0,0.61903274
64.0,64.0,0.59505284
65.0,65.0,0.7172088
66.0,66.0,0.6133016
67.0,67.0,0.5795417
68.0,68.0,0.59505284
69.0,69.0,0.632418
70.0,70.0,0.64836216
71.0,71.0,0.7531811
72.0,72.0,0.5846888
73.0,73.0,0.7711582
74.0,74.0,0.64683425
75.0,75.0,0.6671856
76.0,76.0,0.5711709
77.0,77.0,0.6340691
78.0,78.0,0.6394629
79.0,79.0,0.6069464
80.0,80.0,0.41232288
81.0,81.0,0.62610537
82.0,82.0,0.6636372
83.0,83.0,0.64984936
84.0,84.0,0.5842076
85.0,85.0,0.69786704
86.0,86.0,0.59745395
87.0,87.0,0.46829847
88.0,88.0,0.79443735
89.0,89.0,0.41412202
90.0,90.0,0.5820917
91.0,91.0,0.4210039
92.0,92.0,0.60965675
93.0,93.0,0.7480097
94.0,94.0,0.6234535
95.0,95.0,0.59049654
96.0,96.0,0.592483
97.0,97.0,0.8162046
98.0,98.0,0.6356857
99.0,99.0,0.59213
100.0,100.0,0.6118839
101.0,101.0,0.63183904
102.0,102.0,0.57487696
103.0,103.0,0.59055424
104.0,104.0,0.5767045
105.0,105.0,0.57064
106.0,106.0,0.59512293
107.0,107.0,0.60010767
108.0,108.0,0.61570936
109.0,109.0,0.71388936
110.0,110.0,0.39094558
111.0,111.0,0.65806746
112.0,112.0,0.7519723
113.0,113.0,0.59412956
114.0,114.0,0.5282451
115.0,115.0,0.67232186
116.0,116.0,0.577396
117.0,117.0,0.5310136
118.0,118.0,0.69298613
119.0,119.0,0.62722725
120.0,120.0,0.6339878
121.0,121.0,0.57064
122.0,122.0,0.7119692
123.0,123.0,0.44605547
124.0,124.0,0.5711709
125.0,125.0,0.59899884
126.0,126.0,0.65795547
127.0,127.0,0.63984156
128.0,128.0,0.6067553
129.0,129.0,0.6942575
130.0,130.0,0.69949126
131.0,131.0,0.6373754
132.0,132.0,0.7157656
133.0,133.0,0.66589785
134.0,134.0,0.5941875
135.0,135.0,0.59609103
136.0,136.0,0.42929977
137.0,137.0,0.6943138
138.0,138.0,0.58990073
139.0,139.0,0.5845298
140.0,140.0,0.45589525
141.0,141.0,0.5702426
142.0,142.0,0.67668015
143.0,143.0,0.58791244
144.0,144.0,0.6483816
145.0,145.0,0.5637008
146.0,146.0,0.6361216
147.0,147.0,0.7527949
148.0,148.0,0.5711709
149.0,149.0,0.65157115
150.0,150.0,0.7083634
151.0,151.0,0.6169476
152.0,152.0,0.61852676
153.0,153.0,0.5851193
154.0,154.0,0.6325257
155.0,155.0,0.5282451
156.0,156.0,0.42092082
157.0,157.0,0.6160759
158.0,158.0,0.5711709
159.0,159.0,0.74190664
160.0,160.0,0.58844316
161.0,161.0,0.58112603
162.0,162.0,0.4210039
163.0,163.0,0.5854759
164.0,164.0,0.5805507
165.0,165.0,0.61817044
166.0,166.0,0.6133016
167.0,167.0,0.6152962
168.0,168.0,0.57508135
