X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,7.050473144495069E-4,80.18658416378989,0.7313127261204737
2.0,2.0,train,2.8286001369789087E-4,8.40336244646645,0.4097745149987364
3.0,3.0,train,5.447175661106718E-4,32.3195953287527,0.637725373568681
4.0,4.0,train,9.610954674032953E-4,98.01958437982947,0.8332868312436639
5.0,5.0,train,6.240833656198737E-4,55.782574515562025,0.6875436339848536
6.0,6.0,train,8.257431955609824E-4,95.68404195876616,0.785443906338755
7.0,7.0,train,0.0011108012477491112,99.06220271977993,0.8738813115312454
8.0,8.0,train,0.001073356585752404,98.74829977128906,0.8647641584364152
9.0,9.0,train,9.293718823380791E-4,97.78990010398562,0.8231313267954008
10.0,10.0,train,5.810916336815244E-4,38.841542913575395,0.6614738459572589
12.0,12.0,train,3.9273766065109437E-4,20.59803909213962,0.519083877043594
13.0,13.0,train,4.064245100199289E-4,21.979652328862265,0.5311979515294434
14.0,14.0,train,6.970219350891115E-4,78.78946718582563,0.727263139976144
15.0,15.0,train,7.754704857138482E-4,89.21958836084187,0.7643660673098454
16.0,16.0,train,6.285748785792044E-4,57.41304994556271,0.6901486527958371
18.0,18.0,train,6.36875379084351E-4,66.76496395019664,0.6949058135550198
19.0,19.0,train,6.61033481576903E-4,75.26475162173502,0.7083396703628753
21.0,21.0,train,6.1652687189385E-4,52.781328047336885,0.6831114535605384
23.0,23.0,train,1.586214495068928E-4,0.6323756378921499,0.2559671870095398
24.0,24.0,train,0.001010446910543424,98.38258710040331,0.8479386940563727
25.0,25.0,train,5.859033395240905E-4,41.2471833474571,0.6644965157872538
26.0,26.0,train,7.840980317037687E-4,92.94473296636848,0.768125161828979
27.0,27.0,train,6.301628159861507E-4,61.24908049507277,0.691064429823451
28.0,28.0,train,3.346403330695744E-4,13.2471202329544,0.4640792986024638
29.0,29.0,train,4.439468279555983E-4,25.656423668011737,0.562866314820597
31.0,31.0,train,6.461284201967959E-4,73.03446491321569,0.7001228525355119
33.0,33.0,train,6.286491040497779E-4,59.26758374230698,0.690191519674356
36.0,36.0,train,5.731969930319929E-4,36.624499259912426,0.6564553969108531
37.0,37.0,train,6.166471138729049E-4,52.89883961242703,0.6831824701063478
38.0,38.0,train,4.477082477506186E-4,25.97683610984292,0.5659204625798867
39.0,39.0,train,7.840980317037687E-4,92.94473296636848,0.768125161828979
41.0,41.0,train,5.802606936656438E-4,38.5172568379041,0.6609491063658006
43.0,43.0,train,7.629751149985328E-4,85.80788515326039,0.7588134211184829
44.0,44.0,train,2.455586875601384E-4,5.448659680223767,0.3672760321553443
45.0,45.0,train,5.889978953878616E-4,42.911205244333985,0.6664262120689134
46.0,46.0,train,7.690552577090989E-4,86.57080392717987,0.7615314481913541
47.0,47.0,train,5.875459090841054E-4,41.96372955826099,0.6655221716805244
49.0,49.0,train,7.748247121125656E-4,88.89026865148523,0.7640822590145466
50.0,50.0,train,6.356350699294078E-4,65.48987833368089,0.6941996398151866
51.0,51.0,train,7.12777398632188E-4,81.08899544000295,0.7351564465075995
52.0,52.0,train,7.840980296035357E-4,92.94473169939823,0.7681251609212282
53.0,53.0,train,3.7169189089990637E-4,17.448272518730853,0.49984294590381584
54.0,54.0,train,7.755711527842182E-4,90.20913163183965,0.7644102782826462
55.0,55.0,train,7.83036226605272E-4,91.53406269172241,0.7676657799764846
56.0,56.0,train,0.0011229747254746807,99.35073074200564,0.8767108892105042
58.0,58.0,train,6.280397534346462E-4,56.62975657686576,0.6898394304158578
59.0,59.0,train,7.840980296035357E-4,92.94473169939823,0.7681251609212282
60.0,60.0,train,7.816248457382061E-4,91.31217017906481,0.7670537476512965
62.0,62.0,train,7.491852570539773E-4,84.5193474051542,0.7525335308827521
63.0,63.0,train,7.029828412283298E-4,79.75005148437904,0.7302767785062927
64.0,64.0,train,5.915728717691074E-4,44.18057426284012,0.6680234473166292
65.0,65.0,train,7.649587091583986E-4,86.26383741263936,0.7597035417697063
66.0,66.0,train,6.124963993342461E-4,51.02105757414116,0.6807217695908485
68.0,68.0,train,6.301628159861507E-4,61.24908049507277,0.691064429823451
69.0,69.0,train,6.161522896914192E-4,52.298532042508945,0.6828901181696498
70.0,70.0,train,2.5491832618278833E-4,6.100325078045243,0.3782190221623055
71.0,71.0,train,9.183454751665647E-4,97.69602043801902,0.8194584935160789
73.0,73.0,train,4.3739314961395003E-4,24.808084601518473,0.5574935190487823
74.0,74.0,train,7.433216155013526E-4,84.15451797561508,0.7498139318847479
75.0,75.0,train,3.880883027832365E-4,19.942988512051116,0.5148979552387974
77.0,77.0,train,7.983476551475227E-4,94.28815171611967,0.7742029789114613
78.0,78.0,train,7.755711517455215E-4,90.20913094903787,0.764410277826514
79.0,79.0,train,6.184745788803543E-4,53.632413286275366,0.6842598387957494
80.0,80.0,train,6.155356469244996E-4,51.80057054478222,0.6825254157957814
81.0,81.0,train,6.738095619378663E-4,77.07118315632805,0.7152033900925006
82.0,82.0,train,2.353883329703805E-4,4.653949745038458,0.3551667328512532
83.0,83.0,train,6.226967186212587E-4,55.12707178498029,0.6867349809297906
84.0,84.0,train,4.2441080968060166E-4,23.60749969351414,0.5466546611215428
11.0,11.0,test,5.911780845798743E-4,44.05561680175122,0.6677790615985483
17.0,17.0,test,6.391019270111691E-4,69.63775305703781,0.6961694164861413
20.0,20.0,test,6.397893592988192E-4,70.02993818371813,0.6965584873886934
22.0,22.0,test,6.356350699294078E-4,65.48987833368089,0.6941996398151866
30.0,30.0,test,5.851667308099425E-4,41.06081101195978,0.6640355405170582
32.0,32.0,test,3.9475075926223915E-4,20.818890701844026,0.5208850912777803
34.0,34.0,test,6.496467316880837E-4,74.00163731674431,0.7020830504011978
35.0,35.0,test,6.187538172557546E-4,53.78855995966016,0.6844241387581012
40.0,40.0,test,7.840980317037687E-4,92.94473296636848,0.768125161828979
42.0,42.0,test,3.4395813589643294E-4,14.023319146553803,0.4733070007836594
48.0,48.0,test,6.726119444002509E-4,76.9692092048964,0.7145669121493563
57.0,57.0,test,0.0011184218492157412,99.28552416858143,0.8756601371325993
61.0,61.0,test,5.918399641497556E-4,44.26511395073331,0.6681886839586764
67.0,67.0,test,3.448306685141958E-4,14.090290394889198,0.4741629177825055
72.0,72.0,test,3.941658956693428E-4,20.786200916641555,0.5203624826439874
76.0,76.0,test,6.38053581065209E-4,67.47744491726395,0.6955751160311341
