x,y,species stddev
1.0,1.0,0.059307445
2.0,2.0,0.037881985
3.0,3.0,0.032614026
4.0,4.0,0.02438426
5.0,5.0,0.014249789
6.0,6.0,0.0032516655
7.0,7.0,0.0057034614
8.0,8.0,0.014739774
9.0,9.0,0.0686499
10.0,10.0,0.0041892524
11.0,11.0,0.026340295
12.0,12.0,0.01073773
13.0,13.0,0.035791602
14.0,14.0,0.0056698774
15.0,15.0,0.023124786
16.0,16.0,0.010714953
17.0,17.0,0.016636474
18.0,18.0,0.01708607
19.0,19.0,0.073539115
20.0,20.0,0.04697091
21.0,21.0,0.033498906
22.0,22.0,0.016411003
23.0,23.0,0.058383297
24.0,24.0,0.022071587
25.0,25.0,0.009168255
26.0,26.0,0.015080445
27.0,27.0,0.06839103
28.0,28.0,0.018099997
29.0,29.0,0.03304672
30.0,30.0,0.03126831
31.0,31.0,0.02961674
32.0,32.0,0.035294473
33.0,33.0,0.010320708
34.0,34.0,0.027097696
35.0,35.0,0.035911065
36.0,36.0,0.017845416
37.0,37.0,0.06901403
38.0,38.0,0.017829489
39.0,39.0,0.009208436
40.0,40.0,0.03504171
41.0,41.0,0.01799873
42.0,42.0,0.012057874
43.0,43.0,0.010215989
44.0,44.0,0.032082107
45.0,45.0,0.06455252
46.0,46.0,0.10180648
47.0,47.0,0.009143929
48.0,48.0,0.008089952
49.0,49.0,0.006841216
50.0,50.0,0.038734257
51.0,51.0,0.017574588
52.0,52.0,0.035170957
53.0,53.0,0.014236892
54.0,54.0,0.016825097
55.0,55.0,0.024732202
56.0,56.0,0.04149292
57.0,57.0,0.06514871
58.0,58.0,0.008833329
59.0,59.0,0.008736064
60.0,60.0,0.024009371
61.0,61.0,0.036165893
62.0,62.0,0.026279211
63.0,63.0,0.015023066
64.0,64.0,0.009425965
65.0,65.0,0.01241275
66.0,66.0,0.015520254
67.0,67.0,0.013577101
68.0,68.0,0.009385
69.0,69.0,0.041403078
70.0,70.0,0.031406965
71.0,71.0,0.07078508
72.0,72.0,0.046533328
73.0,73.0,0.041972663
74.0,74.0,0.032070015
75.0,75.0,0.019105848
76.0,76.0,0.006029132
77.0,77.0,0.06759375
78.0,78.0,0.04865294
79.0,79.0,0.06746575
80.0,80.0,0.0024795597
81.0,81.0,0.02052291
82.0,82.0,0.099085525
83.0,83.0,0.03541854
84.0,84.0,0.026895931
85.0,85.0,0.030624522
86.0,86.0,0.015200714
87.0,87.0,0.007392471
88.0,88.0,0.0673464
89.0,89.0,0.0028445227
90.0,90.0,0.0036045078
91.0,91.0,0.0033743395
92.0,92.0,0.004485876
93.0,93.0,0.009156105
94.0,94.0,0.015590679
95.0,95.0,0.009164538
96.0,96.0,0.00537769
97.0,97.0,0.08293762
98.0,98.0,0.03681406
99.0,99.0,0.016713057
100.0,100.0,0.0364462
101.0,101.0,0.015929278
102.0,102.0,0.009810919
103.0,103.0,0.0052103978
104.0,104.0,0.0028573088
105.0,105.0,0.0036168494
106.0,106.0,0.02214407
107.0,107.0,0.047861345
108.0,108.0,0.07529207
109.0,109.0,0.034939893
110.0,110.0,0.0147370985
111.0,111.0,0.030442711
112.0,112.0,0.03538423
113.0,113.0,0.015771002
114.0,114.0,0.015006183
115.0,115.0,0.027226638
116.0,116.0,0.0029109325
117.0,117.0,0.011003013
118.0,118.0,0.014976147
119.0,119.0,0.09000108
120.0,120.0,0.08445883
121.0,121.0,0.0038825774
122.0,122.0,0.010872073
123.0,123.0,0.005011549
124.0,124.0,0.0080385795
125.0,125.0,0.022777189
126.0,126.0,0.027654434
127.0,127.0,0.08652696
128.0,128.0,0.015177219
129.0,129.0,0.025674114
130.0,130.0,0.020969035
131.0,131.0,0.04803213
132.0,132.0,0.010351113
133.0,133.0,0.049335986
134.0,134.0,0.037871093
135.0,135.0,0.0405262
136.0,136.0,0.016873939
137.0,137.0,0.047747582
138.0,138.0,0.006645201
139.0,139.0,0.042995024
140.0,140.0,0.020144155
141.0,141.0,0.008638422
142.0,142.0,0.0385605
143.0,143.0,0.011448216
144.0,144.0,0.034517907
145.0,145.0,0.0034411221
146.0,146.0,0.01530475
147.0,147.0,0.019259764
148.0,148.0,0.00873775
149.0,149.0,0.03458806
150.0,150.0,0.010942498
151.0,151.0,0.025416555
152.0,152.0,0.02824153
153.0,153.0,0.01933078
154.0,154.0,0.027212696
155.0,155.0,0.009979057
156.0,156.0,0.0039259163
157.0,157.0,0.029661052
158.0,158.0,0.006117458
159.0,159.0,0.029218413
160.0,160.0,0.010846926
161.0,161.0,0.0036700414
162.0,162.0,0.004123607
163.0,163.0,0.004492699
164.0,164.0,0.027686238
165.0,165.0,0.008779066
166.0,166.0,0.016123962
167.0,167.0,0.012296503
168.0,168.0,0.0082841385
169.0,169.0,0.04076531
170.0,170.0,0.07082374
171.0,171.0,0.026498714
172.0,172.0,0.009016135
173.0,173.0,0.0026457736
174.0,174.0,0.0025519687
175.0,175.0,0.0058272327
176.0,176.0,0.046792656
177.0,177.0,0.092865415
178.0,178.0,0.0075635384
179.0,179.0,0.050132163
180.0,180.0,0.024117695
181.0,181.0,0.09312837
182.0,182.0,0.012165084
183.0,183.0,0.01742823
184.0,184.0,0.033744965
185.0,185.0,0.036281634
186.0,186.0,0.006484528
187.0,187.0,0.03608357
188.0,188.0,0.033116512
189.0,189.0,0.042815015
190.0,190.0,0.0026548288
191.0,191.0,0.03730856
192.0,192.0,0.06105069
193.0,193.0,0.025859717
194.0,194.0,0.02498216
195.0,195.0,0.087366976
196.0,196.0,0.070571385
197.0,197.0,0.0032315578
198.0,198.0,0.005698113
199.0,199.0,0.007821144
200.0,200.0,0.0026444052
201.0,201.0,0.026548866
202.0,202.0,0.003964729
203.0,203.0,0.01602405
204.0,204.0,0.033171967
205.0,205.0,0.007986853
206.0,206.0,0.017153244
207.0,207.0,0.029570857
208.0,208.0,0.004110229
209.0,209.0,0.0050475346
210.0,210.0,0.014792334
211.0,211.0,0.055423222
212.0,212.0,0.017159974
213.0,213.0,0.015361235
214.0,214.0,0.07501714
215.0,215.0,0.014981849
216.0,216.0,0.004090723
217.0,217.0,0.04317565
218.0,218.0,0.0045857313
219.0,219.0,0.022999002
220.0,220.0,0.029732374
221.0,221.0,0.02578652
222.0,222.0,0.013383118
223.0,223.0,0.0164945
224.0,224.0,0.042472415
225.0,225.0,0.03745152
226.0,226.0,0.01511004
227.0,227.0,0.009573231
228.0,228.0,0.043895815
229.0,229.0,0.045823473
230.0,230.0,0.010857083
231.0,231.0,0.017017385
232.0,232.0,0.01175459
233.0,233.0,0.024491835
234.0,234.0,0.02656614
235.0,235.0,0.031009411
236.0,236.0,0.012793135
237.0,237.0,0.012579195
238.0,238.0,0.046551015
239.0,239.0,0.010806671
240.0,240.0,0.019554429
241.0,241.0,0.017238233
242.0,242.0,0.0036632426
243.0,243.0,0.047467425
244.0,244.0,0.03576437
245.0,245.0,0.04330277
246.0,246.0,0.032765903
247.0,247.0,0.0034183527
248.0,248.0,0.002561676
249.0,249.0,0.016476423
250.0,250.0,0.026315393
251.0,251.0,0.0032463125
252.0,252.0,0.030040236
253.0,253.0,0.016263248
254.0,254.0,0.019592281
255.0,255.0,0.008783683
256.0,256.0,0.033223607
257.0,257.0,0.020426117
258.0,258.0,0.022747176
259.0,259.0,0.043601476
260.0,260.0,0.007836304
261.0,261.0,0.07463009
262.0,262.0,0.054146964
263.0,263.0,0.025411604
264.0,264.0,0.037253708
