x,y,species avg
1.0,1.0,0.1608417
2.0,2.0,0.14527754
3.0,3.0,0.35319692
4.0,4.0,0.67898536
5.0,5.0,0.8982374
6.0,6.0,0.012673521
7.0,7.0,0.021688879
8.0,8.0,0.5115952
9.0,9.0,0.18391281
10.0,10.0,0.016860107
11.0,11.0,0.16501026
12.0,12.0,0.85122025
13.0,13.0,0.37180382
14.0,14.0,0.01979119
15.0,15.0,0.089121684
16.0,16.0,0.042776335
17.0,17.0,0.7655984
18.0,18.0,0.84639966
19.0,19.0,0.67229843
20.0,20.0,0.58288234
21.0,21.0,0.79115754
22.0,22.0,0.31894034
23.0,23.0,0.564839
24.0,24.0,0.33559617
25.0,25.0,0.03441221
26.0,26.0,0.02996621
27.0,27.0,0.45277885
28.0,28.0,0.6390857
29.0,29.0,0.5338242
30.0,30.0,0.59107566
31.0,31.0,0.54159117
32.0,32.0,0.62435585
33.0,33.0,0.6889797
34.0,34.0,0.11664972
35.0,35.0,0.33103138
36.0,36.0,0.65707207
37.0,37.0,0.7166609
38.0,38.0,0.43163478
39.0,39.0,0.94012725
40.0,40.0,0.087165624
41.0,41.0,0.70623755
42.0,42.0,0.042707197
43.0,43.0,0.09668233
44.0,44.0,0.5840885
45.0,45.0,0.43884146
46.0,46.0,0.32072443
47.0,47.0,0.033955142
48.0,48.0,0.05563564
49.0,49.0,0.026597902
50.0,50.0,0.351204
51.0,51.0,0.06875599
52.0,52.0,0.42036432
53.0,53.0,0.054642875
54.0,54.0,0.81135875
55.0,55.0,0.51674426
56.0,56.0,0.5402739
57.0,57.0,0.65304357
58.0,58.0,0.050640505
59.0,59.0,0.042279016
60.0,60.0,0.33340418
61.0,61.0,0.5820817
62.0,62.0,0.7565718
63.0,63.0,0.029652467
64.0,64.0,0.04323902
65.0,65.0,0.81399894
66.0,66.0,0.22173361
67.0,67.0,0.053420804
68.0,68.0,0.04312104
69.0,69.0,0.39500114
70.0,70.0,0.5513961
71.0,71.0,0.24549232
72.0,72.0,0.17577823
73.0,73.0,0.6071082
74.0,74.0,0.626119
75.0,75.0,0.72682804
76.0,76.0,0.023705034
77.0,77.0,0.4469523
78.0,78.0,0.45799187
79.0,79.0,0.44087064
80.0,80.0,0.009694556
81.0,81.0,0.39839306
82.0,82.0,0.30490845
83.0,83.0,0.50012565
84.0,84.0,0.10365925
85.0,85.0,0.65553296
86.0,86.0,0.11852943
87.0,87.0,0.027086962
88.0,88.0,0.72586966
89.0,89.0,0.011294495
90.0,90.0,0.015177061
91.0,91.0,0.013146552
92.0,92.0,0.05062983
93.0,93.0,0.95899594
94.0,94.0,0.39059603
95.0,95.0,0.03435508
96.0,96.0,0.018671764
97.0,97.0,0.51386404
98.0,98.0,0.47007176
99.0,99.0,0.07128358
100.0,100.0,0.3435504
101.0,101.0,0.06866964
102.0,102.0,0.038295228
103.0,103.0,0.018861825
104.0,104.0,0.011921655
105.0,105.0,0.014691938
106.0,106.0,0.108331814
107.0,107.0,0.14539592
108.0,108.0,0.51195073
109.0,109.0,0.6811854
110.0,110.0,0.041153543
111.0,111.0,0.74335796
112.0,112.0,0.7496795
113.0,113.0,0.07159138
114.0,114.0,0.051829483
115.0,115.0,0.61511785
116.0,116.0,0.01197053
117.0,117.0,0.031806834
118.0,118.0,0.6682681
119.0,119.0,0.43168372
120.0,120.0,0.23843707
121.0,121.0,0.015703905
122.0,122.0,0.8716337
123.0,123.0,0.018983003
124.0,124.0,0.03077834
125.0,125.0,0.065572575
126.0,126.0,0.60090524
127.0,127.0,0.24818674
128.0,128.0,0.117873855
129.0,129.0,0.84871674
130.0,130.0,0.58993787
131.0,131.0,0.38395774
132.0,132.0,0.0969595
133.0,133.0,0.76026195
134.0,134.0,0.15232007
135.0,135.0,0.17922941
136.0,136.0,0.046592068
137.0,137.0,0.54078543
138.0,138.0,0.023226004
139.0,139.0,0.16276132
140.0,140.0,0.055793688
141.0,141.0,0.032478448
142.0,142.0,0.658314
143.0,143.0,0.043621104
144.0,144.0,0.53768235
145.0,145.0,0.013885528
146.0,146.0,0.03204667
147.0,147.0,0.088005506
148.0,148.0,0.033179212
149.0,149.0,0.71224815
150.0,150.0,0.09565214
151.0,151.0,0.38530037
152.0,152.0,0.4824429
153.0,153.0,0.12503049
154.0,154.0,0.6397253
155.0,155.0,0.036110662
156.0,156.0,0.015095364
157.0,157.0,0.4194664
158.0,158.0,0.024022201
159.0,159.0,0.870872
160.0,160.0,0.040257465
161.0,161.0,0.015245535
162.0,162.0,0.015784655
163.0,163.0,0.01737587
164.0,164.0,0.104159385
165.0,165.0,0.038813826
166.0,166.0,0.23602651
167.0,167.0,0.13277864
