X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0015156184428977524,59.09344348018494,0.7475468180896165
2.0,2.0,train,0.0022017108410676365,91.70473457770711,0.8646185405928614
4.0,4.0,train,0.0020319097924557297,82.6238138491741,0.8420442784952366
5.0,5.0,train,0.001438852183734465,55.896214551227715,0.7293173236471372
6.0,6.0,train,9.889120427963695E-4,28.850296343436128,0.5926812154365273
7.0,7.0,train,0.0018433773496853959,74.29181650164746,0.8125437496117991
8.0,8.0,train,0.0017519556981275297,70.30910358065226,0.7963144602102926
10.0,10.0,train,0.0016856103897596609,66.90208866654291,0.7836637083164815
12.0,12.0,train,0.0015613983164773184,61.55714900853822,0.7578282514744691
13.0,13.0,train,0.0019125067933249338,77.30307957321303,0.8239514018085362
14.0,14.0,train,0.0017336553487114102,69.81954481123641,0.7929007284189413
17.0,17.0,train,0.0015590035073591905,61.401346317530816,0.7573009458543798
18.0,18.0,train,0.0018521462290824928,75.0311162731957,0.8140307511132447
19.0,19.0,train,0.0014298849256585105,55.126899468705844,0.7271037933003166
20.0,20.0,train,0.002270393687552145,93.27357900006061,0.8728055995997751
21.0,21.0,train,0.001430544930938407,55.269123135050876,0.7272673281741315
22.0,22.0,train,5.039545360231433E-4,12.611958462056243,0.36726678347018116
23.0,23.0,train,0.0024731437644488576,94.48703894819907,0.8941976198795573
25.0,25.0,train,0.001934252587634012,78.65212849513759,0.827394281451838
26.0,26.0,train,0.001381574805024661,52.56733846748761,0.7148634446567073
28.0,28.0,train,5.083451796971565E-4,12.77549942727585,0.36978491740141994
29.0,29.0,train,9.599513779823945E-4,27.741480113849377,0.5818253931406094
30.0,30.0,train,0.0013856073284443104,52.71825742027132,0.7159058349970209
31.0,31.0,train,0.0012431817958510178,44.19461880010391,0.6766740885253184
32.0,32.0,train,0.002016058360309781,81.61181723114836,0.8397537828983214
33.0,33.0,train,0.0010790229995156348,35.15137575716928,0.6246891187876638
34.0,34.0,train,0.0018616525520173972,75.25023778223807,0.8156294837748327
36.0,36.0,train,7.314009051168175E-4,20.60658490043887,0.4853560205402314
37.0,37.0,train,0.002210156082413092,91.92562571979853,0.8656529736375191
38.0,38.0,train,0.0020719921304587514,84.89038453929861,0.847691086205459
39.0,39.0,train,0.0013079546145582735,48.49340119644878,0.6951462236084883
40.0,40.0,train,0.00259330524255071,96.02101966275288,0.9051365195971773
41.0,41.0,train,0.0010764051650174475,35.008000077245676,0.6237957199898031
43.0,43.0,train,5.600379458091792E-4,14.264866358526774,0.39868900452420186
44.0,44.0,train,0.0010459254735975421,32.34801552162922,0.6132359371615443
46.0,46.0,train,0.0015095547829922114,58.79118067276983,0.7461526737631703
47.0,47.0,train,0.001976878904643119,80.41413262643708,0.8339489238100819
48.0,48.0,train,0.002238641531868353,92.3723758486054,0.8690841337919073
