x,y,species_1 cloglog values
1.0,1.0,0.45536235
2.0,2.0,0.5375348
3.0,3.0,0.1934788
4.0,4.0,0.24640392
5.0,5.0,0.7200669
6.0,6.0,0.75290453
7.0,7.0,0.7465591
8.0,8.0,0.3778766
9.0,9.0,0.76480323
10.0,10.0,0.7512897
11.0,11.0,0.36012915
12.0,12.0,0.5405399
13.0,13.0,0.764338
14.0,14.0,0.7620752
15.0,15.0,0.6853823
16.0,16.0,0.5265717
17.0,17.0,0.4048752
18.0,18.0,0.75301665
19.0,19.0,0.49313688
20.0,20.0,0.53168935
21.0,21.0,0.27425355
22.0,22.0,0.2701813
23.0,23.0,0.6785575
24.0,24.0,0.40970883
25.0,25.0,0.46033436
26.0,26.0,0.73642313
27.0,27.0,0.8067493
28.0,28.0,0.49513265
29.0,29.0,0.7421293
30.0,30.0,0.2584078
31.0,31.0,0.70582247
32.0,32.0,0.75870866
33.0,33.0,0.5438444
34.0,34.0,0.6652198
35.0,35.0,0.2974078
36.0,36.0,0.40312612
37.0,37.0,0.43358532
38.0,38.0,0.12311513
39.0,39.0,0.5998201
40.0,40.0,0.58595586
41.0,41.0,0.26492548
42.0,42.0,0.74641556
43.0,43.0,0.29444095
44.0,44.0,0.26062593
45.0,45.0,0.77148277
46.0,46.0,0.45290065
47.0,47.0,0.49880326
48.0,48.0,0.37209073
49.0,49.0,0.37564334
50.0,50.0,0.7240499
51.0,51.0,0.35290995
52.0,52.0,0.2886298
53.0,53.0,0.7392667
54.0,54.0,0.7609253
55.0,55.0,0.7679957
56.0,56.0,0.52912706
57.0,57.0,0.7345083
58.0,58.0,0.30801144
59.0,59.0,0.5637261
60.0,60.0,0.5652474
61.0,61.0,0.6855823
62.0,62.0,0.4349368
63.0,63.0,0.2184106
64.0,64.0,0.503902
65.0,65.0,0.5423058
66.0,66.0,0.7014219
67.0,67.0,0.8071051
68.0,68.0,0.21674018
69.0,69.0,0.22414424
70.0,70.0,0.76010793
71.0,71.0,0.77166724
72.0,72.0,0.6795505
73.0,73.0,0.7496479
74.0,74.0,0.8055258
75.0,75.0,0.54485613
76.0,76.0,0.19983135
77.0,77.0,0.68189985
78.0,78.0,0.64065963
79.0,79.0,0.5244712
80.0,80.0,0.7966606
81.0,81.0,0.78886974
82.0,82.0,0.71735746
83.0,83.0,0.6255421
84.0,84.0,0.67986435
85.0,85.0,0.56123865
86.0,86.0,0.37343276
87.0,87.0,0.73786974
88.0,88.0,0.54577106
89.0,89.0,0.2759449
90.0,90.0,0.71967244
91.0,91.0,0.45239317
92.0,92.0,0.49896565
93.0,93.0,0.48285165
94.0,94.0,0.53636533
95.0,95.0,0.2384648
96.0,96.0,0.75635403
97.0,97.0,0.3808486
98.0,98.0,0.4429892
99.0,99.0,0.82718277
100.0,100.0,0.59378517
101.0,101.0,0.5585065
102.0,102.0,0.3059561
103.0,103.0,0.49725473
104.0,104.0,0.6586849
105.0,105.0,0.3263624
106.0,106.0,0.69371825
107.0,107.0,0.27089113
108.0,108.0,0.60401934
109.0,109.0,0.5751926
110.0,110.0,0.5826852
111.0,111.0,0.7174189
112.0,112.0,0.82658386
113.0,113.0,0.7829047
114.0,114.0,0.12693171
115.0,115.0,0.034367394
116.0,116.0,0.5955953
117.0,117.0,0.48335895
118.0,118.0,0.3050513
119.0,119.0,0.50319254
120.0,120.0,0.20069538
121.0,121.0,0.24124691
122.0,122.0,0.4750186
123.0,123.0,0.37662032
124.0,124.0,0.20629829
125.0,125.0,0.25078422
126.0,126.0,0.54965127
127.0,127.0,0.40264988
128.0,128.0,0.65571356
129.0,129.0,0.24048327
130.0,130.0,0.7304093
131.0,131.0,0.1712042
132.0,132.0,0.5823591
133.0,133.0,0.36506477
134.0,134.0,0.23069859
135.0,135.0,0.43058828
136.0,136.0,0.8496423
137.0,137.0,0.6144715
138.0,138.0,0.30213833
139.0,139.0,0.6080861
140.0,140.0,0.7754975
141.0,141.0,0.6520986
142.0,142.0,0.27144662
143.0,143.0,0.20349364
144.0,144.0,0.7599031
145.0,145.0,0.5701976
146.0,146.0,0.46742454
147.0,147.0,0.3082164
148.0,148.0,0.370186
149.0,149.0,0.1321588
150.0,150.0,0.5342384
151.0,151.0,0.44624415
152.0,152.0,0.7448121
153.0,153.0,0.5862696
154.0,154.0,0.65880054
155.0,155.0,0.5866697
156.0,156.0,0.7143981
157.0,157.0,0.7709108
158.0,158.0,0.7147266
159.0,159.0,0.23068038
160.0,160.0,0.5652197
161.0,161.0,0.5747399
162.0,162.0,0.6287764
163.0,163.0,0.5448352
164.0,164.0,0.6174295
165.0,165.0,0.7080572
166.0,166.0,0.4940376
167.0,167.0,0.30105957
168.0,168.0,0.7483599
169.0,169.0,0.5119022
170.0,170.0,0.3227652
171.0,171.0,0.37122464
172.0,172.0,0.55760145
173.0,173.0,0.62580657
174.0,174.0,0.6005425
175.0,175.0,0.5836024
176.0,176.0,0.7614383
177.0,177.0,0.07492766
178.0,178.0,0.7383406
179.0,179.0,0.51776105
180.0,180.0,0.4937679
181.0,181.0,0.3118489
182.0,182.0,0.6493367
183.0,183.0,0.21419507
184.0,184.0,0.48579508
185.0,185.0,0.40669754
186.0,186.0,0.7030206
187.0,187.0,0.29904106
188.0,188.0,0.75681734
189.0,189.0,0.81768465
190.0,190.0,0.4585517
191.0,191.0,0.7520759
192.0,192.0,0.76596326
193.0,193.0,0.20068896
194.0,194.0,0.55097556
195.0,195.0,0.7600747
196.0,196.0,0.25310728
197.0,197.0,0.3776272
198.0,198.0,0.69145244
199.0,199.0,0.67829967
200.0,200.0,0.40826926
201.0,201.0,0.70553225
202.0,202.0,0.22944939
203.0,203.0,0.5917705
204.0,204.0,0.6656518
205.0,205.0,0.54076
206.0,206.0,0.35389316
207.0,207.0,0.09896752
208.0,208.0,0.20027615
209.0,209.0,0.58752596
210.0,210.0,0.3480185
211.0,211.0,0.3798274
212.0,212.0,0.63728297
213.0,213.0,0.7569815
214.0,214.0,0.69297504
215.0,215.0,0.39316845
216.0,216.0,0.22320157
217.0,217.0,0.5417445
218.0,218.0,0.70560396
219.0,219.0,0.72521454
220.0,220.0,0.53886485
221.0,221.0,0.54376435
222.0,222.0,0.4580055
223.0,223.0,0.48265868
224.0,224.0,0.45752656
225.0,225.0,0.74312156
226.0,226.0,0.31347877
227.0,227.0,0.33345228
228.0,228.0,0.27545473
229.0,229.0,0.36450115
230.0,230.0,0.73316073
231.0,231.0,0.5467443
232.0,232.0,0.42511684
233.0,233.0,0.732104
234.0,234.0,0.41380852
235.0,235.0,0.53365564
236.0,236.0,0.2756303
237.0,237.0,0.5373638
238.0,238.0,0.56041414
239.0,239.0,0.2397777
240.0,240.0,0.18270668
241.0,241.0,0.7037235
242.0,242.0,0.719415
243.0,243.0,0.6278908
244.0,244.0,0.7708397
245.0,245.0,0.60243946
246.0,246.0,0.75738114
247.0,247.0,0.75536686
248.0,248.0,0.7525026
249.0,249.0,0.5732905
250.0,250.0,0.35892186
251.0,251.0,0.70212126
252.0,252.0,0.6261354
253.0,253.0,0.36836487
254.0,254.0,0.2910129
255.0,255.0,0.26584476
256.0,256.0,0.23128776
257.0,257.0,0.762671
258.0,258.0,0.24413204
259.0,259.0,0.53810483
260.0,260.0,0.5448088
261.0,261.0,0.42947462
262.0,262.0,0.12171715
263.0,263.0,0.31869408
264.0,264.0,0.74455583
265.0,265.0,0.49555102
266.0,266.0,0.63142794
267.0,267.0,0.3789923
268.0,268.0,0.36935076
269.0,269.0,0.38128033
270.0,270.0,0.7450566
271.0,271.0,0.41844815
272.0,272.0,0.74916047
273.0,273.0,0.62144023
274.0,274.0,0.42143664
275.0,275.0,0.7525244
276.0,276.0,0.2601738
277.0,277.0,0.27867064
278.0,278.0,0.78274095
279.0,279.0,0.704614
280.0,280.0,0.29622516
281.0,281.0,0.40813744
282.0,282.0,0.7656291
283.0,283.0,0.3424281
284.0,284.0,0.7471658
285.0,285.0,0.49983022
286.0,286.0,0.30477875
287.0,287.0,0.5465277
288.0,288.0,0.7256361
289.0,289.0,0.72680104
290.0,290.0,0.44936442
291.0,291.0,0.39322743
292.0,292.0,0.6035797
293.0,293.0,0.6789013
294.0,294.0,0.0669192
295.0,295.0,0.5335285
296.0,296.0,0.58762467
297.0,297.0,0.57630163
298.0,298.0,0.31022874
299.0,299.0,0.65395147
300.0,300.0,0.82157516
301.0,301.0,0.6622548
302.0,302.0,0.2787631
303.0,303.0,0.6523881
304.0,304.0,0.03977391
305.0,305.0,0.6986348
306.0,306.0,0.775678
307.0,307.0,0.6690876
308.0,308.0,0.44522512
309.0,309.0,0.51034313
310.0,310.0,0.7114952
311.0,311.0,0.7371503
312.0,312.0,0.71602845
313.0,313.0,0.2567701
314.0,314.0,0.55531865
315.0,315.0,0.71374243
316.0,316.0,0.36462197
317.0,317.0,0.1465965
318.0,318.0,0.82685536
319.0,319.0,0.74538463
320.0,320.0,0.6086485
321.0,321.0,0.47312388
322.0,322.0,0.25754184
323.0,323.0,0.5267957
324.0,324.0,0.23563215
325.0,325.0,0.5502533
326.0,326.0,0.7451083
327.0,327.0,0.06228139
328.0,328.0,0.7455022
329.0,329.0,0.27451035
330.0,330.0,0.63503885
331.0,331.0,0.7299412
332.0,332.0,0.54663235
333.0,333.0,0.4757478
334.0,334.0,0.663119
335.0,335.0,0.7327193
336.0,336.0,0.6431781
337.0,337.0,0.73187244
338.0,338.0,0.5392901
339.0,339.0,0.75945216
340.0,340.0,0.60994154
341.0,341.0,0.58573073
