x,y,species median
1.0,1.0,0.56657153
2.0,2.0,0.63497674
3.0,3.0,0.69030315
4.0,4.0,0.6890297
5.0,5.0,0.51074386
6.0,6.0,0.5094033
7.0,7.0,0.57970095
8.0,8.0,0.6502182
9.0,9.0,0.5094393
10.0,10.0,0.5137598
11.0,11.0,0.67216784
12.0,12.0,0.5313389
13.0,13.0,0.5087019
14.0,14.0,0.5748746
15.0,15.0,0.51292497
16.0,16.0,0.7642306
17.0,17.0,0.59744436
18.0,18.0,0.5380269
19.0,19.0,0.6318897
20.0,20.0,0.5367665
21.0,21.0,0.68414956
22.0,22.0,0.6907769
23.0,23.0,0.60357684
24.0,24.0,0.64888835
25.0,25.0,0.5779709
26.0,26.0,0.5226566
27.0,27.0,0.51451665
28.0,28.0,0.6357455
29.0,29.0,0.5148769
30.0,30.0,0.68752813
31.0,31.0,0.51770914
32.0,32.0,0.5075535
33.0,33.0,0.5429181
34.0,34.0,0.69660825
35.0,35.0,0.7167762
36.0,36.0,0.8266418
37.0,37.0,0.66298735
38.0,38.0,0.7183466
39.0,39.0,0.52504736
40.0,40.0,0.5319043
41.0,41.0,0.68663365
42.0,42.0,0.5186766
43.0,43.0,0.68991786
44.0,44.0,0.69906306
45.0,45.0,0.52804035
46.0,46.0,0.6766008
47.0,47.0,0.58186805
48.0,48.0,0.6645493
49.0,49.0,0.66729313
50.0,50.0,0.51883835
51.0,51.0,0.6610721
52.0,52.0,0.6773792
53.0,53.0,0.5195193
54.0,54.0,0.5121787
55.0,55.0,0.5112785
56.0,56.0,0.6054623
57.0,57.0,0.5180226
58.0,58.0,0.69855314
59.0,59.0,0.5304476
60.0,60.0,0.5300215
61.0,61.0,0.5234872
62.0,62.0,0.64359176
63.0,63.0,0.67333186
64.0,64.0,0.5580608
65.0,65.0,0.5994471
66.0,66.0,0.51576734
67.0,67.0,0.5958576
68.0,68.0,0.68401915
69.0,69.0,0.7144907
70.0,70.0,0.5152673
71.0,71.0,0.57091165
72.0,72.0,0.5143442
73.0,73.0,0.5122617
74.0,74.0,0.59672105
75.0,75.0,0.53327364
76.0,76.0,0.6947181
77.0,77.0,0.5240435
78.0,78.0,0.5426985
79.0,79.0,0.60357726
80.0,80.0,0.5128673
81.0,81.0,0.5124239
82.0,82.0,0.5094591
83.0,83.0,0.521259
84.0,84.0,0.52127546
85.0,85.0,0.5408948
86.0,86.0,0.66094595
87.0,87.0,0.58907336
88.0,88.0,0.62178445
89.0,89.0,0.6956913
90.0,90.0,0.51608694
91.0,91.0,0.68408084
92.0,92.0,0.6652639
93.0,93.0,0.650281
94.0,94.0,0.633872
95.0,95.0,0.6999638
96.0,96.0,0.50588536
97.0,97.0,0.65360725
98.0,98.0,0.6431471
99.0,99.0,0.5849371
100.0,100.0,0.52742195
101.0,101.0,0.5303848
102.0,102.0,0.7007855
103.0,103.0,0.6369117
104.0,104.0,0.52638316
105.0,105.0,0.6699687
106.0,106.0,0.57881373
107.0,107.0,0.6941525
108.0,108.0,0.6265237
109.0,109.0,0.594263
110.0,110.0,0.8514352
111.0,111.0,0.52199626
112.0,112.0,0.5384043
113.0,113.0,0.5175582
114.0,114.0,0.72225666
115.0,115.0,0.7955329
116.0,116.0,0.52716976
117.0,117.0,0.7682409
118.0,118.0,0.6775772
119.0,119.0,0.56433094
120.0,120.0,0.6997811
121.0,121.0,0.68358773
122.0,122.0,0.6376082
123.0,123.0,0.6719614
124.0,124.0,0.70260984
125.0,125.0,0.6737493
126.0,126.0,0.6411458
127.0,127.0,0.65478677
128.0,128.0,0.5839274
129.0,129.0,0.7076872
130.0,130.0,0.5143735
131.0,131.0,0.69412726
132.0,132.0,0.54246783
133.0,133.0,0.66328144
134.0,134.0,0.69067955
135.0,135.0,0.6583168
136.0,136.0,0.900836
137.0,137.0,0.5241296
138.0,138.0,0.6682231
139.0,139.0,0.62568533
140.0,140.0,0.58821577
141.0,141.0,0.51993984
142.0,142.0,0.68617547
143.0,143.0,0.7015888
144.0,144.0,0.5160527
145.0,145.0,0.6185503
146.0,146.0,0.64895743
147.0,147.0,0.6834847
148.0,148.0,0.65281314
149.0,149.0,0.7133372
150.0,150.0,0.6344854
151.0,151.0,0.64099956
152.0,152.0,0.51559675
153.0,153.0,0.6193046
154.0,154.0,0.5324201
155.0,155.0,0.52955216
156.0,156.0,0.5116802
157.0,157.0,0.50985295
158.0,158.0,0.58838415
159.0,159.0,0.691942
160.0,160.0,0.6322998
161.0,161.0,0.6177725
162.0,162.0,0.6067643
163.0,163.0,0.5329116
164.0,164.0,0.6286422
165.0,165.0,0.5175415
166.0,166.0,0.5485643
167.0,167.0,0.67351437
168.0,168.0,0.51732063
169.0,169.0,0.5577248
170.0,170.0,0.6808168
171.0,171.0,0.64362425
172.0,172.0,0.53220516
173.0,173.0,0.58811814
174.0,174.0,0.5305623
175.0,175.0,0.52645916
176.0,176.0,0.50762856
177.0,177.0,0.7509146
178.0,178.0,0.52398944
179.0,179.0,0.53575927
180.0,180.0,0.55649257
181.0,181.0,0.7196632
182.0,182.0,0.5422293
183.0,183.0,0.70240664
184.0,184.0,0.56810987
185.0,185.0,0.6502199
186.0,186.0,0.74196094
187.0,187.0,0.6658184
188.0,188.0,0.51480335
189.0,189.0,0.51441526
190.0,190.0,0.65068793
191.0,191.0,0.50513774
192.0,192.0,0.51430947
193.0,193.0,0.7092349
194.0,194.0,0.53268623
195.0,195.0,0.50759023
196.0,196.0,0.6731669
197.0,197.0,0.658208
198.0,198.0,0.577468
199.0,199.0,0.524154
200.0,200.0,0.6732806
201.0,201.0,0.594914
202.0,202.0,0.6922217
203.0,203.0,0.5275289
204.0,204.0,0.5228902
205.0,205.0,0.6039758
206.0,206.0,0.7752612
207.0,207.0,0.7423597
208.0,208.0,0.6841058
209.0,209.0,0.5283166
210.0,210.0,0.6470638
211.0,211.0,0.65984154
212.0,212.0,0.528983
213.0,213.0,0.5176705
214.0,214.0,0.577029
215.0,215.0,0.6570876
216.0,216.0,0.697103
217.0,217.0,0.530777
218.0,218.0,0.5164072
219.0,219.0,0.61861175
220.0,220.0,0.53257185
221.0,221.0,0.6158042
222.0,222.0,0.67379117
223.0,223.0,0.5698208
224.0,224.0,0.56221795
225.0,225.0,0.5148165
226.0,226.0,0.6658759
227.0,227.0,0.65955144
228.0,228.0,0.67255163
229.0,229.0,0.6725543
230.0,230.0,0.5890271
231.0,231.0,0.6014322
232.0,232.0,0.653989
233.0,233.0,0.5141296
234.0,234.0,0.5777485
235.0,235.0,0.53539324
236.0,236.0,0.7010966
237.0,237.0,0.53496647
238.0,238.0,0.5323921
239.0,239.0,0.69923556
240.0,240.0,0.7032083
241.0,241.0,0.5740761
242.0,242.0,0.5765105
243.0,243.0,0.61769265
244.0,244.0,0.5114456
245.0,245.0,0.5700147
246.0,246.0,0.57522994
247.0,247.0,0.580904
248.0,248.0,0.5891373
249.0,249.0,0.5448401
250.0,250.0,0.6643611
251.0,251.0,0.51799875
252.0,252.0,0.5287733
253.0,253.0,0.66634303
254.0,254.0,0.687879
255.0,255.0,0.6999347
256.0,256.0,0.71418774
257.0,257.0,0.5088453
258.0,258.0,0.6959409
259.0,259.0,0.53494424
260.0,260.0,0.53800744
261.0,261.0,0.6618965
262.0,262.0,0.7243866
263.0,263.0,0.6518232
264.0,264.0,0.519604
265.0,265.0,0.64733857
266.0,266.0,0.5291275
267.0,267.0,0.6624565
268.0,268.0,0.6677307
269.0,269.0,0.6507985
270.0,270.0,0.5162523
271.0,271.0,0.68320924
272.0,272.0,0.57403415
273.0,273.0,0.58714616
274.0,274.0,0.7422368
275.0,275.0,0.5130409
276.0,276.0,0.6838798
277.0,277.0,0.69215804
278.0,278.0,0.5227579
279.0,279.0,0.58713543
280.0,280.0,0.6898609
281.0,281.0,0.66225034
282.0,282.0,0.5250823
283.0,283.0,0.6800686
284.0,284.0,0.59057635
285.0,285.0,0.55635273
286.0,286.0,0.65348333
287.0,287.0,0.60265416
288.0,288.0,0.59424603
289.0,289.0,0.5143625
290.0,290.0,0.65458614
291.0,291.0,0.65873516
292.0,292.0,0.60985625
293.0,293.0,0.59081703
294.0,294.0,0.76449466
295.0,295.0,0.6169905
296.0,296.0,0.5413704
297.0,297.0,0.59731466
298.0,298.0,0.6672617
299.0,299.0,0.5275061
300.0,300.0,0.51415706
301.0,301.0,0.6112919
302.0,302.0,0.66662276
303.0,303.0,0.5999688
304.0,304.0,0.77961713
305.0,305.0,0.5148654
306.0,306.0,0.50466967
307.0,307.0,0.5262187
308.0,308.0,0.6455136
309.0,309.0,0.55540484
