x,y,species min
1.0,1.0,0.54410654
2.0,2.0,0.628511
3.0,3.0,0.6684951
4.0,4.0,0.6729527
5.0,5.0,0.49949986
6.0,6.0,0.4878005
7.0,7.0,0.5582628
8.0,8.0,0.63034534
9.0,9.0,0.4859751
10.0,10.0,0.48762965
11.0,11.0,0.67076653
12.0,12.0,0.51863366
13.0,13.0,0.48619568
14.0,14.0,0.5721907
15.0,15.0,0.5039968
16.0,16.0,0.73099095
17.0,17.0,0.5464713
18.0,18.0,0.5157345
19.0,19.0,0.61583066
20.0,20.0,0.52298975
21.0,21.0,0.6691743
22.0,22.0,0.68094176
23.0,23.0,0.5831721
24.0,24.0,0.63717425
25.0,25.0,0.54112864
26.0,26.0,0.5043513
27.0,27.0,0.4835412
28.0,28.0,0.6198244
29.0,29.0,0.49867323
30.0,30.0,0.67054886
31.0,31.0,0.50441295
32.0,32.0,0.4874358
33.0,33.0,0.530866
34.0,34.0,0.68374103
35.0,35.0,0.7038976
36.0,36.0,0.8092809
37.0,37.0,0.65005106
38.0,38.0,0.69372314
39.0,39.0,0.5097516
40.0,40.0,0.5199954
41.0,41.0,0.67095876
42.0,42.0,0.491646
43.0,43.0,0.6755001
44.0,44.0,0.6918049
45.0,45.0,0.5098475
46.0,46.0,0.666847
47.0,47.0,0.55056155
48.0,48.0,0.65094256
49.0,49.0,0.6525905
50.0,50.0,0.5032649
51.0,51.0,0.6469574
52.0,52.0,0.6700702
53.0,53.0,0.49593374
54.0,54.0,0.49657828
55.0,55.0,0.4921259
56.0,56.0,0.5960513
57.0,57.0,0.50112087
58.0,58.0,0.6882391
59.0,59.0,0.51736987
60.0,60.0,0.5161544
61.0,61.0,0.50073045
62.0,62.0,0.63313895
63.0,63.0,0.6551724
64.0,64.0,0.53399915
65.0,65.0,0.58883023
66.0,66.0,0.50491107
67.0,67.0,0.56825167
68.0,68.0,0.66363657
69.0,69.0,0.6922425
70.0,70.0,0.48685178
71.0,71.0,0.55711365
72.0,72.0,0.50602037
73.0,73.0,0.48776934
74.0,74.0,0.5682353
75.0,75.0,0.5196038
76.0,76.0,0.6828579
77.0,77.0,0.50189984
78.0,78.0,0.5304797
79.0,79.0,0.59428954
80.0,80.0,0.49085936
81.0,81.0,0.49154556
82.0,82.0,0.49864286
83.0,83.0,0.5139736
84.0,84.0,0.50258183
85.0,85.0,0.5278441
86.0,86.0,0.65278757
87.0,87.0,0.56058663
88.0,88.0,0.6068708
89.0,89.0,0.6817837
90.0,90.0,0.4915923
91.0,91.0,0.67734414
92.0,92.0,0.654691
93.0,93.0,0.6453255
94.0,94.0,0.6269716
95.0,95.0,0.6803215
96.0,96.0,0.48875624
97.0,97.0,0.6405275
98.0,98.0,0.627396
99.0,99.0,0.5466077
100.0,100.0,0.5134978
101.0,101.0,0.5143025
102.0,102.0,0.6951135
103.0,103.0,0.6274895
104.0,104.0,0.5072016
105.0,105.0,0.65946966
106.0,106.0,0.569112
107.0,107.0,0.6880688
108.0,108.0,0.6178846
109.0,109.0,0.5833372
110.0,110.0,0.8198367
111.0,111.0,0.49707204
112.0,112.0,0.50943214
113.0,113.0,0.498134
114.0,114.0,0.69253767
115.0,115.0,0.7551613
116.0,116.0,0.51465297
117.0,117.0,0.7400915
118.0,118.0,0.66540515
119.0,119.0,0.552582
120.0,120.0,0.67938733
121.0,121.0,0.6712216
122.0,122.0,0.62556905
123.0,123.0,0.6685099
124.0,124.0,0.68684644
125.0,125.0,0.6568318
126.0,126.0,0.6324797
127.0,127.0,0.64332557
128.0,128.0,0.57611585
129.0,129.0,0.6882332
130.0,130.0,0.5015844
131.0,131.0,0.6772316
132.0,132.0,0.5306711
133.0,133.0,0.6548732
134.0,134.0,0.6722566
135.0,135.0,0.6440881
136.0,136.0,0.8772093
137.0,137.0,0.51371866
138.0,138.0,0.65706116
139.0,139.0,0.6162557
140.0,140.0,0.56036925
141.0,141.0,0.50746536
142.0,142.0,0.67150116
143.0,143.0,0.68423706
144.0,144.0,0.4877446
145.0,145.0,0.5993203
146.0,146.0,0.63464355
147.0,147.0,0.6741518
148.0,148.0,0.638559
149.0,149.0,0.6980848
150.0,150.0,0.61828035
151.0,151.0,0.62429476
152.0,152.0,0.48936898
153.0,153.0,0.6097846
154.0,154.0,0.5179637
155.0,155.0,0.5161526
156.0,156.0,0.5006779
157.0,157.0,0.48505053
158.0,158.0,0.5847963
159.0,159.0,0.6812223
160.0,160.0,0.62505776
161.0,161.0,0.598405
162.0,162.0,0.5865642
163.0,163.0,0.517887
164.0,164.0,0.6104224
165.0,165.0,0.5046465
166.0,166.0,0.5383258
167.0,167.0,0.6608424
168.0,168.0,0.48983553
169.0,169.0,0.53506535
170.0,170.0,0.6723472
171.0,171.0,0.62683386
172.0,172.0,0.5177947
173.0,173.0,0.58033425
174.0,174.0,0.51449126
175.0,175.0,0.5109382
176.0,176.0,0.48692867
177.0,177.0,0.71250516
178.0,178.0,0.50357246
179.0,179.0,0.52827144
180.0,180.0,0.5411586
181.0,181.0,0.6958263
182.0,182.0,0.5262449
183.0,183.0,0.6844373
184.0,184.0,0.53859156
185.0,185.0,0.63676506
186.0,186.0,0.7267581
187.0,187.0,0.65246356
188.0,188.0,0.5115041
189.0,189.0,0.49258092
190.0,190.0,0.6366607
191.0,191.0,0.49164408
192.0,192.0,0.49667627
193.0,193.0,0.68674326
194.0,194.0,0.5183972
195.0,195.0,0.48718017
196.0,196.0,0.65483606
197.0,197.0,0.6407101
198.0,198.0,0.5730162
199.0,199.0,0.50211
200.0,200.0,0.66117644
201.0,201.0,0.57592493
202.0,202.0,0.674969
203.0,203.0,0.513083
204.0,204.0,0.50453633
205.0,205.0,0.59447265
206.0,206.0,0.75273675
207.0,207.0,0.71913886
208.0,208.0,0.6634013
209.0,209.0,0.51605326
210.0,210.0,0.63034886
211.0,211.0,0.6470052
212.0,212.0,0.5100244
213.0,213.0,0.4996158
214.0,214.0,0.5753048
215.0,215.0,0.655356
216.0,216.0,0.67766464
217.0,217.0,0.5159133
218.0,218.0,0.5039328
219.0,219.0,0.6102656
220.0,220.0,0.5182459
221.0,221.0,0.5984456
222.0,222.0,0.66626847
223.0,223.0,0.5544836
224.0,224.0,0.5422401
225.0,225.0,0.50130045
226.0,226.0,0.6538758
227.0,227.0,0.64450705
228.0,228.0,0.65702194
229.0,229.0,0.66817725
230.0,230.0,0.56154585
231.0,231.0,0.59089583
232.0,232.0,0.65001106
233.0,233.0,0.49856868
234.0,234.0,0.5478726
235.0,235.0,0.51949114
236.0,236.0,0.6811173
237.0,237.0,0.52025825
238.0,238.0,0.52271885
239.0,239.0,0.6889126
240.0,240.0,0.6875442
241.0,241.0,0.5721342
242.0,242.0,0.5684843
243.0,243.0,0.5979472
244.0,244.0,0.48502603
245.0,245.0,0.5497001
246.0,246.0,0.5728906
247.0,247.0,0.5610323
248.0,248.0,0.5700439
249.0,249.0,0.5318329
250.0,250.0,0.6554887
251.0,251.0,0.505458
252.0,252.0,0.5125995
253.0,253.0,0.66295576
254.0,254.0,0.675389
255.0,255.0,0.68547344
256.0,256.0,0.6907898
257.0,257.0,0.4863711
258.0,258.0,0.6786297
259.0,259.0,0.5258337
260.0,260.0,0.52770513
261.0,261.0,0.6529808
262.0,262.0,0.6959681
263.0,263.0,0.634987
264.0,264.0,0.492765
265.0,265.0,0.63655055
266.0,266.0,0.5115173
267.0,267.0,0.6499748
268.0,268.0,0.6654674
269.0,269.0,0.63707495
270.0,270.0,0.4887563
271.0,271.0,0.67298377
272.0,272.0,0.5601263
273.0,273.0,0.58018345
274.0,274.0,0.7391554
275.0,275.0,0.48734903
276.0,276.0,0.66736335
277.0,277.0,0.6779026
278.0,278.0,0.5022357
279.0,279.0,0.57665527
280.0,280.0,0.6853695
281.0,281.0,0.6469784
282.0,282.0,0.49803257
283.0,283.0,0.67903197
284.0,284.0,0.55954367
285.0,285.0,0.5408424
286.0,286.0,0.6374106
287.0,287.0,0.59133595
288.0,288.0,0.56477636
289.0,289.0,0.49149254
290.0,290.0,0.6491498
291.0,291.0,0.64585537
292.0,292.0,0.5905683
293.0,293.0,0.5854531
294.0,294.0,0.72689384
295.0,295.0,0.60329556
296.0,296.0,0.5296
297.0,297.0,0.58520293
298.0,298.0,0.6509284
299.0,299.0,0.50900507
300.0,300.0,0.49192855
301.0,301.0,0.5904517
302.0,302.0,0.65078145
303.0,303.0,0.5838434
304.0,304.0,0.75056845
305.0,305.0,0.49997154
306.0,306.0,0.4855915
307.0,307.0,0.50493646
308.0,308.0,0.63784856
309.0,309.0,0.54043514
310.0,310.0,0.5016701
311.0,311.0,0.49349517
312.0,312.0,0.5693427
313.0,313.0,0.6776261
314.0,314.0,0.6031318
315.0,315.0,0.5650372
316.0,316.0,0.64788705
317.0,317.0,0.6962861
318.0,318.0,0.5640356
319.0,319.0,0.49013197
320.0,320.0,0.59044665
321.0,321.0,0.55419785
322.0,322.0,0.67978054
323.0,323.0,0.5201087
324.0,324.0,0.6982205
325.0,325.0,0.51952845
326.0,326.0,0.48824754
327.0,327.0,0.7303012
328.0,328.0,0.48876506
329.0,329.0,0.6680708
330.0,330.0,0.61084574
331.0,331.0,0.49527556
332.0,332.0,0.51798993
333.0,333.0,0.6354941
334.0,334.0,0.599402
335.0,335.0,0.49408212
