x,y,species max
1.0,1.0,0.51556534
2.0,2.0,0.50136256
3.0,3.0,0.55231637
4.0,4.0,0.7048066
5.0,5.0,0.94936144
6.0,6.0,0.51066494
7.0,7.0,0.36454675
8.0,8.0,0.67627364
9.0,9.0,0.5500438
10.0,10.0,0.3674953
11.0,11.0,0.5159681
12.0,12.0,0.81322813
13.0,13.0,0.6220648
14.0,14.0,0.3841807
15.0,15.0,0.4622833
16.0,16.0,0.4154077
17.0,17.0,0.82428247
18.0,18.0,0.8186467
19.0,19.0,0.6659723
20.0,20.0,0.88152313
21.0,21.0,0.7148379
22.0,22.0,0.5682487
23.0,23.0,0.88844424
24.0,24.0,0.54842454
25.0,25.0,0.4055838
26.0,26.0,0.37999946
27.0,27.0,0.623906
28.0,28.0,0.7496371
29.0,29.0,0.63334805
30.0,30.0,0.68177634
31.0,31.0,0.7283001
32.0,32.0,0.66369754
33.0,33.0,0.73135704
34.0,34.0,0.5273284
35.0,35.0,0.5977078
36.0,36.0,0.7179812
37.0,37.0,0.7446198
38.0,38.0,0.6164114
39.0,39.0,0.8206528
40.0,40.0,0.45610017
41.0,41.0,0.79820186
42.0,42.0,0.42262855
43.0,43.0,0.60791814
44.0,44.0,0.6870037
45.0,45.0,0.654486
46.0,46.0,0.7059199
47.0,47.0,0.4021254
48.0,48.0,0.46900642
49.0,49.0,0.38516054
50.0,50.0,0.5660839
51.0,51.0,0.44585672
52.0,52.0,0.5363697
53.0,53.0,0.4347471
54.0,54.0,0.754164
55.0,55.0,0.69746906
56.0,56.0,0.67186236
57.0,57.0,0.9131335
58.0,58.0,0.48533705
59.0,59.0,0.7648477
60.0,60.0,0.54707646
61.0,61.0,0.6502777
62.0,62.0,0.75620514
63.0,63.0,0.38085523
64.0,64.0,0.44740668
65.0,65.0,0.8124573
66.0,66.0,0.5529975
67.0,67.0,0.42758504
68.0,68.0,0.44299766
69.0,69.0,0.56410754
70.0,70.0,0.68482786
71.0,71.0,0.82537407
72.0,72.0,0.52003545
73.0,73.0,0.8742645
74.0,74.0,0.66743577
75.0,75.0,0.72746795
76.0,76.0,0.37656456
77.0,77.0,0.6366094
78.0,78.0,0.62498224
79.0,79.0,0.6220363
80.0,80.0,0.4710483
81.0,81.0,0.6072244
82.0,82.0,0.667417
83.0,83.0,0.60614
84.0,84.0,0.47232863
85.0,85.0,0.7666113
86.0,86.0,0.48521394
87.0,87.0,0.3832329
88.0,88.0,0.6974472
89.0,89.0,0.48112905
90.0,90.0,0.36929852
91.0,91.0,0.42286065
92.0,92.0,0.4382895
93.0,93.0,0.8418521
94.0,94.0,0.594519
95.0,95.0,0.4121663
96.0,96.0,0.3624527
97.0,97.0,0.6967753
98.0,98.0,0.6214293
99.0,99.0,0.36943248
100.0,100.0,0.5695756
101.0,101.0,0.42563894
102.0,102.0,0.42203423
103.0,103.0,0.36762267
104.0,104.0,0.33297396
105.0,105.0,0.36780217
106.0,106.0,0.50801975
107.0,107.0,0.49575034
108.0,108.0,0.6968083
109.0,109.0,0.83374983
110.0,110.0,0.41109747
111.0,111.0,0.69069016
112.0,112.0,0.85483277
113.0,113.0,0.4936682
114.0,114.0,0.43303034
115.0,115.0,0.72557986
116.0,116.0,0.34285873
117.0,117.0,0.4047677
118.0,118.0,0.74769163
119.0,119.0,0.5972983
120.0,120.0,0.58340496
121.0,121.0,0.365054
122.0,122.0,0.82683456
123.0,123.0,0.36393285
124.0,124.0,0.3951067
125.0,125.0,0.46532774
126.0,126.0,0.66845846
127.0,127.0,0.6009838
128.0,128.0,0.523883
129.0,129.0,0.75691885
130.0,130.0,0.73885924
131.0,131.0,0.61280996
132.0,132.0,0.60194874
133.0,133.0,0.79332125
134.0,134.0,0.49728742
135.0,135.0,0.5262338
136.0,136.0,0.52481484
137.0,137.0,0.6976911
138.0,138.0,0.3987216
139.0,139.0,0.5160644
140.0,140.0,0.43549746
141.0,141.0,0.4183476
142.0,142.0,0.67564917
143.0,143.0,0.41976625
144.0,144.0,0.6658231
145.0,145.0,0.37378234
146.0,146.0,0.40441492
147.0,147.0,0.48360437
148.0,148.0,0.40086678
149.0,149.0,0.77918905
150.0,150.0,0.5891853
151.0,151.0,0.61437213
152.0,152.0,0.6258861
153.0,153.0,0.4914912
154.0,154.0,0.6946568
155.0,155.0,0.41851237
156.0,156.0,0.42870882
157.0,157.0,0.6036427
158.0,158.0,0.38111964
159.0,159.0,0.84070086
160.0,160.0,0.44277835
161.0,161.0,0.3687013
162.0,162.0,0.43117976
163.0,163.0,0.39638552
164.0,164.0,0.47567034
165.0,165.0,0.3886778
166.0,166.0,0.55751383
167.0,167.0,0.54093283
168.0,168.0,0.43546072
169.0,169.0,0.4930658
170.0,170.0,0.51760143
171.0,171.0,0.7002095
172.0,172.0,0.46092638
173.0,173.0,0.31127566
174.0,174.0,0.33586589
175.0,175.0,0.4025762
176.0,176.0,0.6413482
177.0,177.0,0.6129967
178.0,178.0,0.39151016
179.0,179.0,0.68850505
180.0,180.0,0.5209289
181.0,181.0,0.6607834
182.0,182.0,0.3913937
183.0,183.0,0.5007426
184.0,184.0,0.65344507
185.0,185.0,0.76404977
186.0,186.0,0.38225538
187.0,187.0,0.87220156
188.0,188.0,0.52817374
189.0,189.0,0.51547426
190.0,190.0,0.49151388
191.0,191.0,0.59644943
192.0,192.0,0.9465686
193.0,193.0,0.5289481
194.0,194.0,0.6980314
195.0,195.0,0.76681036
196.0,196.0,0.54402786
197.0,197.0,0.35971284
198.0,198.0,0.41092253
199.0,199.0,0.41003752
200.0,200.0,0.4866155
201.0,201.0,0.47504038
202.0,202.0,0.4342703
203.0,203.0,0.4347152
204.0,204.0,0.50713086
205.0,205.0,0.39164993
206.0,206.0,0.44310397
207.0,207.0,0.5299
208.0,208.0,0.36647022
209.0,209.0,0.38245186
210.0,210.0,0.81607234
211.0,211.0,0.8905496
212.0,212.0,0.72152245
213.0,213.0,0.40785637
214.0,214.0,0.69897044
215.0,215.0,0.38448313
216.0,216.0,0.36528027
217.0,217.0,0.51581734
218.0,218.0,0.35915497
219.0,219.0,0.69207734
220.0,220.0,0.6893617
221.0,221.0,0.47084013
222.0,222.0,0.83959687
223.0,223.0,0.6250718
224.0,224.0,0.614774
225.0,225.0,0.5998735
226.0,226.0,0.38270333
227.0,227.0,0.4052247
228.0,228.0,0.914741
229.0,229.0,0.6363883
230.0,230.0,0.39835498
231.0,231.0,0.58249104
232.0,232.0,0.41957322
233.0,233.0,0.9121159
234.0,234.0,0.75876975
235.0,235.0,0.7013399
236.0,236.0,0.80792433
237.0,237.0,0.44354585
238.0,238.0,0.595944
239.0,239.0,0.39932287
240.0,240.0,0.80474603
241.0,241.0,0.44208428
242.0,242.0,0.36948425
243.0,243.0,0.48906675
244.0,244.0,0.84534544
245.0,245.0,0.50568724
246.0,246.0,0.712008
247.0,247.0,0.36423358
248.0,248.0,0.38994196
249.0,249.0,0.62539667
250.0,250.0,0.82261187
251.0,251.0,0.32257175
252.0,252.0,0.7923812
253.0,253.0,0.45277292
254.0,254.0,0.45304573
255.0,255.0,0.45566943
256.0,256.0,0.70527214
257.0,257.0,0.7872976
258.0,258.0,0.7016732
259.0,259.0,0.5129234
260.0,260.0,0.39144886
261.0,261.0,0.54162854
262.0,262.0,0.54732716
263.0,263.0,0.47377256
264.0,264.0,0.4998713
265.0,265.0,0.5946518
266.0,266.0,0.79480994
267.0,267.0,0.61877024
268.0,268.0,0.33637255
269.0,269.0,0.5195875
270.0,270.0,0.8001883
271.0,271.0,0.70253754
272.0,272.0,0.5344448
273.0,273.0,0.32726163
274.0,274.0,0.41013464
275.0,275.0,0.48828164
276.0,276.0,0.3396622
277.0,277.0,0.8524784
278.0,278.0,0.35580257
279.0,279.0,0.4319648
280.0,280.0,0.4149709
281.0,281.0,0.313646
282.0,282.0,0.5275894
283.0,283.0,0.45190465
284.0,284.0,0.40548864
285.0,285.0,0.7889188
286.0,286.0,0.40047377
287.0,287.0,0.4789574
288.0,288.0,0.390893
289.0,289.0,0.6236983
290.0,290.0,0.429325
291.0,291.0,0.4366937
292.0,292.0,0.69704103
293.0,293.0,0.45891717
294.0,294.0,0.61015624
295.0,295.0,0.6801501
296.0,296.0,0.77228725
297.0,297.0,0.6948229
298.0,298.0,0.43634304
299.0,299.0,0.70588946
300.0,300.0,0.36453286
301.0,301.0,0.33342996
302.0,302.0,0.57738316
303.0,303.0,0.38136578
304.0,304.0,0.42668772
305.0,305.0,0.39675748
306.0,306.0,0.4016472
307.0,307.0,0.49882504
308.0,308.0,0.6245267
309.0,309.0,0.6940564
310.0,310.0,0.68506885
311.0,311.0,0.6112776
312.0,312.0,0.36818996
313.0,313.0,0.7241035
314.0,314.0,0.34971836
315.0,315.0,0.38179368
316.0,316.0,0.4192769
317.0,317.0,0.83899593
318.0,318.0,0.47768697
319.0,319.0,0.36188087
320.0,320.0,0.71290463
321.0,321.0,0.44250533
322.0,322.0,0.65815324
323.0,323.0,0.7039148
324.0,324.0,0.61734545
325.0,325.0,0.36636418
326.0,326.0,0.44013616
327.0,327.0,0.69904464
328.0,328.0,0.48089918
329.0,329.0,0.46929437
330.0,330.0,0.37706503
331.0,331.0,0.44747108
332.0,332.0,0.39702138
333.0,333.0,0.46934646
334.0,334.0,0.73112637
335.0,335.0,0.42204747
336.0,336.0,0.48608917
337.0,337.0,0.73020935
338.0,338.0,0.46909884
339.0,339.0,0.6640212
340.0,340.0,0.57068586
341.0,341.0,0.47909626
342.0,342.0,0.5108305
343.0,343.0,0.4344292
344.0,344.0,0.7839393
345.0,345.0,0.5721906
346.0,346.0,0.94047594
347.0,347.0,0.36288434
348.0,348.0,0.49231824
349.0,349.0,0.38560963
350.0,350.0,0.74739814
351.0,351.0,0.761726
352.0,352.0,0.40080664
353.0,353.0,0.49170262
354.0,354.0,0.6007056
355.0,355.0,0.64357597
356.0,356.0,0.9412122
357.0,357.0,0.47568405
358.0,358.0,0.59632295
359.0,359.0,0.36592042
360.0,360.0,0.5305978
361.0,361.0,0.67094576
362.0,362.0,0.61145186
363.0,363.0,0.6064
364.0,364.0,0.72861224
365.0,365.0,0.3566974
366.0,366.0,0.6761291
367.0,367.0,0.76664275
368.0,368.0,0.5309651
369.0,369.0,0.41041178
370.0,370.0,0.42680195
371.0,371.0,0.7354988
372.0,372.0,0.6322141
373.0,373.0,0.7974017
374.0,374.0,0.6620564
375.0,375.0,0.45037836
376.0,376.0,0.61776406
377.0,377.0,0.7122601
378.0,378.0,0.5014597
379.0,379.0,0.41226578
380.0,380.0,0.66221404
381.0,381.0,0.46859354
382.0,382.0,0.4431231
383.0,383.0,0.4479542
384.0,384.0,0.39953446
385.0,385.0,0.31408745
386.0,386.0,0.75002587
387.0,387.0,0.75301814
388.0,388.0,0.6178675
389.0,389.0,0.49861193
390.0,390.0,0.3478699
391.0,391.0,0.43709746
392.0,392.0,0.63380337
393.0,393.0,0.39761984
394.0,394.0,0.8120748
395.0,395.0,0.5886402
396.0,396.0,0.39366704
397.0,397.0,0.8116097
398.0,398.0,0.3351216
399.0,399.0,0.6158105
400.0,400.0,0.6315779
401.0,401.0,0.46324918
402.0,402.0,0.7153889
403.0,403.0,0.6966805
404.0,404.0,0.7154294
405.0,405.0,0.4174961
406.0,406.0,0.43674973
407.0,407.0,0.3174235
408.0,408.0,0.50779045
409.0,409.0,0.50432986
410.0,410.0,0.38259545
411.0,411.0,0.38250044
412.0,412.0,0.39898342
413.0,413.0,0.4318974
414.0,414.0,0.635999
415.0,415.0,0.6807886
416.0,416.0,0.64869475
417.0,417.0,0.41716275
418.0,418.0,0.57496196
419.0,419.0,0.5052553
420.0,420.0,0.9515231
421.0,421.0,0.47503772
422.0,422.0,0.3976618
423.0,423.0,0.46026105
424.0,424.0,0.52236086
425.0,425.0,0.5238892
426.0,426.0,0.53015
427.0,427.0,0.4650703
428.0,428.0,0.7902484
429.0,429.0,0.50897914
430.0,430.0,0.68241364
431.0,431.0,0.34749252
432.0,432.0,0.4991364
433.0,433.0,0.6843846
434.0,434.0,0.52212167
435.0,435.0,0.691919
436.0,436.0,0.4326055
437.0,437.0,0.64030623
438.0,438.0,0.7427292
439.0,439.0,0.6331923
440.0,440.0,0.7484857
441.0,441.0,0.8479484
442.0,442.0,0.71932465
443.0,443.0,0.63258135
444.0,444.0,0.6974689
445.0,445.0,0.39384976
446.0,446.0,0.6613765
447.0,447.0,0.43450862
448.0,448.0,0.37777895
449.0,449.0,0.8257714
450.0,450.0,0.73489463
451.0,451.0,0.82407945
452.0,452.0,0.44734007
453.0,453.0,0.49907845
454.0,454.0,0.4109192
455.0,455.0,0.4418123
456.0,456.0,0.68458
457.0,457.0,0.3382292
