x,y,species median
1.0,1.0,0.653877
2.0,2.0,0.6920484
3.0,3.0,0.6039578
4.0,4.0,0.6937804
5.0,5.0,0.64922994
6.0,6.0,0.61733156
7.0,7.0,0.6560649
8.0,8.0,0.62632734
9.0,9.0,0.5938557
10.0,10.0,0.5297755
11.0,11.0,0.6048828
12.0,12.0,0.57527995
13.0,13.0,0.67270386
14.0,14.0,0.6583686
15.0,15.0,0.63258505
16.0,16.0,0.659736
17.0,17.0,0.502233
18.0,18.0,0.5215385
19.0,19.0,0.58495724
20.0,20.0,0.53450125
21.0,21.0,0.57490593
22.0,22.0,0.6849719
23.0,23.0,0.61497223
24.0,24.0,0.5962236
25.0,25.0,0.47747973
26.0,26.0,0.6996165
27.0,27.0,0.6995248
28.0,28.0,0.55766064
29.0,29.0,0.61230904
30.0,30.0,0.51295614
31.0,31.0,0.5466697
32.0,32.0,0.5771088
33.0,33.0,0.6402023
34.0,34.0,0.57063323
35.0,35.0,0.59186906
36.0,36.0,0.6801862
37.0,37.0,0.631634
38.0,38.0,0.49545702
39.0,39.0,0.5282197
40.0,40.0,0.6723652
41.0,41.0,0.547503
42.0,42.0,0.4918021
43.0,43.0,0.5580402
44.0,44.0,0.6785866
45.0,45.0,0.57236713
46.0,46.0,0.6625539
47.0,47.0,0.6402786
48.0,48.0,0.65698683
49.0,49.0,0.7003532
50.0,50.0,0.6026656
51.0,51.0,0.6716103
52.0,52.0,0.3224229
53.0,53.0,0.5727249
54.0,54.0,0.69764155
55.0,55.0,0.70447016
56.0,56.0,0.6454313
57.0,57.0,0.5385661
58.0,58.0,0.69497335
59.0,59.0,0.46324843
60.0,60.0,0.63667035
61.0,61.0,0.640815
62.0,62.0,0.6319628
63.0,63.0,0.49854386
64.0,64.0,0.68164074
65.0,65.0,0.59096795
66.0,66.0,0.6294218
67.0,67.0,0.4660675
68.0,68.0,0.49842066
69.0,69.0,0.66607225
70.0,70.0,0.5760413
71.0,71.0,0.667335
72.0,72.0,0.6612633
73.0,73.0,0.7001739
74.0,74.0,0.7310303
75.0,75.0,0.58096284
76.0,76.0,0.5750919
77.0,77.0,0.6473837
78.0,78.0,0.6159849
79.0,79.0,0.6327585
80.0,80.0,0.64344823
81.0,81.0,0.63888663
82.0,82.0,0.6303902
83.0,83.0,0.46444082
84.0,84.0,0.6936284
85.0,85.0,0.60144484
86.0,86.0,0.68719894
87.0,87.0,0.48196584
88.0,88.0,0.5299849
89.0,89.0,0.66204023
90.0,90.0,0.46858844
91.0,91.0,0.5587606
92.0,92.0,0.6783202
93.0,93.0,0.44041482
94.0,94.0,0.58798957
95.0,95.0,0.6436171
96.0,96.0,0.49701244
97.0,97.0,0.46743697
98.0,98.0,0.62648267
99.0,99.0,0.54582727
100.0,100.0,0.62862015
101.0,101.0,0.6844247
102.0,102.0,0.53673184
103.0,103.0,0.67057383
104.0,104.0,0.66062135
105.0,105.0,0.5335551
106.0,106.0,0.47888517
107.0,107.0,0.58071953
108.0,108.0,0.61558723
109.0,109.0,0.503891
110.0,110.0,0.54032123
111.0,111.0,0.6665872
112.0,112.0,0.54988223
113.0,113.0,0.5506557
114.0,114.0,0.57971674
115.0,115.0,0.6964191
116.0,116.0,0.52552724
117.0,117.0,0.6238634
118.0,118.0,0.6433396
119.0,119.0,0.49362105
120.0,120.0,0.57274806
121.0,121.0,0.6594947
122.0,122.0,0.63779485
123.0,123.0,0.46938398
124.0,124.0,0.501305
125.0,125.0,0.48870325
126.0,126.0,0.7015414
127.0,127.0,0.67435616
128.0,128.0,0.64801425
129.0,129.0,0.6397534
130.0,130.0,0.55188745
131.0,131.0,0.6841438
132.0,132.0,0.3245336
133.0,133.0,0.6562258
134.0,134.0,0.68828595
135.0,135.0,0.701845
136.0,136.0,0.6013986
137.0,137.0,0.5964384
138.0,138.0,0.64664024
139.0,139.0,0.5671207
140.0,140.0,0.66232204
141.0,141.0,0.6420953
142.0,142.0,0.69658804
143.0,143.0,0.66569215
144.0,144.0,0.50475454
145.0,145.0,0.57900614
146.0,146.0,0.6267311
147.0,147.0,0.49353045
148.0,148.0,0.47167185
149.0,149.0,0.57410365
150.0,150.0,0.5275614
151.0,151.0,0.69297653
152.0,152.0,0.64232695
153.0,153.0,0.63652563
154.0,154.0,0.67014635
155.0,155.0,0.6516632
156.0,156.0,0.67754453
157.0,157.0,0.64681566
158.0,158.0,0.4991028
159.0,159.0,0.6696184
160.0,160.0,0.5852946
161.0,161.0,0.47274697
162.0,162.0,0.48731738
163.0,163.0,0.4714604
164.0,164.0,0.5883952
165.0,165.0,0.6800593
166.0,166.0,0.5645772
