Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,bio16 contribution,bio4 contribution,gpw2000_30_sec contribution,swa_2000lulc_2km contribution,bio16 permutation importance,bio4 permutation importance,gpw2000_30_sec permutation importance,swa_2000lulc_2km permutation importance,Training gain without bio16,Training gain without bio4,Training gain without gpw2000_30_sec,Training gain without swa_2000lulc_2km,Training gain with only bio16,Training gain with only bio4,Training gain with only gpw2000_30_sec,Training gain with only swa_2000lulc_2km,Test gain without bio16,Test gain without bio4,Test gain without gpw2000_30_sec,Test gain without swa_2000lulc_2km,Test gain with only bio16,Test gain with only bio4,Test gain with only gpw2000_30_sec,Test gain with only swa_2000lulc_2km,AUC without bio16,AUC without bio4,AUC without gpw2000_30_sec,AUC without swa_2000lulc_2km,AUC with only bio16,AUC with only bio4,AUC with only gpw2000_30_sec,AUC with only swa_2000lulc_2km,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Cloglog threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Cloglog threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,704,0.0408,0.0466,200,0.5839,177,-0.0037,0.5356,0.0228,2504,1.2818,21.5035,7.7310,69.4837,2.5358,40.1881,16.1787,41.0974,0.0402,0.0353,0.0382,0.0305,0.0002,0.0204,0.0143,0.0312,-0.0030,0.0083,0.0009,-0.0129,0.0007,-0.0143,-0.0017,0.0149,0.5333,0.5467,0.5367,0.5223,0.5082,0.5131,0.5568,0.5408,7.7848,0.6033,1.0000,0.4374,0.9820,0.0114,0.0226,6.785E-1,5.0000,0.4736,0.9181,0.0469,0.0960,7.542E-1,10.0000,0.4973,0.8462,0.0909,0.1412,3.222E-1,0.2533,0.3888,0.9952,0.0000,0.0000,1.779E-1,10.5517,0.4998,0.8383,0.0994,0.1582,4.49E-1,44.8762,0.6377,0.4461,0.4460,0.4520,3.184E-3,55.7627,0.6534,0.3450,0.5341,0.6045,7.906E-2,44.6347,0.6373,0.4481,0.4418,0.4463,2.365E-3,43.8134,0.6360,0.4561,0.4361,0.4237,6.619E-4,0.0182,0.3541,1.0000,0.0000,0.0000,1E0,2.3779,0.4444,0.9597,0.0213,0.0678,9.683E-1
species_1,705,0.0343,0.0388,120,0.5720,176,0.0204,0.5784,0.0220,2514,1.5622,12.1482,8.8391,77.4504,8.3238,22.7087,9.6050,59.3625,0.0335,0.0321,0.0326,0.0225,0.0002,0.0123,0.0127,0.0290,0.0200,0.0147,0.0195,0.0274,-0.0003,0.0249,0.0065,0.0121,0.5800,0.5764,0.5701,0.5847,0.5250,0.5642,0.5879,0.5611,7.7953,0.6080,1.0000,0.4539,0.9809,0.0085,0.0284,8.168E-1,5.0000,0.5003,0.9232,0.0610,0.0625,2.385E-1,10.0000,0.5255,0.8568,0.0936,0.1023,6.057E-2,0.1983,0.3395,0.9956,0.0000,0.0000,1.896E-1,10.9945,0.5296,0.8441,0.0993,0.1023,2.488E-2,46.0335,0.6278,0.4511,0.4511,0.4261,5.308E-4,39.9233,0.6117,0.5119,0.3816,0.3693,8.117E-4,47.3631,0.6310,0.4379,0.4681,0.4375,4.335E-4,58.0046,0.6436,0.3369,0.5702,0.5057,4.98E-6,0.0158,0.3188,1.0000,0.0000,0.0000,1E0,2.0033,0.4879,0.9662,0.0227,0.0398,6.692E-1
species_2,705,0.0297,0.0344,160,0.5720,176,0.0626,0.6072,0.0214,2499,2.7072,13.0501,8.6469,75.5958,9.6145,19.4453,13.4357,57.5045,0.0287,0.0278,0.0278,0.0205,0.0004,0.0112,0.0116,0.0242,0.0646,0.0565,0.0616,0.0428,-0.0012,0.0331,0.0166,0.0572,0.6143,0.6047,0.6030,0.5888,0.4940,0.5838,0.5776,0.5995,7.7940,0.6111,1.0000,0.4815,0.9820,0.0128,0.0114,2.537E-1,5.0000,0.5037,0.9244,0.0567,0.0398,3.6E-2,10.0000,0.5254,0.8571,0.0936,0.0568,5.533E-4,0.2127,0.3355,0.9948,0.0000,0.0000,1.687E-1,10.4596,0.5267,0.8515,0.0993,0.0568,3.139E-4,46.8925,0.6367,0.4454,0.4454,0.4148,9.462E-5,47.5617,0.6384,0.4390,0.4511,0.4205,8.57E-5,48.1936,0.6393,0.4326,0.4638,0.4318,1.41E-4,42.2065,0.6273,0.4906,0.4128,0.3523,1.524E-5,0.2127,0.3355,0.9948,0.0000,0.0000,1.687E-1,1.8012,0.4854,0.9704,0.0227,0.0227,2.95E-1
species_3,705,0.0360,0.0404,180,0.5786,176,0.0382,0.5621,0.0231,2503,1.2591,8.5523,7.6788,82.5099,9.6657,14.8816,13.7335,61.7192,0.0354,0.0342,0.0343,0.0233,0.0003,0.0147,0.0114,0.0312,0.0358,0.0305,0.0331,0.0393,0.0010,0.0202,0.0257,0.0222,0.5597,0.5525,0.5593,0.5774,0.5201,0.5577,0.5933,0.5413,7.7894,0.6067,1.0000,0.4571,0.9832,0.0113,0.0114,2.879E-1,5.0000,0.4800,0.9217,0.0539,0.0568,1.443E-1,10.0000,0.4981,0.8498,0.0950,0.0966,2.322E-2,0.2470,0.4017,0.9956,0.0000,0.0000,1.89E-1,10.5546,0.4999,0.8418,0.0993,0.1080,3.386E-2,45.4246,0.6460,0.4459,0.4454,0.4545,3.93E-3,29.2295,0.5763,0.6085,0.2766,0.3636,2.242E-1,45.0809,0.6454,0.4491,0.4440,0.4489,3.239E-3,51.4819,0.6552,0.3899,0.5021,0.5057,2.26E-3,0.0197,0.3788,1.0000,0.0000,0.0000,1E0,2.2004,0.4615,0.9644,0.0255,0.0284,3.043E-1
species_4,705,0.0395,0.0443,160,0.5773,176,0.0145,0.5581,0.0223,2512,0.5520,17.0825,4.5169,77.8487,7.4321,31.2378,4.4891,56.8410,0.0390,0.0354,0.0384,0.0262,0.0005,0.0179,0.0105,0.0336,0.0131,0.0180,0.0122,0.0168,-0.0005,0.0020,0.0217,0.0114,0.5568,0.5653,0.5508,0.5542,0.5163,0.5245,0.5719,0.5484,7.7893,0.6043,1.0000,0.4673,0.9793,0.0170,0.0170,3.667E-1,5.0000,0.4821,0.9192,0.0553,0.0511,7.43E-2,10.0000,0.5024,0.8483,0.0936,0.1023,3.385E-2,0.2155,0.2596,0.9928,0.0000,0.0057,4.077E-1,10.6190,0.5046,0.8396,0.0993,0.1080,2.892E-2,45.1328,0.6396,0.4467,0.4468,0.4773,2.118E-2,36.8693,0.6041,0.5271,0.3603,0.4148,6.113E-2,43.2815,0.6361,0.4642,0.4298,0.4659,3.145E-2,29.6269,0.5734,0.6063,0.2936,0.2955,3.815E-3,0.2155,0.2596,0.9928,0.0000,0.0057,4.077E-1,2.2105,0.4699,0.9610,0.0312,0.0170,6.615E-2
