x,y,species stddev
1.0,1.0,0.006705332
2.0,2.0,0.0040542334
3.0,3.0,0.01215588
4.0,4.0,0.0042542494
5.0,5.0,0.013628316
6.0,6.0,0.010983567
7.0,7.0,0.008045349
8.0,8.0,0.008391998
9.0,9.0,0.013845501
10.0,10.0,0.015465454
11.0,11.0,0.015729723
12.0,12.0,0.013146386
13.0,13.0,0.009521049
14.0,14.0,0.006492172
15.0,15.0,0.006991988
16.0,16.0,0.010675819
17.0,17.0,0.013722609
18.0,18.0,0.013251835
19.0,19.0,0.013487119
20.0,20.0,0.014619158
21.0,21.0,0.01361599
22.0,22.0,0.0039689625
23.0,23.0,0.010664945
24.0,24.0,0.010621297
25.0,25.0,0.017618595
26.0,26.0,0.005237678
27.0,27.0,0.0072717024
28.0,28.0,0.054154795
29.0,29.0,0.012190105
30.0,30.0,0.015964499
31.0,31.0,0.020294148
32.0,32.0,0.013561585
33.0,33.0,0.027479604
34.0,34.0,0.014099096
35.0,35.0,0.011119486
36.0,36.0,0.009876385
37.0,37.0,0.011221126
38.0,38.0,0.016779723
39.0,39.0,0.015183672
40.0,40.0,0.009743227
41.0,41.0,0.014042111
42.0,42.0,0.016943254
43.0,43.0,0.054394566
44.0,44.0,0.006479484
45.0,45.0,0.013920418
46.0,46.0,0.006465925
47.0,47.0,0.008123904
48.0,48.0,0.009179304
49.0,49.0,0.01060083
50.0,50.0,0.009045474
51.0,51.0,0.0047764503
52.0,52.0,0.052175745
53.0,53.0,0.013144525
54.0,54.0,0.008075044
55.0,55.0,0.00830897
56.0,56.0,0.013745445
57.0,57.0,0.014816989
58.0,58.0,0.0070140483
59.0,59.0,0.018913403
60.0,60.0,0.008554701
61.0,61.0,0.006816563
62.0,62.0,0.008724266
63.0,63.0,0.015471487
64.0,64.0,0.005107234
65.0,65.0,0.011073713
66.0,66.0,0.008115836
67.0,67.0,0.018236058
68.0,68.0,0.013882855
69.0,69.0,0.007389603
70.0,70.0,0.013615201
71.0,71.0,0.01173292
72.0,72.0,0.008659409
73.0,73.0,0.008427904
74.0,74.0,0.018510936
75.0,75.0,0.013923975
76.0,76.0,0.013769362
77.0,77.0,0.00872993
78.0,78.0,0.016673584
79.0,79.0,0.00987367
80.0,80.0,0.008130566
81.0,81.0,0.009456392
82.0,82.0,0.013712921
83.0,83.0,0.017610272
84.0,84.0,0.011416906
85.0,85.0,0.009866073
86.0,86.0,0.0033697744
87.0,87.0,0.015128426
88.0,88.0,0.015271818
89.0,89.0,0.0066429535
90.0,90.0,0.018114435
91.0,91.0,0.014698609
92.0,92.0,0.0061028795
93.0,93.0,0.07875
94.0,94.0,0.013749109
95.0,95.0,0.027760468
96.0,96.0,0.015319263
97.0,97.0,0.018297927
98.0,98.0,0.022800412
99.0,99.0,0.019394005
100.0,100.0,0.007018685
101.0,101.0,0.005949466
102.0,102.0,0.014501386
103.0,103.0,0.017373946
104.0,104.0,0.012352657
105.0,105.0,0.015356203
106.0,106.0,0.016965475
107.0,107.0,0.014933543
108.0,108.0,0.01052237
109.0,109.0,0.016387558
110.0,110.0,0.014747914
111.0,111.0,0.011860452
112.0,112.0,0.013351991
113.0,113.0,0.017251221
114.0,114.0,0.013640414
115.0,115.0,0.00524582
116.0,116.0,0.013355142
117.0,117.0,0.056752227
118.0,118.0,0.010320996
119.0,119.0,0.015904987
120.0,120.0,0.013438126
121.0,121.0,0.006937471
122.0,122.0,0.018208258
123.0,123.0,0.01893922
124.0,124.0,0.016284231
125.0,125.0,0.016172765
126.0,126.0,0.0074212723
127.0,127.0,0.009381181
128.0,128.0,0.006637598
129.0,129.0,0.0066246227
130.0,130.0,0.01285183
131.0,131.0,0.0037730986
132.0,132.0,0.05261047
