x,y,species_2 cloglog values
1.0,1.0,0.653877
2.0,2.0,0.6887368
3.0,3.0,0.620649
4.0,4.0,0.6907358
5.0,5.0,0.6342845
6.0,6.0,0.6351958
7.0,7.0,0.6560649
8.0,8.0,0.63901174
9.0,9.0,0.61051875
10.0,10.0,0.55605096
11.0,11.0,0.58310807
12.0,12.0,0.57918787
13.0,13.0,0.67270386
14.0,14.0,0.6583686
15.0,15.0,0.63258505
16.0,16.0,0.67045903
17.0,17.0,0.52492416
18.0,18.0,0.5400658
19.0,19.0,0.5852905
20.0,20.0,0.5571327
21.0,21.0,0.58333266
22.0,22.0,0.6849719
23.0,23.0,0.63221836
24.0,24.0,0.6107014
25.0,25.0,0.49907032
26.0,26.0,0.68768287
27.0,27.0,0.68550503
28.0,28.0,0.5874371
29.0,29.0,0.5999364
30.0,30.0,0.53956795
31.0,31.0,0.5577425
32.0,32.0,0.58402324
33.0,33.0,0.6459585
34.0,34.0,0.583325
35.0,35.0,0.60625863
36.0,36.0,0.6584038
37.0,37.0,0.631634
38.0,38.0,0.5208842
39.0,39.0,0.55357337
40.0,40.0,0.6665899
41.0,41.0,0.5653772
42.0,42.0,0.5165746
43.0,43.0,0.5802582
44.0,44.0,0.6672096
45.0,45.0,0.58649445
46.0,46.0,0.6625539
47.0,47.0,0.65198314
48.0,48.0,0.66569495
49.0,49.0,0.68408257
50.0,50.0,0.6026656
51.0,51.0,0.6716103
52.0,52.0,0.31810042
53.0,53.0,0.5786663
54.0,54.0,0.68148345
55.0,55.0,0.6903426
56.0,56.0,0.6291674
57.0,57.0,0.5615802
58.0,58.0,0.68151754
59.0,59.0,0.47559628
60.0,60.0,0.63667035
61.0,61.0,0.640815
62.0,62.0,0.6319628
63.0,63.0,0.52546626
64.0,64.0,0.68164074
65.0,65.0,0.6052024
66.0,66.0,0.6413467
67.0,67.0,0.48154816
68.0,68.0,0.5216882
69.0,69.0,0.6633009
70.0,70.0,0.5838087
71.0,71.0,0.659531
72.0,72.0,0.6553297
73.0,73.0,0.68547404
74.0,74.0,0.7310303
75.0,75.0,0.5963886
76.0,76.0,0.58384407
77.0,77.0,0.6473837
78.0,78.0,0.62461257
79.0,79.0,0.6384447
80.0,80.0,0.64344823
81.0,81.0,0.6299949
82.0,82.0,0.63903487
83.0,83.0,0.4799886
84.0,84.0,0.6746388
85.0,85.0,0.6156461
86.0,86.0,0.68441516
87.0,87.0,0.50507677
88.0,88.0,0.5554612
89.0,89.0,0.6671888
90.0,90.0,0.48506728
91.0,91.0,0.57272315
92.0,92.0,0.66524494
93.0,93.0,0.44041482
94.0,94.0,0.6039101
95.0,95.0,0.6499466
96.0,96.0,0.52316445
97.0,97.0,0.48307428
98.0,98.0,0.6299609
99.0,99.0,0.55930907
100.0,100.0,0.62862015
101.0,101.0,0.67160857
102.0,102.0,0.5585722
103.0,103.0,0.6396634
104.0,104.0,0.6501178
105.0,105.0,0.55833304
106.0,106.0,0.5002867
107.0,107.0,0.59656024
108.0,108.0,0.6324919
109.0,109.0,0.53027624
110.0,110.0,0.56282836
111.0,111.0,0.6574441
112.0,112.0,0.56495756
113.0,113.0,0.56441784
114.0,114.0,0.58588356
115.0,115.0,0.69058114
116.0,116.0,0.54469943
117.0,117.0,0.63402
118.0,118.0,0.63084805
119.0,119.0,0.51929575
120.0,120.0,0.5811598
121.0,121.0,0.6594947
122.0,122.0,0.5963503
123.0,123.0,0.48538458
124.0,124.0,0.52728117
125.0,125.0,0.51361775
126.0,126.0,0.688015
127.0,127.0,0.669973
128.0,128.0,0.6575503
129.0,129.0,0.6397534
130.0,130.0,0.5639561
131.0,131.0,0.67908144
132.0,132.0,0.3209515
133.0,133.0,0.6562258
134.0,134.0,0.6766086
135.0,135.0,0.6870126
136.0,136.0,0.6013986
137.0,137.0,0.6112324
138.0,138.0,0.6398932
139.0,139.0,0.57341635
140.0,140.0,0.6632897
141.0,141.0,0.6294966
142.0,142.0,0.6930927
143.0,143.0,0.66569215
144.0,144.0,0.5312383
145.0,145.0,0.60673624
146.0,146.0,0.6217503
147.0,147.0,0.5197808
148.0,148.0,0.49357986
149.0,149.0,0.583608
150.0,150.0,0.54535156
151.0,151.0,0.6846775
152.0,152.0,0.64964974
153.0,153.0,0.63652563
154.0,154.0,0.67014635
155.0,155.0,0.6602471
156.0,156.0,0.6721495
157.0,157.0,0.6453942
158.0,158.0,0.52491057
159.0,159.0,0.6696184
160.0,160.0,0.5852946
161.0,161.0,0.49119627
162.0,162.0,0.51095206
163.0,163.0,0.48763302
164.0,164.0,0.5910142
165.0,165.0,0.6738084
166.0,166.0,0.5900945
167.0,167.0,0.6885691
168.0,168.0,0.52762055
169.0,169.0,0.48685384
170.0,170.0,0.48717245
171.0,171.0,0.66041774
172.0,172.0,0.6676941
173.0,173.0,0.50038886
174.0,174.0,0.6815931
175.0,175.0,0.5297846
176.0,176.0,0.6756229
177.0,177.0,0.5834362
178.0,178.0,0.6373215
179.0,179.0,0.68185943
180.0,180.0,0.605115
181.0,181.0,0.49981377
182.0,182.0,0.48029444
183.0,183.0,0.70329994
184.0,184.0,0.67048204
185.0,185.0,0.65819603
186.0,186.0,0.5420209
187.0,187.0,0.49428087
188.0,188.0,0.6685536
189.0,189.0,0.5830485
190.0,190.0,0.65623754
191.0,191.0,0.69045967
192.0,192.0,0.5420253
193.0,193.0,0.5823971
194.0,194.0,0.5440019
