x,y,species avg
1.0,1.0,0.6046405
2.0,2.0,0.70153713
3.0,3.0,0.5179266
4.0,4.0,0.5977029
5.0,5.0,0.51973414
6.0,6.0,0.54666024
7.0,7.0,0.53330255
8.0,8.0,0.57350266
9.0,9.0,0.55395997
10.0,10.0,0.55732036
11.0,11.0,0.6913277
12.0,12.0,0.5361887
13.0,13.0,0.5517415
14.0,14.0,0.6454778
15.0,15.0,0.5075927
16.0,16.0,0.8070705
17.0,17.0,0.7119459
18.0,18.0,0.624374
19.0,19.0,0.6454479
20.0,20.0,0.5233276
21.0,21.0,0.5990983
22.0,22.0,0.67463773
23.0,23.0,0.6023398
24.0,24.0,0.65509963
25.0,25.0,0.6995756
26.0,26.0,0.5208864
27.0,27.0,0.5917871
28.0,28.0,0.61175084
29.0,29.0,0.51950735
30.0,30.0,0.56553596
31.0,31.0,0.50834465
32.0,32.0,0.5455064
33.0,33.0,0.59435046
34.0,34.0,0.6669731
35.0,35.0,0.6393813
36.0,36.0,0.72630316
37.0,37.0,0.6226643
38.0,38.0,0.4835782
39.0,39.0,0.49974558
40.0,40.0,0.5809053
41.0,41.0,0.5949164
42.0,42.0,0.57973814
43.0,43.0,0.6935512
44.0,44.0,0.66019076
45.0,45.0,0.5380069
46.0,46.0,0.6368264
47.0,47.0,0.7053993
48.0,48.0,0.6045551
49.0,49.0,0.5872406
50.0,50.0,0.5147619
51.0,51.0,0.5948587
52.0,52.0,0.64849097
53.0,53.0,0.5187658
54.0,54.0,0.52630264
55.0,55.0,0.5268781
56.0,56.0,0.53138727
57.0,57.0,0.517952
58.0,58.0,0.5727217
59.0,59.0,0.5559764
60.0,60.0,0.5500817
61.0,61.0,0.56964755
62.0,62.0,0.66172093
63.0,63.0,0.5081626
64.0,64.0,0.6780582
65.0,65.0,0.5229191
66.0,66.0,0.5102922
67.0,67.0,0.5648383
68.0,68.0,0.525825
69.0,69.0,0.6798925
70.0,70.0,0.56851095
71.0,71.0,0.5737048
72.0,72.0,0.50578827
73.0,73.0,0.55230117
74.0,74.0,0.564205
75.0,75.0,0.5246372
76.0,76.0,0.60146564
77.0,77.0,0.5735579
78.0,78.0,0.60903
79.0,79.0,0.52057296
80.0,80.0,0.5394231
81.0,81.0,0.5358222
82.0,82.0,0.5200838
83.0,83.0,0.49302936
84.0,84.0,0.5246478
85.0,85.0,0.64611906
86.0,86.0,0.6652469
87.0,87.0,0.5311466
88.0,88.0,0.6502961
89.0,89.0,0.6188749
90.0,90.0,0.544509
91.0,91.0,0.7240531
92.0,92.0,0.70471936
93.0,93.0,0.7002258
94.0,94.0,0.6930176
95.0,95.0,0.626796
96.0,96.0,0.5400807
97.0,97.0,0.64578676
98.0,98.0,0.61663014
99.0,99.0,0.56536674
100.0,100.0,0.4955378
101.0,101.0,0.5040586
102.0,102.0,0.6991614
103.0,103.0,0.67702615
104.0,104.0,0.5818101
105.0,105.0,0.6164207
106.0,106.0,0.5444396
107.0,107.0,0.6620948
108.0,108.0,0.704234
109.0,109.0,0.50594187
110.0,110.0,0.8665677
111.0,111.0,0.57372594
112.0,112.0,0.65395546
113.0,113.0,0.5364057
114.0,114.0,0.49847338
115.0,115.0,0.43687147
116.0,116.0,0.4917954
117.0,117.0,0.81784594
118.0,118.0,0.607642
