x,y,species median
1.0,1.0,0.61027753
2.0,2.0,0.7003682
3.0,3.0,0.51671356
4.0,4.0,0.608439
5.0,5.0,0.5016994
6.0,6.0,0.54327005
7.0,7.0,0.5424627
8.0,8.0,0.5818105
9.0,9.0,0.5515624
10.0,10.0,0.5591195
11.0,11.0,0.6924042
12.0,12.0,0.53479064
13.0,13.0,0.54782516
14.0,14.0,0.6407667
15.0,15.0,0.48911995
16.0,16.0,0.8302684
17.0,17.0,0.70479167
18.0,18.0,0.5985505
19.0,19.0,0.6468093
20.0,20.0,0.52636385
21.0,21.0,0.61283094
22.0,22.0,0.67805636
23.0,23.0,0.615555
24.0,24.0,0.6579092
25.0,25.0,0.69770426
26.0,26.0,0.4891728
27.0,27.0,0.6028879
28.0,28.0,0.61792696
29.0,29.0,0.49079275
30.0,30.0,0.5755897
31.0,31.0,0.48154166
32.0,32.0,0.5446892
33.0,33.0,0.59711105
34.0,34.0,0.6676955
35.0,35.0,0.65435016
36.0,36.0,0.71404386
37.0,37.0,0.62476826
38.0,38.0,0.47233444
39.0,39.0,0.49860993
40.0,40.0,0.5746667
41.0,41.0,0.6075467
42.0,42.0,0.5874746
43.0,43.0,0.6962821
44.0,44.0,0.6625895
45.0,45.0,0.5041397
46.0,46.0,0.6480226
47.0,47.0,0.7041859
48.0,48.0,0.60740834
49.0,49.0,0.58970135
50.0,50.0,0.48575523
51.0,51.0,0.5951662
52.0,52.0,0.6532701
53.0,53.0,0.48679587
54.0,54.0,0.4984227
55.0,55.0,0.49643186
56.0,56.0,0.54106337
57.0,57.0,0.48797554
58.0,58.0,0.5858037
59.0,59.0,0.55018646
60.0,60.0,0.5464268
61.0,61.0,0.57303226
62.0,62.0,0.6642318
63.0,63.0,0.5089087
64.0,64.0,0.68382055
65.0,65.0,0.5290074
66.0,66.0,0.48561692
67.0,67.0,0.56750214
68.0,68.0,0.52827036
69.0,69.0,0.6825227
70.0,70.0,0.57498676
71.0,71.0,0.58274764
72.0,72.0,0.48635897
73.0,73.0,0.5513448
74.0,74.0,0.56673497
75.0,75.0,0.5283646
76.0,76.0,0.5961006
77.0,77.0,0.5749366
78.0,78.0,0.61335117
79.0,79.0,0.52616996
80.0,80.0,0.5059101
81.0,81.0,0.503468
82.0,82.0,0.50495064
83.0,83.0,0.48007673
84.0,84.0,0.5258305
85.0,85.0,0.6406978
86.0,86.0,0.667708
87.0,87.0,0.5386465
88.0,88.0,0.6508826
89.0,89.0,0.63327956
90.0,90.0,0.5431261
91.0,91.0,0.7184302
92.0,92.0,0.6999272
93.0,93.0,0.69925076
94.0,94.0,0.6927949
95.0,95.0,0.6370364
96.0,96.0,0.5360001
97.0,97.0,0.6493057
98.0,98.0,0.6176414
99.0,99.0,0.567343
100.0,100.0,0.498056
101.0,101.0,0.4977623
102.0,102.0,0.6976299
103.0,103.0,0.67779094
104.0,104.0,0.5776066
105.0,105.0,0.6342955
106.0,106.0,0.54721767
107.0,107.0,0.66464204
108.0,108.0,0.70266664
109.0,109.0,0.50824744
110.0,110.0,0.86824346
111.0,111.0,0.579877
112.0,112.0,0.62389064
113.0,113.0,0.5040551
114.0,114.0,0.48375887
115.0,115.0,0.44375032
116.0,116.0,0.49007246
117.0,117.0,0.83397704
118.0,118.0,0.62441456
119.0,119.0,0.61356115
120.0,120.0,0.56984717
121.0,121.0,0.61776173
122.0,122.0,0.6640363
123.0,123.0,0.6949
124.0,124.0,0.6464999
125.0,125.0,0.594751
126.0,126.0,0.69684345
127.0,127.0,0.58287454
128.0,128.0,0.5062199
129.0,129.0,0.68515843
130.0,130.0,0.49145842
