X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0012629603472777934,96.77851270303886,0.922760649977456
2.0,2.0,train,5.563652747497949E-4,73.83341784938686,0.6763576123798384
3.0,3.0,train,4.4523401084702936E-4,37.50187361627704,0.5945591944034991
4.0,4.0,train,6.29359781364246E-4,89.73657308882149,0.7208828511617695
5.0,5.0,train,2.451696744114677E-4,0.35498411698284427,0.39171952780698194
7.0,7.0,train,5.354817798532065E-4,69.73088813369965,0.6623588448835022
9.0,9.0,train,0.003170001508075793,98.99102716691574,0.9983837802196949
11.0,11.0,train,3.893057800847172E-4,21.749399314743986,0.545872512169831
13.0,13.0,train,4.658688221734438E-4,45.13405187654832,0.6111729542375619
14.0,14.0,train,0.002296789429243864,98.37613310010663,0.990505984367637
16.0,16.0,train,4.601620942229073E-4,42.78796040285181,0.606647600694885
17.0,17.0,train,4.4899667930818545E-4,39.05895061582441,0.5976406899823596
18.0,18.0,train,5.075571926846881E-4,62.69244289280657,0.6426895352222349
19.0,19.0,train,7.953812099551152E-4,96.07403839846582,0.8006628492501205
20.0,20.0,train,4.5343262905602806E-4,40.77205389576416,0.6012435117448054
21.0,21.0,train,4.4706406926695735E-4,38.222955193157254,0.5960608857302376
22.0,22.0,train,0.0013224445451397913,97.03954939889177,0.9315368470175025
23.0,23.0,train,5.175939856284034E-4,66.38956882952809,0.6498877166450767
24.0,24.0,train,4.306741559067282E-4,30.74765326834005,0.582411195100685
25.0,25.0,train,6.06188371737319E-4,83.60782776503656,0.7074559724893905
26.0,26.0,train,6.272908220766038E-4,88.82721016091409,0.7197094580562464
28.0,28.0,train,6.082531300839188E-4,84.09693261112973,0.7086781814372229
29.0,29.0,train,5.00082143931951E-4,60.282373053363635,0.6372325978559725
30.0,30.0,train,3.5161023323886196E-4,11.741346853853287,0.5098009739181952
31.0,31.0,train,4.8716682732219814E-4,55.79408605124022,0.627607035422963
32.0,32.0,train,5.692358604691976E-4,77.23475858684981,0.6846944800435584
33.0,33.0,train,4.318538808310878E-4,31.199923737701006,0.5834089044929205
34.0,34.0,train,3.9976368561810653E-4,24.014158244345495,0.5554009086220224
35.0,35.0,train,4.797833076784697E-4,51.34359067443037,0.6219899153901329
37.0,37.0,train,3.2228006002730944E-4,4.598814584506049,0.47976381056445205
39.0,39.0,train,3.656632384697151E-4,15.555004910204572,0.5235718827044622
42.0,42.0,train,4.8820515641142224E-4,56.25020664585216,0.628390236327242
43.0,43.0,train,3.7708668727439056E-4,18.84181281043436,0.534480466744981
45.0,45.0,train,3.2830257708480056E-4,6.983637885081107,0.4860780838356994
46.0,46.0,train,3.146632703768582E-4,2.6158155814692026,0.47166680769336
47.0,47.0,train,6.209945806335379E-4,87.2717488614757,0.7161081623375997
