x,y,species_4 cloglog values
1.0,1.0,0.45004672
2.0,2.0,0.58377427
3.0,3.0,0.67549366
4.0,4.0,0.6863835
5.0,5.0,0.3781402
6.0,6.0,0.37922633
7.0,7.0,0.47907346
8.0,8.0,0.595841
9.0,9.0,0.37317184
10.0,10.0,0.3634724
11.0,11.0,0.6929337
12.0,12.0,0.404713
13.0,13.0,0.37283954
14.0,14.0,0.47885916
15.0,15.0,0.37654722
16.0,16.0,0.83584684
17.0,17.0,0.23892106
18.0,18.0,0.21085794
19.0,19.0,0.59150624
20.0,20.0,0.45950007
21.0,21.0,0.70752794
22.0,22.0,0.7098806
23.0,23.0,0.55004364
24.0,24.0,0.60459703
25.0,25.0,0.23104563
26.0,26.0,0.42606288
27.0,27.0,0.36916164
28.0,28.0,0.5801722
29.0,29.0,0.38013327
30.0,30.0,0.7678623
31.0,31.0,0.38750178
32.0,32.0,0.3779504
33.0,33.0,0.42325535
34.0,34.0,0.8203988
35.0,35.0,0.8808642
36.0,36.0,0.8843054
37.0,37.0,0.76456726
38.0,38.0,0.7310542
39.0,39.0,0.39477897
40.0,40.0,0.41604823
41.0,41.0,0.71363115
42.0,42.0,0.37942743
43.0,43.0,0.6679414
44.0,44.0,0.81889915
45.0,45.0,0.53087974
46.0,46.0,0.8475925
47.0,47.0,0.31569603
48.0,48.0,0.71528983
49.0,49.0,0.78189385
50.0,50.0,0.40802866
51.0,51.0,0.6632226
52.0,52.0,0.66918397
53.0,53.0,0.34048736
54.0,54.0,0.36400333
55.0,55.0,0.35256445
56.0,56.0,0.57102036
57.0,57.0,0.40179962
58.0,58.0,0.87856954
59.0,59.0,0.40097198
60.0,60.0,0.4004366
61.0,61.0,0.39629635
62.0,62.0,0.58099645
63.0,63.0,0.6434645
64.0,64.0,0.20961651
65.0,65.0,0.5297941
66.0,66.0,0.38009846
67.0,67.0,0.6677394
68.0,68.0,0.6815563
69.0,69.0,0.7772905
70.0,70.0,0.36295167
71.0,71.0,0.47241122
72.0,72.0,0.38422832
73.0,73.0,0.37721387
74.0,74.0,0.663709
75.0,75.0,0.43151906
76.0,76.0,0.6761146
77.0,77.0,0.39729592
78.0,78.0,0.55140096
79.0,79.0,0.5650489
80.0,80.0,0.35846502
81.0,81.0,0.36219737
82.0,82.0,0.37581292
83.0,83.0,0.40991676
84.0,84.0,0.41088665
85.0,85.0,0.20236206
86.0,86.0,0.6506775
87.0,87.0,0.50119597
88.0,88.0,0.56265795
89.0,89.0,0.8072933
90.0,90.0,0.38106483
91.0,91.0,0.847989
92.0,92.0,0.8257425
93.0,93.0,0.6720341
94.0,94.0,0.5880918
95.0,95.0,0.7493384
96.0,96.0,0.37349996
97.0,97.0,0.61569357
98.0,98.0,0.5629366
99.0,99.0,0.4407869
100.0,100.0,0.41559908
101.0,101.0,0.41952792
102.0,102.0,0.8594344
103.0,103.0,0.58942306
104.0,104.0,0.40218738
105.0,105.0,0.67918587
106.0,106.0,0.4801149
107.0,107.0,0.79134333
108.0,108.0,0.590585
109.0,109.0,0.523011
110.0,110.0,0.86633277
111.0,111.0,0.39812103
112.0,112.0,0.20815411
113.0,113.0,0.42314535
114.0,114.0,0.7259092
115.0,115.0,0.8881407
116.0,116.0,0.4155046
117.0,117.0,0.8450931
118.0,118.0,0.7182068
119.0,119.0,0.57590103
120.0,120.0,0.7057841
121.0,121.0,0.65169495
122.0,122.0,0.5870152
123.0,123.0,0.70337176
124.0,124.0,0.70302826
125.0,125.0,0.6272774
126.0,126.0,0.68447864
127.0,127.0,0.7666829
128.0,128.0,0.501334
129.0,129.0,0.75374717
130.0,130.0,0.36809206
131.0,131.0,0.66998
132.0,132.0,0.46627867
133.0,133.0,0.65740794
134.0,134.0,0.6917013
135.0,135.0,0.7204613
136.0,136.0,0.8470615
137.0,137.0,0.4118749
138.0,138.0,0.6134981
139.0,139.0,0.6124561
140.0,140.0,0.5430111
141.0,141.0,0.404039
142.0,142.0,0.71460396
143.0,143.0,0.76737404
144.0,144.0,0.36391753
145.0,145.0,0.52969694
146.0,146.0,0.67119443
147.0,147.0,0.66805655
148.0,148.0,0.5981515
149.0,149.0,0.709311
150.0,150.0,0.61027724
151.0,151.0,0.5617621
152.0,152.0,0.37160754
153.0,153.0,0.52144164
154.0,154.0,0.44277126
155.0,155.0,0.39758554
156.0,156.0,0.37823603
157.0,157.0,0.37243477
158.0,158.0,0.6342223
159.0,159.0,0.67332745
160.0,160.0,0.58959967
161.0,161.0,0.52874935
162.0,162.0,0.51709974
163.0,163.0,0.43146417
164.0,164.0,0.677636
165.0,165.0,0.38687316
166.0,166.0,0.42714787
167.0,167.0,0.66569746
168.0,168.0,0.370283
169.0,169.0,0.21986385
170.0,170.0,0.66002935
171.0,171.0,0.5958085
172.0,172.0,0.4289263
173.0,173.0,0.51546943
174.0,174.0,0.42263412
175.0,175.0,0.39750704
176.0,176.0,0.37754425
177.0,177.0,0.7844734
178.0,178.0,0.41574198
179.0,179.0,0.41020444
180.0,180.0,0.4457502
181.0,181.0,0.8800952
182.0,182.0,0.5660145
183.0,183.0,0.68507373
184.0,184.0,0.2275487
185.0,185.0,0.57215893
186.0,186.0,0.8255349
187.0,187.0,0.6498823
188.0,188.0,0.18184681
189.0,189.0,0.40406784
190.0,190.0,0.7029828
191.0,191.0,0.37393105
192.0,192.0,0.38717762
193.0,193.0,0.69134533
194.0,194.0,0.43025059
195.0,195.0,0.37774613
196.0,196.0,0.6463999
197.0,197.0,0.6584291
198.0,198.0,0.498329
199.0,199.0,0.3977505
200.0,200.0,0.82293665
201.0,201.0,0.54140615
202.0,202.0,0.6919682
203.0,203.0,0.4148742
204.0,204.0,0.41336536
205.0,205.0,0.5683093
206.0,206.0,0.8604027
207.0,207.0,0.88418233
208.0,208.0,0.6579571
209.0,209.0,0.42270198
210.0,210.0,0.6039692
211.0,211.0,0.6649618
212.0,212.0,0.42700544
213.0,213.0,0.41057992
214.0,214.0,0.5164781
215.0,215.0,0.60978705
216.0,216.0,0.7097052
217.0,217.0,0.40962836
218.0,218.0,0.3751159
219.0,219.0,0.7941744
220.0,220.0,0.42355338
221.0,221.0,0.56766444
222.0,222.0,0.8338777
223.0,223.0,0.58224946
224.0,224.0,0.43512666
225.0,225.0,0.3782983
226.0,226.0,0.6811557
227.0,227.0,0.60729945
228.0,228.0,0.6609139
229.0,229.0,0.6477425
230.0,230.0,0.5082521
231.0,231.0,0.53913116
232.0,232.0,0.6325101
233.0,233.0,0.36830372
234.0,234.0,0.46021268
235.0,235.0,0.45260215
236.0,236.0,0.7095761
237.0,237.0,0.44675454
238.0,238.0,0.40768918
239.0,239.0,0.7661588
240.0,240.0,0.8271894
241.0,241.0,0.49561885
242.0,242.0,0.50012
243.0,243.0,0.5827037
244.0,244.0,0.37265965
245.0,245.0,0.35850027
246.0,246.0,0.47974408
247.0,247.0,0.463954
248.0,248.0,0.5382735
249.0,249.0,0.22969548
250.0,250.0,0.65758705
251.0,251.0,0.38810518
252.0,252.0,0.40810415
253.0,253.0,0.6474582
254.0,254.0,0.66532755
255.0,255.0,0.75152516
256.0,256.0,0.7689723
257.0,257.0,0.37763312
258.0,258.0,0.74308556
259.0,259.0,0.40666986
260.0,260.0,0.41726717
261.0,261.0,0.7406792
262.0,262.0,0.7509693
263.0,263.0,0.6122587
264.0,264.0,0.38843584
265.0,265.0,0.69565076
266.0,266.0,0.419505
267.0,267.0,0.78536826
268.0,268.0,0.6508838
269.0,269.0,0.5929349
270.0,270.0,0.36546624
271.0,271.0,0.85416883
272.0,272.0,0.47695783
273.0,273.0,0.5161606
274.0,274.0,0.86406994
275.0,275.0,0.3756157
276.0,276.0,0.67706794
277.0,277.0,0.8031451
278.0,278.0,0.4521723
279.0,279.0,0.4954219
280.0,280.0,0.78355485
281.0,281.0,0.7458417
282.0,282.0,0.4533441
283.0,283.0,0.7528001
284.0,284.0,0.49490553
285.0,285.0,0.44508153
286.0,286.0,0.62371004
287.0,287.0,0.5291285
288.0,288.0,0.52874786
289.0,289.0,0.3705385
290.0,290.0,0.67658395
291.0,291.0,0.6607661
292.0,292.0,0.5220219
293.0,293.0,0.5303732
294.0,294.0,0.8140459
295.0,295.0,0.56557405
296.0,296.0,0.46524563
297.0,297.0,0.5031046
298.0,298.0,0.71499866
299.0,299.0,0.40992326
300.0,300.0,0.4009089
301.0,301.0,0.55110556
302.0,302.0,0.65916353
303.0,303.0,0.5569458
304.0,304.0,0.880971
305.0,305.0,0.3934512
306.0,306.0,0.3708473
307.0,307.0,0.4145378
308.0,308.0,0.5960786
309.0,309.0,0.44619504
310.0,310.0,0.40868077
311.0,311.0,0.38059342
312.0,312.0,0.49986804
313.0,313.0,0.7697617
314.0,314.0,0.53098404
315.0,315.0,0.5193552
316.0,316.0,0.65245754
317.0,317.0,0.84875166
318.0,318.0,0.637894
319.0,319.0,0.3666967
320.0,320.0,0.5187332
321.0,321.0,0.5635105
322.0,322.0,0.6800701
323.0,323.0,0.44924644
324.0,324.0,0.89776874
325.0,325.0,0.4305162
326.0,326.0,0.38142473
327.0,327.0,0.82626086
328.0,328.0,0.38054213
329.0,329.0,0.6566871
330.0,330.0,0.58143586
331.0,331.0,0.37628445
332.0,332.0,0.4311
333.0,333.0,0.6725876
334.0,334.0,0.65414214
335.0,335.0,0.38215488
336.0,336.0,0.5114865
337.0,337.0,0.368992
338.0,338.0,0.4234091
339.0,339.0,0.47821862
340.0,340.0,0.4630286
341.0,341.0,0.83256805
342.0,342.0,0.6543203
343.0,343.0,0.6937403
344.0,344.0,0.790759
345.0,345.0,0.39326498
346.0,346.0,0.66386795
347.0,347.0,0.37792253
348.0,348.0,0.37568352
349.0,349.0,0.6864143
350.0,350.0,0.37612742
351.0,351.0,0.44969842
352.0,352.0,0.37181813
353.0,353.0,0.6608271
354.0,354.0,0.71615785
355.0,355.0,0.45886722
356.0,356.0,0.52293485
357.0,357.0,0.6495888
358.0,358.0,0.3869892
359.0,359.0,0.610954
360.0,360.0,0.6783296
361.0,361.0,0.44146508
362.0,362.0,0.7761751
363.0,363.0,0.2113512
364.0,364.0,0.47777337
365.0,365.0,0.53311193
366.0,366.0,0.70569074
367.0,367.0,0.3670343
368.0,368.0,0.453106
369.0,369.0,0.20260581
370.0,370.0,0.52748203
371.0,371.0,0.6681996
372.0,372.0,0.37009847
373.0,373.0,0.45632794
374.0,374.0,0.39042476
375.0,375.0,0.37402216
376.0,376.0,0.80231094
377.0,377.0,0.63419205
378.0,378.0,0.41914093
379.0,379.0,0.5866174
380.0,380.0,0.5247818
381.0,381.0,0.5014591
382.0,382.0,0.37850618
383.0,383.0,0.37827745
384.0,384.0,0.62939197
385.0,385.0,0.4546662
386.0,386.0,0.7519791
387.0,387.0,0.3784895
