x,y,species avg
1.0,1.0,0.5045489
2.0,2.0,0.5722164
3.0,3.0,0.67083657
4.0,4.0,0.6884906
5.0,5.0,0.39523777
6.0,6.0,0.4162906
7.0,7.0,0.434493
8.0,8.0,0.59125024
9.0,9.0,0.4078684
10.0,10.0,0.39713502
11.0,11.0,0.6840611
12.0,12.0,0.4480081
13.0,13.0,0.40660122
14.0,14.0,0.45991728
15.0,15.0,0.39635804
16.0,16.0,0.8117864
17.0,17.0,0.49210313
18.0,18.0,0.39330703
19.0,19.0,0.572358
20.0,20.0,0.49521622
21.0,21.0,0.70755076
22.0,22.0,0.70277977
23.0,23.0,0.5359706
24.0,24.0,0.591239
25.0,25.0,0.47580773
26.0,26.0,0.4252349
27.0,27.0,0.401808
28.0,28.0,0.57616687
29.0,29.0,0.38720757
30.0,30.0,0.7624057
31.0,31.0,0.3956434
32.0,32.0,0.4138
33.0,33.0,0.47183985
34.0,34.0,0.806332
35.0,35.0,0.8734882
36.0,36.0,0.8947499
37.0,37.0,0.75804114
38.0,38.0,0.72524935
39.0,39.0,0.42234665
40.0,40.0,0.4602416
41.0,41.0,0.7133952
42.0,42.0,0.41407016
43.0,43.0,0.6634474
44.0,44.0,0.80729693
45.0,45.0,0.53075
46.0,46.0,0.83341527
47.0,47.0,0.59375477
48.0,48.0,0.7108927
49.0,49.0,0.7727448
50.0,50.0,0.41368377
51.0,51.0,0.66036254
52.0,52.0,0.65902424
53.0,53.0,0.3387652
54.0,54.0,0.37807658
55.0,55.0,0.3602852
56.0,56.0,0.5497555
57.0,57.0,0.40410358
58.0,58.0,0.8638888
59.0,59.0,0.44681016
60.0,60.0,0.44501704
61.0,61.0,0.4322555
62.0,62.0,0.56837296
63.0,63.0,0.63672906
64.0,64.0,0.44203225
65.0,65.0,0.5076357
66.0,66.0,0.39521676
67.0,67.0,0.6078172
68.0,68.0,0.6761464
69.0,69.0,0.77104646
70.0,70.0,0.3989928
71.0,71.0,0.4581651
72.0,72.0,0.40107286
73.0,73.0,0.41401798
74.0,74.0,0.6032
75.0,75.0,0.4667876
76.0,76.0,0.6648584
77.0,77.0,0.43435913
78.0,78.0,0.5969736
79.0,79.0,0.54157996
80.0,80.0,0.35831943
81.0,81.0,0.36344418
82.0,82.0,0.39494845
83.0,83.0,0.42580026
84.0,84.0,0.4341082
85.0,85.0,0.42132437
86.0,86.0,0.6389715
87.0,87.0,0.44931978
88.0,88.0,0.5427221
89.0,89.0,0.80586326
90.0,90.0,0.4172525
91.0,91.0,0.82858217
92.0,92.0,0.8048689
93.0,93.0,0.6593568
94.0,94.0,0.57505095
95.0,95.0,0.7526834
96.0,96.0,0.40350235
97.0,97.0,0.601979
98.0,98.0,0.56281996
99.0,99.0,0.38961312
100.0,100.0,0.43744782
101.0,101.0,0.44816974
102.0,102.0,0.8472049
103.0,103.0,0.5756753
104.0,104.0,0.44239193
105.0,105.0,0.67986035
106.0,106.0,0.45755658
107.0,107.0,0.7801258
108.0,108.0,0.57595176
109.0,109.0,0.4923666
110.0,110.0,0.8539952
111.0,111.0,0.43278793
112.0,112.0,0.3835332
113.0,113.0,0.42533723
114.0,114.0,0.7219557
115.0,115.0,0.86911076
116.0,116.0,0.43543535
117.0,117.0,0.82411635
118.0,118.0,0.7173498
119.0,119.0,0.62729144
120.0,120.0,0.70596385
121.0,121.0,0.6406152
122.0,122.0,0.57212305
123.0,123.0,0.6937672
124.0,124.0,0.6964345
125.0,125.0,0.61316025
126.0,126.0,0.6679334
127.0,127.0,0.75476915
128.0,128.0,0.4625455
129.0,129.0,0.7476447
130.0,130.0,0.3844591
131.0,131.0,0.6547794
132.0,132.0,0.5147758
133.0,133.0,0.64576095
134.0,134.0,0.6914369
135.0,135.0,0.71452284
136.0,136.0,0.85235727
137.0,137.0,0.42978844
138.0,138.0,0.60285515
139.0,139.0,0.59498006
140.0,140.0,0.48848107
141.0,141.0,0.42301986
142.0,142.0,0.71494806
143.0,143.0,0.7523963
144.0,144.0,0.40243733
145.0,145.0,0.5228982
146.0,146.0,0.6659303
147.0,147.0,0.6623591
148.0,148.0,0.5844432
149.0,149.0,0.6955764
150.0,150.0,0.60481125
151.0,151.0,0.5602398
152.0,152.0,0.40275106
153.0,153.0,0.50781614
154.0,154.0,0.48896015
155.0,155.0,0.44512793
156.0,156.0,0.3952408
157.0,157.0,0.40814024
158.0,158.0,0.59174395
159.0,159.0,0.66639036
160.0,160.0,0.57714546
161.0,161.0,0.52174544
162.0,162.0,0.5064532
163.0,163.0,0.46452683
164.0,164.0,0.6658474
165.0,165.0,0.39586478
166.0,166.0,0.47719878
167.0,167.0,0.66684425
168.0,168.0,0.40733284
169.0,169.0,0.4520175
170.0,170.0,0.6544605
171.0,171.0,0.5885154
172.0,172.0,0.46319506
173.0,173.0,0.47687283
174.0,174.0,0.46178445
175.0,175.0,0.4278264
176.0,176.0,0.41378075
177.0,177.0,0.77720606
178.0,178.0,0.41385087
179.0,179.0,0.46078157
180.0,180.0,0.49789217
181.0,181.0,0.86095464
182.0,182.0,0.6064311
183.0,183.0,0.6797099
184.0,184.0,0.46780998
185.0,185.0,0.5745368
186.0,186.0,0.82286286
187.0,187.0,0.6480774
188.0,188.0,0.3768739
189.0,189.0,0.4057782
190.0,190.0,0.68490845
191.0,191.0,0.40056348
192.0,192.0,0.39401948
193.0,193.0,0.686668
194.0,194.0,0.46461883
195.0,195.0,0.41378945
196.0,196.0,0.64278543
197.0,197.0,0.65382886
198.0,198.0,0.4670221
199.0,199.0,0.43451193
200.0,200.0,0.8152134
201.0,201.0,0.52275145
202.0,202.0,0.6930555
203.0,203.0,0.43759835
204.0,204.0,0.43648937
205.0,205.0,0.54640543
206.0,206.0,0.8377754
207.0,207.0,0.8659808
208.0,208.0,0.6527885
209.0,209.0,0.44209903
210.0,210.0,0.59661025
211.0,211.0,0.6632474
212.0,212.0,0.4645255
213.0,213.0,0.4129173
214.0,214.0,0.48147088
215.0,215.0,0.6016659
216.0,216.0,0.7121821
217.0,217.0,0.44501927
218.0,218.0,0.3889977
219.0,219.0,0.742881
220.0,220.0,0.45756808
221.0,221.0,0.54065436
222.0,222.0,0.8154462
223.0,223.0,0.6347704
224.0,224.0,0.4888616
225.0,225.0,0.38953802
226.0,226.0,0.678186
227.0,227.0,0.59387136
228.0,228.0,0.65895045
229.0,229.0,0.6420559
230.0,230.0,0.45660716
231.0,231.0,0.5187857
232.0,232.0,0.62226194
233.0,233.0,0.38062245
234.0,234.0,0.51702785
235.0,235.0,0.48424867
236.0,236.0,0.7051922
237.0,237.0,0.4808115
238.0,238.0,0.45564696
239.0,239.0,0.7571614
240.0,240.0,0.81846464
241.0,241.0,0.46229222
242.0,242.0,0.46093714
243.0,243.0,0.572976
244.0,244.0,0.40957966
245.0,245.0,0.641685
246.0,246.0,0.46054015
247.0,247.0,0.45394707
248.0,248.0,0.518486
249.0,249.0,0.4590675
250.0,250.0,0.6459414
251.0,251.0,0.39708647
252.0,252.0,0.4499544
253.0,253.0,0.6389041
254.0,254.0,0.66035026
255.0,255.0,0.7446201
256.0,256.0,0.76331204
257.0,257.0,0.41521028
258.0,258.0,0.74446243
259.0,259.0,0.4573994
260.0,260.0,0.46447694
261.0,261.0,0.72581464
262.0,262.0,0.7457514
263.0,263.0,0.60498786
264.0,264.0,0.42206562
265.0,265.0,0.6788837
266.0,266.0,0.45945796
267.0,267.0,0.77456534
268.0,268.0,0.64295214
269.0,269.0,0.57938546
270.0,270.0,0.4018364
271.0,271.0,0.84063596
272.0,272.0,0.46299458
273.0,273.0,0.4792259
274.0,274.0,0.86113894
275.0,275.0,0.4122446
276.0,276.0,0.6778742
277.0,277.0,0.79962206
278.0,278.0,0.45010826
279.0,279.0,0.4550607
280.0,280.0,0.7733006
281.0,281.0,0.73829764
282.0,282.0,0.48696575
283.0,283.0,0.74313337
284.0,284.0,0.44186965
285.0,285.0,0.49728847
286.0,286.0,0.61570174
287.0,287.0,0.5115091
288.0,288.0,0.47441995
289.0,289.0,0.40046617
290.0,290.0,0.6642127
291.0,291.0,0.65939885
292.0,292.0,0.51193833
293.0,293.0,0.4933454
294.0,294.0,0.8022263
295.0,295.0,0.5536974
296.0,296.0,0.51342833
297.0,297.0,0.48988867
298.0,298.0,0.7069809
299.0,299.0,0.4507167
300.0,300.0,0.4022909
301.0,301.0,0.5419823
302.0,302.0,0.6540446
303.0,303.0,0.53865176
304.0,304.0,0.8574724
305.0,305.0,0.41361415
306.0,306.0,0.402435
307.0,307.0,0.4513404
308.0,308.0,0.58444136
309.0,309.0,0.49826938
310.0,310.0,0.4270458
311.0,311.0,0.4170506
312.0,312.0,0.46138236
313.0,313.0,0.76747996
314.0,314.0,0.5256112
315.0,315.0,0.46610063
316.0,316.0,0.6515936
317.0,317.0,0.8379063
318.0,318.0,0.5757054
319.0,319.0,0.40657383
320.0,320.0,0.47789726
321.0,321.0,0.6193773
322.0,322.0,0.6756237
323.0,323.0,0.48185828
324.0,324.0,0.8831433
325.0,325.0,0.4668026
326.0,326.0,0.42199603
327.0,327.0,0.8103676
328.0,328.0,0.417666
329.0,329.0,0.64597535
330.0,330.0,0.5650168
331.0,331.0,0.39663476
332.0,332.0,0.46450904
333.0,333.0,0.6679519
334.0,334.0,0.63986295
335.0,335.0,0.41820088
336.0,336.0,0.47245836
337.0,337.0,0.40951103
338.0,338.0,0.45380569
339.0,339.0,0.4536919
340.0,340.0,0.51035047
341.0,341.0,0.81932575
342.0,342.0,0.65505415
343.0,343.0,0.6823426
344.0,344.0,0.7802835
345.0,345.0,0.40361634
346.0,346.0,0.6450879
347.0,347.0,0.4154998
348.0,348.0,0.41068554
349.0,349.0,0.68295735
350.0,350.0,0.40650094
351.0,351.0,0.5023948
352.0,352.0,0.39188185
353.0,353.0,0.6166229
354.0,354.0,0.76218027
355.0,355.0,0.4930962
356.0,356.0,0.4917215
357.0,357.0,0.6460517
358.0,358.0,0.4116642
359.0,359.0,0.6092692
360.0,360.0,0.67218786
361.0,361.0,0.48882866
362.0,362.0,0.7656196
363.0,363.0,0.4459899
364.0,364.0,0.5144898
365.0,365.0,0.4797026
366.0,366.0,0.7069122
367.0,367.0,0.3891446
368.0,368.0,0.50810784
369.0,369.0,0.4175153
370.0,370.0,0.5247448
371.0,371.0,0.66663694
372.0,372.0,0.40197176
373.0,373.0,0.50554746
374.0,374.0,0.42999196
375.0,375.0,0.40728536
