X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,9.518037082820712E-4,90.26036464490488,0.8403006306490847
2.0,2.0,train,5.449553286873923E-4,48.018967161407744,0.6501747516541687
3.0,3.0,train,5.510578328683291E-4,49.29816672600099,0.6542651828462489
4.0,4.0,train,0.0012856098545532503,99.09219305361003,0.9160744014797462
5.0,5.0,train,5.945347341499515E-4,59.51777272746907,0.6820555440909255
6.0,6.0,train,9.332164574285433E-4,88.76408916869343,0.834475816411788
7.0,7.0,train,5.603402120436761E-4,51.35919013937521,0.6603955251588896
9.0,9.0,train,6.308783751746489E-4,65.75602811622798,0.7035644995926258
10.0,10.0,train,9.052842300994407E-4,86.54469495037758,0.8253205493709884
11.0,11.0,train,0.0011359201857187554,97.03479113542924,0.8880070888520147
13.0,13.0,train,6.81456462508912E-4,72.54756836293302,0.7310977833992387
14.0,14.0,train,3.766414054456461E-4,26.047510685250106,0.5161213451831517
16.0,16.0,train,5.186726329989103E-4,44.91861172810063,0.6319974807646578
17.0,17.0,train,2.852855052098123E-4,14.435764910930665,0.4229613361150484
18.0,18.0,train,6.04487351056529E-4,61.73593963628671,0.6880962988783079
20.0,20.0,train,9.772289818522559E-4,91.78097893244387,0.8479378046327178
21.0,21.0,train,5.743614486871562E-4,54.48878956986223,0.6694500600352615
22.0,22.0,train,9.956117022837077E-4,92.84193564022657,0.8532310447481533
23.0,23.0,train,3.661440252106411E-4,24.869622439989314,0.5062317269511362
25.0,25.0,train,3.436110738936893E-4,22.162747027715643,0.48431542697594676
26.0,26.0,train,7.335912022911972E-4,74.92354535806093,0.7568044784547975
27.0,27.0,train,2.464255845943427E-4,5.860430254063137,0.37808335327532894
29.0,29.0,train,8.383354205712222E-4,82.61886244685385,0.8012621532077242
30.0,30.0,train,2.664442163840147E-4,10.645577093975696,0.40162173988136196
31.0,31.0,train,7.775536834193161E-4,78.96872481692088,0.7765618828390854
33.0,33.0,train,6.59533251357771E-4,70.16410367425904,0.7194921856059733
34.0,34.0,train,5.928190777537542E-4,59.0263530283774,0.6810024645582344
35.0,35.0,train,8.17202653345587E-4,81.37264554989699,0.7930003886901686
36.0,36.0,train,3.0380725703513223E-4,16.558632442483265,0.44319710396549117
38.0,38.0,train,6.546819936374204E-4,69.80558618025272,0.7168571128703676
39.0,39.0,train,5.503060401202183E-4,49.111947570808915,0.6537638602320239
40.0,40.0,train,5.885386853509946E-4,57.93480062707383,0.6783599040530781
41.0,41.0,train,5.845035875249628E-4,56.57079694607069,0.6758487377151272
42.0,42.0,train,9.93098081805233E-4,92.5956874519705,0.8525182775567779
43.0,43.0,train,0.0011093557562156793,96.15979653284104,0.8821238353659587
44.0,44.0,train,2.445216997576477E-4,4.756562074634382,0.37579706346077435
45.0,45.0,train,4.8193320832658725E-4,41.03498513116537,0.604994518806404
46.0,46.0,train,4.2110744065192754E-4,31.1012102302047,0.5558633012216625
47.0,47.0,train,8.713985549956927E-4,84.38738066667155,0.8135315125263629
48.0,48.0,train,5.886032098780181E-4,57.99746733303721,0.6783999012334612
49.0,49.0,train,2.4591562649603233E-4,5.4573093991685315,0.37747178987341223
50.0,50.0,train,5.623616889532396E-4,51.839848305683844,0.6617160841444827
51.0,51.0,train,5.947510867287679E-4,59.76334847493378,0.6821880954412589
53.0,53.0,train,0.0010204206102335052,94.00357002733001,0.8600837425324768
54.0,54.0,train,4.348004100109453E-4,32.651430408273576,0.5674312802814754
55.0,55.0,train,5.698845891209039E-4,53.5748236964332,0.6665855725941832
56.0,56.0,train,6.814436906934504E-4,72.54543015184026,0.7310911640738458
57.0,57.0,train,9.87078124265418E-4,92.29821464443516,0.8507971426880468
58.0,58.0,train,5.927880862877018E-4,59.01956331933961,0.6809834097848675
59.0,59.0,train,5.746660510594476E-4,54.54823513201481,0.6696440611639178
60.0,60.0,train,6.302490692696488E-4,65.56728450782524,0.7032047363481729
