x,y,species min
1.0,1.0,0.45004672
2.0,2.0,0.555342
3.0,3.0,0.6189464
4.0,4.0,0.6441976
5.0,5.0,0.3781402
6.0,6.0,0.3790456
7.0,7.0,0.40461078
8.0,8.0,0.54065037
9.0,9.0,0.37317184
10.0,10.0,0.3634724
11.0,11.0,0.6612495
12.0,12.0,0.404713
13.0,13.0,0.37283954
14.0,14.0,0.41073936
15.0,15.0,0.37654722
16.0,16.0,0.7896737
17.0,17.0,0.23892106
18.0,18.0,0.21085794
19.0,19.0,0.5496344
20.0,20.0,0.45950007
21.0,21.0,0.672406
22.0,22.0,0.6725964
23.0,23.0,0.49888223
24.0,24.0,0.56555295
25.0,25.0,0.23104563
26.0,26.0,0.38017377
27.0,27.0,0.36916164
28.0,28.0,0.52987653
29.0,29.0,0.38013327
30.0,30.0,0.74355894
31.0,31.0,0.38750178
32.0,32.0,0.3764515
33.0,33.0,0.42325535
34.0,34.0,0.7857598
35.0,35.0,0.8651032
36.0,36.0,0.8843054
37.0,37.0,0.7264281
38.0,38.0,0.6749475
39.0,39.0,0.39477897
40.0,40.0,0.41604823
41.0,41.0,0.67896867
42.0,42.0,0.37942743
43.0,43.0,0.63382864
44.0,44.0,0.78461444
45.0,45.0,0.4887434
46.0,46.0,0.81804615
47.0,47.0,0.31569603
48.0,48.0,0.68802667
49.0,49.0,0.74036634
50.0,50.0,0.40538937
51.0,51.0,0.62234586
52.0,52.0,0.62701595
53.0,53.0,0.27609706
54.0,54.0,0.36400333
55.0,55.0,0.34764832
56.0,56.0,0.5118916
57.0,57.0,0.3941789
58.0,58.0,0.8548749
59.0,59.0,0.40097198
60.0,60.0,0.4004366
61.0,61.0,0.39629635
62.0,62.0,0.5436946
63.0,63.0,0.5813525
64.0,64.0,0.20961651
65.0,65.0,0.46330607
66.0,66.0,0.38009846
67.0,67.0,0.52363396
68.0,68.0,0.6293503
69.0,69.0,0.7412458
70.0,70.0,0.36295167
71.0,71.0,0.42560083
72.0,72.0,0.38422832
73.0,73.0,0.37721387
74.0,74.0,0.51242596
75.0,75.0,0.43151906
76.0,76.0,0.6210734
77.0,77.0,0.39729592
78.0,78.0,0.55140096
79.0,79.0,0.5032377
80.0,80.0,0.3075641
81.0,81.0,0.33202085
82.0,82.0,0.37581292
83.0,83.0,0.40991676
84.0,84.0,0.41088665
85.0,85.0,0.20236206
86.0,86.0,0.613578
87.0,87.0,0.40622854
88.0,88.0,0.52155906
89.0,89.0,0.7856534
90.0,90.0,0.38106483
91.0,91.0,0.7947318
92.0,92.0,0.7683416
93.0,93.0,0.6428603
94.0,94.0,0.5577964
95.0,95.0,0.72374094
96.0,96.0,0.37349996
97.0,97.0,0.5743444
98.0,98.0,0.50802153
99.0,99.0,0.27231064
100.0,100.0,0.41559908
101.0,101.0,0.41952792
102.0,102.0,0.8234143
103.0,103.0,0.55555934
104.0,104.0,0.40218738
105.0,105.0,0.64212114
106.0,106.0,0.41201335
107.0,107.0,0.75577575
108.0,108.0,0.5593817
109.0,109.0,0.45277244
110.0,110.0,0.8348561
111.0,111.0,0.39812103
112.0,112.0,0.20815411
113.0,113.0,0.40521207
114.0,114.0,0.6707464
115.0,115.0,0.7961198
116.0,116.0,0.4155046
117.0,117.0,0.80426407
118.0,118.0,0.6882633
119.0,119.0,0.57590103
120.0,120.0,0.66153324
121.0,121.0,0.60136753
122.0,122.0,0.5498133
123.0,123.0,0.6729054
124.0,124.0,0.65738326
125.0,125.0,0.57242
126.0,126.0,0.6464666
127.0,127.0,0.720662
128.0,128.0,0.4279635
129.0,129.0,0.7177755
130.0,130.0,0.36809206
131.0,131.0,0.6038243
132.0,132.0,0.46627867
