x,y,species median
1.0,1.0,0.6535773
2.0,2.0,0.66332245
3.0,3.0,0.6351143
4.0,4.0,0.6638913
5.0,5.0,0.6466084
6.0,6.0,0.64095217
7.0,7.0,0.65077806
8.0,8.0,0.6454746
9.0,9.0,0.62968117
10.0,10.0,0.59119326
11.0,11.0,0.6204791
12.0,12.0,0.6035278
13.0,13.0,0.6564314
14.0,14.0,0.65412706
15.0,15.0,0.64071906
16.0,16.0,0.64634025
17.0,17.0,0.5755735
18.0,18.0,0.58323044
19.0,19.0,0.6056819
20.0,20.0,0.5929222
21.0,21.0,0.6042666
22.0,22.0,0.6612458
23.0,23.0,0.64020216
24.0,24.0,0.6323059
25.0,25.0,0.56075346
26.0,26.0,0.66652566
27.0,27.0,0.6672077
28.0,28.0,0.5939516
29.0,29.0,0.62418383
30.0,30.0,0.5829821
31.0,31.0,0.60036457
32.0,32.0,0.6041115
33.0,33.0,0.61753017
34.0,34.0,0.605252
35.0,35.0,0.62941736
36.0,36.0,0.651462
37.0,37.0,0.59917325
38.0,38.0,0.5730798
39.0,39.0,0.59056866
40.0,40.0,0.6552366
41.0,41.0,0.5970374
42.0,42.0,0.5708156
43.0,43.0,0.5884146
44.0,44.0,0.6558397
45.0,45.0,0.61781
46.0,46.0,0.65645283
47.0,47.0,0.64931643
48.0,48.0,0.6462132
49.0,49.0,0.6652663
50.0,50.0,0.58907807
51.0,51.0,0.6567154
52.0,52.0,0.5021336
53.0,53.0,0.6025166
54.0,54.0,0.66259706
55.0,55.0,0.66786677
56.0,56.0,0.64368635
57.0,57.0,0.5947869
58.0,58.0,0.66203594
59.0,59.0,0.54906565
60.0,60.0,0.6409134
61.0,61.0,0.64369196
62.0,62.0,0.6382816
63.0,63.0,0.57623434
64.0,64.0,0.6589661
65.0,65.0,0.6287538
66.0,66.0,0.64665955
67.0,67.0,0.55195737
68.0,68.0,0.5745619
69.0,69.0,0.6552984
70.0,70.0,0.6041961
71.0,71.0,0.65279967
72.0,72.0,0.6507406
73.0,73.0,0.66688335
74.0,74.0,0.67309296
75.0,75.0,0.62314653
76.0,76.0,0.6041782
77.0,77.0,0.6468477
78.0,78.0,0.62953585
79.0,79.0,0.63948506
80.0,80.0,0.643767
81.0,81.0,0.6428724
82.0,82.0,0.6360615
83.0,83.0,0.55253774
84.0,84.0,0.6596934
85.0,85.0,0.63499475
86.0,86.0,0.66248155
87.0,87.0,0.5670255
88.0,88.0,0.5913207
89.0,89.0,0.65123063
90.0,90.0,0.5543317
91.0,91.0,0.597952
92.0,92.0,0.6570727
93.0,93.0,0.56621563
94.0,94.0,0.62692887
95.0,95.0,0.6197786
96.0,96.0,0.5755441
97.0,97.0,0.55318546
98.0,98.0,0.61496717
99.0,99.0,0.6001715
100.0,100.0,0.63945526
101.0,101.0,0.6606291
102.0,102.0,0.5937917
103.0,103.0,0.6439314
104.0,104.0,0.65076333
105.0,105.0,0.59184045
106.0,106.0,0.5631369
107.0,107.0,0.6229986
108.0,108.0,0.6411687
109.0,109.0,0.57804203
110.0,110.0,0.5955008
111.0,111.0,0.6536154
112.0,112.0,0.59672433
113.0,113.0,0.6073921
114.0,114.0,0.6048036
115.0,115.0,0.66569936
116.0,116.0,0.5864777
117.0,117.0,0.6165771
118.0,118.0,0.6441242
119.0,119.0,0.5730784
120.0,120.0,0.60378563
121.0,121.0,0.648978
122.0,122.0,0.6192985
123.0,123.0,0.55202854
124.0,124.0,0.57678443
125.0,125.0,0.5700017
126.0,126.0,0.66824573
127.0,127.0,0.6560497
128.0,128.0,0.653574
129.0,129.0,0.644845
130.0,130.0,0.59549224
131.0,131.0,0.6613507
132.0,132.0,0.503322
133.0,133.0,0.6493682
134.0,134.0,0.6619599
135.0,135.0,0.66530275
136.0,136.0,0.5887214
137.0,137.0,0.63173
138.0,138.0,0.6065732
139.0,139.0,0.60104287
140.0,140.0,0.65524155
141.0,141.0,0.642592
142.0,142.0,0.66600084
143.0,143.0,0.650263
144.0,144.0,0.57849216
145.0,145.0,0.60399747
146.0,146.0,0.5970275
147.0,147.0,0.5731254
148.0,148.0,0.5549809
149.0,149.0,0.60448825
150.0,150.0,0.58562714
151.0,151.0,0.6642898
152.0,152.0,0.64293724
153.0,153.0,0.64088
154.0,154.0,0.65146255
155.0,155.0,0.6446762
156.0,156.0,0.6578243
157.0,157.0,0.64604217
158.0,158.0,0.5754702
159.0,159.0,0.6536591
160.0,160.0,0.6072217
161.0,161.0,0.55723464
162.0,162.0,0.569837
163.0,163.0,0.5516532
164.0,164.0,0.6062201
165.0,165.0,0.65880364
166.0,166.0,0.5934471
167.0,167.0,0.6676564
168.0,168.0,0.57689965
169.0,169.0,0.5558232
170.0,170.0,0.55445963
171.0,171.0,0.65032756
172.0,172.0,0.65170467
173.0,173.0,0.5625733
174.0,174.0,0.6633563
175.0,175.0,0.5777803
176.0,176.0,0.661242
177.0,177.0,0.6048149
178.0,178.0,0.6461242
179.0,179.0,0.6624362
180.0,180.0,0.6187481
181.0,181.0,0.56381345
182.0,182.0,0.5514656
183.0,183.0,0.66349393
184.0,184.0,0.657232
185.0,185.0,0.654052
186.0,186.0,0.5702786
187.0,187.0,0.55978364
188.0,188.0,0.6587094
189.0,189.0,0.60434973
190.0,190.0,0.6542086
191.0,191.0,0.66776526
192.0,192.0,0.5844069
193.0,193.0,0.60365504
194.0,194.0,0.5854062
195.0,195.0,0.57893944
196.0,196.0,0.58312154
197.0,197.0,0.6053861
198.0,198.0,0.62829775
199.0,199.0,0.60387266
200.0,200.0,0.5762966
201.0,201.0,0.57324255
202.0,202.0,0.63444793
203.0,203.0,0.6457626
204.0,204.0,0.6494871
205.0,205.0,0.60305244
206.0,206.0,0.6568509
207.0,207.0,0.6661195
208.0,208.0,0.5670279
209.0,209.0,0.55762833
210.0,210.0,0.60754514
211.0,211.0,0.648562
212.0,212.0,0.65584075
213.0,213.0,0.5595477
214.0,214.0,0.6406369
215.0,215.0,0.66627073
216.0,216.0,0.6030319
217.0,217.0,0.6396458
218.0,218.0,0.8185406
219.0,219.0,0.6406707
220.0,220.0,0.6726394
221.0,221.0,0.66926056
222.0,222.0,0.5852076
223.0,223.0,0.6031668
224.0,224.0,0.65462637
225.0,225.0,0.65665436
226.0,226.0,0.5783419
227.0,227.0,0.5896454
228.0,228.0,0.58879644
229.0,229.0,0.5763466
230.0,230.0,0.6425788
231.0,231.0,0.6541083
232.0,232.0,0.56891996
233.0,233.0,0.6659003
234.0,234.0,0.66444653
235.0,235.0,0.5568184
236.0,236.0,0.65688676
237.0,237.0,0.5723876
238.0,238.0,0.5867177
239.0,239.0,0.65163696
240.0,240.0,0.6552511
241.0,241.0,0.6441714
242.0,242.0,0.5746461
243.0,243.0,0.57142746
244.0,244.0,0.6440436
245.0,245.0,0.55555135
246.0,246.0,0.5956271
247.0,247.0,0.61079556
248.0,248.0,0.66618603
249.0,249.0,0.649685
250.0,250.0,0.6514839
251.0,251.0,0.64246035
252.0,252.0,0.57157576
253.0,253.0,0.60687804
254.0,254.0,0.81350666
255.0,255.0,0.6549602
256.0,256.0,0.61896193
257.0,257.0,0.6654805
258.0,258.0,0.5741113
259.0,259.0,0.6654695
260.0,260.0,0.66865546
261.0,261.0,0.65192604
262.0,262.0,0.5810079
263.0,263.0,0.63998646
264.0,264.0,0.6041604
265.0,265.0,0.65317786
266.0,266.0,0.6495936
267.0,267.0,0.581582
268.0,268.0,0.6310071
269.0,269.0,0.66209537
270.0,270.0,0.52650964
271.0,271.0,0.610563
272.0,272.0,0.58968234
273.0,273.0,0.6535999
274.0,274.0,0.65551037
275.0,275.0,0.6605824
276.0,276.0,0.5878122
277.0,277.0,0.5531503
278.0,278.0,0.66895086
279.0,279.0,0.60426307
280.0,280.0,0.59894776
281.0,281.0,0.57606715
282.0,282.0,0.55659425
283.0,283.0,0.5534212
284.0,284.0,0.63769996
285.0,285.0,0.6141154
286.0,286.0,0.6502175
287.0,287.0,0.66632515
288.0,288.0,0.642309
289.0,289.0,0.620915
290.0,290.0,0.65087754
291.0,291.0,0.5965844
292.0,292.0,0.5823288
293.0,293.0,0.6624622
294.0,294.0,0.6427828
295.0,295.0,0.581019
296.0,296.0,0.59485984
297.0,297.0,0.5850012
298.0,298.0,0.6528973
299.0,299.0,0.58098793
300.0,300.0,0.64651763
301.0,301.0,0.6160934
302.0,302.0,0.6033294
303.0,303.0,0.55507386
304.0,304.0,0.6006736
305.0,305.0,0.6417019
306.0,306.0,0.6537749
307.0,307.0,0.5893709
308.0,308.0,0.6666991
309.0,309.0,0.65159476
310.0,310.0,0.5699878
311.0,311.0,0.5560373
312.0,312.0,0.67833924
