x,y,species stddev
1.0,1.0,0.0053990344
2.0,2.0,0.008108415
3.0,3.0,0.0065244534
4.0,4.0,0.008098139
5.0,5.0,0.0048400443
6.0,6.0,0.0067441887
7.0,7.0,0.0035965922
8.0,8.0,0.0059362957
9.0,9.0,0.006710335
10.0,10.0,0.0044916277
11.0,11.0,0.017005727
12.0,12.0,0.0044721556
13.0,13.0,0.003980556
14.0,14.0,0.004994992
15.0,15.0,0.0033855787
16.0,16.0,0.0065038544
17.0,17.0,0.0075872447
18.0,18.0,0.0064776978
19.0,19.0,0.004791623
20.0,20.0,0.0045635668
21.0,21.0,0.0036987187
22.0,22.0,0.009356872
23.0,23.0,0.00630999
24.0,24.0,0.0043609454
25.0,25.0,0.008449744
26.0,26.0,0.0076530497
27.0,27.0,0.007108904
28.0,28.0,0.012702682
29.0,29.0,0.0137367165
30.0,30.0,0.0054170634
31.0,31.0,0.0072290194
32.0,32.0,0.0038799278
33.0,33.0,0.008692085
34.0,34.0,0.0033306698
35.0,35.0,0.004233613
36.0,36.0,0.0056761075
37.0,37.0,0.020690966
38.0,38.0,0.0066113938
39.0,39.0,0.004610031
40.0,40.0,0.0039674216
41.0,41.0,0.0042682365
42.0,42.0,0.006903453
43.0,43.0,0.01423994
44.0,44.0,0.0059271194
45.0,45.0,0.0046388693
46.0,46.0,0.005377552
47.0,47.0,0.0054397387
48.0,48.0,0.006339503
49.0,49.0,0.0065361885
50.0,50.0,0.021447716
51.0,51.0,0.008391482
52.0,52.0,0.033592667
53.0,53.0,0.004319466
54.0,54.0,0.0061946465
55.0,55.0,0.0067442744
56.0,56.0,0.0052048797
57.0,57.0,0.0041817958
58.0,58.0,0.006168445
59.0,59.0,0.009952536
60.0,60.0,0.008150264
61.0,61.0,0.0034496454
62.0,62.0,0.008014267
63.0,63.0,0.0069334367
64.0,64.0,0.009669052
65.0,65.0,0.004109022
66.0,66.0,0.0060234126
67.0,67.0,0.009736659
68.0,68.0,0.0075346385
69.0,69.0,0.004746391
70.0,70.0,0.0037993295
71.0,71.0,0.0041608405
72.0,72.0,0.0041414564
73.0,73.0,0.0069243824
74.0,74.0,0.008604422
75.0,75.0,0.005310564
76.0,76.0,0.0037996476
77.0,77.0,0.0035712211
78.0,78.0,0.0052247685
79.0,79.0,0.006361572
80.0,80.0,0.007342599
81.0,81.0,0.003738987
82.0,82.0,0.005552959
83.0,83.0,0.009785444
84.0,84.0,0.006022925
85.0,85.0,0.0043516876
86.0,86.0,0.009192692
87.0,87.0,0.008408927
88.0,88.0,0.0044808364
89.0,89.0,0.0072296476
90.0,90.0,0.009252754
91.0,91.0,0.004953272
92.0,92.0,0.006256693
93.0,93.0,0.03936539
94.0,94.0,0.005949731
95.0,95.0,0.00831941
96.0,96.0,0.0070565403
97.0,97.0,0.0093969805
98.0,98.0,0.0068105585
99.0,99.0,0.0071637235
100.0,100.0,0.0032621487
101.0,101.0,0.006615711
102.0,102.0,0.004487521
103.0,103.0,0.0075165015
104.0,104.0,0.004101433
105.0,105.0,0.0046924856
106.0,106.0,0.008115587
107.0,107.0,0.0061616045
108.0,108.0,0.006691962
109.0,109.0,0.005999624
110.0,110.0,0.0041003954
111.0,111.0,0.0040780916
112.0,112.0,0.004279878
113.0,113.0,0.005555394
114.0,114.0,0.0038561446
115.0,115.0,0.0070853443
116.0,116.0,0.0057351193
117.0,117.0,0.011488003
118.0,118.0,0.0041261967
119.0,119.0,0.0070741107
120.0,120.0,0.0036273014
121.0,121.0,0.0071208384
122.0,122.0,0.011649479
123.0,123.0,0.009645739
124.0,124.0,0.006214175
125.0,125.0,0.0074420534
126.0,126.0,0.0072603356
127.0,127.0,0.004320875
128.0,128.0,0.0058134394
129.0,129.0,0.0039076786
130.0,130.0,0.0046873386
131.0,131.0,0.008170348
132.0,132.0,0.03330834
133.0,133.0,0.0077635734
134.0,134.0,0.0069508287
135.0,135.0,0.0064079096
136.0,136.0,0.021528073
137.0,137.0,0.0042512678
138.0,138.0,0.022954028
139.0,139.0,0.0045229304
140.0,140.0,0.004880899
141.0,141.0,0.0042193723
142.0,142.0,0.008598732
143.0,143.0,0.006947757
144.0,144.0,0.005935456
145.0,145.0,0.0115319025
146.0,146.0,0.021828003
147.0,147.0,0.0071901665
148.0,148.0,0.010052724
149.0,149.0,0.0036355753
150.0,150.0,0.0062212045
151.0,151.0,0.007945458
152.0,152.0,0.006249319
153.0,153.0,0.0074997856
154.0,154.0,0.0068972744
155.0,155.0,0.0061544124
156.0,156.0,0.00407305
157.0,157.0,0.0037278654
158.0,158.0,0.0063653947
159.0,159.0,0.0076202205
160.0,160.0,0.0044274763
161.0,161.0,0.008782767
162.0,162.0,0.008038273
163.0,163.0,0.009744559
164.0,164.0,0.004328724
165.0,165.0,0.0061686086
166.0,166.0,0.013314513
167.0,167.0,0.0067767557
168.0,168.0,0.006184433
169.0,169.0,0.009197046
170.0,170.0,0.009287301
171.0,171.0,0.0075654853
