X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,6.727038700943558E-4,99.61162342262952,0.8729438911977492
3.0,3.0,train,3.5571203532267637E-4,80.61960567152033,0.6640990828863882
4.0,4.0,train,3.4013017817369044E-4,53.60990582690938,0.6476572303611117
6.0,6.0,train,2.7359965393269713E-4,13.717791975701035,0.5679038941244745
7.0,7.0,train,5.955550650853706E-4,99.01830812458091,0.8390268274667171
8.0,8.0,train,3.502199147399177E-4,68.35181214912741,0.6583932911314256
9.0,9.0,train,3.3514667002416514E-4,48.17521141371369,0.6422306583367499
10.0,10.0,train,2.859077961635534E-4,21.20723674360179,0.5839106635311813
11.0,11.0,train,3.3700147171352113E-4,50.178809672137845,0.6442600593468011
13.0,13.0,train,7.108933446952031E-4,99.89221046535354,0.8869867727729968
14.0,14.0,train,3.5152088552099716E-4,71.53752769923183,0.6597535756025168
15.0,15.0,train,2.85926055466729E-4,21.251580512441787,0.5839339637797519
16.0,16.0,train,3.35165995648708E-4,48.197546299798226,0.6422518627235682
18.0,18.0,train,6.529136076761525E-4,99.50959718739364,0.8649933725318576
19.0,19.0,train,3.5432123201805684E-4,78.15556980186014,0.662663245034223
20.0,20.0,train,3.571753583195728E-4,82.68083094512899,0.6656031913253838
21.0,21.0,train,2.8653292698222E-4,21.8626814456766,0.5847076357286796
23.0,23.0,train,3.6874907118296477E-4,94.89966672482048,0.67726462058209
24.0,24.0,train,3.5505381540132906E-4,79.4877221861853,0.6634203129935201
25.0,25.0,train,3.332877518702325E-4,46.57480211863105,0.6401851375570151
27.0,27.0,train,3.689650809144239E-4,94.9278999216399,0.6774783567281175
28.0,28.0,train,3.5905302964994273E-4,85.00828135118212,0.6675233351100338
29.0,29.0,train,3.5825897747614785E-4,84.00994804157882,0.6667126707849719
30.0,30.0,train,3.507541432854865E-4,69.7700213451997,0.658952532998865
31.0,31.0,train,3.4130451470778416E-4,54.725562484812436,0.6489239427665776
32.0,32.0,train,3.596227047790388E-4,85.67700911696598,0.6681037132215031
34.0,34.0,train,5.464268232557726E-4,98.5636138945244,0.8128500947074636
35.0,35.0,train,3.4896165599104676E-4,65.20504548473636,0.6570724927927906
36.0,36.0,train,3.0289986629431404E-4,36.463211907384206,0.6050391165070377
37.0,37.0,train,7.112461569419732E-4,99.9059561126089,0.887108992107764
39.0,39.0,train,3.571100648281889E-4,82.55228748360831,0.6655362217679126
40.0,40.0,train,3.5029033441081117E-4,68.47969831564559,0.6584670603892988
41.0,41.0,train,3.535725124516098E-4,76.87683596653385,0.6618877420087388
42.0,42.0,train,3.5563392355775957E-4,80.47456797555638,0.6640186040681682
43.0,43.0,train,3.495826915345242E-4,66.80152766890717,0.6577250328566662
44.0,44.0,train,3.0021551111520886E-4,35.56099138069887,0.6017741034211087
45.0,45.0,train,3.357934011881909E-4,48.71995271030714,0.6429395799310297
46.0,46.0,train,3.579082049057066E-4,83.61537958922554,0.6663539306369537
48.0,48.0,train,3.412379899828729E-4,54.65461396310578,0.6488523068976909
49.0,49.0,train,3.5060390919319567E-4,69.36501064372617,0.6587953573325722
50.0,50.0,train,3.495405504395358E-4,66.67922860114402,0.6576807932815362
51.0,51.0,train,3.0499731378373185E-4,36.77273373024266,0.6075716256268466
52.0,52.0,train,3.552988671414084E-4,79.92630666118637,0.6636731754975234
53.0,53.0,train,3.948496077475583E-4,95.36206351024869,0.7020920438812535
54.0,54.0,train,3.139245563340294E-4,40.022386675246445,0.6181702117215145
55.0,55.0,train,3.4367341075158646E-4,57.47221812328983,0.651465339571088
57.0,57.0,train,3.49082216150478E-4,65.50889361081393,0.6571992660876
58.0,58.0,train,2.869504523784442E-4,22.330421984403838,0.5852390836845973
59.0,59.0,train,3.1537734954595646E-4,40.60134916918387,0.61986770622409
60.0,60.0,train,3.4909468467292566E-4,65.5469837414971,0.6572123745079548
61.0,61.0,train,6.069888535662814E-4,99.0829318859827,0.8445737646706726
62.0,62.0,train,3.4444639976821586E-4,58.409020634288176,0.6522906294853933
64.0,64.0,train,7.081782926760895E-4,99.78643140672857,0.8860418011544484
65.0,65.0,train,3.5360823705656117E-4,77.05380755264532,0.661924785037469
66.0,66.0,train,6.516455499106751E-4,99.48865901250619,0.8644673058214021
67.0,67.0,train,3.614948338310511E-4,88.44459738808109,0.6700038896018923
68.0,68.0,train,3.0003382137788233E-4,35.287536913292506,0.6015521392739452
69.0,69.0,train,3.217040791476693E-4,42.45149174837144,0.6271725234529225
70.0,70.0,train,3.49248144647117E-4,65.95547763009763,0.6573736691678792
71.0,71.0,train,3.493927105635166E-4,66.28157748352105,0.6575255462708393
72.0,72.0,train,5.613636715118706E-4,98.80787695728439,0.8212300355847147
74.0,74.0,train,2.908738358975333E-4,24.90426424121631,0.5901998671664886
75.0,75.0,train,2.7280598442351437E-4,13.115687773348727,0.5668508401138164
76.0,76.0,train,3.4928768689819673E-4,66.04679721598991,0.6574152178946655
77.0,77.0,train,3.489764405708206E-4,65.22898647066754,0.6570880418259675
78.0,78.0,train,3.154947832553831E-4,40.64252679491868,0.620004589777005
79.0,79.0,train,2.926946003834923E-4,25.56135642830708,0.5924818679166743
81.0,81.0,train,3.611178201138768E-4,87.67147103230525,0.6696221044743269
82.0,82.0,train,3.6332697964047537E-4,92.27478558616782,0.6718529504207837
83.0,83.0,train,3.5197562819596457E-4,72.82865550725334,0.6602277721635006
85.0,85.0,train,2.8650477370547266E-4,21.815229546699356,0.5846717762828435
87.0,87.0,train,3.0990207300297007E-4,38.52431045739856,0.6134305471718156
88.0,88.0,train,3.612554424350879E-4,87.99224073904546,0.6697615196789186
89.0,89.0,train,3.339483945557737E-4,46.94893051376089,0.6409134332850243
90.0,90.0,train,3.3752080875686346E-4,50.75805333392179,0.6448262178572164
92.0,92.0,train,3.614307408823983E-4,88.28866121301814,0.6699390166459955
97.0,97.0,train,3.60510052930061E-4,86.63623444635591,0.6690057153361809
98.0,98.0,train,3.596811517342094E-4,85.71002584567853,0.6681632009368782
99.0,99.0,train,3.498192283430706E-4,67.35952993795729,0.6579732422891618
100.0,100.0,train,3.4463591829503196E-4,58.64475598918428,0.6524926724756048
101.0,101.0,train,5.411931299479127E-4,98.15112119715765,0.8098218569671232
102.0,102.0,train,3.0525464981120775E-4,36.89766646856719,0.6078812189280665
104.0,104.0,train,3.1221210971036E-4,39.33759811063876,0.6161595930078538
105.0,105.0,train,2.9425926990930856E-4,26.522739236192265,0.5944327448773659
107.0,107.0,train,3.661497216839801E-4,94.32293147190815,0.6746814955506408
108.0,108.0,train,3.5255575088289666E-4,74.54984029080245,0.6608317532902757
109.0,109.0,train,3.4917628117720455E-4,65.78625465144796,0.6572981462592986
110.0,110.0,train,5.431671250497525E-4,98.34584290880765,0.8109697320770669
111.0,111.0,train,3.638872132738897E-4,93.1043553152649,0.6724162851990597
112.0,112.0,train,3.625928854678201E-4,90.75958756180164,0.6711133260933018
114.0,114.0,train,3.3941380853525724E-4,52.65850642305472,0.6468822661735258
116.0,116.0,train,3.6212879158664093E-4,89.95305346267166,0.6706448761847985
118.0,118.0,train,3.6184729522461965E-4,89.26605834734433,0.6703604126372502
