x,y,species_3 cloglog values
1.0,1.0,0.64530635
2.0,2.0,0.6551353
3.0,3.0,0.62812763
4.0,4.0,0.65597916
5.0,5.0,0.6471277
6.0,6.0,0.6338424
7.0,7.0,0.65077806
8.0,8.0,0.63710773
9.0,9.0,0.6235748
10.0,10.0,0.5949281
11.0,11.0,0.6356599
12.0,12.0,0.6089839
13.0,13.0,0.6564314
14.0,14.0,0.6478161
15.0,15.0,0.64071906
16.0,16.0,0.64634025
17.0,17.0,0.58705086
18.0,18.0,0.5928981
19.0,19.0,0.61206
20.0,20.0,0.5966179
21.0,21.0,0.6088807
22.0,22.0,0.65127426
23.0,23.0,0.6333266
24.0,24.0,0.6278152
25.0,25.0,0.57253915
26.0,26.0,0.65616465
27.0,27.0,0.6567025
28.0,28.0,0.61826664
29.0,29.0,0.63758874
30.0,30.0,0.5884321
31.0,31.0,0.60287154
32.0,32.0,0.60958695
33.0,33.0,0.6375564
34.0,34.0,0.6075475
35.0,35.0,0.62628055
36.0,36.0,0.65067405
37.0,37.0,0.59917325
38.0,38.0,0.5809059
39.0,39.0,0.5944041
40.0,40.0,0.6552366
41.0,41.0,0.60059816
42.0,42.0,0.5792189
43.0,43.0,0.6186243
44.0,44.0,0.6518854
45.0,45.0,0.61776334
46.0,46.0,0.648909
47.0,47.0,0.6432545
48.0,48.0,0.6462132
49.0,49.0,0.658107
50.0,50.0,0.58907807
51.0,51.0,0.64740354
52.0,52.0,0.5021336
53.0,53.0,0.6082411
54.0,54.0,0.6573975
55.0,55.0,0.6596941
56.0,56.0,0.6459029
57.0,57.0,0.5977892
58.0,58.0,0.6572206
59.0,59.0,0.56342196
60.0,60.0,0.64293957
61.0,61.0,0.64369196
62.0,62.0,0.6408824
63.0,63.0,0.5846767
64.0,64.0,0.6492287
65.0,65.0,0.6261322
66.0,66.0,0.6379998
67.0,67.0,0.5660535
68.0,68.0,0.5854361
69.0,69.0,0.65077245
70.0,70.0,0.60925806
71.0,71.0,0.65279967
72.0,72.0,0.6493553
73.0,73.0,0.6573069
74.0,74.0,0.67309296
75.0,75.0,0.6203113
76.0,76.0,0.60901153
77.0,77.0,0.6468477
78.0,78.0,0.62953585
79.0,79.0,0.63948506
80.0,80.0,0.643767
81.0,81.0,0.6428724
82.0,82.0,0.6360615
83.0,83.0,0.5662108
84.0,84.0,0.6560249
85.0,85.0,0.62990624
86.0,86.0,0.65154094
87.0,87.0,0.577874
88.0,88.0,0.5949238
89.0,89.0,0.65205973
90.0,90.0,0.56728727
91.0,91.0,0.6044012
92.0,92.0,0.6499192
93.0,93.0,0.56496584
94.0,94.0,0.62212205
95.0,95.0,0.6384731
96.0,96.0,0.58400863
97.0,97.0,0.56644243
98.0,98.0,0.6293516
99.0,99.0,0.6043663
100.0,100.0,0.63945526
101.0,101.0,0.6516786
102.0,102.0,0.59729433
103.0,103.0,0.65039015
104.0,104.0,0.65076333
105.0,105.0,0.5964088
106.0,106.0,0.5736706
107.0,107.0,0.6187853
108.0,108.0,0.63293076
109.0,109.0,0.584655
110.0,110.0,0.59831464
111.0,111.0,0.6536154
112.0,112.0,0.60125095
113.0,113.0,0.60789657
114.0,114.0,0.6103882
115.0,115.0,0.6582675
116.0,116.0,0.5939742
117.0,117.0,0.63791835
118.0,118.0,0.6443261
119.0,119.0,0.5817143
120.0,120.0,0.60812104
121.0,121.0,0.648978
122.0,122.0,0.6395524
123.0,123.0,0.5665797
124.0,124.0,0.5837709
125.0,125.0,0.57937026
126.0,126.0,0.65746975
127.0,127.0,0.65526295
128.0,128.0,0.6453253
129.0,129.0,0.64197254
130.0,130.0,0.60190463
131.0,131.0,0.65120465
132.0,132.0,0.503322
133.0,133.0,0.6419987
134.0,134.0,0.6528534
135.0,135.0,0.65901893
136.0,136.0,0.5887214
137.0,137.0,0.6283154
138.0,138.0,0.6065732
139.0,139.0,0.6064752
140.0,140.0,0.6497869
141.0,141.0,0.64406735
142.0,142.0,0.65623766
143.0,143.0,0.650263
144.0,144.0,0.5849851
145.0,145.0,0.6245308
146.0,146.0,0.5970275
147.0,147.0,0.58208895
148.0,148.0,0.5710201
149.0,149.0,0.60865825
150.0,150.0,0.5947743
151.0,151.0,0.6541186
152.0,152.0,0.64293724
153.0,153.0,0.64155775
154.0,154.0,0.65146255
155.0,155.0,0.6446762
156.0,156.0,0.6578243
157.0,157.0,0.64516175
158.0,158.0,0.5827672
159.0,159.0,0.6536591
160.0,160.0,0.61191225
161.0,161.0,0.5693888
162.0,162.0,0.5804028
163.0,163.0,0.5668566
164.0,164.0,0.6132126
165.0,165.0,0.6536746
166.0,166.0,0.6205614
167.0,167.0,0.65935457
168.0,168.0,0.5838369
169.0,169.0,0.56850934
170.0,170.0,0.5678414
171.0,171.0,0.65032756
172.0,172.0,0.65170467
173.0,173.0,0.5733693
174.0,174.0,0.65166163
175.0,175.0,0.58445686
176.0,176.0,0.65204984
177.0,177.0,0.6091581
178.0,178.0,0.6461242
179.0,179.0,0.6580348
180.0,180.0,0.62422425
181.0,181.0,0.5748475
182.0,182.0,0.56571317
183.0,183.0,0.6601822
184.0,184.0,0.657232
185.0,185.0,0.6448921
186.0,186.0,0.6013616
187.0,187.0,0.5711618
188.0,188.0,0.6510781
189.0,189.0,0.60826504
190.0,190.0,0.6461073
191.0,191.0,0.6572699
192.0,192.0,0.5895754
193.0,193.0,0.60867727
194.0,194.0,0.59427905
195.0,195.0,0.58539593
196.0,196.0,0.5899833
197.0,197.0,0.6102874
198.0,198.0,0.624681
199.0,199.0,0.6130372
200.0,200.0,0.5833612
201.0,201.0,0.58098507
202.0,202.0,0.6375648
203.0,203.0,0.6422737
204.0,204.0,0.6494871
205.0,205.0,0.6072835
206.0,206.0,0.6477185
207.0,207.0,0.65392476
208.0,208.0,0.57723665
209.0,209.0,0.56977993
210.0,210.0,0.6135118
211.0,211.0,0.6475071
212.0,212.0,0.65584075
213.0,213.0,0.57164073
214.0,214.0,0.6406369
215.0,215.0,0.66627073
216.0,216.0,0.60850555
217.0,217.0,0.6322809
218.0,218.0,0.7911702
219.0,219.0,0.6406707
220.0,220.0,0.6726394
221.0,221.0,0.66412103
222.0,222.0,0.5901098
223.0,223.0,0.60794514
224.0,224.0,0.6486268
225.0,225.0,0.65665436
226.0,226.0,0.5849329
227.0,227.0,0.61728
228.0,228.0,0.5930662
229.0,229.0,0.5841894
230.0,230.0,0.6429681
231.0,231.0,0.65247315
232.0,232.0,0.57895035
233.0,233.0,0.66112936
234.0,234.0,0.6559917
235.0,235.0,0.56884646
236.0,236.0,0.65637535
237.0,237.0,0.58150065
238.0,238.0,0.5867177
239.0,239.0,0.64429957
240.0,240.0,0.6507608
241.0,241.0,0.6441714
242.0,242.0,0.5835396
243.0,243.0,0.5798005
244.0,244.0,0.64551485
245.0,245.0,0.5710016
246.0,246.0,0.6010267
247.0,247.0,0.6188
248.0,248.0,0.6585065
249.0,249.0,0.649685
250.0,250.0,0.64766544
251.0,251.0,0.64246035
252.0,252.0,0.5799387
253.0,253.0,0.6114376
254.0,254.0,0.7891432
255.0,255.0,0.6503607
256.0,256.0,0.61896193
257.0,257.0,0.65375006
258.0,258.0,0.58219683
259.0,259.0,0.6578272
260.0,260.0,0.6578959
261.0,261.0,0.65192604
262.0,262.0,0.5911694
263.0,263.0,0.63998646
