x,y,species_0 cloglog values
1.0,1.0,0.50655735
2.0,2.0,0.5127787
3.0,3.0,0.7697535
4.0,4.0,0.516102
5.0,5.0,0.11286394
6.0,6.0,0.7934743
7.0,7.0,0.30778435
8.0,8.0,0.66441596
9.0,9.0,0.79889894
10.0,10.0,0.8005702
11.0,11.0,0.008854608
12.0,12.0,0.48831722
13.0,13.0,0.38863608
14.0,14.0,0.47943828
15.0,15.0,0.29345647
16.0,16.0,0.57443935
17.0,17.0,0.48524752
18.0,18.0,0.505307
19.0,19.0,0.46549436
20.0,20.0,0.722153
21.0,21.0,0.61720085
22.0,22.0,0.64513314
23.0,23.0,0.7477084
24.0,24.0,0.52677095
25.0,25.0,0.7428066
26.0,26.0,0.39979178
27.0,27.0,0.32106453
28.0,28.0,0.7277393
29.0,29.0,0.021774812
30.0,30.0,0.7840228
31.0,31.0,0.7900644
32.0,32.0,0.5907995
33.0,33.0,0.6362649
34.0,34.0,0.7087938
35.0,35.0,0.5137138
36.0,36.0,0.14164217
37.0,37.0,0.69051844
38.0,38.0,0.7751113
39.0,39.0,0.76874655
40.0,40.0,0.28344432
41.0,41.0,0.68233865
42.0,42.0,0.7694793
43.0,43.0,0.51417893
44.0,44.0,0.22550084
45.0,45.0,0.55004203
46.0,46.0,0.51813626
47.0,47.0,0.6416649
48.0,48.0,0.446851
49.0,49.0,0.23300956
50.0,50.0,0.5880337
51.0,51.0,0.5321213
52.0,52.0,0.53293216
53.0,53.0,0.5271882
54.0,54.0,0.23393847
55.0,55.0,0.28454706
56.0,56.0,0.0975185
57.0,57.0,0.761666
58.0,58.0,0.24994661
59.0,59.0,0.68354845
60.0,60.0,0.11606413
61.0,61.0,0.32806897
62.0,62.0,0.119088754
63.0,63.0,0.6636114
64.0,64.0,0.6909014
65.0,65.0,0.49648142
66.0,66.0,0.6671031
67.0,67.0,0.6827014
68.0,68.0,0.4971908
69.0,69.0,0.42545724
70.0,70.0,0.6074764
71.0,71.0,0.24543707
72.0,72.0,0.3211226
73.0,73.0,0.2907863
74.0,74.0,0.65475935
75.0,75.0,0.65287566
76.0,76.0,0.6302161
77.0,77.0,0.33694148
78.0,78.0,0.45563924
79.0,79.0,0.23404308
80.0,80.0,0.16161385
81.0,81.0,0.1732142
82.0,82.0,0.41702795
83.0,83.0,0.6186642
84.0,84.0,0.17402686
85.0,85.0,0.5189975
86.0,86.0,0.59966147
87.0,87.0,0.5429838
88.0,88.0,0.78417253
89.0,89.0,0.22866842
90.0,90.0,0.6924564
91.0,91.0,0.66325974
92.0,92.0,0.25714484
93.0,93.0,0.42997825
94.0,94.0,0.72529536
95.0,95.0,0.6849721
96.0,96.0,0.64120036
97.0,97.0,0.69299597
98.0,98.0,0.68868715
99.0,99.0,0.7542248
100.0,100.0,0.27912742
101.0,101.0,0.2914684
102.0,102.0,0.71582437
103.0,103.0,0.0392236
104.0,104.0,0.18335606
105.0,105.0,0.7780882
106.0,106.0,0.6886419
107.0,107.0,0.7490389
108.0,108.0,0.7665399
109.0,109.0,0.78217775
110.0,110.0,0.76001304
111.0,111.0,0.19606522
112.0,112.0,0.61525893
113.0,113.0,0.61381173
114.0,114.0,0.58978045
115.0,115.0,0.37843242
116.0,116.0,0.5508682
117.0,117.0,0.6642155
118.0,118.0,0.14626859
119.0,119.0,0.68529356
120.0,120.0,0.5967477
121.0,121.0,0.20699684
122.0,122.0,0.011855788
123.0,123.0,0.7667821
124.0,124.0,0.7602449
125.0,125.0,0.6849234
126.0,126.0,0.33352292
127.0,127.0,0.34015995
128.0,128.0,0.6342141
129.0,129.0,0.3752418
130.0,130.0,0.5426676
131.0,131.0,0.4813557
132.0,132.0,0.5764765
133.0,133.0,0.48341954
134.0,134.0,0.33703026
135.0,135.0,0.26210362
136.0,136.0,0.5779047
137.0,137.0,0.51818216
138.0,138.0,0.41583097
139.0,139.0,0.4925943
140.0,140.0,0.5016147
141.0,141.0,0.1424895
142.0,142.0,0.5446453
143.0,143.0,0.24462968
144.0,144.0,0.786204
145.0,145.0,0.81973153
146.0,146.0,0.5472007
147.0,147.0,0.6778814
148.0,148.0,0.73047453
149.0,149.0,0.6434381
150.0,150.0,0.53006244
151.0,151.0,0.44723526
152.0,152.0,0.28748593
153.0,153.0,0.14548098
154.0,154.0,0.2716435
155.0,155.0,0.41027784
156.0,156.0,0.27364305
157.0,157.0,0.33655944
158.0,158.0,0.76215154
159.0,159.0,0.18397075
160.0,160.0,0.45658168
161.0,161.0,0.7252415
162.0,162.0,0.53654635
163.0,163.0,0.8178745
164.0,164.0,0.5589233
165.0,165.0,0.26860803
166.0,166.0,0.66095966
167.0,167.0,0.25671068
168.0,168.0,0.7648746
169.0,169.0,0.6599441
170.0,170.0,0.72319734
171.0,171.0,0.17021208
172.0,172.0,0.22381853
173.0,173.0,0.7151098
174.0,174.0,0.50344175
175.0,175.0,0.781962
176.0,176.0,0.3562964
177.0,177.0,0.5882524
178.0,178.0,0.16989736
179.0,179.0,0.21557884
180.0,180.0,0.73593557
181.0,181.0,0.59901685
182.0,182.0,0.6693394
183.0,183.0,0.6455105
184.0,184.0,0.2834893
185.0,185.0,0.6737932
186.0,186.0,0.654566
187.0,187.0,0.6887787
188.0,188.0,0.26438427
189.0,189.0,0.6551793
190.0,190.0,0.52708817
191.0,191.0,0.40267223
192.0,192.0,0.7756043
193.0,193.0,0.6062494
194.0,194.0,0.517331
195.0,195.0,0.76132447
196.0,196.0,0.59842724
197.0,197.0,0.4952495
198.0,198.0,0.5317142
199.0,199.0,0.5029391
200.0,200.0,0.77110857
201.0,201.0,0.7906323
202.0,202.0,0.1341291
203.0,203.0,0.41358548
204.0,204.0,0.35675442
205.0,205.0,0.6054995
206.0,206.0,0.5994008
207.0,207.0,0.4460173
208.0,208.0,0.6490247
209.0,209.0,0.68985945
210.0,210.0,0.5605662
211.0,211.0,0.33426315
212.0,212.0,0.27892545
213.0,213.0,0.59024775
214.0,214.0,0.18581608
215.0,215.0,0.5161433
216.0,216.0,0.48345655
217.0,217.0,0.75896406
218.0,218.0,0.48323753
219.0,219.0,0.32861525
220.0,220.0,0.60167396
221.0,221.0,0.28539404
222.0,222.0,0.7873027
223.0,223.0,0.75974774
224.0,224.0,0.4926884
225.0,225.0,0.19008295
226.0,226.0,0.7675879
227.0,227.0,0.64865077
228.0,228.0,0.76651096
229.0,229.0,0.68021727
230.0,230.0,0.1461936
231.0,231.0,0.16228253
232.0,232.0,0.6651468
233.0,233.0,0.21407849
234.0,234.0,0.51297337
