x,y,species avg
1.0,1.0,0.49417478
2.0,2.0,0.47359064
3.0,3.0,0.76137197
4.0,4.0,0.47683564
5.0,5.0,0.11217511
6.0,6.0,0.7853238
7.0,7.0,0.30362305
8.0,8.0,0.6536736
9.0,9.0,0.79184884
10.0,10.0,0.7941719
11.0,11.0,0.009689004
12.0,12.0,0.47987744
13.0,13.0,0.3829444
14.0,14.0,0.468793
15.0,15.0,0.28913468
16.0,16.0,0.5655804
17.0,17.0,0.4862721
18.0,18.0,0.50314575
19.0,19.0,0.45788962
20.0,20.0,0.7156305
21.0,21.0,0.60792106
22.0,22.0,0.6012578
23.0,23.0,0.7395058
24.0,24.0,0.5214298
25.0,25.0,0.7469478
26.0,26.0,0.36541903
27.0,27.0,0.29242483
28.0,28.0,0.7365209
29.0,29.0,0.023074597
30.0,30.0,0.7794054
31.0,31.0,0.7938498
32.0,32.0,0.5817751
33.0,33.0,0.6365074
34.0,34.0,0.69935
35.0,35.0,0.5096725
36.0,36.0,0.13021438
37.0,37.0,0.68454355
38.0,38.0,0.7733654
39.0,39.0,0.76224
40.0,40.0,0.27763423
41.0,41.0,0.675139
42.0,42.0,0.7684736
43.0,43.0,0.5262575
44.0,44.0,0.20719717
45.0,45.0,0.5483246
46.0,46.0,0.5063229
47.0,47.0,0.6323969
48.0,48.0,0.43946335
49.0,49.0,0.21173489
50.0,50.0,0.58741206
51.0,51.0,0.49249214
52.0,52.0,0.47499397
53.0,53.0,0.5189873
54.0,54.0,0.21365778
55.0,55.0,0.25903895
56.0,56.0,0.09734261
57.0,57.0,0.7542181
58.0,58.0,0.22888087
59.0,59.0,0.6913289
60.0,60.0,0.11669377
61.0,61.0,0.3234623
62.0,62.0,0.1198817
63.0,63.0,0.6638564
64.0,64.0,0.64736176
65.0,65.0,0.49286735
66.0,66.0,0.65596473
67.0,67.0,0.69049793
68.0,68.0,0.4976556
69.0,69.0,0.41546187
70.0,70.0,0.59837955
71.0,71.0,0.23991992
72.0,72.0,0.3139598
73.0,73.0,0.26450384
74.0,74.0,0.61915267
75.0,75.0,0.64990485
76.0,76.0,0.62131804
77.0,77.0,0.3339139
78.0,78.0,0.45326763
79.0,79.0,0.23287074
80.0,80.0,0.1613344
81.0,81.0,0.17144968
82.0,82.0,0.41398203
83.0,83.0,0.6259587
84.0,84.0,0.15873319
85.0,85.0,0.5129271
86.0,86.0,0.55583405
87.0,87.0,0.54623485
88.0,88.0,0.7774338
89.0,89.0,0.22738574
90.0,90.0,0.6981649
91.0,91.0,0.65781856
92.0,92.0,0.23555242
93.0,93.0,0.36949658
94.0,94.0,0.71939224
95.0,95.0,0.68456244
96.0,96.0,0.64156866
97.0,97.0,0.6991294
98.0,98.0,0.68561023
99.0,99.0,0.7596531
100.0,100.0,0.275526
101.0,101.0,0.2664991
102.0,102.0,0.70905566
103.0,103.0,0.037072208
104.0,104.0,0.18023677
105.0,105.0,0.7728753
106.0,106.0,0.6908701
107.0,107.0,0.743928
108.0,108.0,0.7565954
109.0,109.0,0.778944
110.0,110.0,0.7523098
111.0,111.0,0.19271185
112.0,112.0,0.60668284
113.0,113.0,0.6149722
114.0,114.0,0.5806315
115.0,115.0,0.34704936
116.0,116.0,0.5461405
117.0,117.0,0.6670016
118.0,118.0,0.14523965
119.0,119.0,0.6854089
120.0,120.0,0.5864417
121.0,121.0,0.20527206
122.0,122.0,0.011789432
123.0,123.0,0.7738571
124.0,124.0,0.75750226
125.0,125.0,0.6860103
126.0,126.0,0.3036454
127.0,127.0,0.33212033
128.0,128.0,0.6227603
129.0,129.0,0.36849627
130.0,130.0,0.53480357
131.0,131.0,0.44290563
132.0,132.0,0.5178901
133.0,133.0,0.44824636
134.0,134.0,0.30838248
135.0,135.0,0.2391876
136.0,136.0,0.5775544
137.0,137.0,0.5141589
138.0,138.0,0.41089645
139.0,139.0,0.48377264
140.0,140.0,0.49135107
141.0,141.0,0.1418397
142.0,142.0,0.5027318
143.0,143.0,0.24115513
144.0,144.0,0.78282434
145.0,145.0,0.8243319
146.0,146.0,0.5415337
147.0,147.0,0.6787317
148.0,148.0,0.73895067
149.0,149.0,0.6342149
150.0,150.0,0.5276062
151.0,151.0,0.41024074
152.0,152.0,0.28526264
153.0,153.0,0.14574394
154.0,154.0,0.26731613
155.0,155.0,0.40436366
156.0,156.0,0.2678496
157.0,157.0,0.33056203
158.0,158.0,0.75979143
159.0,159.0,0.18167132
160.0,160.0,0.4474242
161.0,161.0,0.7295904
162.0,162.0,0.5386724
163.0,163.0,0.82453847
164.0,164.0,0.5505918
165.0,165.0,0.24685742
166.0,166.0,0.67248315
167.0,167.0,0.23302886
168.0,168.0,0.7620564
169.0,169.0,0.6655384
170.0,170.0,0.7296406
171.0,171.0,0.1686995
172.0,172.0,0.22082257
173.0,173.0,0.71767163
174.0,174.0,0.46195754
175.0,175.0,0.77880543
176.0,176.0,0.3262722
177.0,177.0,0.5776264
178.0,178.0,0.16811173
179.0,179.0,0.19680597
180.0,180.0,0.7402327
181.0,181.0,0.6028107
182.0,182.0,0.67745644
183.0,183.0,0.6057801
184.0,184.0,0.27857322
185.0,185.0,0.66158384
186.0,186.0,0.6751479
187.0,187.0,0.69216543
188.0,188.0,0.24190186
189.0,189.0,0.6460224
190.0,190.0,0.5155597
191.0,191.0,0.36785865
192.0,192.0,0.7706581
193.0,193.0,0.5972523
194.0,194.0,0.5139647
195.0,195.0,0.7579143
196.0,196.0,0.59485674
197.0,197.0,0.48599112
198.0,198.0,0.526636
199.0,199.0,0.4968771
200.0,200.0,0.76843745
201.0,201.0,0.78874797
202.0,202.0,0.13510875
203.0,203.0,0.406396
204.0,204.0,0.35117823
205.0,205.0,0.59543407
206.0,206.0,0.5869784
207.0,207.0,0.40711287
208.0,208.0,0.65147656
209.0,209.0,0.69449157
210.0,210.0,0.55134404
211.0,211.0,0.32766384
212.0,212.0,0.27502576
213.0,213.0,0.5955417
214.0,214.0,0.18536039
215.0,215.0,0.50746906
216.0,216.0,0.47501054
217.0,217.0,0.7503676
218.0,218.0,0.54931927
219.0,219.0,0.3254948
220.0,220.0,0.5674
221.0,221.0,0.26083115
222.0,222.0,0.78203034
223.0,223.0,0.76523477
224.0,224.0,0.48217595
225.0,225.0,0.18586405
226.0,226.0,0.76434416
227.0,227.0,0.66120404
228.0,228.0,0.7605367
229.0,229.0,0.6792872
230.0,230.0,0.14526455
231.0,231.0,0.1489694
232.0,232.0,0.6675241
233.0,233.0,0.1947987
234.0,234.0,0.47343528
235.0,235.0,0.6975107
236.0,236.0,0.46361196
237.0,237.0,0.56681645
238.0,238.0,0.61589396
239.0,239.0,0.7039673
240.0,240.0,0.47807324
241.0,241.0,0.3120804
242.0,242.0,0.6765715
243.0,243.0,0.71995175
244.0,244.0,0.115052335
245.0,245.0,0.8299468
246.0,246.0,0.5768243
247.0,247.0,0.42422396
248.0,248.0,0.22269976
249.0,249.0,0.14646031
250.0,250.0,0.39746866
251.0,251.0,0.31445482
252.0,252.0,0.724769
253.0,253.0,0.5111973
254.0,254.0,0.3534898
255.0,255.0,0.46990922
256.0,256.0,0.6703576
257.0,257.0,0.43838978
258.0,258.0,0.63802975
259.0,259.0,0.22163363
260.0,260.0,0.3304738
261.0,261.0,0.21799505
262.0,262.0,0.5004455
263.0,263.0,0.29602647
264.0,264.0,0.60073495
265.0,265.0,0.20484583
266.0,266.0,0.101767115
267.0,267.0,0.7593969
268.0,268.0,0.7703057
269.0,269.0,0.20715688
270.0,270.0,0.52161556
271.0,271.0,0.7632952
272.0,272.0,0.8091592
273.0,273.0,0.5437819
274.0,274.0,0.4430586
275.0,275.0,0.60248244
276.0,276.0,0.55316776
277.0,277.0,0.74372643
278.0,278.0,0.35713044
279.0,279.0,0.5779459
280.0,280.0,0.7559452
281.0,281.0,0.6418731
282.0,282.0,0.72768503
283.0,283.0,0.7455091
284.0,284.0,0.12201521
285.0,285.0,0.5378778
286.0,286.0,0.15403095
287.0,287.0,0.46415314
288.0,288.0,0.108481735
289.0,289.0,0.7235248
290.0,290.0,0.6765573
291.0,291.0,0.66217333
292.0,292.0,0.518739
293.0,293.0,0.5652997
294.0,294.0,0.54751676
295.0,295.0,0.52173895
296.0,296.0,0.72520685
297.0,297.0,0.81441075
298.0,298.0,0.19474106
299.0,299.0,0.5168384
300.0,300.0,0.34128088
301.0,301.0,0.6540098
302.0,302.0,0.4790295
303.0,303.0,0.7707152
304.0,304.0,0.5087256
305.0,305.0,0.16345942
306.0,306.0,0.495036
307.0,307.0,0.8553569
308.0,308.0,0.34631595
309.0,309.0,0.5839711
310.0,310.0,0.70191544
311.0,311.0,0.7427719
312.0,312.0,0.7370735
313.0,313.0,0.08471549
314.0,314.0,0.6599236
315.0,315.0,0.511694
316.0,316.0,0.77126426
317.0,317.0,0.5788973
318.0,318.0,0.53051466
319.0,319.0,0.1865173
320.0,320.0,0.7032825
321.0,321.0,0.7732718
322.0,322.0,0.20176932
323.0,323.0,0.45468795
324.0,324.0,0.59202164
325.0,325.0,0.8097742
326.0,326.0,0.5903967
327.0,327.0,0.8569271
328.0,328.0,0.49051195
329.0,329.0,0.538227
330.0,330.0,0.32857266
331.0,331.0,0.48305303
332.0,332.0,0.7550789
333.0,333.0,0.26383072
334.0,334.0,0.6883182
335.0,335.0,0.785315
336.0,336.0,0.5985824
337.0,337.0,0.16050567
338.0,338.0,0.72544986
339.0,339.0,0.40997437
340.0,340.0,0.41864628
341.0,341.0,0.41227132
342.0,342.0,0.5374096
343.0,343.0,0.45681474
344.0,344.0,0.7965281
345.0,345.0,0.22032684
346.0,346.0,0.55985105
347.0,347.0,0.5420094
348.0,348.0,0.5072912
349.0,349.0,0.4376082
350.0,350.0,0.4840401
351.0,351.0,0.6106534
352.0,352.0,0.4390375
353.0,353.0,0.40018916
354.0,354.0,0.3675265
355.0,355.0,0.7632296
356.0,356.0,0.5020731
357.0,357.0,0.52591306
358.0,358.0,0.7208893
359.0,359.0,0.4623653
