X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
3.0,3.0,train,1.5306966811331265E-4,3.0118124711742964,0.24792984832810783
4.0,4.0,train,7.493633394936283E-4,74.83033485870867,0.7521356590434826
5.0,5.0,train,3.349890615907128E-4,13.904453716594801,0.46396325265277416
6.0,6.0,train,6.195579345985616E-4,50.500156501248604,0.6843913853042645
8.0,8.0,train,5.494430464352044E-4,39.03612112853207,0.640391637015552
9.0,9.0,train,0.0010960359717145393,98.62084033572451,0.8699939370727121
10.0,10.0,train,8.014811638597254E-4,83.408618672557,0.7750520919365194
11.0,11.0,train,5.581571238784708E-4,40.31623428247121,0.6461776068774419
12.0,12.0,train,2.307106839085037E-4,6.782172181657329,0.34913144429453213
13.0,13.0,train,8.205618160430898E-4,86.796744964385,0.782901339633191
14.0,14.0,train,7.256583293200702E-4,70.06188750113792,0.740953814619002
15.0,15.0,train,5.796113304054091E-4,42.865637154845984,0.6600291217812395
16.0,16.0,train,7.295882915548883E-4,71.00830644877786,0.742841895071556
17.0,17.0,train,6.846560655999639E-4,62.595368656292145,0.72040882091128
19.0,19.0,train,0.0014404821776487133,99.56450442297124,0.9315280011164698
20.0,20.0,train,6.472695716394243E-4,56.60447995026642,0.7002585951289884
21.0,21.0,train,0.0011761048134523414,98.78549527519135,0.8879953926280417
22.0,22.0,train,7.992597026756331E-4,83.15788937230633,0.7741199944123569
23.0,23.0,train,6.30041644328518E-4,52.5181647070192,0.6904906242758704
24.0,24.0,train,7.307209441853291E-4,71.29599958065452,0.7433834988156031
26.0,26.0,train,6.968140217421214E-4,64.50674071853403,0.726665177536491
27.0,27.0,train,6.442455823083338E-4,55.816583533350446,0.6985666265027672
28.0,28.0,train,5.500207887973717E-4,39.25728075570015,0.6407781578732685
30.0,30.0,train,7.736400540160311E-4,79.2438374744314,0.7630870856643045
32.0,32.0,train,8.294842033936919E-4,88.75199235775632,0.7864771890126567
34.0,34.0,train,0.0011773130806418336,98.79909903785942,0.8882470171839181
35.0,35.0,train,7.580487302628394E-4,76.22928151529847,0.7561106847990101
36.0,36.0,train,6.607075296188574E-4,58.888066432060334,0.707663204503506
37.0,37.0,train,0.001289952160195034,99.32943521357748,0.909384686369634
38.0,38.0,train,0.0011971894876891768,99.0228855699423,0.8923061210608603
39.0,39.0,train,7.697865235571361E-4,78.22480996679779,0.7613815983144403
40.0,40.0,train,5.480027316758189E-4,38.8947988130779,0.639426226685383
44.0,44.0,train,9.39392585443296E-4,96.28480943069768,0.8259819689306144
45.0,45.0,train,6.084954836520432E-4,48.33725896218238,0.6778250694611769
46.0,46.0,train,7.796691684191939E-4,80.10434792375307,0.765731016013154
47.0,47.0,train,5.53114043099254E-4,39.57954543292445,0.6428405493634415
48.0,48.0,train,8.3568088191902E-4,89.75088365088645,0.788925933061053
51.0,51.0,train,7.179738801540167E-4,68.60004459637177,0.7372218102376207
52.0,52.0,train,7.2955588171686E-4,70.91573724641984,0.7428263807560584
53.0,53.0,train,8.150962395960192E-4,85.6011968710199,0.7806813721174459
