x,y,species_0 cloglog values
1.0,1.0,0.59045583
2.0,2.0,0.6212554
3.0,3.0,0.6224141
4.0,4.0,0.71319336
5.0,5.0,0.70473415
6.0,6.0,0.49182388
7.0,7.0,0.52490383
8.0,8.0,0.6896468
9.0,9.0,0.5910945
10.0,10.0,0.50204104
11.0,11.0,0.5677334
12.0,12.0,0.6975415
13.0,13.0,0.652381
14.0,14.0,0.4677357
15.0,15.0,0.585974
16.0,16.0,0.5497559
17.0,17.0,0.7153131
18.0,18.0,0.730893
19.0,19.0,0.8458035
20.0,20.0,0.67135787
21.0,21.0,0.6969243
22.0,22.0,0.6601953
23.0,23.0,0.63584644
24.0,24.0,0.6225357
25.0,25.0,0.4893019
26.0,26.0,0.40701616
27.0,27.0,0.6607055
28.0,28.0,0.65617853
29.0,29.0,0.6579486
30.0,30.0,0.69455755
31.0,31.0,0.6776848
32.0,32.0,0.66527224
33.0,33.0,0.7177101
34.0,34.0,0.6144962
35.0,35.0,0.67407846
36.0,36.0,0.7097837
37.0,37.0,0.84463805
38.0,38.0,0.67903507
39.0,39.0,0.7245381
40.0,40.0,0.54934573
41.0,41.0,0.6648156
42.0,42.0,0.5650435
43.0,43.0,0.47126776
44.0,44.0,0.69387376
45.0,45.0,0.6992778
46.0,46.0,0.62259835
47.0,47.0,0.48481193
48.0,48.0,0.55070066
49.0,49.0,0.53157604
50.0,50.0,0.6140987
51.0,51.0,0.57774186
52.0,52.0,0.4428835
53.0,53.0,0.55203664
54.0,54.0,0.73163116
55.0,55.0,0.636817
56.0,56.0,0.67006296
57.0,57.0,0.68872654
58.0,58.0,0.5483292
59.0,59.0,0.49084353
60.0,60.0,0.6211113
61.0,61.0,0.6602377
62.0,62.0,0.6837634
63.0,63.0,0.4035853
64.0,64.0,0.53943586
65.0,65.0,0.6854852
66.0,66.0,0.5517208
67.0,67.0,0.5648118
68.0,68.0,0.5389968
69.0,69.0,0.6294528
70.0,70.0,0.6858264
71.0,71.0,0.60672706
72.0,72.0,0.6385994
73.0,73.0,0.6385897
74.0,74.0,0.6648359
75.0,75.0,0.7154589
76.0,76.0,0.5244718
77.0,77.0,0.65805876
78.0,78.0,0.65387434
79.0,79.0,0.6654962
80.0,80.0,0.44814464
81.0,81.0,0.67161465
82.0,82.0,0.62249243
83.0,83.0,0.6496403
84.0,84.0,0.6026749
85.0,85.0,0.69519484
86.0,86.0,0.541621
87.0,87.0,0.5392873
88.0,88.0,0.8512167
89.0,89.0,0.48424307
90.0,90.0,0.462826
91.0,91.0,0.49349004
92.0,92.0,0.5066481
93.0,93.0,0.7336434
94.0,94.0,0.67468274
95.0,95.0,0.48798084
96.0,96.0,0.44499072
97.0,97.0,0.814766
98.0,98.0,0.6774057
99.0,99.0,0.27785745
100.0,100.0,0.64081204
101.0,101.0,0.4673282
102.0,102.0,0.5476885
103.0,103.0,0.4641591
104.0,104.0,0.43082142
105.0,105.0,0.4923059
106.0,106.0,0.5227514
107.0,107.0,0.5943523
108.0,108.0,0.7110529
109.0,109.0,0.69468933
110.0,110.0,0.3612527
111.0,111.0,0.68748325
112.0,112.0,0.668302
113.0,113.0,0.58087146
114.0,114.0,0.5781285
115.0,115.0,0.6068581
116.0,116.0,0.42552468
117.0,117.0,0.45634985
118.0,118.0,0.66217846
119.0,119.0,0.66792256
120.0,120.0,0.6097582
121.0,121.0,0.49736243
122.0,122.0,0.7387536
123.0,123.0,0.5171715
124.0,124.0,0.54082257
125.0,125.0,0.538004
126.0,126.0,0.65873915
127.0,127.0,0.61118436
128.0,128.0,0.60136104
129.0,129.0,0.7062104
130.0,130.0,0.64745677
131.0,131.0,0.64088637
132.0,132.0,0.47369426
133.0,133.0,0.7061466
134.0,134.0,0.598607
135.0,135.0,0.6469529
136.0,136.0,0.574707
137.0,137.0,0.63569915
138.0,138.0,0.49057946
139.0,139.0,0.63274795
140.0,140.0,0.58699304
141.0,141.0,0.54290986
142.0,142.0,0.66340196
143.0,143.0,0.5371491
144.0,144.0,0.64592296
145.0,145.0,0.48941767
146.0,146.0,0.41239154
147.0,147.0,0.7180542
148.0,148.0,0.545522
149.0,149.0,0.7303693
150.0,150.0,0.47499502
151.0,151.0,0.6399715
152.0,152.0,0.6599669
153.0,153.0,0.54889107
154.0,154.0,0.70653605
155.0,155.0,0.5531686
156.0,156.0,0.50309956
157.0,157.0,0.6896273
158.0,158.0,0.52473366
159.0,159.0,0.6920045
160.0,160.0,0.54845077
161.0,161.0,0.47202587
162.0,162.0,0.5059552
163.0,163.0,0.47533977
164.0,164.0,0.6083013
165.0,165.0,0.43995085
166.0,166.0,0.5564076
167.0,167.0,0.5983766
168.0,168.0,0.4705123
169.0,169.0,0.5453544
170.0,170.0,0.59557587
171.0,171.0,0.7105004
172.0,172.0,0.53400075
173.0,173.0,0.41159824
174.0,174.0,0.44262865
175.0,175.0,0.5198313
176.0,176.0,0.7009938
177.0,177.0,0.7133415
178.0,178.0,0.53693557
179.0,179.0,0.67717636
180.0,180.0,0.62632746
181.0,181.0,0.6156062
182.0,182.0,0.34597662
183.0,183.0,0.58693844
184.0,184.0,0.6646472
185.0,185.0,0.67847735
186.0,186.0,0.52844876
187.0,187.0,0.71163654
188.0,188.0,0.58100104
189.0,189.0,0.6324892
190.0,190.0,0.4731071
191.0,191.0,0.6307426
192.0,192.0,0.8668446
193.0,193.0,0.63031626
194.0,194.0,0.71613616
195.0,195.0,0.6620188
196.0,196.0,0.5940051
197.0,197.0,0.48597693
198.0,198.0,0.50419664
199.0,199.0,0.5384312
200.0,200.0,0.47279105
201.0,201.0,0.6085111
202.0,202.0,0.50277275
203.0,203.0,0.5732691
204.0,204.0,0.5439689
205.0,205.0,0.53781164
206.0,206.0,0.5856942
207.0,207.0,0.57238895
208.0,208.0,0.50092894
209.0,209.0,0.4763327
210.0,210.0,0.7300431
211.0,211.0,0.8599916
212.0,212.0,0.74190044
213.0,213.0,0.41516343
214.0,214.0,0.694951
215.0,215.0,0.39570382
216.0,216.0,0.5007867
217.0,217.0,0.63311464
218.0,218.0,0.5121462
219.0,219.0,0.643664
220.0,220.0,0.7007419
221.0,221.0,0.6093764
222.0,222.0,0.6798793
223.0,223.0,0.40974268
224.0,224.0,0.68530035
225.0,225.0,0.67919415
226.0,226.0,0.41021535
227.0,227.0,0.48512492
228.0,228.0,0.69312567
229.0,229.0,0.68278396
230.0,230.0,0.4500047
231.0,231.0,0.63865054
232.0,232.0,0.5557333
233.0,233.0,0.7118996
234.0,234.0,0.70148355
235.0,235.0,0.69423264
236.0,236.0,0.68543136
237.0,237.0,0.55596304
238.0,238.0,0.63945067
239.0,239.0,0.4463678
240.0,240.0,0.7245829
241.0,241.0,0.58616525
242.0,242.0,0.47162387
243.0,243.0,0.5821615
244.0,244.0,0.6821776
245.0,245.0,0.6117635
246.0,246.0,0.6961515
247.0,247.0,0.48906952
248.0,248.0,0.463863
249.0,249.0,0.40918344
250.0,250.0,0.6766445
251.0,251.0,0.39932165
252.0,252.0,0.69971895
253.0,253.0,0.46917334
254.0,254.0,0.574269
255.0,255.0,0.5285596
256.0,256.0,0.697713
257.0,257.0,0.651343
258.0,258.0,0.6591941
259.0,259.0,0.63113075
260.0,260.0,0.5365295
261.0,261.0,0.59922504
262.0,262.0,0.66632265
263.0,263.0,0.5592729
264.0,264.0,0.620113
265.0,265.0,0.6483332
266.0,266.0,0.6719959
267.0,267.0,0.69573236
268.0,268.0,0.44752717
269.0,269.0,0.60099345
270.0,270.0,0.7071039
271.0,271.0,0.6565931
272.0,272.0,0.64913875
273.0,273.0,0.40749255
274.0,274.0,0.5405512
275.0,275.0,0.62493783
276.0,276.0,0.42730078
277.0,277.0,0.6376888
278.0,278.0,0.50787723
279.0,279.0,0.5802713
280.0,280.0,0.50993085
281.0,281.0,0.41519862
282.0,282.0,0.6433205
283.0,283.0,0.5940157
284.0,284.0,0.47140265
285.0,285.0,0.70247316
286.0,286.0,0.5473325
287.0,287.0,0.40574044
288.0,288.0,0.5368888
289.0,289.0,0.65153944
290.0,290.0,0.49850374
291.0,291.0,0.45770776
292.0,292.0,0.70381516
293.0,293.0,0.49958557
294.0,294.0,0.63961154
295.0,295.0,0.62590986
296.0,296.0,0.6367792
297.0,297.0,0.6664152
298.0,298.0,0.45624772
299.0,299.0,0.71842027
300.0,300.0,0.44517073
301.0,301.0,0.44060686
302.0,302.0,0.6493989
303.0,303.0,0.46292248
304.0,304.0,0.5757112
305.0,305.0,0.54325074
306.0,306.0,0.47048938
307.0,307.0,0.62025684
308.0,308.0,0.6636216
309.0,309.0,0.7002409
310.0,310.0,0.6909887
311.0,311.0,0.66023916
312.0,312.0,0.47255528
313.0,313.0,0.70373076
314.0,314.0,0.4151432
315.0,315.0,0.4089807
316.0,316.0,0.54246145
317.0,317.0,0.63955563
318.0,318.0,0.5492622
319.0,319.0,0.51236594
320.0,320.0,0.71497995
321.0,321.0,0.5575273
322.0,322.0,0.651639
323.0,323.0,0.668933
324.0,324.0,0.6370287
325.0,325.0,0.5054968
326.0,326.0,0.5133601
327.0,327.0,0.6729264
328.0,328.0,0.53526706
329.0,329.0,0.6078178
330.0,330.0,0.4614027
331.0,331.0,0.59041303
332.0,332.0,0.51609135
333.0,333.0,0.60174346
334.0,334.0,0.6864984
335.0,335.0,0.49931005
336.0,336.0,0.5561066
337.0,337.0,0.6776098
338.0,338.0,0.47048092
339.0,339.0,0.65614027
340.0,340.0,0.61737114
341.0,341.0,0.48725083
342.0,342.0,0.49446934
343.0,343.0,0.5255599
344.0,344.0,0.53089803
345.0,345.0,0.5925271
346.0,346.0,0.664997
347.0,347.0,0.51895916
348.0,348.0,0.55414546
349.0,349.0,0.53553087
350.0,350.0,0.7130767
351.0,351.0,0.68945193
352.0,352.0,0.49460495
353.0,353.0,0.6067592
354.0,354.0,0.64023364
355.0,355.0,0.7120252
356.0,356.0,0.8577008
357.0,357.0,0.60151964
358.0,358.0,0.6453521
359.0,359.0,0.46186024
360.0,360.0,0.595143
361.0,361.0,0.6676473
362.0,362.0,0.6438631
363.0,363.0,0.6807269
364.0,364.0,0.7146758
365.0,365.0,0.44512385
366.0,366.0,0.6564371
367.0,367.0,0.6830583
368.0,368.0,0.6199552
369.0,369.0,0.43800086
370.0,370.0,0.5332018
371.0,371.0,0.714058
372.0,372.0,0.7082913
373.0,373.0,0.7207957
374.0,374.0,0.6747441
375.0,375.0,0.5933433
376.0,376.0,0.6533042
377.0,377.0,0.66244364
378.0,378.0,0.5829284
379.0,379.0,0.49223605
380.0,380.0,0.701098
381.0,381.0,0.5414725
382.0,382.0,0.49680212
383.0,383.0,0.52218086
384.0,384.0,0.49202403
385.0,385.0,0.41963404
386.0,386.0,0.6240416
387.0,387.0,0.73240453
388.0,388.0,0.40723723
389.0,389.0,0.62062335
390.0,390.0,0.4487544
391.0,391.0,0.5111264
392.0,392.0,0.6524827
393.0,393.0,0.5444332
394.0,394.0,0.7538971
395.0,395.0,0.6109851
396.0,396.0,0.4888794
397.0,397.0,0.7336224
398.0,398.0,0.4157428
399.0,399.0,0.7116742
400.0,400.0,0.64798844
401.0,401.0,0.59519583
402.0,402.0,0.68933994
403.0,403.0,0.85864633
404.0,404.0,0.64730126
405.0,405.0,0.5585297
406.0,406.0,0.5062
407.0,407.0,0.30745095
408.0,408.0,0.619573
409.0,409.0,0.50003684
410.0,410.0,0.5422014
411.0,411.0,0.46815088
412.0,412.0,0.40529615
413.0,413.0,0.5485122
414.0,414.0,0.68314695
415.0,415.0,0.70437354
416.0,416.0,0.7001753
417.0,417.0,0.5521304
418.0,418.0,0.63395494
419.0,419.0,0.62674147
420.0,420.0,0.7599895
421.0,421.0,0.6154262
422.0,422.0,0.48818308
423.0,423.0,0.5226229
424.0,424.0,0.5715469
425.0,425.0,0.61446774
426.0,426.0,0.6138015
427.0,427.0,0.60408777
428.0,428.0,0.66791564
429.0,429.0,0.60360974
430.0,430.0,0.63530165
431.0,431.0,0.43295506
432.0,432.0,0.47599402
433.0,433.0,0.66124505
434.0,434.0,0.57158244
435.0,435.0,0.7065337
436.0,436.0,0.5815106
437.0,437.0,0.6542472
438.0,438.0,0.67130256
439.0,439.0,0.61384135
440.0,440.0,0.74332416
441.0,441.0,0.7040717
442.0,442.0,0.7013113
443.0,443.0,0.6904088
444.0,444.0,0.66907394
445.0,445.0,0.4913423
446.0,446.0,0.6167128
447.0,447.0,0.52977955
448.0,448.0,0.4120627
449.0,449.0,0.61085
450.0,450.0,0.6666364
451.0,451.0,0.7389251
452.0,452.0,0.54530406
453.0,453.0,0.5976508
454.0,454.0,0.43393588
455.0,455.0,0.5736619
456.0,456.0,0.706891
457.0,457.0,0.4167793
458.0,458.0,0.48984966
459.0,459.0,0.63262576
460.0,460.0,0.6022572
461.0,461.0,0.47530046
462.0,462.0,0.5180855
463.0,463.0,0.45550156
464.0,464.0,0.4151412
465.0,465.0,0.7117969
466.0,466.0,0.503467
467.0,467.0,0.48444378
468.0,468.0,0.4526312
469.0,469.0,0.6807855
470.0,470.0,0.65434533
471.0,471.0,0.68102777
472.0,472.0,0.7135762
473.0,473.0,0.63837266
474.0,474.0,0.48397347
475.0,475.0,0.46674916
476.0,476.0,0.7629757
477.0,477.0,0.48875737
478.0,478.0,0.68148106
479.0,479.0,0.54950154
480.0,480.0,0.53964275
481.0,481.0,0.7224882
482.0,482.0,0.6463897
483.0,483.0,0.4578544
484.0,484.0,0.60879993
485.0,485.0,0.47428727
486.0,486.0,0.5022811
487.0,487.0,0.6574539
488.0,488.0,0.49853793
489.0,489.0,0.4605317
490.0,490.0,0.48448294
491.0,491.0,0.5983339
492.0,492.0,0.5644906
493.0,493.0,0.5320732
494.0,494.0,0.65403026
495.0,495.0,0.6953156
496.0,496.0,0.61550784
497.0,497.0,0.66763484
498.0,498.0,0.61286193
499.0,499.0,0.48459998
500.0,500.0,0.6518177
501.0,501.0,0.5400622
502.0,502.0,0.47650945
503.0,503.0,0.7013225
504.0,504.0,0.6809042
505.0,505.0,0.7037571
506.0,506.0,0.65570146
507.0,507.0,0.66333437
508.0,508.0,0.48770544
509.0,509.0,0.64649355
510.0,510.0,0.67264634
511.0,511.0,0.6019371
512.0,512.0,0.6448785
513.0,513.0,0.6914233
514.0,514.0,0.4720565
515.0,515.0,0.6918904
516.0,516.0,0.48444885
517.0,517.0,0.47444555
518.0,518.0,0.45357895
519.0,519.0,0.713076
520.0,520.0,0.5675534
521.0,521.0,0.5707317
522.0,522.0,0.62510216
523.0,523.0,0.6110741
524.0,524.0,0.6905309
525.0,525.0,0.7145993
526.0,526.0,0.48352173
527.0,527.0,0.45673606
528.0,528.0,0.54166055
529.0,529.0,0.6244633
530.0,530.0,0.48638818
531.0,531.0,0.5255318
532.0,532.0,0.7005154
533.0,533.0,0.8316815
534.0,534.0,0.46660548
535.0,535.0,0.6328258
536.0,536.0,0.6685037
537.0,537.0,0.53248245
538.0,538.0,0.7068743
539.0,539.0,0.666117
540.0,540.0,0.69235706
541.0,541.0,0.60682386
542.0,542.0,0.5696904
543.0,543.0,0.6957513
544.0,544.0,0.525264
545.0,545.0,0.7205567
546.0,546.0,0.53212726
547.0,547.0,0.6357462
548.0,548.0,0.6684779
549.0,549.0,0.65942985
550.0,550.0,0.5440196
551.0,551.0,0.6009447
552.0,552.0,0.46702898
553.0,553.0,0.49562165
554.0,554.0,0.6093155
555.0,555.0,0.6286525
556.0,556.0,0.4838287
557.0,557.0,0.4763254
558.0,558.0,0.66628325
559.0,559.0,0.7022006
560.0,560.0,0.7045872
561.0,561.0,0.5713705
562.0,562.0,0.48748744
563.0,563.0,0.6523438
564.0,564.0,0.5332526
565.0,565.0,0.69365937
566.0,566.0,0.72134
567.0,567.0,0.46016455
568.0,568.0,0.62688607
569.0,569.0,0.4015846
570.0,570.0,0.7287137
571.0,571.0,0.7087659
572.0,572.0,0.5917445
573.0,573.0,0.465294
574.0,574.0,0.6829897
575.0,575.0,0.41268978
576.0,576.0,0.682634
577.0,577.0,0.6283957
578.0,578.0,0.5777775
579.0,579.0,0.7184573
580.0,580.0,0.5539735
581.0,581.0,0.6267067
582.0,582.0,0.7062066
583.0,583.0,0.4742094
584.0,584.0,0.44982404
585.0,585.0,0.49622813
586.0,586.0,0.48801532
587.0,587.0,0.5293912
588.0,588.0,0.46506035
589.0,589.0,0.4584468
590.0,590.0,0.69781625
591.0,591.0,0.64867127
592.0,592.0,0.67952895
593.0,593.0,0.6054035
594.0,594.0,0.60727185
595.0,595.0,0.44850928
596.0,596.0,0.49377605
597.0,597.0,0.5620737
598.0,598.0,0.63329154
599.0,599.0,0.68183184
600.0,600.0,0.48277497
601.0,601.0,0.48401946
602.0,602.0,0.47971082
603.0,603.0,0.6963301
604.0,604.0,0.6702358
605.0,605.0,0.4729653
606.0,606.0,0.29771042
607.0,607.0,0.4109747
608.0,608.0,0.49250987
609.0,609.0,0.49333596
610.0,610.0,0.67041
611.0,611.0,0.7185193
612.0,612.0,0.50561166
613.0,613.0,0.5166069
614.0,614.0,0.500293
615.0,615.0,0.62456834
616.0,616.0,0.6001644
617.0,617.0,0.7049739
618.0,618.0,0.6058078
619.0,619.0,0.4279482
620.0,620.0,0.72785765
621.0,621.0,0.41619095
622.0,622.0,0.5392454
623.0,623.0,0.66002524
624.0,624.0,0.468946
625.0,625.0,0.50147724
626.0,626.0,0.5007702
627.0,627.0,0.7572322
628.0,628.0,0.54260767
629.0,629.0,0.67236274
630.0,630.0,0.6250742
631.0,631.0,0.5039324
632.0,632.0,0.66812885
633.0,633.0,0.4451226
634.0,634.0,0.6742684
635.0,635.0,0.5986815
636.0,636.0,0.51513284
637.0,637.0,0.6503417
638.0,638.0,0.708416
639.0,639.0,0.4652301
640.0,640.0,0.6633258
641.0,641.0,0.673576
642.0,642.0,0.50266165
643.0,643.0,0.6815917
644.0,644.0,0.42282403
645.0,645.0,0.49620596
646.0,646.0,0.7347289
647.0,647.0,0.39169437
648.0,648.0,0.44360876
649.0,649.0,0.6489822
650.0,650.0,0.6507448
651.0,651.0,0.51282525
652.0,652.0,0.5883546
653.0,653.0,0.534028
654.0,654.0,0.4917566
655.0,655.0,0.5628368
656.0,656.0,0.69332397
657.0,657.0,0.6498291
658.0,658.0,0.5894987
659.0,659.0,0.7074699
660.0,660.0,0.5888683
661.0,661.0,0.48666936
662.0,662.0,0.67431456
663.0,663.0,0.68116635
664.0,664.0,0.65156305
665.0,665.0,0.69525325
666.0,666.0,0.7170114
667.0,667.0,0.44620404
668.0,668.0,0.489091
669.0,669.0,0.6059244
670.0,670.0,0.48002282
671.0,671.0,0.49423772
672.0,672.0,0.49918258
673.0,673.0,0.42952374
674.0,674.0,0.45981842
675.0,675.0,0.56355244
676.0,676.0,0.48760495
677.0,677.0,0.65815276
678.0,678.0,0.4634014
679.0,679.0,0.59822255
680.0,680.0,0.61685586
681.0,681.0,0.5280782
682.0,682.0,0.48522523
683.0,683.0,0.6194892
684.0,684.0,0.49424836
685.0,685.0,0.6766668
686.0,686.0,0.67495
687.0,687.0,0.5296644
688.0,688.0,0.6017078
689.0,689.0,0.46842566
690.0,690.0,0.53142345
691.0,691.0,0.46799976
692.0,692.0,0.65998405
693.0,693.0,0.49319634
694.0,694.0,0.6080578
695.0,695.0,0.48021686
696.0,696.0,0.66542006
697.0,697.0,0.55712736
698.0,698.0,0.60733175
699.0,699.0,0.41874006
700.0,700.0,0.43279576
701.0,701.0,0.6579173
702.0,702.0,0.42100224
703.0,703.0,0.696111
704.0,704.0,0.50140285
705.0,705.0,0.5183533
706.0,706.0,0.6503786
707.0,707.0,0.6331831
708.0,708.0,0.7092548
709.0,709.0,0.68295527
710.0,710.0,0.64830714
711.0,711.0,0.6960488
712.0,712.0,0.41527057
713.0,713.0,0.58311975
714.0,714.0,0.6851833
715.0,715.0,0.42956978
716.0,716.0,0.59790117
717.0,717.0,0.6690132
718.0,718.0,0.62530124
719.0,719.0,0.490554
720.0,720.0,0.68617785
721.0,721.0,0.49009928
722.0,722.0,0.3365059
723.0,723.0,0.4080014
724.0,724.0,0.4414565
725.0,725.0,0.5471077
726.0,726.0,0.74037814
727.0,727.0,0.50447625
728.0,728.0,0.41071472
729.0,729.0,0.42094696
730.0,730.0,0.659807
731.0,731.0,0.40207112
732.0,732.0,0.4774821
733.0,733.0,0.4632639
734.0,734.0,0.39774585
735.0,735.0,0.6269133
736.0,736.0,0.71450096
737.0,737.0,0.6156633
738.0,738.0,0.7045098
739.0,739.0,0.5378881
740.0,740.0,0.69215196
741.0,741.0,0.6513191
742.0,742.0,0.50536764
743.0,743.0,0.65070283
744.0,744.0,0.6702861
745.0,745.0,0.5807616
746.0,746.0,0.59281355
747.0,747.0,0.49686602
748.0,748.0,0.4191388
749.0,749.0,0.5993114
750.0,750.0,0.41730666
751.0,751.0,0.6176042
752.0,752.0,0.41681987
753.0,753.0,0.5960273
754.0,754.0,0.49894503
755.0,755.0,0.4844914
756.0,756.0,0.46477178
757.0,757.0,0.5289639
758.0,758.0,0.6649514
759.0,759.0,0.5273346
760.0,760.0,0.6501394
761.0,761.0,0.46568653
762.0,762.0,0.41738242
763.0,763.0,0.70563245
764.0,764.0,0.6633923
765.0,765.0,0.6039579
766.0,766.0,0.614632
767.0,767.0,0.4177846
768.0,768.0,0.5069625
769.0,769.0,0.753925
770.0,770.0,0.52584225
771.0,771.0,0.7075639
772.0,772.0,0.6862529
773.0,773.0,0.69500566
774.0,774.0,0.59964323
775.0,775.0,0.47564286
776.0,776.0,0.65063816
777.0,777.0,0.65113634
778.0,778.0,0.425792
779.0,779.0,0.64345473
780.0,780.0,0.478043
781.0,781.0,0.32457602
782.0,782.0,0.66810334
783.0,783.0,0.5305306
784.0,784.0,0.46531582
785.0,785.0,0.6560733
786.0,786.0,0.6059149
787.0,787.0,0.588952
788.0,788.0,0.56670153
789.0,789.0,0.636288
790.0,790.0,0.47598562
791.0,791.0,0.7078002
792.0,792.0,0.66206753
793.0,793.0,0.64965856
794.0,794.0,0.65105283
795.0,795.0,0.43372232
796.0,796.0,0.49726164
797.0,797.0,0.6968041
798.0,798.0,0.44683263
799.0,799.0,0.41974342
800.0,800.0,0.5268421
801.0,801.0,0.72694886
802.0,802.0,0.6857321
803.0,803.0,0.64327574
804.0,804.0,0.65169275
805.0,805.0,0.551238
806.0,806.0,0.48842126
807.0,807.0,0.6007247
808.0,808.0,0.5541374
809.0,809.0,0.7361536
810.0,810.0,0.5049416
811.0,811.0,0.48175424
812.0,812.0,0.68462723
813.0,813.0,0.49419466
814.0,814.0,0.41266406
815.0,815.0,0.53303397
816.0,816.0,0.45023066
817.0,817.0,0.59361535
818.0,818.0,0.47552356
819.0,819.0,0.631713
820.0,820.0,0.5304942
821.0,821.0,0.55585843
822.0,822.0,0.64554906
823.0,823.0,0.5203635
824.0,824.0,0.5987156
825.0,825.0,0.7148995
826.0,826.0,0.4114388
