x,y,species median
1.0,1.0,0.4262504
2.0,2.0,0.5179987
3.0,3.0,0.5516759
4.0,4.0,0.6609443
5.0,5.0,0.79589534
6.0,6.0,0.35013402
7.0,7.0,0.37492377
8.0,8.0,0.6103856
9.0,9.0,0.5870703
10.0,10.0,0.3650206
11.0,11.0,0.45071697
12.0,12.0,0.7863336
13.0,13.0,0.60655564
14.0,14.0,0.42148528
15.0,15.0,0.47185144
16.0,16.0,0.40377098
17.0,17.0,0.73228514
18.0,18.0,0.7891484
19.0,19.0,0.7858947
20.0,20.0,0.8086876
21.0,21.0,0.7024575
22.0,22.0,0.56000715
23.0,23.0,0.824611
24.0,24.0,0.54641914
25.0,25.0,0.3813201
26.0,26.0,0.4407359
27.0,27.0,0.6352472
28.0,28.0,0.75054747
29.0,29.0,0.6653646
30.0,30.0,0.65178466
31.0,31.0,0.6793009
32.0,32.0,0.6613243
33.0,33.0,0.66168255
34.0,34.0,0.4172167
35.0,35.0,0.53072196
36.0,36.0,0.6547301
37.0,37.0,0.82898575
38.0,38.0,0.58695745
39.0,39.0,0.86218417
40.0,40.0,0.4902206
41.0,41.0,0.7826818
42.0,42.0,0.38465673
43.0,43.0,0.5866491
44.0,44.0,0.64122456
45.0,45.0,0.5596695
46.0,46.0,0.7287119
47.0,47.0,0.37955236
48.0,48.0,0.4367672
49.0,49.0,0.37154463
50.0,50.0,0.58514965
51.0,51.0,0.44121483
52.0,52.0,0.44297
53.0,53.0,0.42542502
54.0,54.0,0.7270828
55.0,55.0,0.6926497
56.0,56.0,0.60656923
57.0,57.0,0.84519315
58.0,58.0,0.41991237
59.0,59.0,0.46630254
60.0,60.0,0.54457754
61.0,61.0,0.64095813
62.0,62.0,0.7055995
63.0,63.0,0.43935487
64.0,64.0,0.40936324
65.0,65.0,0.8011655
66.0,66.0,0.51751566
67.0,67.0,0.41724467
68.0,68.0,0.40917304
69.0,69.0,0.5695681
70.0,70.0,0.65046954
71.0,71.0,0.8394233
72.0,72.0,0.5343819
73.0,73.0,0.8309337
74.0,74.0,0.67041993
75.0,75.0,0.7153023
76.0,76.0,0.36951828
77.0,77.0,0.6328005
78.0,78.0,0.6371735
79.0,79.0,0.56273437
80.0,80.0,0.33892876
81.0,81.0,0.5725448
82.0,82.0,0.6997041
83.0,83.0,0.65994567
84.0,84.0,0.4814784
85.0,85.0,0.7508248
86.0,86.0,0.45046964
87.0,87.0,0.3600849
88.0,88.0,0.81293243
89.0,89.0,0.3502727
90.0,90.0,0.3902673
91.0,91.0,0.3508001
92.0,92.0,0.4226876
93.0,93.0,0.8792563
94.0,94.0,0.5718372
95.0,95.0,0.3811011
96.0,96.0,0.41586405
97.0,97.0,0.8069736
98.0,98.0,0.6020204
99.0,99.0,0.3108063
100.0,100.0,0.53926027
101.0,101.0,0.44530496
102.0,102.0,0.38811183
103.0,103.0,0.4154519
104.0,104.0,0.3638702
105.0,105.0,0.3650206
106.0,106.0,0.43406457
107.0,107.0,0.53806615
108.0,108.0,0.5810984
109.0,109.0,0.7712756
110.0,110.0,0.2422211
111.0,111.0,0.6927794
112.0,112.0,0.8561466
113.0,113.0,0.41296485
114.0,114.0,0.40025127
115.0,115.0,0.7314885
116.0,116.0,0.36427447
117.0,117.0,0.3608226
118.0,118.0,0.7478291
119.0,119.0,0.623082
120.0,120.0,0.62264115
121.0,121.0,0.3650206
122.0,122.0,0.78892887
123.0,123.0,0.3526825
124.0,124.0,0.37432557
125.0,125.0,0.46272808
126.0,126.0,0.6800742
127.0,127.0,0.6374127
128.0,128.0,0.4399121
129.0,129.0,0.7517768
130.0,130.0,0.7330808
131.0,131.0,0.6116122
132.0,132.0,0.5857377
133.0,133.0,0.6751756
134.0,134.0,0.4366676
135.0,135.0,0.45389798
136.0,136.0,0.36817095
