x,y,species_3 cloglog values
1.0,1.0,0.612212
2.0,2.0,0.6688072
3.0,3.0,0.6806807
4.0,4.0,0.7031231
5.0,5.0,0.4802556
6.0,6.0,0.50946176
7.0,7.0,0.5182005
8.0,8.0,0.66903245
9.0,9.0,0.5141891
10.0,10.0,0.5228995
11.0,11.0,0.68836945
12.0,12.0,0.55668724
13.0,13.0,0.5115326
14.0,14.0,0.5789895
15.0,15.0,0.47806212
16.0,16.0,0.8115268
17.0,17.0,0.60361195
18.0,18.0,0.43264472
19.0,19.0,0.64241296
20.0,20.0,0.5463186
21.0,21.0,0.69788647
22.0,22.0,0.69635576
23.0,23.0,0.63353294
24.0,24.0,0.6634558
25.0,25.0,0.5891727
26.0,26.0,0.44367686
27.0,27.0,0.54040486
28.0,28.0,0.67033625
29.0,29.0,0.45364013
30.0,30.0,0.684697
31.0,31.0,0.4575284
32.0,32.0,0.5054505
33.0,33.0,0.59367436
34.0,34.0,0.6479134
35.0,35.0,0.70338714
36.0,36.0,0.6915902
37.0,37.0,0.68084025
38.0,38.0,0.6878469
39.0,39.0,0.5062288
40.0,40.0,0.57850975
41.0,41.0,0.69773585
42.0,42.0,0.54566264
43.0,43.0,0.7010426
44.0,44.0,0.6894142
45.0,45.0,0.4501023
46.0,46.0,0.6808728
47.0,47.0,0.5829042
48.0,48.0,0.6829429
49.0,49.0,0.6719163
50.0,50.0,0.45122865
51.0,51.0,0.6827116
52.0,52.0,0.6816409
53.0,53.0,0.435718
54.0,54.0,0.46178207
55.0,55.0,0.44698957
56.0,56.0,0.6102933
57.0,57.0,0.4477669
58.0,58.0,0.67095244
59.0,59.0,0.5664
60.0,60.0,0.56188804
61.0,61.0,0.55107045
62.0,62.0,0.6632287
63.0,63.0,0.6695058
64.0,64.0,0.57125723
65.0,65.0,0.6010154
66.0,66.0,0.47147396
67.0,67.0,0.5137007
68.0,68.0,0.67787457
69.0,69.0,0.7065611
70.0,70.0,0.53205144
71.0,71.0,0.58637494
72.0,72.0,0.47709715
73.0,73.0,0.5177524
74.0,74.0,0.5125521
75.0,75.0,0.5454169
76.0,76.0,0.6808212
77.0,77.0,0.5550481
78.0,78.0,0.5825052
79.0,79.0,0.6022846
80.0,80.0,0.4411376
81.0,81.0,0.4443667
82.0,82.0,0.4831715
83.0,83.0,0.48268223
84.0,84.0,0.50599813
85.0,85.0,0.5403969
86.0,86.0,0.674195
87.0,87.0,0.5094939
88.0,88.0,0.6361627
89.0,89.0,0.70391124
90.0,90.0,0.51894754
91.0,91.0,0.6845445
92.0,92.0,0.6688213
93.0,93.0,0.6740827
94.0,94.0,0.66396
95.0,95.0,0.7152513
96.0,96.0,0.49840304
97.0,97.0,0.6634684
98.0,98.0,0.68132055
99.0,99.0,0.49635568
100.0,100.0,0.5015813
101.0,101.0,0.523571
102.0,102.0,0.6967021
103.0,103.0,0.66100013
104.0,104.0,0.56602705
105.0,105.0,0.69688535
106.0,106.0,0.5783039
107.0,107.0,0.6888073
108.0,108.0,0.65985787
109.0,109.0,0.5722814
110.0,110.0,0.8118952
111.0,111.0,0.5467586
112.0,112.0,0.4239385
113.0,113.0,0.44894323
114.0,114.0,0.69295377
115.0,115.0,0.69527084
116.0,116.0,0.4955319
117.0,117.0,0.821667
118.0,118.0,0.69579405
119.0,119.0,0.6022556
120.0,120.0,0.69974077
121.0,121.0,0.67759866
122.0,122.0,0.6564105
123.0,123.0,0.6869317
124.0,124.0,0.6986741
125.0,125.0,0.66482437
126.0,126.0,0.6627089
127.0,127.0,0.660766
128.0,128.0,0.5419357
129.0,129.0,0.70452833
130.0,130.0,0.4668813
131.0,131.0,0.6691571
132.0,132.0,0.5912895
133.0,133.0,0.67508465
134.0,134.0,0.69579756
135.0,135.0,0.67846584
136.0,136.0,0.8033944
137.0,137.0,0.48907673
138.0,138.0,0.67390037
139.0,139.0,0.65245694
140.0,140.0,0.5109483
141.0,141.0,0.49217242
142.0,142.0,0.6998453
143.0,143.0,0.67549986
144.0,144.0,0.5412354
145.0,145.0,0.6547157
146.0,146.0,0.6761469
147.0,147.0,0.6968193
148.0,148.0,0.6614051
149.0,149.0,0.68049526
150.0,150.0,0.6695281
151.0,151.0,0.6761406
152.0,152.0,0.5238732
153.0,153.0,0.65327466
154.0,154.0,0.5856765
155.0,155.0,0.5733985
156.0,156.0,0.478611
157.0,157.0,0.51789135
158.0,158.0,0.55270445
159.0,159.0,0.6938869
160.0,160.0,0.66684693
161.0,161.0,0.6539141
