x,y,species median
1.0,1.0,0.51934147
2.0,2.0,0.6044876
3.0,3.0,0.6384171
4.0,4.0,0.73421174
5.0,5.0,0.3845793
6.0,6.0,0.37645337
7.0,7.0,0.45958307
8.0,8.0,0.56873703
9.0,9.0,0.3766731
10.0,10.0,0.3773381
11.0,11.0,0.73389256
12.0,12.0,0.38168278
13.0,13.0,0.3766843
14.0,14.0,0.45522022
15.0,15.0,0.37895206
16.0,16.0,0.81636685
17.0,17.0,0.6196066
18.0,18.0,0.49045378
19.0,19.0,0.564638
20.0,20.0,0.41424736
21.0,21.0,0.7431556
22.0,22.0,0.7668176
23.0,23.0,0.5174554
24.0,24.0,0.59460765
25.0,25.0,0.55918175
26.0,26.0,0.43632674
27.0,27.0,0.3861071
28.0,28.0,0.57861876
29.0,29.0,0.38834843
30.0,30.0,0.75607884
31.0,31.0,0.38834843
32.0,32.0,0.37645337
33.0,33.0,0.4628492
34.0,34.0,0.7874057
35.0,35.0,0.9018908
36.0,36.0,0.860747
37.0,37.0,0.75789535
38.0,38.0,0.69090664
39.0,39.0,0.38050684
40.0,40.0,0.42451948
41.0,41.0,0.74573505
42.0,42.0,0.38610765
43.0,43.0,0.751799
44.0,44.0,0.8191612
45.0,45.0,0.52154726
46.0,46.0,0.8418893
47.0,47.0,0.68189585
48.0,48.0,0.717811
49.0,49.0,0.7439769
50.0,50.0,0.40429968
51.0,51.0,0.66668254
52.0,52.0,0.6775478
53.0,53.0,0.39100516
54.0,54.0,0.38019386
55.0,55.0,0.37894985
56.0,56.0,0.49021736
57.0,57.0,0.40429968
58.0,58.0,0.8321131
59.0,59.0,0.39237636
60.0,60.0,0.38700527
61.0,61.0,0.39051133
62.0,62.0,0.58026856
63.0,63.0,0.5704497
64.0,64.0,0.50472337
65.0,65.0,0.4651286
66.0,66.0,0.38328806
67.0,67.0,0.61750734
68.0,68.0,0.63902104
69.0,69.0,0.8386464
70.0,70.0,0.37738752
71.0,71.0,0.4426566
72.0,72.0,0.38328806
73.0,73.0,0.37661383
74.0,74.0,0.61750734
75.0,75.0,0.39724112
76.0,76.0,0.6601356
77.0,77.0,0.39051133
78.0,78.0,0.5512103
79.0,79.0,0.48488727
80.0,80.0,0.40353954
81.0,81.0,0.39658335
82.0,82.0,0.3826759
83.0,83.0,0.39308977
84.0,84.0,0.40120724
85.0,85.0,0.45878223
86.0,86.0,0.65479374
87.0,87.0,0.47943246
88.0,88.0,0.537294
89.0,89.0,0.83115476
90.0,90.0,0.3766849
91.0,91.0,0.86319727
92.0,92.0,0.8054749
93.0,93.0,0.6855779
94.0,94.0,0.5987397
95.0,95.0,0.8156278
96.0,96.0,0.3766849
97.0,97.0,0.599633
98.0,98.0,0.5783144
99.0,99.0,0.49544513
100.0,100.0,0.39308977
101.0,101.0,0.39134803
102.0,102.0,0.8876963
103.0,103.0,0.5899152
104.0,104.0,0.4014265
105.0,105.0,0.7276737
106.0,106.0,0.45023504
107.0,107.0,0.79280007
108.0,108.0,0.60431117
109.0,109.0,0.46519288
110.0,110.0,0.8511233
111.0,111.0,0.39545572
112.0,112.0,0.53751254
113.0,113.0,0.4302801
114.0,114.0,0.7019232
115.0,115.0,0.8047682
116.0,116.0,0.39308977
117.0,117.0,0.84256864
118.0,118.0,0.75148714
119.0,119.0,0.58797675
120.0,120.0,0.7302166
121.0,121.0,0.64405817
122.0,122.0,0.5775386
123.0,123.0,0.7363727
124.0,124.0,0.75695926
125.0,125.0,0.5955813
126.0,126.0,0.6888786
127.0,127.0,0.7192987
128.0,128.0,0.46158552
129.0,129.0,0.8199272
130.0,130.0,0.37894985
131.0,131.0,0.6160552
132.0,132.0,0.4870492
133.0,133.0,0.661987
134.0,134.0,0.71735513
135.0,135.0,0.7136738
136.0,136.0,0.8093723
137.0,137.0,0.39308977
138.0,138.0,0.61779183
139.0,139.0,0.61577576
140.0,140.0,0.5177683
141.0,141.0,0.39308977
142.0,142.0,0.75253546
143.0,143.0,0.72118354
144.0,144.0,0.3773381
145.0,145.0,0.5206328
146.0,146.0,0.67516655
147.0,147.0,0.7376638
148.0,148.0,0.580997
149.0,149.0,0.6625743
150.0,150.0,0.6159072
151.0,151.0,0.5600071
152.0,152.0,0.3821081
153.0,153.0,0.52875865
154.0,154.0,0.46366504
155.0,155.0,0.40210694
156.0,156.0,0.3838877
157.0,157.0,0.37667224
158.0,158.0,0.57103014
159.0,159.0,0.71735054
160.0,160.0,0.6081789
161.0,161.0,0.51946765
162.0,162.0,0.49620318
163.0,163.0,0.39724112
164.0,164.0,0.6627864
165.0,165.0,0.38834843
166.0,166.0,0.4707648
167.0,167.0,0.71381503
168.0,168.0,0.38039082
169.0,169.0,0.5188596
170.0,170.0,0.73102075
171.0,171.0,0.5551334
172.0,172.0,0.39724112
173.0,173.0,0.4670568
174.0,174.0,0.40301257
175.0,175.0,0.38032746
