Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.6662E-6,0.00076662,0.008862634,1,0,0
8.65365E-6,0.001631985,0.009998472,0.999501496,0,0
9.79536E-6,0.002611521,0.011310121,0.999002991,0,0
1.10424E-5,0.005774727,0.012740837,0.997507478,0,0
1.15852E-5,0.01034619,0.013362831,0.99551346,0,0
1.2766E-5,0.025278007,0.014714834,0.989531406,0,0
1.37189E-5,0.050515159,0.015804493,0.980059821,0,0
1.57002E-5,0.100442978,0.018066158,0.963110668,0,0
2.20743E-5,0.201292853,0.025307383,0.935194417,0,0
2.92051E-5,0.302150778,0.033344887,0.916251246,0,0
3.11163E-5,0.401627985,0.035487872,0.899800598,0,0
3.26207E-5,0.500536808,0.037171373,0.884346959,0,0
3.42732E-5,0.601143041,0.039017197,0.869391825,0,0
3.64725E-5,0.703292123,0.041468254,0.854935194,0,0
3.72413E-5,0.751233137,0.042323551,0.848454636,0,0
3.81735E-5,0.800442397,0.043359699,0.841974078,0,0
4.12735E-5,0.903765254,0.046797239,0.829012961,0,0
4.40728E-5,1.001895479,0.04989061,0.817547358,0,0
4.69462E-5,1.101698226,0.053055565,0.806580259,0,0
4.87237E-5,1.202365459,0.055008147,0.796111665,0,0
5.06939E-5,1.30200409,0.057167597,0.786141575,0,0
5.34134E-5,1.400320966,0.060140334,0.77666999,0,0
5.85299E-5,1.501749121,0.065707889,0.767696909,0,0
6.97259E-5,1.756971348,0.077775992,0.74775673,0,0
7.69882E-5,2.000651069,0.08552052,0.731306082,0,0
8.26907E-5,2.257317118,0.09155609,0.715353938,0,0
8.64556E-5,2.501971269,0.09551899,0.700897308,0,0
9.19965E-5,2.751597944,0.10131989,0.686939182,0,0
1.0428E-4,3.007033248,0.1140479,0.673978066,0,0
1.11163E-4,3.256199819,0.121100109,0.662512463,0,0
1.25371E-4,3.504009562,0.135482445,0.652043868,0,0
1.33565E-4,3.751744278,0.143669389,0.642572283,0,0
1.42977E-4,4.013266626,0.15297722,0.633100698,0,0
1.54877E-4,4.251421713,0.164600928,0.625124626,0,0
1.65713E-4,4.508176211,0.175046895,0.617148554,0,0
1.70984E-4,4.76017361,0.180080872,0.609670987,0,0
1.79009E-4,5.006390814,0.187686699,0.602691924,0,0
1.88768E-4,5.263683848,0.196840193,0.595712861,0,0
1.97135E-4,5.515667153,0.204605626,0.589232303,0,0
2.0229E-4,5.755590773,0.209352227,0.583250249,0,0
2.07084E-4,6.001462749,0.213741878,0.577268195,0.033333333,0
2.12068E-4,6.253659216,0.218278756,0.571286142,0.033333333,0
2.21111E-4,6.51530925,0.226445398,0.565304088,0.033333333,0
2.24921E-4,6.760976127,0.229859517,0.559820538,0.033333333,0
2.29395E-4,7.011327404,0.233850338,0.554336989,0.033333333,0
2.32562E-4,7.265679468,0.236663187,0.54885344,0.033333333,0
2.35826E-4,7.500123558,0.239550771,0.543868395,0.033333333,0
2.41714E-4,7.762736527,0.244732073,0.538384845,0.033333333,0
2.49536E-4,8.009295339,0.251561398,0.533399801,0.033333333,0
2.54437E-4,8.261169245,0.255809223,0.528414756,0.033333333,0
2.6552E-4,8.520405472,0.265325175,0.523429711,0.033333333,0
2.747E-4,8.764582792,0.273114857,0.51894317,0.033333333,0
2.89216E-4,9.018286049,0.285265225,0.51445663,0.033333333,0
2.94675E-4,9.251312912,0.289781598,0.510468594,0.033333333,0
3.09468E-4,9.521497508,0.301876953,0.505982054,0.033333333,0
3.28639E-4,9.776737396,0.317247321,0.501994018,0.033333333,0
3.4528E-4,10.012977759,0.330314086,0.498504487,0.033333333,0
3.74058E-4,10.263255912,0.352323433,0.495014955,0.033333333,0
3.77525E-4,10.526310143,0.354925571,0.491525424,0.033333333,0
3.85642E-4,10.755758773,0.360977304,0.488534397,0.033333333,0
3.94667E-4,11.029771513,0.367639176,0.485044865,0.033333333,0
4.01023E-4,11.269257919,0.372289533,0.482053838,0.066666667,0
4.05515E-4,11.511716278,0.375555055,0.479062812,0.066666667,0
4.12377E-4,11.757932666,0.380510969,0.476071785,0.066666667,0
4.22647E-4,12.008069857,0.387854861,0.473080758,0.1,0
