X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.002616570624062922,94.04796555818739,0.9520891757920039
2.0,2.0,train,0.0012792652189299596,78.59188288040218,0.773612739355168
4.0,4.0,train,5.324378548983681E-4,17.429781468429596,0.4611281124427391
7.0,7.0,train,0.0010448225528414954,62.387988273364,0.7027758523664862
8.0,8.0,train,0.0010187120575252694,60.34157566291866,0.6936259974417937
9.0,9.0,train,0.001279496890609451,78.66596035912886,0.773673634263019
11.0,11.0,train,0.0012866447302102306,79.8778179978101,0.7755444167186067
12.0,12.0,train,2.0423716974654407E-4,5.855456119931625,0.21113830235603193
13.0,13.0,train,3.946669640394923E-4,11.029770421184237,0.36763917647754707
15.0,15.0,train,0.0012331172778891366,74.38534372925272,0.761150180997732
16.0,16.0,train,0.0015317683287663756,86.96018533384164,0.8311458297113606
19.0,19.0,train,0.001246147974073128,75.30203785419653,0.7647371314428577
20.0,20.0,train,0.0013106314742974575,81.82132157587337,0.7817101086554906
21.0,21.0,train,0.0011903788067843736,71.82774038372742,0.7489972878838644
22.0,22.0,train,0.0011197308475978257,66.18906414155234,0.7275373449629875
23.0,23.0,train,9.288915884572969E-4,54.34876577507963,0.6599448193423062
24.0,24.0,train,0.0019994936562178676,91.5476713370395,0.9019082273292003
26.0,26.0,train,0.0018425861591564098,90.0816857395452,0.8823036972673227
27.0,27.0,train,0.009650643682363885,97.8644479030108,0.9999864146600934
28.0,28.0,train,0.009475990061299787,96.89937810272453,0.9999833601150699
29.0,29.0,train,0.0012748967338511493,77.83910552701984,0.7724614107174992
30.0,30.0,train,0.0010155299092139644,60.080735821871755,0.6924917979888449
31.0,31.0,train,5.908912560134746E-4,21.983277337261264,0.49649149396407155
32.0,32.0,train,0.011047145865766935,100.0,0.9999973159008326
33.0,33.0,train,8.064303455542902E-4,41.81831167236994,0.607980207247897
34.0,34.0,train,0.0015132354855764945,86.37595375066996,0.827472585126056
35.0,35.0,train,6.218892531069032E-4,24.47747934873529,0.5142932166531187
36.0,36.0,train,0.0012226598742168036,73.66600910600498,0.7582320632380155
37.0,37.0,train,8.638049735320758E-4,48.42213574270779,0.6332473026846204
38.0,38.0,train,4.1609253375508707E-4,11.848428593610825,0.3831780817502206
3.0,3.0,test,0.001250999547666471,75.80163940898657,0.7660588156365817
5.0,5.0,test,0.0057332486612514996,95.76299490315725,0.9987157267951735
6.0,6.0,test,6.080593691052499E-4,23.479938294124274,0.506430020321357
10.0,10.0,test,7.103579108010814E-4,31.858999402691754,0.5617131733817291
14.0,14.0,test,9.521417184803455E-4,55.766963725040014,0.6690029750374389
17.0,17.0,test,0.0011442133500507202,67.93588954837792,0.7351742690970107
18.0,18.0,test,0.010308432810383863,98.8953344804288,0.9999936709290802
25.0,25.0,test,0.0026441856240804694,94.06757675347313,0.9536011642645877
