x,y,species_0 cloglog values
1.0,1.0,0.18025191
2.0,2.0,0.59680164
3.0,3.0,0.057173405
4.0,4.0,0.6017076
5.0,5.0,0.3905914
6.0,6.0,0.15774773
7.0,7.0,0.449729
8.0,8.0,0.12433248
9.0,9.0,0.037987277
10.0,10.0,0.10756917
11.0,11.0,0.55852383
12.0,12.0,0.30702776
13.0,13.0,0.46877456
14.0,14.0,0.3922852
15.0,15.0,0.22627257
16.0,16.0,0.54556704
17.0,17.0,0.11805013
18.0,18.0,0.14392437
19.0,19.0,0.5828144
20.0,20.0,0.13583475
21.0,21.0,0.3872644
22.0,22.0,0.5232277
23.0,23.0,0.14096995
24.0,24.0,0.079618305
25.0,25.0,0.03385525
26.0,26.0,0.6756081
27.0,27.0,0.6748138
28.0,28.0,0.04462778
29.0,29.0,0.5590828
30.0,30.0,0.062809095
31.0,31.0,0.020160943
32.0,32.0,0.44210845
33.0,33.0,0.60339326
34.0,34.0,0.35041368
35.0,35.0,0.081500344
36.0,36.0,0.52128506
37.0,37.0,0.57332164
38.0,38.0,0.0378427
39.0,39.0,0.099670485
40.0,40.0,0.5513154
41.0,41.0,0.19943938
42.0,42.0,0.034121122
43.0,43.0,0.07089041
44.0,44.0,0.62200284
45.0,45.0,0.040289413
46.0,46.0,0.41360137
47.0,47.0,0.31180033
48.0,48.0,0.4190015
49.0,49.0,0.6881495
50.0,50.0,0.35241383
51.0,51.0,0.35241666
52.0,52.0,0.015734095
53.0,53.0,0.33110908
54.0,54.0,0.7090339
55.0,55.0,0.7362659
56.0,56.0,0.37521327
57.0,57.0,0.13180453
58.0,58.0,0.6817998
59.0,59.0,0.014527453
60.0,60.0,0.4348498
61.0,61.0,0.39018902
62.0,62.0,0.37586978
63.0,63.0,0.0921407
64.0,64.0,0.44143254
65.0,65.0,0.08392368
66.0,66.0,0.12995292
67.0,67.0,0.022281373
68.0,68.0,0.08396094
69.0,69.0,0.4909898
70.0,70.0,0.432405
71.0,71.0,0.5656627
72.0,72.0,0.4270765
73.0,73.0,0.67423475
74.0,74.0,0.57794464
75.0,75.0,0.052864168
76.0,76.0,0.4826118
77.0,77.0,0.37069008
78.0,78.0,0.1431917
79.0,79.0,0.30205542
80.0,80.0,0.44874042
81.0,81.0,0.26194766
82.0,82.0,0.27989557
83.0,83.0,0.019144388
84.0,84.0,0.6431616
85.0,85.0,0.09020912
86.0,86.0,0.39199722
87.0,87.0,0.050624236
88.0,88.0,0.10114386
89.0,89.0,0.66809714
90.0,90.0,0.018457007
91.0,91.0,0.39025077
92.0,92.0,0.51735455
93.0,93.0,0.67444247
94.0,94.0,0.04039816
95.0,95.0,0.6055625
96.0,96.0,0.08114751
97.0,97.0,0.017512362
98.0,98.0,0.56420845
99.0,99.0,0.025226234
100.0,100.0,0.21624735
101.0,101.0,0.5345731
102.0,102.0,0.14160064
103.0,103.0,0.6466891
104.0,104.0,0.5221393
105.0,105.0,0.18761022
106.0,106.0,0.025559563
107.0,107.0,0.029037615
108.0,108.0,0.08163699
109.0,109.0,0.048466578
110.0,110.0,0.13442934
111.0,111.0,0.56954837
112.0,112.0,0.15290739
113.0,113.0,0.017149834
114.0,114.0,0.49124935
115.0,115.0,0.6605697
116.0,116.0,0.10817427
117.0,117.0,0.18878524
118.0,118.0,0.3777022
119.0,119.0,0.057630774
120.0,120.0,0.25630936
121.0,121.0,0.6826437
122.0,122.0,0.5293591
123.0,123.0,0.030277392
124.0,124.0,0.04681752
125.0,125.0,0.04892926
126.0,126.0,0.68908554
127.0,127.0,0.55234694
128.0,128.0,0.3658298
129.0,129.0,0.23095758
130.0,130.0,0.16497795
131.0,131.0,0.44319916
132.0,132.0,0.034183778
133.0,133.0,0.29024336
134.0,134.0,0.635435
135.0,135.0,0.7180735
136.0,136.0,0.34860057
137.0,137.0,0.12059407
138.0,138.0,0.74060154
139.0,139.0,0.21019135
140.0,140.0,0.43885207
141.0,141.0,0.4655497
142.0,142.0,0.62817496
