x,y,species max
1.0,1.0,0.5294412
2.0,2.0,0.51776135
3.0,3.0,0.7723983
4.0,4.0,0.5206879
5.0,5.0,0.14432202
6.0,6.0,0.79423887
7.0,7.0,0.34237486
8.0,8.0,0.66663146
9.0,9.0,0.80176103
10.0,10.0,0.799272
11.0,11.0,0.016442243
12.0,12.0,0.49608257
13.0,13.0,0.4188382
14.0,14.0,0.5045582
15.0,15.0,0.3287382
16.0,16.0,0.7444314
17.0,17.0,0.48417905
18.0,18.0,0.50754553
19.0,19.0,0.47358456
20.0,20.0,0.719862
21.0,21.0,0.6284819
22.0,22.0,0.6355029
23.0,23.0,0.7471141
24.0,24.0,0.54017
25.0,25.0,0.7019685
26.0,26.0,0.417921
27.0,27.0,0.3455444
28.0,28.0,0.77461904
29.0,29.0,0.039017044
30.0,30.0,0.7731696
31.0,31.0,0.7642814
32.0,32.0,0.6015615
33.0,33.0,0.64004964
34.0,34.0,0.72105503
35.0,35.0,0.52762705
36.0,36.0,0.16852145
37.0,37.0,0.8603946
38.0,38.0,0.75231993
39.0,39.0,0.76571226
40.0,40.0,0.3210739
41.0,41.0,0.6840899
42.0,42.0,0.74362737
43.0,43.0,0.58616525
44.0,44.0,0.25197318
45.0,45.0,0.5568079
46.0,46.0,0.5399732
47.0,47.0,0.6461044
48.0,48.0,0.61801875
49.0,49.0,0.26186597
50.0,50.0,0.79268354
51.0,51.0,0.5342628
52.0,52.0,0.42472908
53.0,53.0,0.53479266
54.0,54.0,0.261576
55.0,55.0,0.3110885
56.0,56.0,0.12688886
57.0,57.0,0.76305735
58.0,58.0,0.27642986
59.0,59.0,0.6408878
60.0,60.0,0.19071935
61.0,61.0,0.36148623
62.0,62.0,0.19504386
63.0,63.0,0.6412963
64.0,64.0,0.67826235
65.0,65.0,0.5120345
66.0,66.0,0.66939855
67.0,67.0,0.6408545
68.0,68.0,0.49376866
69.0,69.0,0.45579663
70.0,70.0,0.6183889
71.0,71.0,0.28438208
72.0,72.0,0.3576883
73.0,73.0,0.31723964
74.0,74.0,0.6401557
75.0,75.0,0.650134
76.0,76.0,0.6407105
77.0,77.0,0.3684605
78.0,78.0,0.6218471
79.0,79.0,0.35836732
80.0,80.0,0.25811964
81.0,81.0,0.20874673
82.0,82.0,0.58098894
83.0,83.0,0.5844978
84.0,84.0,0.20271821
85.0,85.0,0.5340728
86.0,86.0,0.5960378
87.0,87.0,0.5229829
88.0,88.0,0.7825706
89.0,89.0,0.3479715
90.0,90.0,0.6507099
91.0,91.0,0.6630247
92.0,92.0,0.28311896
93.0,93.0,0.36444575
94.0,94.0,0.7260952
95.0,95.0,0.6915394
96.0,96.0,0.61999446
97.0,97.0,0.65079534
98.0,98.0,0.6965879
99.0,99.0,0.7307721
100.0,100.0,0.31443527
101.0,101.0,0.31633043
102.0,102.0,0.7143586
103.0,103.0,0.054563783
104.0,104.0,0.2205952
105.0,105.0,0.7757421
106.0,106.0,0.65040314
107.0,107.0,0.74806035
108.0,108.0,0.7667366
109.0,109.0,0.7655971
110.0,110.0,0.76219577
111.0,111.0,0.2336287
112.0,112.0,0.6174688
113.0,113.0,0.6094685
114.0,114.0,0.60127515
115.0,115.0,0.39699674
116.0,116.0,0.5506445
117.0,117.0,0.7281706
118.0,118.0,0.18023154
119.0,119.0,0.6570605
120.0,120.0,0.6083869
121.0,121.0,0.32190838
122.0,122.0,0.01873244
123.0,123.0,0.7171787
124.0,124.0,0.7409191
125.0,125.0,0.6528423
126.0,126.0,0.3574293
127.0,127.0,0.37632966
128.0,128.0,0.6415751
129.0,129.0,0.4069281
130.0,130.0,0.5431469
131.0,131.0,0.49039543
132.0,132.0,0.45887452
133.0,133.0,0.488638
134.0,134.0,0.35902482
135.0,135.0,0.28896943
136.0,136.0,0.78419995
137.0,137.0,0.53195655
138.0,138.0,0.6080933
139.0,139.0,0.49819425
140.0,140.0,0.52394044
141.0,141.0,0.1758655
142.0,142.0,0.5473761
143.0,143.0,0.37476814
144.0,144.0,0.77037716
145.0,145.0,0.8528834
146.0,146.0,0.7424912
147.0,147.0,0.6490333
148.0,148.0,0.68352187
149.0,149.0,0.65473986
150.0,150.0,0.53102183
151.0,151.0,0.46035746
152.0,152.0,0.42738017
153.0,153.0,0.23442917
154.0,154.0,0.41024497
155.0,155.0,0.5766737
156.0,156.0,0.31179854
157.0,157.0,0.37074566
158.0,158.0,0.74137557
159.0,159.0,0.29149747
160.0,160.0,0.46752548
161.0,161.0,0.6813317
162.0,162.0,0.51844716
163.0,163.0,0.7714686
164.0,164.0,0.56952107
165.0,165.0,0.29333147
166.0,166.0,0.71748674
167.0,167.0,0.2851376
168.0,168.0,0.74595684
169.0,169.0,0.6221558
170.0,170.0,0.67823684
171.0,171.0,0.27164543
172.0,172.0,0.34640738
173.0,173.0,0.67554003
174.0,174.0,0.5112817
175.0,175.0,0.7650668
176.0,176.0,0.37673557
177.0,177.0,0.6012314
178.0,178.0,0.20545863
179.0,179.0,0.24377741
180.0,180.0,0.7175025
181.0,181.0,0.57093817
182.0,182.0,0.6287523
183.0,183.0,0.63297266
184.0,184.0,0.320333
185.0,185.0,0.677047
186.0,186.0,0.7031591
187.0,187.0,0.6493874
188.0,188.0,0.2903601
189.0,189.0,0.6662525
190.0,190.0,0.5475139
191.0,191.0,0.42081466
192.0,192.0,0.76592696
193.0,193.0,0.61658734
194.0,194.0,0.5187493
195.0,195.0,0.7446184
196.0,196.0,0.5942569
197.0,197.0,0.5055426
198.0,198.0,0.5436623
199.0,199.0,0.5073984
200.0,200.0,0.75184387
201.0,201.0,0.7690649
202.0,202.0,0.21695147
203.0,203.0,0.4421431
204.0,204.0,0.3891339
205.0,205.0,0.6161241
206.0,206.0,0.6119885
207.0,207.0,0.46060234
208.0,208.0,0.61608547
209.0,209.0,0.6494902
210.0,210.0,0.5736586
211.0,211.0,0.36927244
212.0,212.0,0.4163452
213.0,213.0,0.56183416
214.0,214.0,0.29235557
215.0,215.0,0.5366445
216.0,216.0,0.49060473
217.0,217.0,0.7594218
218.0,218.0,0.79161316
219.0,219.0,0.47973648
220.0,220.0,0.5927128
221.0,221.0,0.3109692
222.0,222.0,0.77913386
223.0,223.0,0.73607457
224.0,224.0,0.5162155
225.0,225.0,0.22859913
226.0,226.0,0.75051206
227.0,227.0,0.70572895
228.0,228.0,0.76134866
229.0,229.0,0.65731394
230.0,230.0,0.1800347
231.0,231.0,0.18974715
232.0,232.0,0.6308599
233.0,233.0,0.24303569
234.0,234.0,0.5182851
235.0,235.0,0.65251446
236.0,236.0,0.49499795
