x,y,species max
1.0,1.0,0.5613083
2.0,2.0,0.6487889
3.0,3.0,0.61873734
4.0,4.0,0.7033882
5.0,5.0,0.44613704
6.0,6.0,0.4282217
7.0,7.0,0.44436866
8.0,8.0,0.58138096
9.0,9.0,0.4286953
10.0,10.0,0.43012947
11.0,11.0,0.7422957
12.0,12.0,0.4544982
13.0,13.0,0.4287195
14.0,14.0,0.4963376
15.0,15.0,0.4336146
16.0,16.0,0.8824914
17.0,17.0,0.5824581
18.0,18.0,0.4845114
19.0,19.0,0.6232087
20.0,20.0,0.55276954
21.0,21.0,0.7266748
22.0,22.0,0.75338733
23.0,23.0,0.5818414
24.0,24.0,0.63799787
25.0,25.0,0.5538288
26.0,26.0,0.50439346
27.0,27.0,0.47754124
28.0,28.0,0.6062989
29.0,29.0,0.44095773
30.0,30.0,0.7645218
31.0,31.0,0.45975766
32.0,32.0,0.4282217
33.0,33.0,0.5155983
34.0,34.0,0.8573133
35.0,35.0,0.8993047
36.0,36.0,0.88204163
37.0,37.0,0.78201294
38.0,38.0,0.6462249
39.0,39.0,0.43697807
40.0,40.0,0.50399053
41.0,41.0,0.7300302
42.0,42.0,0.45937333
43.0,43.0,0.7388145
44.0,44.0,0.8230771
45.0,45.0,0.6312451
46.0,46.0,0.87561685
47.0,47.0,0.71715575
48.0,48.0,0.73570997
49.0,49.0,0.77299285
50.0,50.0,0.4701656
51.0,51.0,0.67323834
52.0,52.0,0.7004497
53.0,53.0,0.3961459
54.0,54.0,0.43630052
55.0,55.0,0.3961917
56.0,56.0,0.5554998
57.0,57.0,0.45888707
58.0,58.0,0.87406224
59.0,59.0,0.46238115
60.0,60.0,0.45837206
61.0,61.0,0.4763494
62.0,62.0,0.61399037
63.0,63.0,0.5641205
64.0,64.0,0.4891453
65.0,65.0,0.47380725
66.0,66.0,0.44300875
67.0,67.0,0.6522967
68.0,68.0,0.64507943
69.0,69.0,0.80911374
70.0,70.0,0.4302361
71.0,71.0,0.42872077
72.0,72.0,0.44300872
73.0,73.0,0.4285675
74.0,74.0,0.64838356
75.0,75.0,0.49271658
76.0,76.0,0.6659928
77.0,77.0,0.4800537
78.0,78.0,0.6896881
79.0,79.0,0.5399263
80.0,80.0,0.42958245
81.0,81.0,0.4252043
82.0,82.0,0.4416798
83.0,83.0,0.47707337
84.0,84.0,0.5071166
85.0,85.0,0.46052274
86.0,86.0,0.6916728
87.0,87.0,0.45396313
88.0,88.0,0.5934128
89.0,89.0,0.8279873
90.0,90.0,0.42872077
91.0,91.0,0.88186705
92.0,92.0,0.8531342
93.0,93.0,0.7334656
94.0,94.0,0.6488128
95.0,95.0,0.7900235
96.0,96.0,0.42872077
97.0,97.0,0.6432975
98.0,98.0,0.5625352
99.0,99.0,0.46059838
100.0,100.0,0.47707334
101.0,101.0,0.47069034
102.0,102.0,0.8738074
103.0,103.0,0.6397249
104.0,104.0,0.4904314
105.0,105.0,0.70906335
106.0,106.0,0.43929917
107.0,107.0,0.8075467
108.0,108.0,0.6680001
109.0,109.0,0.47402027
110.0,110.0,0.91516024
111.0,111.0,0.48579735
112.0,112.0,0.5254949
113.0,113.0,0.510147
114.0,114.0,0.6541643
115.0,115.0,0.7648483
116.0,116.0,0.47707334
117.0,117.0,0.8869764
118.0,118.0,0.7438913
119.0,119.0,0.7176245
120.0,120.0,0.6994046
121.0,121.0,0.6513999
122.0,122.0,0.62670976
123.0,123.0,0.75482655
124.0,124.0,0.7413257
125.0,125.0,0.6052244
126.0,126.0,0.7471804
127.0,127.0,0.7505465
128.0,128.0,0.46476084
129.0,129.0,0.7929558
130.0,130.0,0.4336099
131.0,131.0,0.6150337
132.0,132.0,0.6125462
133.0,133.0,0.6962175
134.0,134.0,0.6895266
135.0,135.0,0.7462934
136.0,136.0,0.9071622
137.0,137.0,0.47707334
138.0,138.0,0.62280774
139.0,139.0,0.6755692
140.0,140.0,0.5211473
141.0,141.0,0.47707334
142.0,142.0,0.73699564
143.0,143.0,0.75179785
144.0,144.0,0.4327863
145.0,145.0,0.5220517
146.0,146.0,0.69636863
147.0,147.0,0.73237616
148.0,148.0,0.61428374
149.0,149.0,0.65525275
150.0,150.0,0.6432293
151.0,151.0,0.5529296
152.0,152.0,0.44044802
153.0,153.0,0.5629851
154.0,154.0,0.59310323
155.0,155.0,0.46849066
156.0,156.0,0.4443113
157.0,157.0,0.4286934
158.0,158.0,0.6408236
159.0,159.0,0.70891684
160.0,160.0,0.66095924
161.0,161.0,0.52125454
162.0,162.0,0.5076267
163.0,163.0,0.4923814
164.0,164.0,0.7050139
165.0,165.0,0.45975766
166.0,166.0,0.50913906
167.0,167.0,0.68733835
168.0,168.0,0.44141272
169.0,169.0,0.5176058
170.0,170.0,0.72823197
171.0,171.0,0.56852376
172.0,172.0,0.4923814
173.0,173.0,0.4802112
174.0,174.0,0.5046459
175.0,175.0,0.43658972
176.0,176.0,0.4282217
177.0,177.0,0.6697917
178.0,178.0,0.49664724
179.0,179.0,0.47720763
180.0,180.0,0.55160713
181.0,181.0,0.8813755
182.0,182.0,0.6899585
183.0,183.0,0.7308682
184.0,184.0,0.5387305
185.0,185.0,0.58180285
186.0,186.0,0.86605954
187.0,187.0,0.650671
188.0,188.0,0.43428656
189.0,189.0,0.49812788
190.0,190.0,0.74445224
191.0,191.0,0.42872077
192.0,192.0,0.4559811
193.0,193.0,0.7388266
194.0,194.0,0.49239662
195.0,195.0,0.4282217
196.0,196.0,0.6141974
197.0,197.0,0.6627443
198.0,198.0,0.4766143
199.0,199.0,0.47895378
200.0,200.0,0.8288551
201.0,201.0,0.5671617
202.0,202.0,0.6981726
203.0,203.0,0.47463077
204.0,204.0,0.50649405
205.0,205.0,0.55543077
206.0,206.0,0.8627208
207.0,207.0,0.8013417
208.0,208.0,0.5873119
209.0,209.0,0.48982278
210.0,210.0,0.57271147
211.0,211.0,0.68945307
212.0,212.0,0.52461123
213.0,213.0,0.4805682
214.0,214.0,0.5167441
215.0,215.0,0.66275454
216.0,216.0,0.7282151
217.0,217.0,0.4466362
218.0,218.0,0.43630052
219.0,219.0,0.81169176
220.0,220.0,0.47256386
221.0,221.0,0.581898
222.0,222.0,0.86150944
223.0,223.0,0.7277864
224.0,224.0,0.5327934
225.0,225.0,0.45700246
226.0,226.0,0.6851463
227.0,227.0,0.61515707
228.0,228.0,0.654326
229.0,229.0,0.72209007
230.0,230.0,0.4589039
231.0,231.0,0.49556655
232.0,232.0,0.6907702
233.0,233.0,0.42180413
234.0,234.0,0.57778156
235.0,235.0,0.5366291
236.0,236.0,0.77267593
237.0,237.0,0.52479255
238.0,238.0,0.48463255
239.0,239.0,0.78886044
240.0,240.0,0.7822612
241.0,241.0,0.4766143
242.0,242.0,0.49356687
243.0,243.0,0.6186174
244.0,244.0,0.42872077
245.0,245.0,0.7657828
246.0,246.0,0.4963376
247.0,247.0,0.43945837
248.0,248.0,0.5738169
249.0,249.0,0.5515124
250.0,250.0,0.6954424
251.0,251.0,0.45975766
252.0,252.0,0.495713
253.0,253.0,0.7031026
254.0,254.0,0.73265743
255.0,255.0,0.78978175
256.0,256.0,0.80726373
257.0,257.0,0.4282217
258.0,258.0,0.77152175
259.0,259.0,0.4781482
260.0,260.0,0.5012939
261.0,261.0,0.7822744
262.0,262.0,0.68284416
263.0,263.0,0.57255906
264.0,264.0,0.47353724
265.0,265.0,0.748273
266.0,266.0,0.5109714
267.0,267.0,0.7662903
268.0,268.0,0.70987
269.0,269.0,0.61107075
270.0,270.0,0.43010387
271.0,271.0,0.8756863
272.0,272.0,0.42872077
273.0,273.0,0.48021123
274.0,274.0,0.8842109
275.0,275.0,0.42872077
276.0,276.0,0.68739945
277.0,277.0,0.8118846
278.0,278.0,0.5517078
279.0,279.0,0.5328643
280.0,280.0,0.80984455
281.0,281.0,0.7557352
282.0,282.0,0.59140676
283.0,283.0,0.7975398
284.0,284.0,0.45564783
285.0,285.0,0.5527827
286.0,286.0,0.5862841
287.0,287.0,0.4834864
288.0,288.0,0.48825708
289.0,289.0,0.43535283
290.0,290.0,0.73263747
291.0,291.0,0.6894344
292.0,292.0,0.51003397
293.0,293.0,0.572583
294.0,294.0,0.77014637
295.0,295.0,0.5677945
296.0,296.0,0.6114118
297.0,297.0,0.44931743
298.0,298.0,0.69643664
299.0,299.0,0.5037542
300.0,300.0,0.49642405
301.0,301.0,0.5942247
302.0,302.0,0.64269286
303.0,303.0,0.57388794
304.0,304.0,0.7229031
305.0,305.0,0.47348812
306.0,306.0,0.4286502
307.0,307.0,0.5063841
308.0,308.0,0.6423292
309.0,309.0,0.5572013
310.0,310.0,0.5171639
311.0,311.0,0.46254727
312.0,312.0,0.4914376
313.0,313.0,0.7863786
314.0,314.0,0.5237273
315.0,315.0,0.46918446
316.0,316.0,0.6746495
317.0,317.0,0.77839875
318.0,318.0,0.63094693
319.0,319.0,0.43693376
320.0,320.0,0.5351451
321.0,321.0,0.72315234
322.0,322.0,0.7443893
323.0,323.0,0.5252916
324.0,324.0,0.8747741
325.0,325.0,0.49419162
326.0,326.0,0.4282217
327.0,327.0,0.74865305
328.0,328.0,0.4282217
329.0,329.0,0.6772643
330.0,330.0,0.6619437
331.0,331.0,0.44613704
332.0,332.0,0.4923814
333.0,333.0,0.70395195
334.0,334.0,0.68232703
335.0,335.0,0.46388128
336.0,336.0,0.4802112
337.0,337.0,0.43872488
338.0,338.0,0.47069034
339.0,339.0,0.4963376
340.0,340.0,0.60976106
341.0,341.0,0.8617999
342.0,342.0,0.66745764
343.0,343.0,0.6753972
344.0,344.0,0.76333153
345.0,345.0,0.45975766
346.0,346.0,0.75971985
347.0,347.0,0.4282217
348.0,348.0,0.42872077
349.0,349.0,0.6131265
350.0,350.0,0.43929917
351.0,351.0,0.5491327
352.0,352.0,0.4416731
353.0,353.0,0.6663269
354.0,354.0,0.8499267
355.0,355.0,0.55210346
356.0,356.0,0.47380725
357.0,357.0,0.65905637
358.0,358.0,0.43660527
359.0,359.0,0.5856524
360.0,360.0,0.73876125
361.0,361.0,0.5641806
362.0,362.0,0.7578877
363.0,363.0,0.49157947
364.0,364.0,0.6010183
365.0,365.0,0.50679123
366.0,366.0,0.71778005
367.0,367.0,0.42967254
368.0,368.0,0.5644441
369.0,369.0,0.44815776
370.0,370.0,0.6329661
371.0,371.0,0.6551393
372.0,372.0,0.43597353
373.0,373.0,0.60373795
374.0,374.0,0.47500628
375.0,375.0,0.45573723
376.0,376.0,0.7288812
377.0,377.0,0.63828945
378.0,378.0,0.5076047
379.0,379.0,0.635269
380.0,380.0,0.5095766
381.0,381.0,0.6089064
382.0,382.0,0.4282217
383.0,383.0,0.4282217
384.0,384.0,0.70184994
385.0,385.0,0.56982297
386.0,386.0,0.72435015
387.0,387.0,0.44710964
388.0,388.0,0.47380725
389.0,389.0,0.77715045
390.0,390.0,0.4896276
391.0,391.0,0.44613704
392.0,392.0,0.4466811
393.0,393.0,0.55230194
394.0,394.0,0.68980217
395.0,395.0,0.5104992
396.0,396.0,0.58648205
397.0,397.0,0.6143615
398.0,398.0,0.67998534
